Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5);;;;;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PEDRO LEOPOLDO LTDA - SICOOB CREDIPEL;71441406;b3S;S5;;I;2;PEDRO LEOPOLDO;MG;12/2023;NA;NA;NA;NA;36.768;144.289;NA;NA;NA;NA;NA;NA;11.339;0;155.629;NA;NA%;NA%;23,63%;NA;NA%;16,72%
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4321309;b3S;S5;;I;2;SALVADOR;BA;12/2023;NA;NA;NA;NA;29.531;147.975;NA;NA;NA;NA;NA;NA;7.388;0;155.363;NA;NA%;NA%;19,01%;NA;NA%;1,99%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;S5;;I;2;SANTA CRUZ DAS PALMEIRAS;SP;12/2023;NA;NA;NA;NA;20.818;147.536;NA;NA;NA;NA;NA;NA;7.557;0;155.093;NA;NA%;NA%;13,42%;NA;NA%;14,31%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ;952415;b3S;S5;;I;2;BRASILIA;DF;12/2023;NA;NA;NA;NA;54.707;143.014;NA;NA;NA;NA;NA;NA;10.992;0;154.006;NA;NA%;NA%;35,52%;NA;NA%;2,66%
COOPERATIVA DE CRÉDITO COOPCRED;53623781;b3S;S5;;I;2;VALPARAISO;SP;12/2023;NA;NA;NA;NA;31.209;142.103;NA;NA;NA;NA;NA;NA;10.640;0;152.743;NA;NA%;NA%;20,43%;NA;NA%;14,47%
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;S4;;I;3;SAO PAULO;SP;12/2023;116.975;0;116.975;0;116.975;62.574;0;0;0;0;0;0;89.702;0;152.276;NA;76,82%;76,82%;76,82%;7.614;NA%;24,74%
COOPERATIVA DE CRÉDITO HORIZONTE - SICOOB HORIZONTE;7194313;b3S;S5;;I;2;ARAPONGAS;PR;12/2023;NA;NA;NA;NA;27.001;139.502;NA;NA;NA;NA;NA;NA;11.891;0;151.393;NA;NA%;NA%;17,83%;NA;NA%;11,46%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL VALE;7320890;b3S;S5;;I;2;VITOR MEIRELES;SC;12/2023;NA;NA;NA;NA;22.710;146.076;NA;NA;NA;NA;NA;NA;4.283;0;150.359;NA;NA%;NA%;15,10%;NA;NA%;26,97%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS LTDA. - SICOOB JUDICIÁRIO;37076205;b3S;S5;;I;2;BRASILIA;DF;12/2023;NA;NA;NA;NA;26.718;142.521;NA;NA;NA;NA;NA;NA;7.431;0;149.952;NA;NA%;NA%;17,82%;NA;NA%;6,15%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA;97489280;b3S;S5;;I;2;ITABUNA;BA;12/2023;NA;NA;NA;NA;43.434;139.088;NA;NA;NA;NA;NA;NA;7.867;0;146.955;NA;NA%;NA%;29,56%;NA;NA%;28,71%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE E DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA. - UNICRED PROGRESSO;71432926;b3S;S5;;I;2;UBERABA;MG;12/2023;NA;NA;NA;NA;33.467;139.327;NA;NA;NA;NA;NA;NA;6.474;0;145.801;NA;NA%;NA%;22,95%;NA;NA%;23,24%
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;;I;2;CAMPINA VERDE;MG;12/2023;NA;NA;NA;NA;23.267;141.225;NA;NA;NA;NA;NA;NA;4.486;0;145.711;NA;NA%;NA%;15,97%;NA;NA%;11,45%
COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS;86791837;b3S;S5;;I;2;CACADOR;SC;12/2023;NA;NA;NA;NA;22.827;136.005;NA;NA;NA;NA;NA;NA;7.720;0;143.725;NA;NA%;NA%;15,88%;NA;NA%;15,88%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSAMAZÔNICA - CRESOL TRANSAMAZÔNICA;24431221;b3S;S5;;I;2;PACAJA;PA;12/2023;NA;NA;NA;NA;23.459;129.626;NA;NA;NA;NA;NA;NA;14.093;0;143.719;NA;NA%;NA%;16,32%;NA;NA%;14,15%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL DESENVOLVIMENTO;5425526;b3S;S5;;I;2;CONCORDIA;SC;12/2023;NA;NA;NA;NA;19.961;135.839;NA;NA;NA;NA;NA;NA;4.735;0;140.574;NA;NA%;NA%;14,20%;NA;NA%;12,26%
COOPERATIVA DE CRÉDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS;42880617;b3S;S5;;I;2;TIROS;MG;12/2023;NA;NA;NA;NA;38.929;133.722;NA;NA;NA;NA;NA;NA;6.197;0;139.920;NA;NA%;NA%;27,82%;NA;NA%;5,14%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;;I;2;SAO SEBASTIAO DO PARAISO;MG;12/2023;NA;NA;NA;NA;26.935;129.153;NA;NA;NA;NA;NA;NA;10.525;0;139.677;NA;NA%;NA%;19,28%;NA;NA%;21,51%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;S5;;I;2;BRASILIA;DF;12/2023;NA;NA;NA;NA;24.540;128.484;NA;NA;NA;NA;NA;NA;10.354;0;138.838;NA;NA%;NA%;17,68%;NA;NA%;19,64%
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;b3S;S5;;I;2;NATAL;RN;12/2023;NA;NA;NA;NA;27.127;129.508;NA;NA;NA;NA;NA;NA;8.262;0;137.770;NA;NA%;NA%;19,69%;NA;NA%;13,64%
TRUSTEE DTVM PRUDENCIAL;1000086354;n2;S4;;I;2;SAO PAULO;SP;12/2023;16.775;0;16.775;0;16.775;22.272;0;0;221;0;0;221;113.919;0;136.412;NA;12,30%;12,30%;12,30%;3.410;NA%;28,81%
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;S5;;I;2;PORTO ALEGRE;RS;12/2023;NA;NA;NA;NA;32.791;130.522;NA;NA;NA;NA;NA;NA;4.912;0;135.434;NA;NA%;NA%;24,21%;NA;NA%;3,25%
HEDGEPOINT GLOBAL MARKETS DTVM - PRUDENCIAL;1000085197;n2;S4;;I;2;CAMPINAS;SP;12/2023;14.436;0;14.436;0;14.436;11.905;0;0;0;0;0;0;123.491;0;135.396;NA;10,66%;10,66%;10,66%;3.385;NA%;22,86%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;S5;;I;2;JANAUBA;MG;12/2023;NA;NA;NA;NA;48.116;125.090;NA;NA;NA;NA;NA;NA;9.284;0;134.374;NA;NA%;NA%;35,81%;NA;NA%;11,80%
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;;I;2;IRAI DE MINAS;MG;12/2023;NA;NA;NA;NA;48.004;129.596;NA;NA;NA;NA;NA;NA;4.114;0;133.710;NA;NA%;NA%;35,90%;NA;NA%;1,41%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA NORDESTE - CRESOL NORDESTE;2025743;b3S;S5;;I;2;LAURO DE FREITAS;BA;12/2023;NA;NA;NA;NA;-10.024;125.818;NA;NA;NA;NA;NA;NA;7.158;0;132.976;NA;NA%;NA%;-7,54%;NA;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;;I;2;SAO PAULO;SP;12/2023;NA;NA;NA;NA;121.598;127.599;NA;NA;NA;NA;NA;NA;5.363;0;132.962;NA;NA%;NA%;91,45%;NA;NA%;0,07%
SF3 CFI - PRUDENCIAL;1000083474;n1;S5;;I;2;SAO PAULO;SP;12/2023;NA;NA;NA;NA;26.949;119.039;NA;NA;NA;NA;NA;NA;13.586;0;132.625;NA;NA%;NA%;20,32%;NA;NA%;1,07%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;;I;2;SAO VALENTIM;RS;12/2023;NA;NA;NA;NA;19.956;128.588;NA;NA;NA;NA;NA;NA;3.726;0;132.314;NA;NA%;NA%;15,08%;NA;NA%;16,83%
COOPERATIVA DE CRÉDITO SICOOB NORTE SUL LTDA;2876918;b3S;S5;;I;2;GANDU;BA;12/2023;NA;NA;NA;NA;21.006;121.878;NA;NA;NA;NA;NA;NA;9.085;0;130.962;NA;NA%;NA%;16,04%;NA;NA%;25,30%
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB EMPRESARIAL;5856736;b3S;S5;;I;2;BRASILIA;DF;12/2023;NA;NA;NA;NA;26.491;116.556;NA;NA;NA;NA;NA;NA;13.856;0;130.412;NA;NA%;NA%;20,31%;NA;NA%;7,19%
SERVNET IP - PRUDENCIAL;1000086701;n4;;;I;2;UBERLANDIA;MG;12/2023;NA;NA;NA;NA;13.221;49.849;0;NA;NA;NA;NA;0;NA;80.499;130.348;NA;NA%;NA%;10,14%;NA;NA%;NA%
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;;I;2;SEARA;SC;12/2023;NA;NA;NA;NA;25.881;126.421;NA;NA;NA;NA;NA;NA;3.606;0;130.026;NA;NA%;NA%;19,90%;NA;NA%;5,80%
BANCO RNX S.A. - PRUDENCIAL;1000081775;b2;S4;1;I;2;CURITIBA;PR;12/2023;20.651;0;20.651;0;20.651;106.761;0;0;0;0;0;0;23.135;0;129.896;127.358;15,90%;15,90%;15,90%;3.247;16,22%;1,10%
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;9552111;b3S;S5;;I;2;GOIANIA;GO;12/2023;NA;NA;NA;NA;37.461;121.445;NA;NA;NA;NA;NA;NA;8.325;0;129.770;NA;NA%;NA%;28,87%;NA;NA%;1,88%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS;4079285;b3S;S5;;I;2;ITAJUBA;MG;12/2023;NA;NA;NA;NA;20.356;122.738;NA;NA;NA;NA;NA;NA;6.659;0;129.397;NA;NA%;NA%;15,73%;NA;NA%;16,24%
FINAXIS - PRUDENCIAL;1000080790;b1;S4;;C;2;CURITIBA;PR;12/2023;20.732;0;20.732;0;20.732;14.962;0;0;0;0;0;0;113.175;0;128.137;44.932;16,18%;16,18%;16,18%;3.203;46,14%;2,02%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;S5;;I;2;SAO JOSE DOS CAMPOS;SP;12/2023;NA;NA;NA;NA;134.634;121.773;NA;NA;NA;NA;NA;NA;5.243;0;127.016;NA;NA%;NA%;106,00%;NA;NA%;10,01%
LAR COOPERATIVA DE CRÉDITO - LAR CREDI;39343350;b3S;S5;;I;2;MEDIANEIRA;PR;12/2023;NA;NA;NA;NA;33.867;124.518;NA;NA;NA;NA;NA;NA;2.429;0;126.946;NA;NA%;NA%;26,68%;NA;NA%;2,03%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;;I;2;OURINHOS;SP;12/2023;NA;NA;NA;NA;22.649;121.789;NA;NA;NA;NA;NA;NA;4.455;0;126.244;NA;NA%;NA%;17,94%;NA;NA%;11,58%
BRINKS PAY IP - PRUDENCIAL;1000086811;n4;;2;C;2;CAMPINAS;SP;12/2023;NA;NA;NA;NA;22.080;103.838;0;NA;NA;NA;NA;0;NA;20.916;124.753;NA;NA%;NA%;17,70%;NA;NA%;NA%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA  DO ESTADO DE MINAS GERAIS E DE LIVRE ADMISSÃO LTDA - SICOOB COOPSEF;16721078;b3S;S5;;I;2;BELO HORIZONTE;MG;12/2023;NA;NA;NA;NA;71.675;115.403;NA;NA;NA;NA;NA;NA;8.915;0;124.318;NA;NA%;NA%;57,65%;NA;NA%;1,39%
GREEN NET - PRUDENCIAL;1000085362;n4;;;I;2;CUIABA;MT;12/2023;NA;NA;NA;NA;8.737;98.784;0;NA;NA;NA;NA;0;NA;25.521;124.305;NA;NA%;NA%;7,03%;NA;NA%;NA%
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR E DE LIVRE ADMISSÃO LTDA. - SICOOB COFAL;21797311;b3S;S5;;I;2;BELO HORIZONTE;MG;12/2023;NA;NA;NA;NA;48.111;117.986;NA;NA;NA;NA;NA;NA;5.986;0;123.972;NA;NA%;NA%;38,81%;NA;NA%;1,72%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO;694877;b3S;S5;;I;2;BRASILIA;DF;12/2023;NA;NA;NA;NA;20.102;115.758;NA;NA;NA;NA;NA;NA;7.953;0;123.711;NA;NA%;NA%;16,25%;NA;NA%;5,83%
GREENCRED - COOPERATIVA DE CREDITO;2347114;b3S;S5;;I;2;CURITIBA;PR;12/2023;NA;NA;NA;NA;28.198;120.457;NA;NA;NA;NA;NA;NA;2.997;0;123.453;NA;NA%;NA%;22,84%;NA;NA%;0,00%
COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. - SICOOBMAIS;26359745;b3S;S5;;I;2;IGUATAMA;MG;12/2023;NA;NA;NA;NA;15.918;115.778;NA;NA;NA;NA;NA;NA;7.454;0;123.232;NA;NA%;NA%;12,92%;NA;NA%;22,04%
COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS;37554441;b3S;S5;;I;2;DOURADOS;MS;12/2023;NA;NA;NA;NA;45.283;117.119;NA;NA;NA;NA;NA;NA;5.855;0;122.974;NA;NA%;NA%;36,82%;NA;NA%;10,69%
CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA;5439425;b3S;S5;;I;2;RIO BRANCO;AC;12/2023;NA;NA;NA;NA;49.357;114.345;NA;NA;NA;NA;NA;NA;8.454;0;122.799;NA;NA%;NA%;40,19%;NA;NA%;4,88%
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;;I;2;CATANDUVA;SP;12/2023;NA;NA;NA;NA;118.625;119.027;NA;NA;NA;NA;NA;NA;3.289;0;122.316;NA;NA%;NA%;96,98%;NA;NA%;0,47%
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA;2282165;b3S;S5;;I;2;VITORIA DA CONQUISTA;BA;12/2023;NA;NA;NA;NA;32.571;111.020;NA;NA;NA;NA;NA;NA;10.014;0;121.034;NA;NA%;NA%;26,91%;NA;NA%;6,96%
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS;68512748;b3S;S5;;I;2;ESMERALDAS;MG;12/2023;NA;NA;NA;NA;15.704;108.487;NA;NA;NA;NA;NA;NA;11.210;0;119.696;NA;NA%;NA%;13,12%;NA;NA%;52,38%
COOPERATIVA DE CRÉDITO CREDIBAM LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;;I;2;BAMBUI;MG;12/2023;NA;NA;NA;NA;43.992;112.011;NA;NA;NA;NA;NA;NA;6.939;0;118.949;NA;NA%;NA%;36,98%;NA;NA%;8,32%
RPW S/A SCFI - PRUDENCIAL;1000083209;n1;S4;;I;2;SAO PAULO;SP;12/2023;19.779;0;19.779;0;19.779;114.399;0;0;0;0;0;0;3.170;0;117.569;NA;16,82%;16,82%;16,82%;5.878;NA%;4,50%
CREDISAN COOPERATIVA DE CRÉDITO;62109566;b3S;S5;;I;2;SAO JOAO DA BOA VISTA;SP;12/2023;NA;NA;NA;NA;53.040;105.496;NA;NA;NA;NA;NA;NA;12.030;0;117.526;NA;NA%;NA%;45,13%;NA;NA%;16,39%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;;I;2;PRADOPOLIS;SP;12/2023;NA;NA;NA;NA;125.842;113.672;NA;NA;NA;NA;NA;NA;3.586;0;117.258;NA;NA%;NA%;107,32%;NA;NA%;0,06%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;;I;2;CHAPADA GAUCHA;MG;12/2023;NA;NA;NA;NA;32.792;111.516;NA;NA;NA;NA;NA;NA;5.501;0;117.017;NA;NA%;NA%;28,02%;NA;NA%;5,38%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES - SICREDI BANDEIRANTES SP;4853988;b3S;S4;;I;2;SAO CARLOS;SP;12/2023;24.066;0;24.066;0;24.066;112.786;0;0;0;0;0;0;3.801;0;116.587;185.457;20,64%;20,64%;20,64%;2.915;12,98%;20,90%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INOVAÇÃO;5070112;b3S;S5;;I;2;CORONEL MARTINS;SC;12/2023;NA;NA;NA;NA;22.732;112.125;NA;NA;NA;NA;NA;NA;3.925;0;116.050;NA;NA%;NA%;19,59%;NA;NA%;44,94%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;;I;2;ARARAQUARA;SP;12/2023;NA;NA;NA;NA;15.316;109.209;NA;NA;NA;NA;NA;NA;6.623;0;115.832;NA;NA%;NA%;13,22%;NA;NA%;10,18%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E CATEGORIAS AFINS - UNICRED MÚLTIPLO VALOR LTDA.;1090027;b3S;S5;;I;2;NITEROI;RJ;12/2023;NA;NA;NA;NA;24.773;109.585;NA;NA;NA;NA;NA;NA;5.806;0;115.391;NA;NA%;NA%;21,47%;NA;NA%;16,34%
COOPERATIVA DE CREDITO DO MERCADO IMOBILIÁRIO - SICOOB IMOB.VC;14913919;b3S;S5;;I;2;BELO HORIZONTE;MG;12/2023;NA;NA;NA;NA;42.338;108.178;NA;NA;NA;NA;NA;NA;7.057;0;115.235;NA;NA%;NA%;36,74%;NA;NA%;1,07%
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;S5;;I;2;GETULIO VARGAS;RS;12/2023;NA;NA;NA;NA;19.828;110.842;NA;NA;NA;NA;NA;NA;4.161;0;115.003;NA;NA%;NA%;17,24%;NA;NA%;13,16%
ALESTA SOCIEDADE DE CREDITO DIRETO - PRUDENCIAL;1000085379;n1;S5;;I;2;JAGUARIUNA;SP;12/2023;NA;NA;NA;NA;115.735;93.603;NA;NA;NA;NA;NA;NA;19.072;0;112.675;NA;NA%;NA%;102,72%;NA;NA%;0,00%
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;S4;;I;1;TERESINA;PI;12/2023;61.369;0;61.369;0;61.369;99.781;0;0;0;0;0;0;12.719;0;112.500;NA;54,55%;54,55%;54,55%;2.812;NA%;0,36%
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;;I;2;SOUSA;PB;12/2023;NA;NA;NA;NA;56.343;105.844;NA;NA;NA;NA;NA;NA;6.081;0;111.924;NA;NA%;NA%;50,34%;NA;NA%;13,16%
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;;I;2;CAMPOS DOS GOYTACAZES;RJ;12/2023;NA;NA;NA;NA;21.733;105.934;NA;NA;NA;NA;NA;NA;5.928;0;111.862;NA;NA%;NA%;19,43%;NA;NA%;10,25%
MAF DTVM - PRUDENCIAL;1000086471;n2;S4;;C;2;SAO PAULO;SP;12/2023;16.057;0;16.057;0;16.057;7.782;0;0;0;0;0;0;103.757;0;111.538;NA;14,40%;14,40%;14,40%;5.577;NA%;0,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73326449;b3S;S5;;I;2;CRUZ ALTA;RS;12/2023;NA;NA;NA;NA;19.631;105.344;NA;NA;NA;NA;NA;NA;6.110;0;111.455;NA;NA%;NA%;17,61%;NA;NA%;14,56%
SITA SCCVM S.A. - PRUDENCIAL;1000082743;n2;S4;;I;2;BELO HORIZONTE;MG;12/2023;60.359;0;60.359;0;60.359;78.780;0;0;0;0;0;0;31.554;0;110.333;NA;54,71%;54,71%;54,71%;2.758;NA%;0,33%
LECCA - PRUDENCIAL;1000080680;n1;S4;1;I;2;RIO DE JANEIRO;RJ;12/2023;19.233;0;19.233;0;19.233;60.340;0;0;0;0;0;0;49.868;0;110.208;NA;17,45%;17,45%;17,45%;2.755;NA%;1,63%
CENTROCRED CFI - PRUDENCIAL;1000084727;n1;S5;;I;2;SANTA CRUZ DO SUL;RS;12/2023;NA;NA;NA;NA;32.678;93.036;NA;NA;NA;NA;NA;NA;16.739;0;109.775;NA;NA%;NA%;29,77%;NA;NA%;0,00%
ADVANCED CC LTDA - PRUDENCIAL;1000082004;n2;S5;;I;2;SAO PAULO;SP;12/2023;NA;NA;NA;NA;20.429;10.261;-13.020;NA;NA;NA;NA;-13.020;111.734;0;108.976;NA;NA%;NA%;18,75%;NA;NA%;6,07%
COMPANHIA HIPOTECARIA PIRATINI - CHP - PRUDENCIAL;1000085520;n1;S4;;I;2;PORTO ALEGRE;RS;12/2023;37.107;0;37.107;0;37.107;57.229;0;0;0;0;0;0;51.460;0;108.689;NA;34,14%;34,14%;34,14%;2.717;NA%;0,96%
CREDISIS SUDOESTE/RO - COOPERATIVA DE CRÉDITO E INVESTIMENTO DO SUDOESTE DE RONDÔNIA;3985375;b3S;S5;;I;2;ROLIM DE MOURA;RO;12/2023;NA;NA;NA;NA;26.084;101.464;NA;NA;NA;NA;NA;NA;6.215;0;107.679;NA;NA%;NA%;24,22%;NA;NA%;8,38%
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;;I;3;SAO PAULO;SP;12/2023;395.318;0;395.318;0;395.318;19.443;5.554;0;43.133;0;0;48.687;38.734;0;106.863;4.484.916;369,93%;369,93%;369,93%;2.672;8,81%;0,52%
MONEYCORP - PRUDENCIAL;1000082028;b2;S4;;I;2;SAO PAULO;SP;12/2023;18.841;0;18.841;0;18.841;10.831;839;0;21;0;0;860;94.442;0;106.134;85.078;17,75%;17,75%;17,75%;2.653;22,15%;5,10%
AFEAM - PRUDENCIAL;1000081108;n1;S4;;I;1;MANAUS;AM;12/2023;110.741;0;110.741;0;110.741;47.275;0;0;0;0;0;0;57.253;0;104.528;NA;105,94%;105,94%;105,94%;2.613;NA%;8,52%
COOPERATIVA DE CRÉDITO MÚTUO DOS DESPACHANTES DE TRÂNSITO DE SANTA CATARINA E RIO GRANDE DO SUL - SICOOB CREDITRAN;4715685;b3S;S5;;I;2;FLORIANOPOLIS;SC;12/2023;NA;NA;NA;NA;22.221;97.672;NA;NA;NA;NA;NA;NA;5.990;0;103.662;NA;NA%;NA%;21,44%;NA;NA%;13,09%
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;;I;2;RIO DE JANEIRO;RJ;12/2023;NA;NA;NA;NA;41.447;76.241;NA;NA;NA;NA;NA;NA;26.477;0;102.717;NA;NA%;NA%;40,35%;NA;NA%;4,06%
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;;I;2;UBERABA;MG;12/2023;NA;NA;NA;NA;20.349;94.410;NA;NA;NA;NA;NA;NA;7.549;0;101.959;NA;NA%;NA%;19,96%;NA;NA%;11,92%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ARCOS LTDA. - SICOOB ARCOMCREDI;71230338;b3S;S5;;I;2;ARCOS;MG;12/2023;NA;NA;NA;NA;23.822;97.077;NA;NA;NA;NA;NA;NA;4.784;0;101.860;NA;NA%;NA%;23,39%;NA;NA%;6,37%
COOPERATIVA DE CRÉDITO CREDICAPI LTDA - SICOOB CREDICAPI;804046;b3S;S5;;I;2;CAPITOLIO;MG;12/2023;NA;NA;NA;NA;22.150;96.016;NA;NA;NA;NA;NA;NA;4.681;0;100.697;NA;NA%;NA%;22,00%;NA;NA%;7,70%
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO E DO PODER JUDICIÁRIO NOS ESTADOS DO AMAPÁ E CEARÁ E LIVRE ADMISSÃO NO ESTADO DO PARÁ - SICOOB COIMPPA;84156470;b3S;S5;;I;2;BELEM;PA;12/2023;NA;NA;NA;NA;67.603;94.145;NA;NA;NA;NA;NA;NA;6.383;0;100.528;NA;NA%;NA%;67,25%;NA;NA%;0,82%
