Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;12/2023;1.115.187.509;502.593.924;148.974.967;189.934.885;50.667.151;222.492.925;523.656;0
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;12/2023;978.707.322;404.095.173;49.694.595;80.576.213;22.166.844;97.435.822;526.259;324.212.416
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;12/2023;958.663.940;349.996.713;173.777.313;146.845.803;71.259.455;175.266.907;404.356;41.113.395
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;12/2023;651.967.760;301.349.873;58.758.441;94.936.781;34.184.162;97.082.184;334.177;65.322.143
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;12/2023;511.708.333;256.087.466;37.699.698;59.011.362;19.408.208;65.600.308;199.485;73.701.806
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;C;1;S2;4;RIO DE JANEIRO;RJ;12/2023;277.663.238;164.952.828;29.602.114;42.422.832;5.601.291;30.941.643;4.142.530;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;12/2023;124.488.273;62.197.453;12.041.398;13.970.042;4.283.913;22.282.522;63.638;9.649.307
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;12/2023;105.975.196;42.433.238;11.384.349;10.820.748;4.878.301;11.201.855;403.418;24.853.287
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;12/2023;71.959.743;33.715.659;7.607.118;11.196.339;3.795.651;14.950.520;16.515;677.940
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;12/2023;53.677.637;4.740.050;702.142;1.597.985;512.709;46.047.657;8.693;68.402
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;12/2023;48.229.465;26.829.191;4.347.774;6.217.111;2.214.279;6.508.157;4.802;2.108.152
NU PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;18.236.120;n4;C;2;S3;41;SAO PAULO;SP;12/2023;47.238.380;21.892.679;4.060.945;10.972.904;2.228.296;7.580.488;503.069;0
NUBANK;52.058;n1;C;2;S3;197;SAO PAULO;SP;12/2023;37.950.321;16.368.783;3.950.573;8.541.648;2.974.405;5.432.695;682.217;0
C6 BANK;52.072;b1;C;2;S3;199;SAO PAULO;SP;12/2023;37.097.430;17.636.124;3.790.549;7.162.856;2.107.178;5.991.150;112.426;297.149
BANCO VOLKSWAGEN S.A.;59.109.165;b2;C;3;S3;8;SAO PAULO;SP;12/2023;36.839.217;15.967.643;4.764.818;5.645.402;2.758.829;7.696.297;6.228;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;12/2023;33.963.439;4.991.452;22.856.926;3.223.284;1.576.400;1.270.324;45.053;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;12/2023;33.347.291;24.534.934;2.569.307;1.414.716;290.425;4.537.908;1;0
XP;52.120;b1;C;2;S3;199;RIO DE JANEIRO;RJ;12/2023;29.663.391;19.056.711;1.598.994;2.310.867;744.842;5.862.040;89.937;0
INTER;51.884;b1;C;2;S3;199;BELO HORIZONTE;MG;12/2023;29.090.962;17.561.198;3.093.867;4.070.683;1.090.444;3.223.279;51.491;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;C;2;S3;11;PORTO ALEGRE;RS;12/2023;28.338.594;1.939.125;7.863.045;288.988;896.672;17.337.549;13.215;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;12/2023;27.592.371;9.191.050;13.031.193;2.198.021;691.973;2.480.134;0;0
BANCO SICOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;12/2023;25.907.092;10.975.033;4.276.725;844.178;2.133.512;7.672.769;4.875;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;12/2023;25.824.283;5.086.997;3.340.686;1.761.772;14.649.500;985.294;33;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;12/2023;25.652.382;6.412.235;7.642.349;2.994.357;1.649.547;6.952.141;1.753;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;12/2023;23.906.213;12.776.822;2.312.842;1.012.725;209.745;5.177.590;2.515;2.413.974
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;12/2023;21.328.178;9.511.609;3.042.128;2.771.118;709.918;1.628.825;76.896;3.587.683
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;12/2023;20.136.566;9.059.316;1.286.828;4.006.349;1.399.580;1.749.364;31.588;2.603.540
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO BERNARDO DO CAMPO;SP;12/2023;19.296.133;10.623.451;1.233.269;2.403.429;613.049;4.422.935;0;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;12/2023;18.779.299;10.642.817;1.698.901;3.772.824;919.947;1.733.059;11.750;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;C;1;S3;5;PORTO ALEGRE;RS;12/2023;17.824.654;124.074;543.898;321;5.251;17.150.791;318;0
BANCO JOHN DEERE S.A.;91.884.981;b1;I;3;S3;8;INDAIATUBA;SP;12/2023;17.435.533;2.574.302;8.228.006;1.801.572;1.336.579;3.489.908;5.166;0
PORTO SEGURO;51.444;n1;C;2;S3;197;SAO PAULO;SP;12/2023;16.883.311;11.938.840;1.123.332;2.049.987;296.071;1.468.853;6.229;0
MASTER;50.201;b1;C;2;S3;199;RIO DE JANEIRO;RJ;12/2023;16.105.291;5.434.624;8.215.745;1.593.966;401.150;458.537;1.269;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;12/2023;15.206.224;4.593.044;4.233.198;1.288.825;907.333;4.180.406;3.418;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;C;3;S3;8;CURITIBA;PR;12/2023;14.447.215;5.583.630;1.688.209;1.620.627;801.693;4.753.056;0;0
PAGBANK-PAGSEGURO;52.182;b1;C;2;S4;199;SAO PAULO;SP;12/2023;14.338.703;13.642.158;126.496;239.439;90.301;232.917;7.393;0
BOCOM;52.003;b1;C;3;S3;199;SALVADOR;BA;12/2023;13.660.048;5.056.691;3.332.082;1.031.073;188.062;2.089.162;0;1.962.978
AGIBANK;51.956;b1;C;2;S4;199;CAMPINAS;SP;12/2023;13.457.240;5.875.168;880.530;2.885.769;1.081.174;2.724.253;10.346;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;C;1;S2;8;FORTALEZA;CE;12/2023;13.200.116;2.430.932;88.175;9.616.482;83.347;979.476;1.706;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S3;8;BELEM;PA;12/2023;12.940.912;88.745;35.952;118.620;12.668.260;28.843;492;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;12/2023;12.802.856;9.784.004;936.486;1.035.473;184.717;781.379;80.797;0
