Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;06/2019;15.601.295;7.358.800;1.612.474;2.629.433;934.595;3.063.402;2.591;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;06/2019;13.633.293;7.496.868;1.083.307;865.750;40.498;2.235.111;1;1.911.757
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2019;13.408.428;570.476;348.205;9.997;3.940;12.474.582;1.227;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;06/2019;10.782.851;139.718;3.247.586;31.676;112.613;7.246.699;4.559;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;06/2019;10.738.097;8.772.384;349.455;331.487;66.383;1.218.388;0;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;06/2019;10.595.204;6.101.906;540.627;1.281.457;182.550;2.488.648;15;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;06/2019;10.549.801;2.001.109;36.125;7.983.853;71.121;455.692;1.901;0
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;06/2019;10.015.592;4.214.270;1.074.358;2.031.509;853.139;1.840.449;1.866;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;06/2019;9.519.613;4.890.691;824.693;1.766.060;642.820;1.008.443;3.641;383.264
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;06/2019;9.092.422;284.575;8.653.879;86.281;31.743;33.416;2.530;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;06/2019;8.674.420;2.355.606;2.280.633;589.971;270.924;3.174.239;3.047;0
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;;41;SAO PAULO;SP;06/2019;8.450.172;4.140.428;668.158;1.735.941;231.400;1.569.583;104.662;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;06/2019;8.429.570;5.363.412;773.152;1.221.112;291.937;771.371;8.586;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;06/2019;8.219.185;3.389.420;1.136.404;253.814;726.450;2.710.478;2.618;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2019;8.161.390;2.862.374;392.241;606.100;200.576;936.958;395;3.162.745
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2019;7.962.589;4.636.688;1.257.471;488.057;64.662;1.513.686;2.025;0
JOHN DEERE;50.071;b1;C;3;S3;199;INDAIATUBA;SP;06/2019;7.423.881;1.219.732;3.476.144;625.367;424.716;1.673.530;4.392;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;06/2019;6.719.718;2.508.128;964.411;1.526.584;596.259;1.122.846;1.491;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;06/2019;6.622.218;3.044.141;1.593.720;760.929;232.528;571.447;1.780;417.673
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;06/2019;6.535.324;5.006.233;348.936;606.465;82.546;487.301;3.843;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;06/2019;5.379.292;1.932.628;1.089.775;244.817;133.489;1.976.963;1.619;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;06/2019;5.260.398;4.424.852;98.870;434.234;89.317;173.876;4.131;35.117
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;06/2019;5.205.901;2.672.062;496.869;777.800;278.243;980.784;144;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;06/2019;4.755.451;4.584.420;29.380;93.258;716;47.677;0;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S3;8;BELEM;PA;06/2019;4.468.350;13.608;8.736;23.929;4.412.829;8.967;280;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;06/2019;4.281.127;1.636.060;405.983;1.347.685;397.953;456.354;37.091;0
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;06/2019;4.211.992;3.972.477;0;221.712;0;17.803;0;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;06/2019;4.198.884;4.044.384;19.850;71.850;49.190;12.978;631;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;06/2019;4.153.155;1.846.987;666.664;194.999;26.933;279.741;0;1.137.832
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;06/2019;3.893.921;2.448.719;411.857;531.738;71.560;423.293;6.755;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;06/2019;3.853.106;1.109.958;600.361;1.233.760;548.312;359.697;1.020;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;06/2019;3.783.313;1.455.641;373.260;432.885;124.399;1.397.127;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;06/2019;3.440.430;2.318.279;190.432;323.242;112.001;492.588;32;3.857
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;06/2019;3.299.641;816.123;970.771;585.649;836.364;90.673;61;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;06/2019;3.245.760;2.642.210;47.101;191.404;0;87.842;0;277.203
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;06/2019;3.228.739;2.146.971;229.985;276.927;50.805;441.465;1;82.585
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;06/2019;3.187.794;1.600.768;350.636;291.800;40.234;277.524;14;626.818
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;06/2019;3.185.461;1.099.261;312.877;237.559;159.480;1.376.284;0;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;06/2019;3.180.163;840.916;91.654;64.550;23.189;2.158.883;972;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;06/2019;3.071.088;3.016.389;48.573;572;2.242;3.281;32;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;06/2019;2.934.249;18.344;3.151;13.976;5.867;2.892.186;725;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;06/2019;2.933.102;2.031.312;212.184;75.013;11.092;527.812;75.688;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;06/2019;2.740.096;1.424.578;205.408;288.769;82.779;732.995;5.567;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;06/2019;2.545.877;2.522.112;9.978;42;9.727;4.013;3;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;06/2019;2.443.051;1.324.591;274.588;187.543;280.766;252.143;130;123.291
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;06/2019;2.432.829;6.636;1.814;2.422.549;515;585;730;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;06/2019;2.373.152;1.168.981;167.628;550.031;185.600;299.690;1.221;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;06/2019;2.343.047;1.123.035;167.808;392.852;107.526;527.547;24.278;0
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;06/2019;2.206.903;1.683.684;99.100;51.638;256.665;115.816;0;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;06/2019;2.206.651;1.998.115;117.947;70.514;0;20.075;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;06/2019;2.163.312;467.294;14.517;1.085;12.745;1.667.475;197;0
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;06/2019;2.140.007;1.871.720;64.532;48.874;3.222;151.658;0;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;06/2019;2.061.123;23.062;6.663;84;960;2.030.354;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;06/2019;1.963.218;8.041;1.920.075;6.406;6.493;22.156;47;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;06/2019;1.903.995;359.780;8.758;1.074;3.726;1.529.666;991;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;06/2019;1.876.113;646.621;220.904;493.886;260.731;248.454;5.518;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;06/2019;1.871.856;1.648.261;79.754;75.157;0;68.684;0;0
AGIBANK;51.956;b1;C;2;S4;199;PORTO ALEGRE;RS;06/2019;1.831.466;945.426;146.033;266.632;101.783;369.786;1.806;0
BANCO MUFG BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;06/2019;1.721.036;1.205.758;393.181;24.685;3.336;94.076;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;06/2019;1.683.616;595.544;325.297;445.663;109.268;206.676;1.168;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;06/2019;1.682.679;924.123;108.116;108.414;86.899;455.128;0;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62.331.228;b1;I;3;S3;8;SAO PAULO;SP;06/2019;1.650.763;1.332.298;141.303;7.662;0;169.500;0;0
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;06/2019;1.643.236;944.542;19.235;156;119.394;34.320;0;525.589
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;06/2019;1.619.865;324.788;629.408;274.201;150.643;239.099;1.726;0
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;06/2019;1.604.336;1.440.982;3.272;12.028;2.836;145.219;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;06/2019;1.599.100;268.519;8.187;4.477;3.302;1.313.729;886;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;06/2019;1.587.069;837.516;164.762;161.007;60.969;361.751;1.064;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;06/2019;1.538.966;91.997;629.939;450.567;146.417;220.045;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;06/2019;1.484.021;280.693;1.026.583;6.263;168.971;1.491;20;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;06/2019;1.466.677;10.048;2.291;1.729;833;1.451.754;23;0
BANCO CBSS S.A.;27.098.060;b2;I;3;S4;8;BARUERI;SP;06/2019;1.448.197;738.331;107.959;408.309;72.084;116.305;5.209;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;8;SAO PAULO;SP;06/2019;1.417.661;1.144.345;0;48.939;37.191;111.249;0;75.938
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SERRO AZUL – SICREDI UNIÃO RS;88.894.548;b3S;I;2;S4;9;CERRO LARGO;RS;06/2019;1.376.819;3.145;2.161;2.892;327;1.368.149;144;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO CENTRO SUL DO MATO GROSSO DO SUL – SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;S4;9;DOURADOS;MS;06/2019;1.261.797;41.018;1.159.555;255;245;58.136;2.588;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;S4;30;SAO PAULO;SP;06/2019;1.258.685;1.255.950;378;141;0;2.216;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;S4;19;BARUERI;SP;06/2019;1.226.628;1.015.640;29.589;40.403;4.021;136.975;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI PIONEIRA RS - SICREDI PIONEIRA RS;91.586.982;b3S;I;2;S4;9;NOVA PETROPOLIS;RS;06/2019;1.219.089;2.232;365;830;227;1.215.076;357;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;S4;8;SAO PAULO;SP;06/2019;1.213.793;510.400;306.209;163.450;137.096;96.358;280;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;S4;8;PORTO ALEGRE;RS;06/2019;1.192.801;121.530;5.114;12.388;4.318;1.048.826;625;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;06/2019;1.187.877;2.947;225;434;4.086;1.180.167;18;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DE ESTADOS RIO GRANDE DO SUL, SANTA CATARINA E MINAS GERAIS - SICREDI UNIESTADOS;87.780.268;b3S;I;2;S4;9;ERECHIM;RS;06/2019;1.180.081;8.709;3.932;1.797;11.494;1.154.126;23;0
COOPERATIVA DE CRÉDITO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;S5;9;LINHARES;ES;06/2019;1.155.929;1.123.949;2.382;11.705;13.015;4.862;15;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;S5;9;VILHENA;RO;06/2019;1.143.469;20.386;662.794;229;433.983;26.043;33;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;S4;30;CURITIBA;PR;06/2019;1.129.495;8.943;89;14;1.468;1.118.975;6;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;S4;9;CAMPO MOURAO;PR;06/2019;1.109.417;9.037;201.011;67;940;897.712;649;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;S4;9;CANARANA;MT;06/2019;1.104.711;38.641;1.015.913;9.698;9.481;30.472;506;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;S4;8;GUARULHOS;SP;06/2019;1.098.530;519.661;108.648;231.966;118.400;119.536;319;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E PROFISSIONAIS DA AREA DE SAUDE DO BRASIL LTDA.;42.898.825;b3S;I;2;S5;9;BELO HORIZONTE;MG;06/2019;1.075.482;1.071.355;818;1.633;484;1.120;72;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32.995.755;b3S;I;2;S4;9;TANGARA DA SERRA;MT;06/2019;1.067.582;12.800;820.916;1.947;212.346;19.540;33;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;S4;8;SAO PAULO;SP;06/2019;1.034.732;805.709;51.079;71.699;13.555;92.689;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PLANALTO – SICREDI PLANALTO RS/MG;88.038.260;b3S;I;2;S4;9;CRUZ ALTA;RS;06/2019;1.021.928;12.976;4.263;51;3.593;1.001.035;10;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;S4;9;PONTA GROSSA;PR;06/2019;1.014.329;61.978;3.189;4.615;226;944.283;39;0
BANCO FORD S.A.;90.731.688;b2;I;3;S4;8;SAO PAULO;SP;06/2019;976.247;390.001;87.662;168.352;72.292;257.940;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;S4;9;CAMPO VERDE;MT;06/2019;951.712;19.552;908.160;1.929;3.547;18.493;30;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;S4;5;VITORIA;ES;06/2019;947.513;942.259;360;2.845;1.348;306;395;0
RENDIMENTO;51.468;b1;C;2;S4;199;SAO PAULO;SP;06/2019;946.393;874.531;12.177;2.479;49.538;7.618;49;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2.398.976;b3S;I;2;S4;9;LONDRINA;PR;06/2019;941.674;305.054;3.950;7.810;90;624.761;9;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;S4;9;SORRISO;MT;06/2019;919.877;1.089;897.002;1.163;5.190;15.415;19;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;S4;9;ITAQUI;RS;06/2019;895.044;3.037;272;50;17;891.590;78;0
DACASA FINANCEIRA;51.891;n1;C;2;S4;197;VITORIA;ES;06/2019;871.291;654.872;1.466;209.301;1.361;799;3.492;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;S5;9;RIO VERDE;GO;06/2019;871.000;11.231;853.532;0;557;5.678;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;S5;9;PIMENTA BUENO;RO;06/2019;861.833;8.922;130.645;391;712.309;9.446;121;0
COOPERATIVA DE CRÉDITO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;S5;9;VENDA NOVA DO IMIGRANTE;ES;06/2019;857.451;855.865;334;806;341;76;29;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE MATO-GROSSENSE – SICREDI NORTE MT/PA;37.442.605;b3S;I;2;S4;9;COLIDER;MT;06/2019;843.867;8.326;628.332;1.247;195.727;10.204;31;0
COOPERATIVA DE CRÉDITO DO TRIÂNGULO MINEIRO E SÃO FRANCISCO LTDA. - SICOOB ARACOOP;3.320.525;b3S;I;2;S5;9;ARAGUARI;MG;06/2019;835.106;795.695;8.103;162;5.075;26.066;6;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC/MG;87.733.770;b3S;I;2;S4;9;RODEIO BONITO;RS;06/2019;826.831;7.036;4.437;488;212;814.640;17;0
BANCO TOPÁZIO S.A.;7.679.404;b1;I;2;S4;8;PORTO ALEGRE;RS;06/2019;812.051;416.206;32.202;70.105;28.671;264.306;560;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO DOS ESTADOS DE MATO GROSSO DO SUL, TOCANTINS E OESTE DA BAHIA - SICREDI UNIÃO MS/TO;24.654.881;b3S;I;2;S4;9;CAMPO GRANDE;MS;06/2019;810.267;14.268;389.344;139.648;246.971;20.005;32;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO CELEIRO CENTRO OESTE – SICREDI CELEIRO CENTRO OESTE;3.566.655;b3S;I;2;S4;9;SAO GABRIEL DO OESTE;MS;06/2019;804.502;33.323;748.730;345;12.367;9.724;13;0
MÁXIMA;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;06/2019;782.873;462.283;21.338;258.140;13.145;27.253;714;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DAS REGIÕES CENTRO DO RS E MG – SICREDI REGIÃO CENTRO RS/MG;95.594.941;b3S;I;2;S4;9;SANTA MARIA;RS;06/2019;758.589;2.077;1.250;134;106;755.012;9;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI EVOLUÇÃO - SICREDI EVOLUÇÃO;35.571.249;b3S;I;2;S5;9;JOAO PESSOA;PB;06/2019;724.199;1.518;1.925;718.240;1.421;618;478;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;S5;9;MARINGA;PR;06/2019;715.171;18.562;7.182;289;225;688.844;68;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;S5;9;SAO MIGUEL D'OESTE;SC;06/2019;705.394;3.774;2.759;339;449;698.051;22;0
BOFA MERRILL LYNCH;51.255;b1;C;3;S3;199;SAO PAULO;SP;06/2019;699.531;479.691;0;0;128.460;91.380;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;S4;30;FLORIANOPOLIS;SC;06/2019;695.671;2.635;1.904;12;9;691.112;0;0
COOPERATIVA DE CRÉDITO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;S5;9;SAO GABRIEL DA PALHA;ES;06/2019;684.314;679.309;534;3.881;381;179;29;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;S4;30;SALVADOR;BA;06/2019;674.228;23.966;13.169;627.113;534;9.426;20;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIVALES – SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;S4;9;JUINA;MT;06/2019;672.267;10.910;522.771;334;127.731;10.497;25;0
ICBC DO BRASIL BANCO MÚLTIPLO S.A.;17.453.575;b1;I;3;S4;8;SAO PAULO;SP;06/2019;671.815;256.391;45.797;92.484;0;277.143;0;0
GRUPO BONSUCESSO - BS2;52.034;b1;C;2;S4;199;BELO HORIZONTE;MG;06/2019;661.006;571.211;57.802;10.880;523;20.555;34;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;S4;8;SAO PAULO;SP;06/2019;658.731;566.656;0;31.907;0;60.168;0;0
COOPERATIVA DE POUPANÇA E CRÉDITO OURO VERDE – SICOOB OURO VERDE;5.582.619;b3S;I;2;S5;9;LONDRINA;PR;06/2019;647.982;4.313;378;156;20.236;622.890;9;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;S4;14;SAO PAULO;SP;06/2019;646.542;382.808;54.217;65.823;94.328;49.330;36;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO FRONTEIRAS DO PARANÁ, SANTA CATARINA E SÃO PAULO - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;S4;9;CAPANEMA;PR;06/2019;625.078;220.410;2.112;495;1.177;400.802;83;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO BRANCO – SICREDI OURO BRANCO RS;87.853.206;b3S;I;2;S4;9;TEUTONIA;RS;06/2019;620.314;393;1.061;115;957;617.777;13;0
