Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;09/2023;1.086.471.027;502.314.781;205.958.987;181.046.462;116.225.965;27.088.892;13.450.850;8.984.535;12.198.419;19.202.137;0
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;09/2023;985.633.732;284.383.348;232.709.592;55.746.871;22.443.694;5.919.434;5.289.479;5.860.453;8.593.371;22.841.179;341.846.313
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;09/2023;925.189.502;508.693.041;107.565.032;107.138.515;92.700.707;17.614.523;10.544.072;6.489.312;4.620.498;33.097.659;36.726.143
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;09/2023;651.203.671;201.970.366;166.411.690;95.653.347;37.282.520;15.855.491;18.450.761;7.359.104;6.979.617;33.267.013;67.973.762
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;09/2023;502.937.192;150.638.302;135.025.848;48.668.965;37.071.168;17.369.651;6.382.310;8.516.299;5.465.448;17.872.054;75.927.147
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;C;1;S2;4;RIO DE JANEIRO;RJ;09/2023;274.734.480;51.111.663;108.052.952;84.580.996;5.211.114;11.529.264;7.838.276;1.535;398.182;6.010.498;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;09/2023;109.503.336;57.164.726;6.166.831;27.511.221;2.156.092;1.940.860;502.024;1.214.259;1.180.038;3.451.295;8.215.990
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;09/2023;105.693.919;19.229.556;44.162.359;7.615.612;2.390.175;1.552.544;713.112;2.871.309;820.444;1.830.544;24.508.264
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;09/2023;69.185.669;2.977.768;32.036.990;13.385.442;10.262.911;2.821.283;1.473.970;935.787;1.773.500;2.739.402;778.615
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;09/2023;52.452.484;7.033.089;37.731.432;2.623.174;1.322.960;652.690;575.100;276.758;493.100;1.669.000;75.181
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;09/2023;44.737.048;4.839.755;27.219.245;6.050.646;2.064.061;526.418;222.839;179.645;674.779;861.095;2.098.565
C6 BANK;52.072;b1;C;2;S3;199;SAO PAULO;SP;09/2023;41.559.139;5.226.723;31.437.169;2.146.355;285.455;249.357;268.151;242.439;204.618;1.327.654;171.219
NU PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;18.236.120;n4;C;2;S3;41;SAO PAULO;SP;09/2023;41.510.673;0;40.674.049;434.016;243.136;64.740;25.330;16.622;12.941;39.838;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;C;3;S3;8;SAO PAULO;SP;09/2023;34.868.814;8.397.827;17.869.904;4.653.860;2.125.423;788.872;210.713;189.090;134.659;498.464;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;09/2023;32.924.008;24.765.107;4.167.930;2.122.783;680.101;292.741;174.479;155.461;160.328;405.077;0
NUBANK;52.058;n1;C;2;S3;197;SAO PAULO;SP;09/2023;32.571.650;44.175;21.581.304;1.528.366;1.801.146;1.254.280;917.952;811.591;861.622;3.771.214;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;09/2023;30.408.553;11.070.696;16.586.104;2.004.634;400.297;215.412;87.634;16.360;0;27.416;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;09/2023;29.313.988;6.087.864;7.003.019;13.981.235;383.683;894.041;649.249;178.330;10.054;126.513;0
XP;52.120;b1;C;2;S3;199;RIO DE JANEIRO;RJ;09/2023;27.699.621;19.181.869;6.527.186;1.383.728;323.935;123.892;34.848;14.548;57.487;52.127;0
INTER;51.884;b1;C;2;S3;199;BELO HORIZONTE;MG;09/2023;26.660.233;3.581.800;16.158.246;3.292.042;1.045.001;444.147;1.010.405;208.047;184.535;736.011;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;C;2;S3;11;PORTO ALEGRE;RS;09/2023;25.460.635;25.172.386;221.731;17.411;45.280;1.003;620;284;284;1.636;0
BANCO SICOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;09/2023;23.724.713;434.844;16.556.811;3.712.805;2.103.066;615.701;161.863;65.687;31.340;42.596;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;09/2023;23.286.299;5.291.694;10.378.686;3.330.089;2.891.815;533.420;298.445;78.539;66.776;416.836;0
