Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Próprio (k);
;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;03/2008;796.141;0;781.393;-470;2.482;92.301;1.671.847;-715.304;-23.652;0;0;-185.104;-924.059;747.787;251.416;0;-328.512;-278.864;-69.945;65;59.023;-280.514;-647.331;100.457;-10.059;90.398;39.654;-15.202;114.851;-9.085
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2008;678.939;8.757;312.738;-50.254;153.815;12.261;1.116.257;-194.244;-51.130;-6.534;0;-286.514;-538.421;577.836;374.770;0;-282.026;-426.225;-85.977;75.245;125.432;-166.898;-385.680;192.156;1.154.801;1.346.957;-369.652;-22.340;954.965;0
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;03/2008;477.856;9.162;200.594;998;15.625;73.609;777.844;-290.108;-52.048;-6.547;0;9.957;-338.746;439.099;26.867;109.799;-192.691;-108.205;-33.754;1.751;25.411;-103.516;-274.338;164.761;2.835;167.596;-46.620;-40;120.935;0
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;03/2008;51.488;0;579.536;53.404;20.664;1.473;706.564;-232.868;-9.254;0;0;-35.715;-277.838;428.726;195.309;0;-80.465;-34.962;-38.292;4.798;42.922;-22.792;66.518;495.245;8;495.252;-175.252;-106;319.894;0
SS;31323;b1;;C;2;SAO PAULO;SP;03/2008;583.996;97.377;46.412;-23.552;25;1.542;705.799;-104.743;-8;-49.697;0;-128.998;-283.446;422.353;3.744;0;-10.132;-269.189;-20.960;3.597;8.495;-10.609;-295.055;127.298;-22.561;104.738;-34.324;0;70.414;0
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;03/2008;596.461;7.381;34.027;5.088;57.993;0;700.951;-139.173;-2.760;-5.347;0;-96.146;-243.426;457.525;21.168;1.521;-23.659;-199.516;-24.759;306;4.636;-28.631;-248.935;208.590;300;208.890;-69.493;-12.000;127.396;0
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;03/2008;7.962;4;250.449;402.566;12.758;0;673.739;-16.615;-648.803;0;0;-5;-665.423;8.316;21.153;0;-32.809;-16.159;-18.206;0;61.740;-99.380;-83.660;-75.344;-175;-75.519;50.684;-1.944;-26.779;0
BANCO IBI S.A. - BANCO MÚLTIPLO;4184779;b1;;I;3;BARUERI;SP;03/2008;582.814;0;8.420;5.703;0;428;597.365;-54.893;-56.596;0;-7;-357.968;-469.465;127.900;87.944;0;-24.066;-181.269;-29.828;6.883;66.193;-46.589;-120.733;7.167;15.061;22.229;-3.008;-7.720;11.501;0
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;03/2008;219.428;0;227.052;-5.321;15.104;6.796;463.059;-68.829;-206.496;0;0;-60.571;-335.896;127.164;217.647;0;-159.074;-106.981;-24.278;0;157.424;-146.688;-61.951;65.213;1.575;66.788;-34.874;0;31.913;0
FIBRA;49951;b1;;C;2;SAO PAULO;SP;03/2008;117.894;121;263.281;2.857;44.029;0;428.182;-322.860;-70.439;-115;0;3.567;-389.847;38.334;5.977;1.698;-13.386;-24.374;-689;4.741;65.498;-39.925;-458;37.876;-505;37.371;-7.236;-3.246;26.890;-8.900
ALFA;51293;b1;;C;2;SAO PAULO;SP;03/2008;187.928;107.555;145.347;-26.141;4.004;4.464;423.157;-211.233;-24.038;-78.276;0;-12.527;-326.075;97.083;8.975;4.987;-27.800;-45.018;-3.047;2.267;20.617;-8.810;-47.828;49.255;589;49.844;-8.509;-2.593;38.741;0
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;03/2008;315.337;76.975;750;-2;0;0;393.060;-123.900;-38.497;-54.774;0;-25.328;-242.499;150.561;0;0;-4;-34.879;-6.280;2.295;18.131;-81.769;-102.505;48.055;126;48.182;60.708;0;108.890;0
BIC;32119;b1;;C;2;SAO PAULO;SP;03/2008;366.433;3.913;43.407;-33.874;3.146;5.546;388.571;-150.507;-22.589;-2.624;0;-35.386;-211.105;177.466;11.943;0;-34.646;-25.283;-15.673;185;34.307;-23.762;-52.930;124.536;-206;124.330;-25.915;-982;97.434;-21.411
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;03/2008;191.483;0;136.853;8.678;7.356;768;345.139;-55.141;-175.614;0;0;-7.950;-238.705;106.434;8.695;429;-14.101;-9.832;-488;-1.024;114.915;-140.810;-42.215;64.218;0;64.218;-11.694;-14.519;38.006;-16.277
BBM;30207;b1;;C;2;SALVADOR;BA;03/2008;100.337;6.891;215.632;-22.489;25.726;2.918;329.014;-296.574;-53.132;-3.251;0;-7.785;-360.741;-31.727;6.177;33;-15.460;-22.434;-5.585;16.523;74.049;-26.480;26.823;-4.905;-256;-5.161;13.384;0;8.223;0
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;03/2008;213.282;3.962;198.130;-124.816;24.597;0;315.155;-198.582;-35.323;-2.832;0;-52.524;-289.261;25.894;26.049;18;-19.235;-54.970;-5.948;6.065;98.764;-28.015;22.728;48.622;-51;48.571;-12.504;-7.347;28.720;0
BANCO GMAC S/A;59274605;b2;;I;3;SAO PAULO;SP;03/2008;114.447;183.315;3.786;0;0;0;301.547;-85.737;-3;-120.424;-20;-21.170;-227.354;74.193;26.032;0;-2.198;-89.029;-9.014;6.053;22.833;-7.644;-52.966;21.226;336;21.563;817;0;22.380;-3.115
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;03/2008;212.759;0;73.287;1.020;5.934;1.900;294.900;-107.984;-9.170;0;0;-29.477;-146.632;148.268;4.056;0;-15.997;-32.347;-10.510;151;7.657;-3.262;-50.253;98.015;66;98.081;-24.237;-3.662;70.182;-22.956
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;03/2008;221.286;0;98.277;-25.818;0;333;294.079;-67.617;-7;0;0;-5.392;-73.016;221.063;7.124;1.315;-20.496;-39.200;-2.219;204;57.285;-63.239;-59.227;161.836;1;161.835;-46.749;-4.350;110.737;-15.700
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;03/2008;242.650;5.108;40.090;-15.511;3.402;8.309;284.048;-140.040;-9.929;-3.505;0;-42.085;-195.558;88.490;11.939;12.875;-54.936;-63.017;-10.033;-4.653;51.441;-29.644;-86.028;2.462;98;2.559;16.136;-4.717;13.979;0
PINE;50304;b1;;C;2;SAO PAULO;SP;03/2008;251.071;0;24.824;-975;3.293;805;279.017;-60.900;-37.527;0;0;-22.031;-120.458;158.560;5.215;0;-15.846;-67.356;-9.579;68;2.543;-13.419;-98.373;60.186;45;60.232;-13.987;-10.558;35.687;-12.228
DAIMLERCHRYSLER;51262;b2;;C;3;SAO PAULO;SP;03/2008;63.418;206.385;701;0;0;0;270.505;-25.858;-39.272;-159.671;0;-4.775;-229.577;40.928;154;1.602;-12.072;-8.683;-4.822;0;4.216;-2.414;-22.019;18.909;86;18.995;-6.646;0;12.349;0
BANESTES;30159;b1;;C;1;VITORIA;ES;03/2008;98.101;15.692;119.647;752;5.292;12.944;252.429;-133.698;-8.890;-11.034;0;-17.135;-170.756;81.673;43.618;0;-42.568;-28.460;-9.222;1.306;7.527;-8.977;-36.776;44.897;7.680;52.577;-10.470;-2.490;39.618;-6.677
SOFISA;31873;b1;;C;2;SAO PAULO;SP;03/2008;127.503;73.819;27.895;-2.780;1.565;2.265;230.268;-86.702;-5.439;-48.626;0;-7.949;-148.716;81.552;154;1.805;-17.755;-13.737;-1.555;9.394;688;-25.293;-46.300;35.252;1.575;36.827;-38;-6.571;30.219;-20.000
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;03/2008;4.463;209.587;2.386;-774;0;0;215.662;-22.945;-17.271;-167.881;0;1.184;-206.913;8.749;0;0;0;-6.106;-1.146;0;16.948;-13.138;-3.441;5.308;0;5.308;-15.849;0;-10.541;0
BRB;31976;b1;;C;1;BRASILIA;DF;03/2008;162.068;0;36.856;-103;762;7.658;207.242;-67.219;-168;0;0;-19.658;-87.046;120.196;1.817;40.785;-62.603;-54.206;-12.059;1.668;12.549;-12.274;-84.323;35.874;479;36.353;-9.397;0;26.956;0
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;03/2008;177.862;0;27.347;-12.127;8.639;0;201.720;-45.785;-16.687;0;0;-30.603;-93.075;108.645;8.821;4.895;-22.859;-102.046;-7.700;3.195;31.968;-25.508;-109.234;-589;-122;-711;4.036;-245;3.080;0
BANCO CARREFOUR S.A.;8357240;b2;;I;2;SAO PAULO;SP;03/2008;184.591;0;5.824;0;0;0;190.416;-15.303;0;0;0;-79.720;-95.022;95.393;14.707;13.517;-4.927;-43.152;-11.910;0;2.418;-8.127;-37.474;57.919;0;57.919;-19.328;0;38.591;0
UBS PACTUAL;49944;b1;;C;3;RIO DE JANEIRO;RJ;03/2008;34.440;0;247.273;-122.793;16.939;3.489;179.348;-304.659;-16.899;0;0;8.186;-313.372;-134.024;158.254;453;-98.774;-61.778;-31.947;-209.837;481.339;-14.552;223.159;89.135;0;89.135;-25.323;-44.641;19.171;0
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;03/2008;10.269;0;42.824;-283.451;401.517;740;171.899;-214.498;-13.331;0;0;0;-227.829;-55.930;29.436;3;-26.783;-15.020;-13.030;306;78.143;-6.172;46.884;-9.046;-20;-9.066;15.980;0;6.914;0
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;03/2008;125.407;18.616;21.981;0;0;0;166.004;-12.304;-72.865;-14.465;0;-48.983;-148.617;17.388;1.695;0;-3.238;-8.301;-3.783;0;568;-3.903;-16.963;425;-1.349;-924;882;-437;-479;0
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;03/2008;48.398;0;104.159;0;10.171;-86;162.642;-21.028;-44.483;0;0;-11.574;-77.085;85.557;84.943;0;-59.265;-41.781;-10.842;0;48.299;-52.407;-31.053;54.505;-39;54.466;-28.803;0;25.663;0
ING;51073;b1;;C;3;SAO PAULO;SP;03/2008;6.155;0;60.071;-17.425;111.935;0;160.736;-3.706;-115.564;0;0;0;-119.271;41.465;581;0;-11.221;-7.000;-1.912;0;3.158;-6.518;-22.912;18.554;0;18.554;-5.874;-345;12.334;0
BESC;30245;b1;;C;1;FLORIANOPOLIS;SC;03/2008;55.524;0;93.808;0;0;10.110;159.441;-84.554;-602;0;-121;-7.825;-93.103;66.338;42.560;0;-52.102;-36.773;-7.639;34;3.967;-9.396;-59.348;6.990;2.722;9.712;-1.488;0;8.224;-3
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;03/2008;38.054;0;102.113;777;1.283;1.711;143.937;-118.070;-10.663;0;0;-328;-129.061;14.876;4.685;0;-5.369;-6.914;-1.397;378;4.377;-2.464;-6.705;8.171;-1;8.170;-2.666;0;5.504;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;03/2008;112.631;0;29.542;0;0;0;142.173;0;-74.303;0;0;-17.418;-91.721;50.452;1.860;0;-18.930;-5.874;-2.884;0;91;-2.290;-28.027;22.425;540;22.966;7.804;0;30.769;0
BANCO GE CAPITAL S.A.;62421979;b1;;I;3;SAO PAULO;SP;03/2008;142.480;0;594;-1.027;0;0;142.047;-42.959;-2.556;0;0;-29.737;-75.252;66.795;12.836;0;-7.898;-58.758;-5.796;0;2.972;-13.669;-70.313;-3.518;-2.125;-5.643;-420;-360;-6.423;0
BANIF;20255;b1;;C;3;SAO PAULO;SP;03/2008;23.028;0;86.072;4.265;11.988;0;125.353;-30.282;-5.104;0;0;-2.338;-37.724;87.629;11.896;227;-13.055;-16.578;-4.439;-511;11.760;-26.603;-37.302;50.327;3.376;53.703;-15.827;-2.422;35.455;0
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;03/2008;116.090;0;4.130;0;0;0;120.219;0;0;0;0;-62.748;-62.748;57.472;2.822;0;-698;-19.095;-131;0;487;-21.657;-38.272;19.199;0;19.200;-6.828;0;12.371;0
BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB;2038232;b1;;I;2;BRASILIA;DF;03/2008;28.143;0;79.181;9.954;0;974;118.252;-90.888;-9.997;0;0;-668;-101.553;16.699;25.003;0;-10.863;-17.826;-2.558;535;3.612;-8.710;-10.806;5.893;-6;5.887;-1.723;-377;3.788;0
BANCO BARCLAYS S.A.;61146577;b1;;I;3;SAO PAULO;SP;03/2008;7.439;0;39.030;28.238;42.005;0;116.713;-15.195;-73.436;0;0;-5.349;-93.979;22.733;10.088;0;-13.464;-3.816;-1.247;25;23.944;-8.931;6.600;29.333;1;29.332;-7.224;-8.473;13.635;0
SCHAHIN;50191;b1;;C;2;SAO PAULO;SP;03/2008;108.639;0;5.775;761;214;0;115.390;-38.952;-5;0;0;-21.564;-60.520;54.870;6.736;0;-7.645;-25.620;-6.246;0;2.707;-20.785;-50.852;4.017;539;4.556;-996;-1.103;2.458;0
BGN;51097;b1;;C;2;RECIFE;PE;03/2008;88.072;0;23.045;-3.596;0;0;107.521;-42.179;-2.121;0;-11;-13.572;-57.883;49.638;115;921;-8.589;-30.079;-3.475;0;2.925;-1.859;-40.041;9.597;5.482;15.079;-4.131;0;10.948;0
WESTLB;51554;b1;;I;3;SAO PAULO;SP;03/2008;19.183;0;22.184;40.513;21.958;0;103.838;-87.717;-11.006;0;0;-1.041;-99.764;4.074;7.674;0;-10.634;-5.054;-753;-327;20.824;-11.365;364;4.438;-6;4.432;481;0;4.913;0
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;03/2008;61.507;33.837;4.181;342;0;0;99.866;-42.173;0;-23.904;0;-1.865;-67.942;31.925;359;0;-3.325;-15.657;-2.148;0;1.406;-209;-19.574;12.350;-581;11.769;-3.949;-456;7.365;0
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;03/2008;65.869;0;25.074;-765;7.233;0;97.410;-40.154;-15.215;0;0;-6.948;-62.317;35.093;6.365;0;-11.702;-8.622;-3.006;-96;12.317;-2.553;-7.298;27.795;-404;27.391;-6.154;-4.580;16.658;-6.039
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;03/2008;79.671;0;14.573;918;0;0;95.162;-23.041;-228;0;0;-12.798;-36.067;59.095;2.204;0;-2.882;-45.141;-3.645;3.492;1.621;-3.758;-48.110;10.985;-89;10.896;-2.647;-330;7.919;0
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;03/2008;76.145;12.486;307;1.568;0;0;90.506;-40.687;-2.661;-9.471;0;-5.271;-58.091;32.415;3.783;0;-1.249;-6.548;-2.374;0;3.522;-20.583;-23.451;8.964;45;9.009;-1.832;-125;7.053;0
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;03/2008;0;0;51.450;20.111;17.130;0;88.691;-35.156;0;0;0;0;-35.156;53.535;22.806;0;0;-8.227;-5.237;-238;168;-1.146;8.127;61.662;0;61.662;-21.010;0;40.652;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;03/2008;32.834;0;79.776;-25.241;878;0;88.247;-34.056;-18.290;0;0;-8.614;-60.959;27.288;7.994;0;-5.342;-8.752;-2.298;0;5.140;-6.216;-9.474;17.815;-38;17.777;-2.843;-11.535;3.399;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;03/2008;67.729;0;13.742;0;0;0;81.471;0;-53.373;0;0;-1.122;-54.494;26.976;13.097;0;-5.855;-4.683;-2.489;0;4.535;-5.714;-1.108;25.868;35;25.903;-8.795;0;17.109;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;03/2008;55;79.876;93;58;0;0;80.082;0;-6.402;-60.576;0;-4.725;-71.702;8.380;0;0;0;-2.689;-803;0;574;-74;-2.993;5.387;-83;5.304;-2.500;0;2.804;0
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;03/2008;67.323;3.913;6.967;-2.255;1.601;1;77.551;-22.023;-14.400;-5.530;0;-13.148;-55.101;22.450;3.198;0;-19.214;-18.314;-2.064;8.650;14.273;-13.980;-27.451;-5.001;4.374;-627;14.498;-2.967;10.904;0
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;03/2008;67.655;0;8.591;-960;0;0;75.287;-18.396;0;0;0;-8.584;-26.980;48.307;1.851;941;-3.880;-25.387;-3.339;4.142;10.961;-1.742;-16.454;31.853;18;31.871;-7.696;-276;23.898;-6.532
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;03/2008;63.621;0;3.614;5.475;0;0;72.710;-19.936;-11.745;0;0;-6.141;-37.822;34.888;4.748;0;-9.270;-10.054;-2.212;-966;3.618;-386;-14.522;20.366;48;20.414;-6.506;-1.384;12.523;0
WALPIRES S/A CORRETORA DE CÂMBIO TÍTULOS E VALORES MOBILIÁRIOS;61769790;n2;;I;2;SAO PAULO;SP;03/2008;0;0;68.964;-749;0;0;68.215;0;0;0;0;0;0;68.215;1.377;0;-429;-1.387;-15;0;686;-13;218;68.433;0;68.433;0;0;68.433;0
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;03/2008;55.398;0;7.369;2.414;2.312;0;67.493;-14.878;-797;0;0;-9.472;-25.146;42.346;18.871;0;-6.732;-13.580;-4.748;0;3.543;-29.614;-32.260;10.086;-19;10.066;-2.353;-420;7.293;0
OMNI;50940;n1;;C;2;SAO PAULO;SP;03/2008;21.820;0;46.152;-1.827;0;0;66.145;-8.570;0;0;0;-7.716;-16.287;49.859;380;9.213;-3.195;-50.642;-3.868;3.366;503;-10.587;-54.829;-4.971;-25;-4.996;3.121;0;-1.875;0
BES;51482;b2;;C;3;SAO PAULO;SP;03/2008;4.685;0;36.243;24.051;1.040;0;66.019;-55.595;-289;0;0;-222;-56.107;9.912;7.161;0;-9.747;-3.051;-3.705;-222;1.642;-1.570;-9.493;419;-69;350;-456;-1.586;-1.692;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;03/2008;39.814;0;24.757;-24;0;1.131;65.678;-22.127;0;0;0;-2.768;-24.895;40.783;8.441;222;-20.043;-14.763;-2.971;0;527;-706;-29.294;11.489;78;11.567;-3.448;0;8.118;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;03/2008;32.935;0;22.922;0;0;5.531;61.388;-25.582;-637;0;0;-1.323;-27.542;33.846;10.554;2.177;-19.665;-12.653;-2.757;0;102;-59;-22.301;11.545;67;11.612;-3.895;-765;6.952;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43818780;b2;;I;3;BARUERI;SP;03/2008;183;59.695;303;-1.959;0;0;58.222;0;-6.055;-41.602;0;665;-46.991;11.231;0;22;-3.094;-1.464;-438;0;3.410;-88;-1.651;9.580;-433;9.147;1.008;-128;10.026;0
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;03/2008;38.672;650;18.261;-1.371;1.577;0;57.788;-25.833;-3.722;-437;0;-1.592;-31.584;26.204;1.170;189;-8.042;-5.449;-2.630;-321;26;0;-15.057;11.146;-40;11.107;-2.688;0;8.419;-3.650
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;03/2008;28.239;0;19.856;0;0;9.682;57.778;-29.697;0;0;0;-5.914;-35.611;22.167;0;337;-8.354;-6.262;-1.638;0;452;-1.207;-16.672;5.495;-345;5.150;0;0;5.150;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL - CENTRAL SICREDI RS;87437687;b3C;;I;2;PORTO ALEGRE;RS;03/2008;322;0;57.369;0;0;0;57.691;-56.617;-322;0;0;-351;-57.290;401;0;0;-4.843;15.342;0;8;244;-11.146;-396;5;4;9;-1;0;8;0
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;03/2008;30.039;26.799;240;0;0;0;57.079;-5.668;-15.363;-21.988;0;-4.279;-47.298;9.781;408;0;0;-3.893;-1.080;1.243;903;-1.676;-4.096;5.685;18;5.702;-1.902;0;3.801;0
