Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;06/2019;5.945.972;0;5.945.972;532.973;6.478.944;30.444.893;1.036.639;0;2.450;24.235;1.063.324;9.512.757;41.020.974;82.384.475;14,49%;14,49%;15,79%;7,22%;6,47%
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;06/2019;4.134.811;0;4.134.811;703.573;4.838.383;21.582.483;872.334;0;3.885.991;139.526;4.897.851;4.309.968;30.790.301;37.630.046;13,43%;13,43%;15,71%;10,99%;1,65%
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;06/2019;3.829.586;307.524;4.137.111;999.376;5.136.487;24.302.115;317.540;989.738;1.109.813;17.413;2.434.503;1.938.594;28.675.212;41.203.874;13,36%;14,43%;17,91%;10,04%;0,57%
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;06/2019;4.916.341;0;4.916.341;0;4.916.341;9.405.008;391.661;79.746;12.791.376;2.365.826;15.628.608;2.999.204;28.032.821;38.663.732;17,54%;17,54%;17,54%;12,72%;1,93%
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;06/2019;3.362.257;0;3.362.257;1.676.919;5.039.176;22.727.682;519.646;1.050.166;2.126.487;0;3.696.299;1.476.052;27.900.034;37.396.122;12,05%;12,05%;18,06%;8,99%;0,35%
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;06/2019;3.517.313;0;3.517.313;152.881;3.670.194;19.686.520;1.547.081;0;429.247;112.307;2.088.635;1.160.268;22.935.423;30.220.321;15,34%;15,34%;16,00%;11,64%;25,29%
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;06/2019;2.343.860;0;2.343.860;0;2.343.860;15.429.609;965;167.987;23.500;0;192.452;4.007.811;19.629.872;30.148.054;11,94%;11,94%;11,94%;7,77%;6,13%
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;06/2019;4.053.763;0;4.053.763;1.150.053;5.203.816;8.020.940;2.174.003;0;5.293.306;480.672;7.947.981;3.275.098;19.244.019;41.667.644;21,07%;21,07%;27,04%;9,73%;1,52%
PAN - PRUDENCIAL;1000080257;b1;S3;C;2;SAO PAULO;SP;06/2019;2.416.519;0;2.416.519;0;2.416.519;16.345.345;3.783;0;17;0;3.800;2.298.576;18.647.722;28.885.289;12,96%;12,96%;12,96%;8,37%;17,66%
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;06/2019;3.426.507;0;3.426.507;0;3.426.507;6.285.553;1.648.193;239.563;2.191.367;4.973.988;9.053.109;2.011.696;17.350.359;29.125.013;19,75%;19,75%;19,75%;11,76%;0,49%
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;06/2019;7.362.945;0;7.362.945;0;7.362.945;611.544;0;0;5.611;14.925.173;14.930.785;314.924;15.857.253;11.811.080;46,43%;46,43%;46,43%;62,34%;4,63%
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;06/2019;2.816.130;0;2.816.130;871.557;3.687.687;14.644.842;0;0;0;0;0;1.180.354;15.825.196;17.903.962;17,80%;17,80%;23,30%;15,73%;0,23%
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;06/2019;2.770.586;0;2.770.586;0;2.770.586;14.337.834;2.528;0;0;2.391;4.920;1.300.525;15.643.279;15.077.891;17,71%;17,71%;17,71%;18,38%;1,44%
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;06/2019;2.734.798;0;2.734.798;0;2.734.798;4.282.686;332.842;86.254;6.003.757;0;6.422.852;2.206.007;12.911.545;17.801.947;21,18%;21,18%;21,18%;15,36%;2,46%
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;06/2019;2.450.767;0;2.450.767;0;2.450.767;10.464.382;181.964;76.555;222.253;32.486;513.258;1.209.496;12.187.137;17.210.369;20,11%;20,11%;20,11%;14,24%;14,53%
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO PAULO;SP;06/2019;1.790.290;0;1.790.290;0;1.790.290;10.660.362;0;0;0;0;0;1.236.189;11.896.551;11.019.948;15,05%;15,05%;15,05%;16,25%;0,39%
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;06/2019;1.522.782;80.562;1.603.344;5.115;1.608.459;11.086.913;5.067;0;1.761;0;6.828;715.757;11.809.498;16.792.883;12,89%;13,58%;13,62%;9,55%;20,38%
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;06/2019;1.863.178;0;1.863.178;0;1.863.178;8.548.078;64.277;573;159.110;4.127;228.087;2.072.735;10.848.901;53.490.967;17,17%;17,17%;17,17%;3,48%;9,58%
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;06/2019;1.612.199;0;1.612.199;0;1.612.199;9.671.164;5.543;0;0;0;5.543;746.685;10.423.393;13.058.968;15,47%;15,47%;15,47%;12,35%;2,82%
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;06/2019;2.283.133;0;2.283.133;0;2.283.133;9.625.003;4;0;0;0;4;624.537;10.249.545;13.082.448;22,28%;22,28%;22,28%;17,45%;6,37%
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;06/2019;1.235.910;278.984;1.514.894;390.195;1.905.089;7.907.864;1.065.608;0;16.839;0;1.082.446;1.139.572;10.129.881;16.123.235;12,20%;14,95%;18,81%;9,40%;2,14%
ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;06/2019;1.361.778;0;1.361.778;0;1.361.778;7.340.376;38.420;2.784;107.805;1.455.625;1.604.635;977.908;9.922.919;12.125.681;13,72%;13,72%;13,72%;11,23%;4,56%
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;06/2019;5.388.751;0;5.388.751;0;5.388.751;3.516.372;2.546;0;0;0;2.546;6.076.555;9.595.473;5.887.918;56,16%;56,16%;56,16%;91,52%;0,53%
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;06/2019;1.229.167;0;1.229.167;198.987;1.428.154;8.145.771;30.698;953;0;122;31.773;917.772;9.095.316;17.752.959;13,51%;13,51%;15,70%;6,92%;12,36%
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;06/2019;1.472.183;0;1.472.183;0;1.472.183;6.879.890;8.543;0;168.078;0;176.621;1.765.409;8.821.921;24.648.964;16,69%;16,69%;16,69%;5,97%;13,76%
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;06/2019;1.352.345;0;1.352.345;0;1.352.345;7.759.992;0;0;0;0;0;900.876;8.660.868;8.790.132;15,61%;15,61%;15,61%;15,38%;1,60%
SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;06/2019;1.241.655;152.735;1.394.390;0;1.394.390;6.326.931;25.725;0;103.265;0;128.989;1.456.011;7.911.932;47.692.115;15,69%;17,62%;17,62%;2,92%;9,25%
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;06/2019;1.794.912;0;1.794.912;0;1.794.912;3.531.270;44.239;11.233;2.492.501;137.255;2.685.228;1.240.424;7.456.923;10.748.676;24,07%;24,07%;24,07%;16,70%;1,06%
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S4;C;2;SAO PAULO;SP;06/2019;885.136;0;885.136;0;885.136;6.820.586;5.987;0;124.425;0;130.412;471.287;7.422.285;NA;11,93%;11,93%;11,93%;NA%;0,10%
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;C;3;INDAIATUBA;SP;06/2019;1.258.095;0;1.258.095;0;1.258.095;6.869.748;74.230;0;0;0;74.230;437.783;7.381.761;7.672.276;17,04%;17,04%;17,04%;16,40%;0,16%
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;06/2019;1.515.994;0;1.515.994;0;1.515.994;4.061.917;646.624;0;1.309.548;0;1.956.172;722.341;6.740.430;8.426.038;22,49%;22,49%;22,49%;17,99%;0,59%
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;06/2019;1.601.170;0;1.601.170;0;1.601.170;4.776.127;43.790;0;923.951;0;967.740;419.529;6.163.397;37.304.367;25,98%;25,98%;25,98%;4,29%;1,53%
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;06/2019;681.723;11.419;693.142;340.848;1.033.990;4.770.497;1.336;0;932;0;2.268;1.196.962;5.969.727;9.854.541;11,42%;11,61%;17,32%;7,03%;21,71%
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;06/2019;998.727;0;998.727;0;998.727;5.025.769;147.754;0;20.827;0;168.581;739.706;5.934.056;6.400.241;16,83%;16,83%;16,83%;15,60%;1,81%
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S4;I;3;SAO PAULO;SP;06/2019;749.271;0;749.271;0;749.271;5.759.562;0;0;0;0;0;108.542;5.868.104;8.028.406;12,77%;12,77%;12,77%;9,33%;1,06%
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;n2;S4;I;3;RIO DE JANEIRO;RJ;06/2019;827.510;0;827.510;0;827.510;1.623.265;63.423;9.322;1.058.096;64.830;1.195.672;3.037.266;5.856.203;NA;14,13%;14,13%;14,13%;NA%;13,66%
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;06/2019;600.486;0;600.486;95.410;695.897;5.007.901;1.590;0;364.625;2.000;368.215;363.766;5.739.882;10.651.146;10,46%;10,46%;12,12%;5,64%;21,81%
ING - PRUDENCIAL;1000080501;b1;S3;C;3;SAO PAULO;SP;06/2019;936.626;0;936.626;0;936.626;3.373.303;91.112;0;1.939.064;0;2.030.175;312.265;5.715.744;11.250.097;16,39%;16,39%;16,39%;8,33%;0,85%
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;06/2019;553.027;0;553.027;88.141;641.167;4.238.514;145.875;217.450;218.863;0;582.188;643.419;5.464.120;7.148.174;10,12%;10,12%;11,73%;7,74%;1,91%
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;06/2019;1.177.576;0;1.177.576;0;1.177.576;5.132.341;0;0;0;0;0;248.133;5.380.473;6.585.508;21,89%;21,89%;21,89%;17,88%;0,74%
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;06/2019;943.562;0;943.562;0;943.562;4.819.159;4.123;0;0;0;4.123;269.565;5.092.846;5.694.001;18,53%;18,53%;18,53%;16,57%;1,44%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;06/2019;1.738.011;0;1.738.011;0;1.738.011;3.882.152;267.000;0;596.175;0;863.175;340.183;5.085.510;10.295.102;34,18%;34,18%;34,18%;16,88%;0,14%
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;06/2019;1.479.269;0;1.479.269;0;1.479.269;3.094.380;56.510;0;1.185.803;0;1.242.313;650.147;4.986.841;12.160.638;29,66%;29,66%;29,66%;12,16%;1,46%
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;06/2019;815.297;0;815.297;0;815.297;3.991.167;0;0;0;0;0;952.344;4.943.511;2.790.987;16,49%;16,49%;16,49%;29,21%;34,89%
BOCOM - PRUDENCIAL;1000084624;b1;S4;C;3;SALVADOR;BA;06/2019;597.620;205.638;803.258;0;803.258;4.315.918;168.040;0;4.213;0;172.253;435.029;4.923.200;7.351.202;12,14%;16,32%;16,32%;10,93%;1,33%
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;06/2019;1.171.445;0;1.171.445;0;1.171.445;4.195.196;10.400;0;9.971;1.125;21.496;561.514;4.778.206;7.929.718;24,52%;24,52%;24,52%;14,77%;7,06%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S4;I;3;SAO PAULO;SP;06/2019;1.099.038;0;1.099.038;0;1.099.038;1.294.294;19.281;0;3.053.324;0;3.072.605;302.495;4.669.394;5.714.663;23,54%;23,54%;23,54%;19,23%;0,49%
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;06/2019;728.476;0;728.476;0;728.476;4.164.095;0;0;0;0;0;408.573;4.572.668;5.506.081;15,93%;15,93%;15,93%;13,23%;0,17%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;06/2019;1.460.911;0;1.460.911;0;1.460.911;2.754.210;225.405;0;1.044.488;0;1.269.893;547.699;4.571.802;7.317.575;31,95%;31,95%;31,95%;19,96%;0,37%
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;06/2019;1.588.026;0;1.588.026;0;1.588.026;3.683.012;0;0;0;0;0;761.652;4.444.664;6.344.653;35,73%;35,73%;35,73%;25,03%;5,44%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;06/2019;844.973;0;844.973;0;844.973;3.577.175;302;0;0;0;302;711.570;4.289.047;NA;19,70%;19,70%;19,70%;NA%;0,05%
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;06/2019;623.616;0;623.616;0;623.616;3.454.295;323.116;8.216;88.669;16.448;436.449;362.925;4.253.669;5.758.687;14,66%;14,66%;14,66%;10,83%;12,96%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S5;I;2;BLUMENAU;SC;06/2019;NA;NA;NA;NA;1.414.490;3.801.494;0;NA;NA;NA;0;252.343;4.053.836;NA;NA%;NA%;34,89%;NA%;1,86%
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;06/2019;1.027.553;0;1.027.553;0;1.027.553;3.446.337;0;0;0;0;0;520.530;3.966.867;4.042.619;25,90%;25,90%;25,90%;25,42%;0,91%
INTER - PRUDENCIAL;1000080996;b1;S4;C;2;BELO HORIZONTE;MG;06/2019;920.807;0;920.807;0;920.807;3.108.867;64.814;2.557;81.521;9.012;157.903;635.930;3.902.700;7.586.359;23,59%;23,59%;23,59%;12,14%;2,88%
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;06/2019;1.091.665;0;1.091.665;0;1.091.665;2.534.208;7.909;3.559;38.968;3.164;53.600;1.142.701;3.730.510;5.740.910;29,26%;29,26%;29,26%;19,02%;12,39%
PERNAMBUCANAS - PRUDENCIAL;1000080305;n1;S4;I;2;SAO PAULO;SP;06/2019;474.775;0;474.775;0;474.775;3.109.926;660;0;108.312;0;108.972;456.955;3.675.853;NA;12,92%;12,92%;12,92%;NA%;3,40%
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;06/2019;380.239;0;380.239;34.173;414.412;3.175.735;0;0;0;0;0;402.432;3.578.167;3.526.500;10,63%;10,63%;11,58%;10,78%;0,50%
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;06/2019;700.567;0;700.567;0;700.567;2.468.195;81.920;0;692.576;0;774.496;312.712;3.555.403;4.572.379;19,70%;19,70%;19,70%;15,32%;0,94%
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;06/2019;269.502;117.731;387.233;25.482;412.714;2.252.536;1.074;0;0;0;1.074;1.123.058;3.376.668;3.344.833;7,98%;11,47%;12,22%;11,58%;5,41%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;C;3;SAO PAULO;SP;06/2019;1.006.911;0;1.006.911;14.763;1.021.673;2.978.488;62.499;0;0;0;62.499;295.283;3.336.270;2.981.037;30,18%;30,18%;30,62%;33,78%;0,86%
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;06/2019;498.574;0;498.574;0;498.574;2.897.604;0;0;3;0;3;394.053;3.291.660;3.826.313;15,15%;15,15%;15,15%;13,03%;3,28%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;06/2019;293.305;0;293.305;74.726;368.031;2.762.612;16.469;0;34.226;34.713;85.408;434.352;3.282.372;5.854.179;8,94%;8,94%;11,21%;5,01%;23,63%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;06/2019;519.225;0;519.225;0;519.225;2.812.325;78.208;0;391;0;78.599;303.292;3.194.216;3.958.765;16,26%;16,26%;16,26%;13,12%;6,16%
HSBC BI - PRUDENCIAL;1000084741;b2;S4;I;3;SAO PAULO;SP;06/2019;1.074.897;0;1.074.897;0;1.074.897;1.259.718;68.118;0;1.377.433;0;1.445.551;472.080;3.177.349;2.612.489;33,83%;33,83%;33,83%;41,14%;1,23%
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;PORTO ALEGRE;RS;06/2019;410.378;0;410.378;30.337;440.714;1.238.177;1.716;736;7.719;654;10.825;1.895.204;3.144.206;2.500.193;13,05%;13,05%;14,02%;16,41%;4,61%
BS2 - PRUDENCIAL;1000080422;b1;S4;C;2;BELO HORIZONTE;MG;06/2019;316.285;0;316.285;46.134;362.420;2.301.862;64.690;217;134.618;55.957;255.481;275.453;2.832.796;7.258.360;11,17%;11,17%;12,79%;4,36%;17,58%
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;06/2019;406.897;0;406.897;0;406.897;2.209.287;5.037;0;0;0;5.037;617.108;2.831.432;NA;14,37%;14,37%;14,37%;NA%;1,03%
APE POUPEX - PRUDENCIAL;1000081184;n1;S3;I;2;BRASILIA;DF;06/2019;801.146;0;801.146;0;801.146;2.228.245;0;0;0;0;0;544.713;2.772.958;NA;28,89%;28,89%;28,89%;NA%;2,47%
BADESUL DESENVOLVIMENTO AF/RS - PRUDENCIAL;1000081029;n1;S4;I;1;PORTO ALEGRE;RS;06/2019;575.971;0;575.971;0;575.971;2.367.513;9.960;0;0;0;9.960;300.432;2.677.904;NA;21,51%;21,51%;21,51%;NA%;4,76%
BCO TRIANGULO S.A. - PRUDENCIAL;1000081438;b1;S4;C;2;UBERLANDIA;MG;06/2019;364.237;0;364.237;80.000;444.237;2.226.719;0;0;0;0;0;441.948;2.668.667;3.732.734;13,65%;13,65%;16,65%;9,76%;11,35%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;06/2019;614.369;0;614.369;895;615.264;2.367.354;30.941;0;0;0;30.941;166.602;2.564.897;3.127.967;23,95%;23,95%;23,99%;19,64%;5,25%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;06/2019;408.656;0;408.656;0;408.656;2.346.390;0;0;0;0;0;168.239;2.514.629;3.566.283;16,25%;16,25%;16,25%;11,46%;24,78%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;06/2019;391.789;0;391.789;2.238;394.027;2.327.967;0;0;0;0;0;136.264;2.464.231;3.398.292;15,90%;15,90%;15,99%;11,53%;23,11%
HAITONG - PRUDENCIAL;1000080666;b2;S3;C;3;SAO PAULO;SP;06/2019;426.152;0;426.152;0;426.152;1.113.005;240.478;0;633.974;54.799;929.251;317.046;2.359.301;7.243.257;18,06%;18,06%;18,06%;5,88%;3,13%
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE CRÉDITO LTDA;2398976;b3S;S4;I;2;LONDRINA;PR;06/2019;578.136;0;578.136;0;578.136;1.585.968;246.710;66.150;0;0;312.860;307.190;2.206.018;2.629.618;26,21%;26,21%;26,21%;21,99%;2,61%
RENDIMENTO - PRUDENCIAL;1000080659;b1;S4;C;2;SAO PAULO;SP;06/2019;307.749;0;307.749;0;307.749;1.617.081;68.821;0;40.788;0;109.610;380.548;2.107.239;2.867.208;14,60%;14,60%;14,60%;10,73%;7,53%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;06/2019;297.333;0;297.333;36.260;333.593;1.933.752;0;0;0;0;0;130.706;2.064.457;2.830.816;14,40%;14,40%;16,16%;10,50%;17,66%
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;S5;I;2;BRASILIA;DF;06/2019;NA;NA;NA;NA;556.681;1.911.564;0;NA;NA;NA;0;88.794;2.000.358;NA;NA%;NA%;27,83%;NA%;1,39%
MÁXIMA - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;06/2019;53.334;0;53.334;0;53.334;1.692.248;1.268;0;1.416;35.988;38.672;137.916;1.868.836;2.799.425;2,85%;2,85%;2,85%;1,91%;29,70%
