Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
VOTORANTIM;51011;b1;;C;2;SAO PAULO;SP;03/2005;55.418;0;2.393.936;12.612.199;280;15.061.833;12.398.228;0;0;0;1.571.907;0;1.571.907;1.512.734;30.544.702;2.192.059;2.217.208;34.953.969;2.787;3.422.519;38.379.275
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;03/2005;1.418.773;7.335.842;0;13.202.800;17.614;21.975.028;3.604.545;0;0;0;268.528;26.235;294.763;338.766;26.213.102;0;2.552.933;28.766.035;4;2.243.128;31.009.166
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2005;937.311;132.194;699.740;4.696.259;52.499;6.518.003;1.075.709;0;0;0;0;0;0;3.675.808;11.269.521;631.077;9.558.797;21.459.394;30.286;2.987.702;24.477.383
BANKBOSTON;30300;b1;;C;3;SAO PAULO;SP;03/2005;1.479.624;911.688;110.324;615.885;79.138;3.196.658;3.734.538;0;0;0;392.009;31.773;423.782;4.335.378;11.690.357;270.714;6.890.342;18.851.413;3.943;2.661.423;21.516.779
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;03/2005;214.666;398.936;65.109;594.328;1.568.110;2.841.150;77.809;0;0;0;0;0;0;2.807.592;5.726.550;0;6.147.514;11.874.065;1.386;1.313.905;13.189.355
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;03/2005;816.620;3.167.043;35.089;3.778.688;17.544;7.814.986;1.485.780;0;0;0;0;0;0;582.210;9.882.976;2.183;1.801.538;11.686.697;807;1.062.610;12.750.114
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;03/2005;1.636;0;216.903;2.478.858;2;2.697.400;2.191.799;0;0;0;188.132;0;188.132;510.268;5.587.598;1.128.032;4.072.010;10.787.639;2.917;751.712;11.542.268
PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;03/2005;139.668;0;9.850;1.780.788;739;1.931.045;5.869.087;0;0;0;54.551;0;54.551;2.181;7.856.865;534.994;2.126.029;10.517.887;422;617.283;11.135.592
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;03/2005;37.930;0;0;525.758;0;563.688;5.788.981;0;0;0;0;0;0;410.738;6.763.407;1.556.894;1.329.551;9.649.852;461;1.364.650;11.014.963
FIBRA;49951;b1;;C;2;SAO PAULO;SP;03/2005;43.588;0;38.566;896.316;163;978.632;6.737.489;0;0;0;0;0;0;414.579;8.130.700;37.494;428.679;8.596.873;4.429;370.839;8.972.141
ALFA;51293;b1;;C;2;SAO PAULO;SP;03/2005;25.855;0;330.787;2.515.806;105;2.872.553;1.511.517;0;0;0;295.397;7.558;302.955;1.166.898;5.853.923;139.970;945.024;6.938.918;706;1.186.904;8.126.528
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;03/2005;17.029;0;122.718;967.301;552;1.107.601;1.216.203;0;0;0;159.061;0;159.061;547.942;3.030.807;381.796;2.826.929;6.239.531;2.926;674.061;6.916.518
BBM;30207;b1;;C;2;SALVADOR;BA;03/2005;34.671;0;227.623;918.090;0;1.180.384;3.219.992;0;0;0;0;0;0;270.162;4.670.538;10.756;1.482.548;6.163.843;98;424.648;6.588.588
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;03/2005;14.923;0;0;762.209;0;777.133;60.000;0;0;0;2.387.167;0;2.387.167;484.409;3.708.708;151.874;1.096.184;4.956.766;975;328.716;5.286.457
VOLKSWAGEN;30764;b2;;C;3;SAO PAULO;SP;03/2005;0;0;2.431.256;4.936;0;2.436.193;0;0;0;0;0;0;0;1.296.342;3.732.535;0;446.374;4.178.909;34.899;630.295;4.844.103
RURAL;31244;b1;;C;2;RIO DE JANEIRO;RJ;03/2005;376.809;24.047;88.496;2.214.735;2.479;2.706.567;123.034;0;0;0;65.310;0;65.310;640.233;3.535.145;553;533.982;4.069.679;26.689;709.075;4.805.444
BIC;32119;b1;;C;2;SAO PAULO;SP;03/2005;52.083;84.394;15.286;1.310.795;22;1.462.579;1.309.071;0;0;0;80.656;46.690;127.346;850.967;3.749.963;35.912;190.362;3.976.238;17.852;466.382;4.460.472
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;03/2005;248.447;134.043;0;353.456;73.885;809.831;237.664;0;0;0;0;0;0;346.247;1.393.742;0;998.345;2.392.087;0;1.511.264;3.903.351
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;03/2005;344.692;202.582;0;1.746.246;662;2.294.182;380.018;0;0;0;95.451;0;95.451;137.395;2.907.047;1;324.759;3.231.806;2.054;440.891;3.674.750
BANESTES;30159;b1;;C;1;VITORIA;ES;03/2005;391.483;740.833;0;980.052;177;2.112.544;395.402;0;0;0;0;80.417;80.417;199.371;2.787.734;48;557.152;3.344.934;1.585;198.073;3.544.593
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;03/2005;7.794;0;11.650;281.959;364;301.768;2.784.543;0;0;0;146.591;14.550;161.141;4.122;3.251.574;50.945;68.169;3.370.688;79;153.307;3.524.074
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;03/2005;0;0;10.241;164.721;0;174.962;0;0;0;0;0;0;0;2.736.153;2.911.115;0;37.909;2.949.024;95.858;475.956;3.520.837
ING;51073;b1;;C;3;SAO PAULO;SP;03/2005;12.107;0;226.165;217.746;0;456.017;1.870.543;0;0;0;0;0;0;160.404;2.486.965;95.521;368.781;2.951.266;2;223.177;3.174.445
BANCO GENERAL MOTORS S.A.;59274605;b2;;I;3;SAO PAULO;SP;03/2005;0;0;1.664.019;211.953;0;1.875.972;0;0;0;0;0;0;0;40.605;1.916.577;16.132;652.140;2.584.850;91.525;463.503;3.139.878
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;03/2005;0;0;0;0;0;0;0;0;0;0;0;0;0;2.306.292;2.306.292;0;129.396;2.435.688;0;647.802;3.083.490
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;03/2005;3.782;0;148.976;1.035.202;0;1.187.960;112.552;0;0;0;472.817;0;472.817;169.585;1.942.913;29.673;327.641;2.300.227;0;715.415;3.015.641
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;03/2005;0;0;0;128.753;0;128.753;85.291;0;0;0;0;0;0;2.371.230;2.585.274;27.709;233.919;2.846.902;22;158.161;3.005.085
BANCO WESTLB DO BRASIL S.A.;61088183;b1;;I;3;SAO PAULO;SP;03/2005;482;0;0;157.585;0;158.067;267.134;0;0;0;717.123;0;717.123;19.617;1.161.941;219.741;1.129.448;2.511.131;116;301.214;2.812.460
BANCO DO ESTADO DE SANTA CATARINA S.A.;83876003;b1;;I;1;FLORIANOPOLIS;SC;03/2005;491.212;0;0;552.961;5;1.044.178;863.436;0;0;0;0;0;0;48.096;1.955.710;0;557.260;2.512.970;0;147.702;2.660.673
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;03/2005;30.767;0;19.236;804.331;2;854.336;1.301;0;0;0;88.533;0;88.533;719.374;1.663.544;74.842;177.943;1.916.329;2.126;380.610;2.299.064
SS;31323;b1;;C;2;SAO PAULO;SP;03/2005;8.299;0;94.904;1.210.978;11;1.314.192;45.312;0;0;0;0;151.155;151.155;0;1.510.659;6;444.428;1.955.093;0;339.972;2.295.065
DAIMLERCHRYSLER;51262;b2;;C;3;SAO PAULO;SP;03/2005;0;0;331.513;0;0;331.513;0;0;0;0;0;0;0;1.331.970;1.663.483;26.601;230.105;1.920.189;6.062;254.538;2.180.788
BRB;31976;b1;;C;1;BRASILIA;DF;03/2005;266.718;446.522;3.237;792.768;6.075;1.515.320;36.193;0;0;0;0;53.114;53.114;38.150;1.642.778;61;247.893;1.890.731;366;248.610;2.139.707
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;03/2005;15.930;23.531;252.998;277.456;0;569.914;1.011.849;0;0;0;0;0;0;393.811;1.975.574;0;76.076;2.051.650;0;84.751;2.136.401
BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB;2038232;b1;;I;2;BRASILIA;DF;03/2005;7.086;12.318;145.851;460.150;26;625.432;904.136;0;0;0;0;0;0;291.219;1.820.788;0;236.413;2.057.201;80;68.195;2.125.476
BANCO IBI S.A. - BANCO MÚLTIPLO;4184779;b1;;I;3;BARUERI;SP;03/2005;426;0;60.250;632.455;0;693.131;23.601;0;0;0;0;0;0;98.838;815.570;29.622;795.655;1.640.846;45.578;344.038;2.030.463
BEC;30214;b1;;C;1;FORTALEZA;CE;03/2005;20.401;484.422;0;260.288;5.392;770.504;396.763;0;0;0;0;0;0;2.551;1.169.818;14;195.945;1.365.777;0;367.603;1.733.380
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;03/2005;653;0;0;0;0;653;500;0;0;0;0;0;0;0;1.153;0;194.120;195.273;0;1.462.708;1.657.980
BANCO DE LAGE LANDEN FINANCIAL SERVICES BRASIL S.A.;5040481;b2;;I;3;CANOAS;RS;03/2005;0;0;0;0;0;0;0;0;0;0;0;0;0;1.345.585;1.345.585;0;48.576;1.394.161;0;255.905;1.650.066
BMC;30276;b1;;C;2;SAO PAULO;SP;03/2005;12.415;0;12.949;491.450;39;516.853;401.915;0;0;0;4.476;0;4.476;230.046;1.153.290;195;168.792;1.322.278;362;238.985;1.561.626
DRESDNER;51059;b1;;C;3;SAO PAULO;SP;03/2005;887;0;50.000;92.761;0;143.648;114.961;0;0;0;88.508;0;88.508;319.905;667.022;36.104;578.616;1.281.743;107;247.976;1.529.827
AMEX;51145;b1;;C;3;SAO PAULO;SP;03/2005;3.749;0;130.164;123.065;11;256.988;0;0;0;0;0;0;0;33.489;290.477;152;1.036.302;1.326.932;13.708;177.549;1.518.189
BANCO JOHN DEERE S.A.;91884981;b1;;I;3;PORTO ALEGRE;RS;03/2005;143;0;7.305;0;0;7.448;0;0;0;0;0;0;0;1.219.536;1.226.984;0;10.148;1.237.132;0;171.108;1.408.240
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;03/2005;0;0;0;87.956;0;87.956;0;0;0;0;0;0;0;975.754;1.063.710;0;180.604;1.244.314;0;156.318;1.400.632
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;03/2005;3.890;0;9.163;150.174;455;163.681;230.842;0;0;0;0;0;0;14.229;408.753;2.526;690.190;1.101.469;41;276.652;1.378.162
BESC S/A - CREDITO IMOBILIARIO;83725150;n1;;I;1;FLORIANOPOLIS;SC;03/2005;0;1.267.136;0;23.235;0;1.290.370;0;0;0;0;0;0;0;0;1.290.370;0;5.505;1.295.876;0;67.968;1.363.844
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;03/2005;0;0;0;0;88.526;88.526;0;0;0;0;0;28.717;28.717;3.095;120.338;0;32.367;152.705;0;1.201.672;1.354.377
BANCO FIDIS DE INVESTIMENTO S.A.;62237425;b2;;I;3;BETIM;MG;03/2005;0;0;1.006;721.153;0;722.158;0;0;0;0;0;0;0;380;722.539;0;284.335;1.006.874;321;338.707;1.345.903
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.;38486817;b4;;I;1;BELO HORIZONTE;MG;03/2005;0;0;0;0;0;0;0;0;0;0;0;0;0;527.489;527.489;0;220.598;748.087;94;567.995;1.316.176
SOFISA;31873;b1;;I;2;SAO PAULO;SP;03/2005;56.789;0;61.662;597.634;0;716.085;16.638;0;0;0;39.212;0;39.212;22.963;794.897;191;193.558;988.645;0;273.265;1.261.911
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;03/2005;35.400;0;28.443;486.371;0;550.214;18.619;0;0;0;0;0;0;227.520;796.353;5.448;103.651;905.452;306;339.194;1.244.952
BES;51482;b2;;C;3;SAO PAULO;SP;03/2005;0;0;780;641.612;0;642.392;395.424;0;0;0;0;0;0;0;1.037.816;6.049;100.759;1.144.624;165;86.454;1.231.243
PINE;50304;b1;;C;2;SAO PAULO;SP;03/2005;35.991;0;40.095;322.108;5;398.199;205.550;0;0;0;121.475;0;121.475;242.338;967.561;2.748;35.588;1.005.897;598;178.287;1.184.782
BANCO DE TOKYO-MITSUBISHI BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;03/2005;20.851;0;3.000;153.175;131;177.157;91.933;0;0;0;0;0;0;401.910;671.000;1.899;121.805;794.705;472;323.583;1.118.759
BANCO BGN S.A.;558456;b1;;I;2;RECIFE;PE;03/2005;24.663;0;214.795;176.266;0;415.724;433.458;0;0;0;134.128;0;134.128;15.705;999.015;185;19.584;1.018.783;0;93.785;1.112.568
SCHAHIN;50191;b1;;C;2;SAO PAULO;SP;03/2005;27.480;0;17.585;488.690;0;533.755;20.898;0;0;0;64.652;12.662;77.313;102.845;734.811;26.956;165.865;927.632;0;153.317;1.080.950
OPPORTUNITY;51107;b1;;C;2;RIO DE JANEIRO;RJ;03/2005;2.090;0;0;0;62;2.151;776.923;0;0;0;0;0;0;0;779.075;0;149.897;928.972;0;116.217;1.045.189
COOPERATIVA CENTRAL DE CREDITO DO RIO GRANDE DO SULSICREDI CENTRAL-RS;87437687;b3C;;I;2;PORTO ALEGRE;RS;03/2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;991.100;991.100;382;47.843;1.039.325
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;03/2005;211.864;184.836;24.749;228.998;127.175;777.622;82.846;0;0;0;0;0;0;14.284;874.752;0;38.774;913.526;11;116.131;1.029.668
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;03/2005;18.507;0;0;228.975;881;248.363;35.550;0;0;0;0;0;0;261.099;545.012;4.142;107.157;656.311;272;303.626;960.210
CAIXA ESTADUAL S.A. - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;03/2005;0;0;0;0;0;0;0;0;0;0;0;0;0;615.670;615.670;383;22.487;638.540;0;321.028;959.568
BANCO CACIQUE S.A.;33349358;b1;;I;2;SAO PAULO;SP;03/2005;2.294;0;135.039;260.171;192;397.696;180.548;0;0;0;0;0;0;0;578.244;1.525;36.413;616.183;7.528;266.373;890.083
VOLVO;50933;b2;;C;3;CURITIBA;PR;03/2005;0;0;82.029;71.376;0;153.405;0;0;0;0;0;0;0;555.776;709.181;0;39.237;748.418;3.995;110.453;862.867
CREDIT LYONNAIS;51066;b1;;C;3;SAO PAULO;SP;03/2005;4.301;0;0;24.009;154;28.464;110.648;0;0;0;133.511;0;133.511;40.280;312.903;2;436.713;749.618;155;107.881;857.654
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;03/2005;231.181;77.650;0;117.897;206.895;633.623;55.342;0;0;0;0;2.459;2.459;0;691.424;66;50.294;741.784;0;76.334;818.118
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;03/2005;0;0;426.704;40.042;0;466.746;0;0;0;0;0;0;0;1.088;467.835;0;80.381;548.216;0;242.776;790.993
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;03/2005;0;0;0;0;0;0;0;0;0;0;0;0;0;441.822;441.822;0;53.273;495.095;0;293.899;788.994
BANCO BARCLAYS S.A.;61146577;b1;;I;3;SAO PAULO;SP;03/2005;13;0;0;0;0;13;285.600;0;0;0;188.378;0;188.378;0;473.991;0;119.825;593.816;0;188.264;782.080
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;03/2005;14.568;0;27.327;188.807;0;230.702;242.640;0;0;0;0;0;0;111.227;584.569;6;30.622;615.197;42;142.644;757.883
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;03/2005;17.401;0;195.235;290.947;35;503.618;2.001;0;0;0;0;0;0;2.602;508.221;5.497;66.987;580.705;0;159.379;740.084
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;03/2005;221;0;0;188.499;0;188.719;53.200;0;0;0;0;0;0;304.520;546.439;8.676;68.831;623.947;1.286;105.309;730.542
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;03/2005;15.166;0;19.633;237.299;1.567;273.666;181.887;0;0;0;0;0;0;47.866;503.419;8.387;70.507;582.312;113;128.130;710.555
PRIMUS;20255;b1;;C;3;SAO PAULO;SP;03/2005;20.579;0;2.730;114.847;654;138.810;9.810;0;0;0;181.081;0;181.081;102.658;432.358;0;204.935;637.294;261;54.540;692.095
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;03/2005;0;0;0;0;0;0;0;0;0;0;0;0;0;77.030;77.030;81.741;339.526;498.297;0;182.291;680.588
BANCO BVA S.A.;32254138;b1;;I;2;RIO DE JANEIRO;RJ;03/2005;17.665;0;4.005;139.390;151;161.212;33.203;0;0;0;0;0;0;296.983;491.398;169;19.728;511.295;965;138.796;651.057
CATERPILLAR;51231;n1;;C;3;SAO PAULO;SP;03/2005;0;0;88.834;0;0;88.834;0;0;0;0;0;931;931;422.797;512.562;12.141;18.271;542.974;648;101.843;645.465
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;03/2005;0;0;0;0;0;0;0;0;0;0;0;0;0;305.873;305.873;0;27.645;333.518;0;309.104;642.622
AGENCIA DE FOMENTO DO PARANA S.A.;3584906;n1;;I;1;CURITIBA;PR;03/2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85.830;85.830;0;537.500;623.331
SANTOS;50177;b1;;C;2;SAO PAULO;SP;03/2005;56.381;0;134.513;1.608.437;0;1.799.331;21.468;0;0;0;172.270;0;172.270;606.618;2.599.687;326.633;269.955;3.196.275;0;-2.585.985;610.290
COOPERATIVA DE CRÉDITO RURAL COOPERCITRUS - CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;03/2005;36.992;0;0;1.377;199.220;237.588;0;0;0;0;0;0;0;206.035;443.623;0;21.210;464.833;0;123.875;588.708
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;03/2005;0;0;388.629;34.171;0;422.800;0;0;0;0;0;0;0;36.559;459.359;10.533;11.404;481.296;179;90.659;572.134
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;03/2005;284;0;0;67.151;0;67.434;230.962;0;0;0;72.017;0;72.017;62.863;433.277;6.535;28.055;467.866;0;82.231;550.097
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;03/2005;0;0;355.223;8.504;0;363.727;0;0;0;0;0;0;0;77.479;441.206;0;27.529;468.736;0;81.329;550.064
ARBI;31677;b1;;C;2;RIO DE JANEIRO;RJ;03/2005;3.493;0;176;36.095;0;39.764;416.001;0;0;0;0;0;0;17.358;473.123;0;5.191;478.314;60;20.015;498.389
ECONOMIA CREDITO IMOBILIARIO S.A.-ECONOMISA;17441197;n1;;I;2;BELO HORIZONTE;MG;03/2005;0;0;0;0;0;0;0;0;0;0;0;0;0;152.772;152.772;0;324.723;477.495;0;7.691;485.186
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;03/2005;0;0;0;0;0;0;0;0;0;0;0;0;0;5.151;5.151;0;454.825;459.976;0;19.687;479.663
PROSPER;50414;b1;;C;2;RIO DE JANEIRO;RJ;03/2005;9.707;0;1.000;36.041;263;47.012;101.643;0;0;0;40.460;0;40.460;29.187;218.302;3.961;172.326;394.589;0;62.460;457.049
INTERCAP;50476;b1;;C;2;SAO PAULO;SP;03/2005;3.109;0;8.300;345.449;0;356.858;16.601;0;0;0;0;0;0;0;373.459;2;17.688;391.149;0;62.884;454.032
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;03/2005;12.580;0;10.635;84.844;59;108.118;41.244;0;0;0;0;0;0;20.106;169.469;0;215.447;384.916;0;41.820;426.735
BANCO GE CAPITAL S.A.;62421979;b1;;I;3;SAO PAULO;SP;03/2005;54;0;112.355;25.652;0;138.061;0;0;0;0;0;0;0;2.723;140.784;625;200.354;341.763;855;81.785;424.404
PEBB;31158;b1;;C;2;RIO DE JANEIRO;RJ;03/2005;11;0;0;18.757;0;18.768;96.233;0;0;0;0;0;0;0;115.001;0;71.731;186.732;0;235.367;422.099
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;03/2005;0;0;0;0;0;0;0;0;0;0;0;0;0;74.381;74.381;8.324;48.131;130.836;0;284.603;415.439
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;03/2005;10.355;0;9.680;112.680;758;133.473;600;0;0;0;0;0;0;28.229;162.301;0;172.572;334.874;124;62.031;397.028
COOPERATIVA CENTRAL DE CREDITO DO PARANA -SICREDI CENTRAL-PR;80230774;b3C;;I;2;CURITIBA;PR;03/2005;0;0;0;0;0;0;0;0;0;0;0;0;0;1.028;1.028;0;356.350;357.379;0;24.120;381.499
MERRILL LYNCH;51255;b2;;C;3;SAO PAULO;SP;03/2005;0;0;0;18.238;0;18.238;67.052;0;0;0;0;0;0;0;85.290;7.074;168.689;261.054;0;118.994;380.048
VR;50524;b1;;C;2;BARUERI;SP;03/2005;3.377;0;0;10.299;0;13.677;0;0;0;0;0;0;0;584;14.260;0;303.132;317.392;0;56.463;373.855
HONDA;51396;b2;;C;3;SAO PAULO;SP;03/2005;0;0;270.531;0;0;270.531;0;0;0;0;0;0;0;8.252;278.783;2.500;8.097;289.380;251;72.930;362.561
PARANA BANCO S.A.;14388334;b1;;I;2;CURITIBA;PR;03/2005;4.625;0;11.543;194.526;1;210.695;8.875;0;0;0;32.727;0;32.727;0;252.297;0;18.772;271.068;0;81.073;352.141
FATOR;50122;b1;;C;2;SAO PAULO;SP;03/2005;3.458;0;2;2.153;51;5.664;104.898;0;0;0;0;0;0;0;110.562;414;165.793;276.769;0;70.802;347.571
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;03/2005;3;0;0;0;225.405;225.408;0;0;0;0;0;0;0;815;226.223;0;8.283;234.506;0;100.438;334.945
HEDGING-GRIFFO CORRETORA DE VALORES S/A;61809182;n2;;I;2;SAO PAULO;SP;03/2005;0;0;0;0;3.235;3.235;0;0;0;0;0;0;0;580;3.814;0;236.777;240.591;0;70.974;311.565
UBS;31103;b1;;C;3;RIO DE JANEIRO;RJ;03/2005;4.563;0;0;79;4;4.646;64.255;0;0;0;0;0;0;9.397;78.298;0;139.012;217.309;0;90.920;308.229
