Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;;5;PORTO ALEGRE;RS;03/2016;12.683.438;763.395;314.287;20.377;3.979;11.579.823;1.576;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;03/2016;12.031.985;6.967.383;973.735;1.237.389;361.545;2.017.077;474.857;0
ABC-BRASIL;41.856;b1;C;3;;199;SAO PAULO;SP;03/2016;11.221.414;5.441.410;704.996;605.307;196.105;1.819.959;542;2.453.096
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;03/2016;10.682.020;6.392.159;831.961;156.872;617.069;2.569.281;114.678;0
BANCO GMAC S.A.;59.274.605;b2;I;3;;8;SAO PAULO;SP;03/2016;9.879.340;4.027.704;1.093.230;2.080.505;777.964;1.888.714;11.224;0
BRB;31.976;b1;C;1;;199;BRASILIA;DF;03/2016;9.522.811;474.290;8.882.772;89.083;31.914;30.687;14.065;0
MERCEDES-BENZ;51.262;b2;C;3;;198;SAO PAULO;SP;03/2016;9.352.864;5.204.367;656.861;1.311.090;280.093;1.900.177;276;0
BMG;30.290;b1;C;2;;199;SAO PAULO;SP;03/2016;8.193.092;4.245.491;1.067.050;1.054.444;551.620;1.091.045;183.441;0
MERCANTIL DO BRASIL;20.152;b1;C;2;;199;BELO HORIZONTE;MG;03/2016;7.821.019;5.861.655;321.485;888.605;108.579;472.201;168.493;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;03/2016;7.516.900;3.024.877;232.103;413.463;0;253.468;0;3.592.989
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;03/2016;7.345.562;4.361.735;891.834;701.996;203.226;1.151.304;35.467;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;03/2016;6.693.684;1.490.916;1.811.895;518.640;244.181;2.627.188;864;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;03/2016;6.428.233;921.305;3.062.892;608.692;332.339;1.497.285;5.720;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;03/2016;5.839.964;5.652.848;67.274;76.534;5.352;37.935;21;0
CCB;32.119;b1;C;3;;199;SAO PAULO;SP;03/2016;5.496.366;2.204.783;575.312;953.807;77.499;927.702;24.104;733.158
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;03/2016;5.000.822;2.947.623;384.315;478.448;141.950;407.318;641.168;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;03/2016;4.507.493;1.288.971;955.368;374.597;132.642;1.754.138;1.776;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;03/2016;4.424.481;3.377.464;213.562;324.616;52.119;280.160;176.559;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;03/2016;4.323.163;1.968.760;511.898;796.304;227.932;808.923;9.345;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;03/2016;4.208.677;2.866.577;159.188;81.445;0;132.546;0;968.921
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;03/2016;4.147.702;2.407.805;903.983;424.815;116.619;286.745;7.734;0
PARANÁ BANCO;30.881;b1;C;2;;199;CURITIBA;PR;03/2016;3.962.744;976.538;145.431;114.525;27.070;2.609.097;90.084;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;03/2016;3.944.936;2.099.003;358.299;458.567;70.761;509.534;50;448.722
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;03/2016;3.922.515;1.341.144;985.436;502.832;1.004.506;85.896;2.701;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;03/2016;3.920.296;1.369.935;448.783;514.115;243.433;1.344.029;2;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;03/2016;3.914.671;3.766.903;9.682;37.428;63.840;5.989;30.828;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;03/2016;3.892.973;3.151.054;0;331.341;0;410.578;0;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;03/2016;3.809.811;1.501.041;523.142;783.402;352.870;647.010;2.347;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;;8;SAO PAULO;SP;03/2016;3.603.386;1.642.502;376.271;512.886;53.067;386.127;48.977;583.555
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;03/2016;3.469.190;127.836;10.991;173;712;3.329.477;1;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;03/2016;3.466.285;12.348;6.600;17.198;3.416.103;5.483;8.553;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;03/2016;3.449.733;2.879.488;14.894;445.158;2.195;105.414;2.584;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;03/2016;3.438.204;1.214.238;551.047;989.105;398.043;271.149;14.622;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;03/2016;3.110.290;2.627.209;42.633;155.383;60.579;224.476;11;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;03/2016;3.104.404;1.232.398;285.356;396.916;345.998;843.735;0;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;03/2016;2.917.722;1.284.850;0;235.238;76.361;70.616;0;1.250.656
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;03/2016;2.753.882;1.041.730;739.845;692.854;77.157;202.296;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;03/2016;2.615.531;518.748;150.789;452.679;130.368;124.275;1.238.672;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;03/2016;2.421.557;2.381.877;35.180;535;1.266;1.847;852;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;03/2016;2.254.278;1.033.279;166.912;235.938;89.040;496.236;232.873;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;03/2016;2.202.553;1.046.588;148.456;460.835;167.476;263.174;116.023;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;03/2016;2.196.294;1.415.254;239.371;238.781;21.109;235.704;46.075;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;03/2016;2.050.015;4.704;1.408;1.971.300;402;1.069;71.132;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;;14;SAO PAULO;SP;03/2016;2.036.662;898.743;75.239;19.734;2.170;248.009;792.768;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;03/2016;2.026.661;11.601;2.317;5.844;1.841;1.995.359;9.697;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;03/2016;2.012.145;1.714.407;173.075;27.338;0;97.325;0;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;03/2016;1.902.351;1.728.938;24.530;86.835;7.649;54.398;0;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;03/2016;1.838.984;1.339.265;105.747;123.849;67.133;202.941;50;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;03/2016;1.695.675;680.439;200.109;259.831;58.542;494.058;2.696;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;03/2016;1.640.370;566.240;189.634;146.593;72.373;665.531;0;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;03/2016;1.590.491;550.972;319.683;304.695;262.271;152.488;381;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;03/2016;1.565.306;1.542.708;19.600;6;874;1.976;143;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;03/2016;1.498.977;1.045.639;154.372;50.551;169.288;73.189;5.938;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;03/2016;1.487.936;265.303;708.382;195.500;113.283;203.660;1.808;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;03/2016;1.478.868;545.473;113.554;299.070;125.726;142.042;253.002;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;03/2016;1.437.798;824.239;272.143;50.639;35.532;232.226;76;22.944
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;03/2016;1.357.293;1.088.755;155.187;70.763;15.959;26.628;0;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;03/2016;1.343.092;747.478;252.833;156.414;22.192;141.630;0;22.545
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;03/2016;1.334.625;481.204;260.027;353.949;74.476;163.564;1.405;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;03/2016;1.312.881;716.828;128.215;157.622;45.866;262.654;1.696;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;03/2016;1.228.225;1.081.345;36.296;17.290;1.653;91.640;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;03/2016;1.141.055;6.215;1.094.535;14.054;2.657;20.322;3.273;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;03/2016;1.137.497;169.695;18.411;320;3.070;940.203;5.798;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;03/2016;1.120.078;1.112.855;3.561;1.238;0;2.424;1;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;03/2016;1.055.454;1.048.717;534;3.050;2.017;408;729;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;03/2016;1.046.967;789.739;113.533;0;0;143.695;0;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;03/2016;971.843;4.189;80.415;70;1.575;884.896;700;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;03/2016;942.183;353.298;101.285;135.298;56.726;295.575;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;03/2016;932.732;196;146;68;2.516;929.485;320;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;03/2016;908.213;674.448;91.292;514;2.449;60.755;0;78.754
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;03/2016;878.782;91.234;7.495;613;1.299;773.255;4.885;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;03/2016;878.393;377.627;75.067;136.945;63.039;225.667;49;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;03/2016;868.043;95.090;8.189;11.423;2.901;739.932;10.508;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;03/2016;800.939;404.485;59.076;142.404;66.190;128.785;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;03/2016;795.488;5.570;687.405;1.361;100.176;854;121;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;03/2016;776.279;3.047;1.602;5.068;180;762.591;3.792;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;03/2016;755.303;588.481;74.017;60.375;33;31.800;597;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;03/2016;730.120;371.496;64.989;90.381;0;203.254;0;0
MODAL;51.963;b1;C;2;;199;RIO DE JANEIRO;RJ;03/2016;728.346;593.386;6.996;62.587;19.430;45.945;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;03/2016;726.340;714.048;1.564;6.934;3.135;176;482;0
HAITONG;51.482;b2;C;3;;198;SAO PAULO;SP;03/2016;713.571;435.999;11.930;94.775;9.481;88.428;0;72.958
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;03/2016;685.407;7.614;1.612;0;250;675.930;2;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;03/2016;671.676;418.882;661;124.920;633;454;126.125;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;03/2016;664.581;37.780;29.205;584.188;1.914;9.159;2.336;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;03/2016;662.956;1.158;2.526;47;384;657.174;1.667;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;03/2016;660.376;620;1.573;86;311;657.304;483;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;03/2016;656.479;651.936;36;2.976;679;317;534;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;03/2016;641.290;43.905;8.016;1.658;1.581;582.166;3.964;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;03/2016;622.684;609.411;12.477;0;476;28;291;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;03/2016;615.299;548.253;0;0;50.623;16.423;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;03/2016;611.873;1.372;186;289;357;605.081;4.588;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;03/2016;610.174;257;492;607.955;926;150;395;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;03/2016;600.865;119.913;3.502;184;46;476.995;225;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;03/2016;592.805;590.593;262;536;609;154;651;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;03/2016;589.152;401;3.675;128;3.278;579.397;2.273;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;03/2016;572.449;1.214;1.049;90;109;567.280;2.706;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;03/2016;570.988;14.201;529.650;54;2.130;21.671;3.283;0
BANCO SEMEAR S.A.;795.423;b1;I;2;;8;BELO HORIZONTE;MG;03/2016;545.140;297.430;74.355;23.260;25.525;5.898;118.673;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;03/2016;533.293;1.810;523.081;159;1.075;4.945;2.224;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;03/2016;529.042;449.064;8.366;0;0;71.613;0;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;03/2016;528.153;834;226;109;269;526.525;190;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;03/2016;523.635;2.342;196;849;9;517.590;2.649;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;03/2016;517.742;206.014;58.223;122.305;70.548;54.371;6.280;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;;14;SAO PAULO;SP;03/2016;511.679;256.582;51.898;74.395;98.328;29.322;1.153;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;03/2016;498.076;1.111;1.574;150;223;494.579;439;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;03/2016;495.626;144;323;115;357;492.497;2.189;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74.114.042;b3S;I;2;;9;ITAJAI;SC;03/2016;485.057;1.316;459;265;138;482.636;242;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;03/2016;484.210;12.326;452.563;897;3.118;13.530;1.776;0
MÁXIMA;50.201;b1;C;2;;199;RIO DE JANEIRO;RJ;03/2016;484.045;413.884;16.317;18.858;1.174;29.981;3.832;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;03/2016;476.642;473.783;179;1.213;999;86;383;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;03/2016;465.344;461.755;865;1.443;258;343;680;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37.442.605;b3S;I;2;;9;COLIDER;MT;03/2016;436.407;5.912;367.126;124;54.747;6.513;1.986;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;03/2016;435.616;434.445;149;277;337;61;347;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;;9;PONTA GROSSA;PR;03/2016;431.437;21.097;1.052;55;86;407.249;1.898;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;03/2016;410.958;59.420;4.620;347;640;344.254;1.678;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5.582.619;b3S;I;2;;9;LONDRINA;PR;03/2016;409.487;8.049;847;411;23;399.849;308;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;;9;CAMPO VERDE;MT;03/2016;404.310;11.423;382.885;145;1.952;6.991;912;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;03/2016;401.614;10.342;6.336;46;45;384.023;822;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BONITO;RS;03/2016;398.026;367;1.933;130;164;394.029;1.403;0
BANCO RANDON S.A.;11.476.673;b2;I;2;;8;CAXIAS DO SUL;RS;03/2016;394.182;187.140;41.425;14.737;18.743;132.130;6;0
SOCOPA;50.328;b1;C;2;;199;SAO PAULO;SP;03/2016;390.542;275.726;26.051;5.127;358;72.668;10.611;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;;9;JUINA;MT;03/2016;386.715;6.594;302.627;104;67.446;7.588;2.355;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DA AMAZÔNIA LTDA. - SICOOB CREDISUL.;3.632.872;b3S;I;2;;9;VILHENA;RO;03/2016;386.633;3.241;55.479;93;321.580;6.100;139;0
