Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;09/2016;1.843.455;1.234.270;139.231;102.166;189.945;177.626;217;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;09/2016;1.752.873;1.729.422;20.640;3;746;2.052;10;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;09/2016;1.628.442;278.319;750.663;236.390;137.799;223.325;1.945;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;09/2016;1.579.281;554.463;167.542;132.475;70.272;654.529;0;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;09/2016;1.511.248;507.406;302.610;306.201;238.709;156.127;195;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;09/2016;1.507.527;822.334;151.415;174.197;48.583;309.509;1.490;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;09/2016;1.493.224;763.976;284.688;185.386;19.231;190.907;0;49.037
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;09/2016;1.465.422;581.467;138.931;360.161;181.298;177.364;26.201;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;09/2016;1.435.631;1.183.347;70.753;121.345;8.659;51.526;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;09/2016;1.419.705;509.937;279.044;374.535;81.006;174.074;1.110;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;09/2016;1.341.065;1.124.707;110.300;106.057;0;0;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;09/2016;1.270.934;1.111.607;36.269;21.265;1.268;100.523;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;09/2016;1.212.438;196.581;18.955;479;3.647;992.061;714;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;09/2016;1.187.528;8.400;163.695;1.138;630;1.013.241;423;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;09/2016;1.160.894;696.411;261.307;46.161;9.907;147.108;0;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;09/2016;1.150.632;1.145.093;3.349;1.104;0;1.086;0;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;09/2016;1.082.282;1.075.553;511;3.288;2.016;401;514;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;09/2016;1.080.449;610;147;76;2.361;1.077.249;6;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;09/2016;1.073.769;761.092;196.739;59.095;4.665;52.179;0;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;09/2016;1.036.663;389.354;103.228;154.965;57.952;331.164;0;0
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;09/2016;1.023.798;914.070;61.811;0;0;47.917;0;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;09/2016;922.474;112.320;7.984;621;1.065;799.511;973;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;09/2016;867.891;656.442;73.710;74.679;2.897;60.105;57;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;09/2016;861.454;86.729;6.941;11.154;3.135;753.397;97;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;09/2016;858.912;618.353;117.575;0;0;122.984;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;09/2016;851.960;1.252;1.541;247;296;848.537;87;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;09/2016;846.990;6.260;727.450;1.312;111.108;842;18;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;09/2016;835.803;2.905;800.729;8.745;1.149;22.050;224;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;09/2016;815.127;337.916;79.620;131.869;51.461;214.228;34;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;09/2016;811.105;787.890;3.736;10.476;8.702;246;56;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;09/2016;795.185;1.793;1.501;4.989;152;786.147;603;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;09/2016;714.441;7.506;1.715;0;0;705.219;0;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;09/2016;707.264;569.957;0;0;100.762;36.545;0;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;09/2016;705.221;353.338;83.168;123.064;150;145.501;0;0
BANCO DA CHINA BRASIL S.A.;10.690.848;b1;I;3;;8;SAO PAULO;SP;09/2016;702.247;363.949;67.433;86.087;0;184.777;0;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;09/2016;695.771;42.546;31.822;600.614;1.477;19.255;56;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;09/2016;679.799;67.085;8.310;754;1.043;601.766;841;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;09/2016;670.745;667.040;90;2.673;523;359;60;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;09/2016;667.045;499.467;789;157.359;790;570;8.070;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;09/2016;666.227;652.114;13.670;1;395;28;18;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;09/2016;659.749;1.180;390;295;35;657.521;327;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;09/2016;656.382;360;3.387;400;7.797;644.224;213;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;09/2016;616.391;16.989;570.604;73;3.219;24.503;1.003;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;09/2016;615.179;613.812;291;391;464;156;64;0
COOPERATIVA DE CRÉDITO SICREDI JOÃO PESSOA;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;09/2016;610.989;226;480;609.049;938;186;110;0
MODAL;51.963;b1;C;2;;199;RIO DE JANEIRO;RJ;09/2016;608.650;528.068;13.765;65.318;204;1.295;0;0
MÁXIMA;50.201;b1;C;2;;199;RIO DE JANEIRO;RJ;09/2016;600.198;503.048;19.093;22.285;8.941;41.287;5.543;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;09/2016;596.128;131.886;3.636;165;52;460.367;22;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;09/2016;595.834;494.668;0;15.148;11.039;4.107;0;70.873
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;09/2016;590.688;908;1.754;29;319;587.552;126;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;09/2016;572.289;2.353;243;550;14;568.740;387;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;09/2016;542.766;1.004;910;99;96;540.435;222;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;09/2016;542.713;2.028;533.429;205;839;6.000;212;0
BANCO SEMEAR S.A.;795.423;b1;I;2;;8;BELO HORIZONTE;MG;09/2016;542.306;350.062;111.591;30.386;30.631;13.964;5.671;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;09/2016;531.844;158;307;65;278;530.883;153;0
AGIPLAN;51.956;b1;C;3;;199;PORTO ALEGRE;RS;09/2016;525.898;240.333;40.598;95.802;37.814;110.876;476;0
HAITONG;51.482;b2;C;3;;198;SAO PAULO;SP;09/2016;523.347;331.625;673;65.463;8.575;63.190;0;53.820
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;09/2016;521.210;518.316;771;1.542;224;309;48;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;09/2016;515.050;5.195;219;90;361;509.134;51;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;09/2016;514.752;1.103;1.547;69;112;511.866;57;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;09/2016;510.507;217.929;58.816;109.448;66.406;57.564;344;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.313.766;n1;I;2;;14;SAO PAULO;SP;09/2016;501.076;240.441;56.205;80.567;83.163;40.653;47;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;;9;PONTA GROSSA;PR;09/2016;499.925;20.080;1.794;316;84;477.461;189;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;09/2016;483.974;9.685;5.978;31;30;468.164;85;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;09/2016;477.734;475.252;165;1.300;871;89;56;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO LESTE DE SANTA CATARINA E DO PARANÁ LTDA - UNICRED UNIÃO;74.114.042;b3S;I;2;;9;ITAJAI;SC;09/2016;475.987;1.222;258;222;309;473.951;24;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;09/2016;464.781;460.252;3.986;261;194;59;28;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BONITO;RS;09/2016;462.878;475;1.937;126;222;459.936;182;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;09/2016;452.967;78.199;5.824;336;759;367.715;133;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;09/2016;447.241;15.104;421.890;293;3.057;6.472;425;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37.442.605;b3S;I;2;;9;COLIDER;MT;09/2016;446.996;6.457;364.721;176;68.816;6.627;200;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44.469.161;b3S;I;2;;9;GUARIBA;SP;09/2016;430.667;430.639;26;0;0;1;1;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;09/2016;428.468;291.979;25.313;85.179;7.428;18.571;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94.433.109;b3S;I;2;;9;PORTO ALEGRE;RS;09/2016;419.391;1.035;385;109;188;417.549;125;0
BANCO RIBEIRAO PRETO S.A.;517.645;b1;I;2;;8;RIBEIRAO PRETO;SP;09/2016;410.131;396.696;9.409;1.285;374;2.247;120;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DO PARANÁ - SICOOB NORTE DO PARANÁ;5.582.619;b3S;I;2;;9;LONDRINA;PR;09/2016;409.495;4.424;288;199;23;404.512;49;0
SOCOPA;50.328;b1;C;2;;199;SAO PAULO;SP;09/2016;406.033;276.990;33.493;20.980;0;74.392;179;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL RONDONIENSE - SICOOB CREDIP.;2.015.588;b3S;I;2;;9;PIMENTA BUENO;RO;09/2016;399.693;1.329;1.810;209;392.379;3.944;22;0
BARIGUI;51.774;n1;C;2;;197;CURITIBA;PR;09/2016;399.413;85.515;897;2.823;3.375;306.070;733;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;;9;RIO VERDE;GO;09/2016;393.767;9.411;383.294;92;838;131;2;0
