Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;03/2021;824.151.924;295.890.443;37.000.129;55.452.527;13.781.248;67.561.182;389.147;354.077.248
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;03/2021;791.839.360;368.408.772;99.693.553;131.529.744;33.606.357;158.133.406;467.528;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;03/2021;686.937.830;283.905.844;111.347.599;94.315.096;42.330.127;123.895.030;270.402;30.873.733
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;03/2021;575.848.452;259.429.403;44.197.273;72.955.795;24.164.926;82.071.023;285.527;92.744.505
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;03/2021;423.718.494;224.274.703;27.573.934;42.677.903;14.857.831;58.110.746;202.604;56.020.773
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;03/2021;274.622.038;162.255.311;34.109.507;35.942.584;4.920.786;28.662.192;8.731.658;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;03/2021;92.291.498;46.795.498;7.064.383;10.071.956;2.854.528;16.615.816;12.277;8.877.039
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;03/2021;61.041.760;32.257.003;5.363.142;7.328.569;2.598.170;12.401.349;11.643;1.081.884
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;03/2021;53.501.654;24.639.767;4.391.696;1.504.488;631.090;3.930.459;126.948;18.277.207
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;03/2021;36.742.735;4.167.825;482.191;1.183.712;402.163;30.409.837;7.474;89.533
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;03/2021;33.301.111;18.498.231;3.462.382;3.795.386;1.372.386;5.469.672;6.146;696.908
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;03/2021;30.159.237;13.807.715;2.808.427;6.376.519;2.153.781;4.992.750;20.045;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;03/2021;28.497.639;10.704.586;12.198.379;2.333.857;533.698;2.727.119;0;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;03/2021;25.336.404;19.209.886;953.879;880.719;164.084;4.127.124;713;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;03/2021;21.229.182;11.844.832;2.261.396;894.485;156.977;4.185.909;2;1.885.581
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;03/2021;19.626.230;8.858.922;2.293.931;3.086.365;1.649.771;3.735.273;1.968;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;03/2021;16.425.932;933.563;14.733.009;387.458;234.774;133.252;3.876;0
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;03/2021;15.224.272;10.345.940;718.363;1.215.584;649.049;2.276.241;19.096;0
