Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
ELITE CORRETORA DE CÂMBIO E VALORES MOBILIÁRIOS LTDA;28048783;n2;;I;2;RIO DE JANEIRO;RJ;03/2013;79.160;0;64.488;0;14.672;-704;14.672;50,85%;3,58%;2;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COFAL;21797311;b3S;;I;2;BELO HORIZONTE;MG;03/2013;78.744;47.580;52.382;46.784;26.362;1.066;25.947;50,20%;2,97%;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO OESTE PAULISTA - SICREDI CENTRO OESTE SP;4463602;b3S;;I;2;MARILIA;SP;03/2013;78.333;44.906;62.222;57.989;16.111;425;14.811;26,54%;17,70%;0;5
DIRECAO S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;58158387;n1;;I;2;SANTOS;SP;03/2013;78.222;46.870;6.730;937;71.492;1.879;71.492;30,50%;0,27%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDESTE PARAENSE - SICREDI CARAJÁS PA;8723661;b3S;;I;2;REDENCAO;PA;03/2013;77.745;62.293;62.672;50.340;15.073;1.534;13.963;22,58%;17,15%;0;4
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;03/2013;77.480;54.705;67.078;33.977;10.402;787;10.400;18,55%;5,05%;0;3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA ZONA DA MATA LTDA   SICOOB COOPEMATA;2335109;b3S;;I;2;CATAGUASES;MG;03/2013;77.161;54.078;56.261;52.763;20.899;1.334;20.899;36,78%;5,01%;0;8
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DO CREA DO ESTADO DE SANTA CATARINA - CREDCREA;5979692;b3S;;I;2;FLORIANOPOLIS;SC;03/2013;75.360;45.415;63.526;61.904;11.834;318;11.700;21,18%;9,17%;0;8
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MURIAÉ LTDA - SICOOB CREDIMUR;66193350;b3S;;I;2;MURIAE;MG;03/2013;75.345;34.275;65.060;58.048;10.284;-110;10.160;23,29%;10,15%;0;12
COOPERATIVA DE CRÉDITO DA MATA MINEIRA LTDA. - SICOOB CREDIMATA;1152097;b3S;;I;2;VOLTA GRANDE;MG;03/2013;75.212;48.509;60.088;48.816;15.123;710;14.902;26,83%;11,58%;0;19
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;;I;2;NITEROI;RJ;03/2013;75.031;36.016;55.010;51.959;20.021;763;20.020;45,15%;2,86%;0;3
TODESCREDI S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9473806;n1;;I;2;BENTO GONCALVES;RS;03/2013;73.967;77.443;56.310;53.445;17.657;68;17.657;20,61%;0,21%;1;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;03/2013;73.424;53.436;57.618;43.824;15.805;437;15.291;25,51%;11,46%;0;4
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;03/2013;72.360;3.197;56.916;0;15.444;643;12.478;23,89%;48,45%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA FAZENDA E DOS ÓRGÃOS DA ESTRUTURA DA PRESIDÊNCIA DA REPÚBLICA LTDA. - SICOOB CREDFAZ;952415;b3S;;I;2;BRASILIA;DF;03/2013;71.908;52.683;18.990;10.575;52.919;1.908;52.919;96,08%;1,33%;0;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;03/2013;71.729;52.404;48.662;34.714;23.067;862;22.994;37,46%;6,40%;0;4
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANANDUVA - CRESOL SANANDUVA;5863726;b3S;;I;2;SANANDUVA;RS;03/2013;71.230;50.487;62.077;28.277;9.154;-59;9.153;16,16%;19,87%;0;9
COOPERATIVA DE CRÉDITO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;03/2013;71.133;49.501;53.641;44.097;17.492;171;17.362;26,02%;11,44%;0;0
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918800;b3S;;I;2;NOVA FRIBURGO;RJ;03/2013;70.938;33.700;59.564;58.275;11.373;355;11.373;27,74%;5,70%;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;;I;2;SAO PAULO;SP;03/2013;70.929;58.976;7.622;0;63.307;2.207;63.307;105,31%;0,01%;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;03/2013;70.471;37.667;54.940;53.797;15.530;700;15.380;37,50%;3,73%;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ASSOCIADOS DO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41255225;b3S;;I;2;CARUARU;PE;03/2013;69.894;52.716;47.703;43.692;22.191;925;22.191;37,92%;19,30%;0;6
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO VALE DO PARANHANA;11565109;b3S;;I;2;TRES COROAS;RS;03/2013;69.440;47.706;57.922;57.073;11.518;1.186;11.367;19,28%;10,75%;0;3
SICOOB CREDINOVA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FABRICANTES DE CALÇADOS DE NOVA SERRANA LTDA.;1667766;b3S;;I;2;NOVA SERRANA;MG;03/2013;68.828;36.263;50.581;47.842;18.246;668;18.228;42,43%;6,56%;0;1
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO DA UNIÃO E MPU EM MINAS GERAIS LTDA. - SICOOB COOPJUS;25363615;b3S;;I;2;BELO HORIZONTE;MG;03/2013;68.711;45.012;28.985;23.882;39.726;1.003;39.726;86,50%;1,07%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA QUARTA COLÔNIA DO RGS - SICREDI QUARTA COLÔNIA;87755047;b3S;;I;2;NOVA PALMA;RS;03/2013;68.344;25.248;53.650;36.352;14.695;57;13.454;26,45%;15,43%;0;2
COOPERATIVA DE CREDITO MUTUO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTERIO PUBLICO NO ESTADO DO PARANA - SICREDI CREDJURIS;4886317;b3S;;I;2;CURITIBA;PR;03/2013;67.931;18.653;61.811;59.560;6.120;320;5.628;19,28%;10,86%;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DO ESTADO DE SÃO PAULO   SICREDI NOROESTE SP;3065046;b3S;;I;2;SAO JOSE DO RIO PRETO;SP;03/2013;67.819;39.475;56.964;52.306;10.855;1.325;10.074;19,05%;26,21%;0;7
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV E MEMBROS JUSTIÇA TRABALHO E MINIST PÚBL TRABALHO NO TERRITÓRIO NACIONAL, PODER JUD FEDERAL E MPU PARÁ, SANTA CATARINA, TSE E STM NO DF -SICOOB CREDIJUSTRA;37079720;b3S;;I;2;BRASILIA;DF;03/2013;67.707;55.523;45.739;44.040;21.968;1.055;21.788;39,77%;1,98%;0;4
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE MANAUS LTDA.;1566038;b3S;;I;2;MANAUS;AM;03/2013;67.669;49.394;39.352;33.315;28.317;-19;28.317;62,33%;4,21%;0;2
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE SANTA MARIA LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;03/2013;67.604;31.299;57.004;55.019;10.599;106;10.599;26,45%;1,99%;0;6
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;03/2013;67.346;49.335;47.907;31.569;19.439;-9;19.337;31,58%;5,61%;0;6
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO - UNIPRIME OESTE PAULISTA;74220948;b3S;;I;2;PRESIDENTE PRUDENTE;SP;03/2013;67.306;13.758;61.816;61.378;5.490;166;5.490;20,78%;12,94%;0;2
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI UNIÃO CENTRO NORTE PAULISTA SP;73113243;b3S;;I;2;ARARAQUARA;SP;03/2013;67.262;32.513;56.644;52.228;10.618;678;9.786;20,86%;21,24%;0;2
AGÊNCIA DE FOMENTO DO ESTADO DE PERNAMBUCO S.A.;13178690;n1;;I;1;RECIFE;PE;03/2013;67.085;1.926;2.080;0;65.005;-774;65.005;97,83%;1,03%;0;0
ALPES CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS S.A.;3882245;n2;;I;2;SAO PAULO;SP;03/2013;66.877;5.788;60.041;9.477;6.837;-1.346;6.788;12,03%;28,54%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO - UNICRED SUDESTE;86389236;b3S;;I;2;UBA;MG;03/2013;66.813;31.252;57.635;54.264;9.178;271;9.164;20,67%;15,10%;0;8
COOPERATIVA DE CRÉDITO RURAL DE ARIQUEMES LTDA.;3222753;b3S;;I;2;ARIQUEMES;RO;03/2013;66.509;38.970;39.954;38.763;26.555;1.587;26.555;48,54%;7,39%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUL E SUDOESTE MINEIRO LTDA. - SICOOB CREDIACIP;599085;b3S;;I;2;PASSOS;MG;03/2013;66.306;58.199;40.047;38.168;26.258;1.073;26.141;46,59%;1,38%;0;2
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;;I;2;IRAI DE MINAS;MG;03/2013;65.754;21.036;52.665;43.919;13.089;458;12.972;33,40%;7,64%;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE TRANSPORTES DE VEÍCULOS DOS MUNICÍPIOS DE SANTO ANDRÉ, SÃO BERNARDO DO CAMPO, SÃO CAETANO DO SUL, DIADEMA, MAUÁ E RIBEIRÃO PIRES-CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;03/2013;65.709;48.306;52.567;51.025;13.141;1.435;13.141;28,47%;1,53%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97489280;b3S;;I;2;ITABUNA;BA;03/2013;65.607;26.820;44.221;40.279;21.386;857;21.386;55,30%;10,75%;0;3
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41931445;b3S;;I;2;FORMIGA;MG;03/2013;65.437;49.713;55.274;39.111;10.164;-826;10.043;20,67%;29,71%;0;6
COOPERATIVA CENTRAL DE CRÉDITO NOROESTE BRASILEIRO LTDA.;4632856;b3C;;I;2;JI-PARANA;RO;03/2013;64.890;3.354;51.469;0;13.421;-6;13.421;33,96%;3,71%;0;0
COOPERATIVA DE CRÉDITO RURAL DE JI-PARANÁ LTDA;2309070;b3S;;I;2;JI-PARANA;RO;03/2013;64.488;39.774;42.665;40.087;21.823;1.218;21.823;40,65%;1,71%;0;3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;;I;2;ITURAMA;MG;03/2013;64.432;58.879;53.038;35.397;11.394;662;11.386;21,84%;18,59%;0;4
H.H.PICCHIONI;30829;n2;;C;2;BELO HORIZONTE;MG;03/2013;64.383;120;31.928;0;32.455;-635;0;NI%;0,00%;5;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA V&M DO BRASIL S.A. - COOMANN LTDA.;64293582;b3S;;I;2;BELO HORIZONTE;MG;03/2013;64.077;58.944;3.816;0;60.262;1.607;60.262;108,13%;0,02%;0;1
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE IJUI LTDA;1526924;b3S;;I;2;IJUI;RS;03/2013;63.961;23.523;51.369;50.072;12.592;448;12.592;39,59%;0,73%;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912488;b3S;;I;2;MORADA NOVA DE MINAS;MG;03/2013;63.792;44.041;52.250;26.859;11.542;206;11.527;23,67%;29,39%;0;7
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2935307;b3S;;I;2;GOIANIA;GO;03/2013;63.741;36.773;34.171;31.506;29.570;1.198;28.745;73,83%;1,06%;0;1
BANCO DE LA REPUBLICA ORIENTAL DEL URUGUAY;51938876;b1;;I;3;SAO PAULO;SP;03/2013;63.625;7.347;10.921;9.403;52.705;-492;52.684;148,59%;5,42%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SANTOAUGUSTENSE - SICREDI SANTO AUGUSTO RS;92564145;b3S;;I;2;SANTO AUGUSTO;RS;03/2013;63.578;47.167;50.274;29.883;13.304;559;12.239;18,36%;16,11%;0;4
COOPERATIVA DE CRÉDITO DE MONTE CARMELO E REGIÃO LTDA. - SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;03/2013;63.530;25.265;50.758;40.490;12.772;634;12.743;27,23%;8,47%;0;0
BANCO CR2 S/A;3532415;b1;;I;2;RIO DE JANEIRO;RJ;03/2013;63.499;21.316;38.362;26.784;25.137;-2.677;25.137;63,59%;1,82%;2;0
SICOOB NOSSACOOP-COOP.DE ECON. E CRÉD. DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR E PESQUISAS CIENTÍFICA E TECNOLÓGICA E DOS SERVIDORES DO MINISTÉRIO DO TRABALHO E EMPREGO DE MINAS GERAIS LTDA;1760242;b3S;;I;2;BELO HORIZONTE;MG;03/2013;63.488;44.769;44.743;42.416;18.745;721;18.220;40,98%;3,21%;0;7
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARAÍSO LTDA. - SICOOB CREDIVAP;22656789;b3S;;I;2;ESPERA FELIZ;MG;03/2013;63.076;46.266;49.729;32.841;13.348;168;13.299;25,53%;5,56%;0;11
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DO ESTADO DE SÃO PAULO - SICREDI CENTRO PAULISTA SP;3974280;b3S;;I;2;BAURU;SP;03/2013;62.139;23.170;52.747;50.160;9.392;-425;8.571;19,78%;5,95%;0;2
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;03/2013;61.407;45.567;40.148;26.063;21.258;101;20.578;43,46%;5,19%;0;6
BEXS;51743;b2;;C;2;SAO PAULO;SP;03/2013;61.201;0;53.244;0;7.957;179;7.956;19,16%;10,09%;7;0
COOPERATIVA DE CREDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE TENENTE PORTELA - CRESOL TENENTE PORTELA;4622657;b3S;;I;2;TENENTE PORTELA;RS;03/2013;61.094;48.795;52.918;18.547;8.176;69;8.175;14,05%;18,10%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE HOLAMBRA - SICREDI HOLAMBRA SP;57647653;b3S;;I;2;HOLAMBRA;SP;03/2013;61.090;32.576;53.747;43.481;7.343;-2;6.742;17,60%;32,85%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SERTÃO BAIANO - SICOOB SERTÃO;2057584;b3S;;I;2;PINTADAS;BA;03/2013;60.942;48.394;40.740;39.562;20.202;297;20.046;41,03%;9,34%;0;8
GERAÇÃO FUTURO CORRETORA DE VALORES SA.;27652684;n2;;I;2;RIO DE JANEIRO;RJ;03/2013;60.858;0;41.842;0;19.015;881;19.015;23,23%;9,97%;3;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DAS MISSOES LTDA;95163002;b3S;;I;2;SANTO ANGELO;RS;03/2013;60.767;23.477;50.632;49.444;10.135;185;10.135;29,83%;4,92%;0;3
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1572667;b3S;;I;2;ERECHIM;RS;03/2013;60.611;40.401;52.942;52.381;7.670;653;7.670;17,96%;8,60%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;03/2013;60.496;43.298;45.449;22.462;15.047;633;15.007;27,75%;2,63%;0;3
UNILETRA;50593;n1;;C;2;VITORIA;ES;03/2013;60.423;38.117;51.372;41.824;9.051;497;0;NI%;0,00%;4;0
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS  DA AMAZÔNIA OCIDENTAL LTDA - UNICRED CENTRAL AMAZÔNIA OCIDENTAL;2470935;b3C;;I;2;MANAUS;AM;03/2013;60.015;1.479;56.761;0;3.254;11;3.253;13,87%;7,22%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORDESTE DO PARÁ - SICREDI NORDESTE PA;10772401;b3S;;I;2;PARAGOMINAS;PA;03/2013;59.724;40.668;48.521;26.007;11.204;633;10.306;14,65%;17,23%;0;2
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE BOTUVERÁ - CRESOL BOTUVERÁ;8297831;b3S;;I;2;BOTUVERA;SC;03/2013;59.598;41.614;51.497;34.954;8.102;-156;8.102;19,98%;5,36%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21661202;b3S;;I;2;ENTRE RIOS DE MINAS;MG;03/2013;59.494;33.422;49.582;44.004;9.913;663;9.747;26,26%;12,45%;0;7
COOPERATIVA DE CRÉDITO DE CAMPOS ALTOS LTDA - SICOOB CREDIAGRO;429890;b3S;;I;2;CAMPOS ALTOS;MG;03/2013;59.400;48.399;42.325;32.937;17.075;1.101;17.062;29,97%;1,85%;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS REGIÕES SUDOESTE, SUL E OESTE DE GOIÁS;3047549;b3S;;I;2;RIO VERDE;GO;03/2013;59.038;32.756;47.230;45.983;11.808;373;11.807;28,59%;5,95%;0;6
MAGLIANO S.A. CORRETORA DE CAMBIO E VALORES MOBILIARIOS;61723847;n2;;I;2;SAO PAULO;SP;03/2013;58.854;0;39.057;0;19.797;-1.226;19.795;86,60%;3,43%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARANÉSIA LTDA. - SICOOB RURALCREDI;24048910;b3S;;I;2;GUARANESIA;MG;03/2013;58.557;47.417;41.299;27.927;17.258;676;16.975;35,93%;4,97%;0;6
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DE DOURADOS - UNIPRIME DOURADOS;37554441;b3S;;I;2;DOURADOS;MS;03/2013;57.625;21.126;43.573;40.806;14.052;507;14.051;46,51%;8,46%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE  DE GUARULHOS - UNICRED DE GUARULHOS;2250794;b3S;;I;2;GUARULHOS;SP;03/2013;57.327;16.054;44.020;42.284;13.307;337;13.307;45,22%;11,55%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25528753;b3S;;I;2;DIVINOPOLIS;MG;03/2013;57.148;23.429;46.853;41.513;10.295;166;10.254;30,86%;16,20%;0;6
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE FRANCISCO BELTRAO - CRESOL FRANCISCO BELTRAO;2698001;b3S;;I;2;FRANCISCO BELTRAO;PR;03/2013;56.858;40.066;49.705;19.979;7.152;122;7.152;18,18%;6,27%;0;0
COOPERATIVA DE CRÉDITO RURAL DE PITANGUI LTDA-SICOOB CREDICOOP;41931221;b3S;;I;2;PITANGUI;MG;03/2013;56.596;35.985;42.497;36.453;14.099;681;14.037;35,18%;14,72%;0;2
JURISCRED - COOPERATIVA DE CRÉDITO DOS MEMBROS DO PODER JUDICIÁRIO, DO MINISTÉRIO PÚBLICO, DE ÓRGÃOS JURÍDICOS E DE SERVIDORES PÚBLICOS CIVIS ESTADUAIS E MUNICIPAIS EM ALAGOAS;4179861;b3S;;I;3;MACEIO;AL;03/2013;56.044;36.922;34.220;29.828;21.824;1.319;21.824;55,56%;3,91%;0;4
COOPERATIVA DE CRÉDITO RURAL DE ABELARDO LUZ - SULCREDI/CREDILUZ;1073966;b3S;;I;2;ABELARDO LUZ;SC;03/2013;55.954;37.987;43.889;31.719;12.065;4;12.065;25,80%;8,44%;0;6
MUNDINVEST S.A.-CORRETORA DE CAMBIO E VALORES MOBILIARIOS;25674235;n2;;I;2;BELO HORIZONTE;MG;03/2013;55.868;0;16.106;0;39.762;537;39.762;91,28%;0,42%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITAÚNA LTDA. - SICOOB CREDIUNA;64237530;b3S;;I;2;ITAUNA;MG;03/2013;55.746;37.229;44.969;37.006;10.777;406;10.567;22,30%;19,36%;0;6
BANCO PORTO REAL DE INVESTIMENTOS S.A;40429946;b2;;I;2;PORTO REAL;RJ;03/2013;55.523;47.633;32.045;31.582;23.479;450;23.432;29,48%;0,75%;1;0
JBCRED S/A SOCIEDADE DE CRÉDITO AO MICROEMPREENDEDOR;4230630;n1;;I;2;SAO PAULO;SP;03/2013;55.097;36.016;10.685;0;44.412;3.878;NA;NA%;NA%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COMERCIANTES DE CONFECÇÃO DE PARACATU E REGIÃO NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIPARNOR;698609;b3S;;I;2;PARACATU;MG;03/2013;54.685;41.905;30.486;29.459;24.199;1.030;23.877;55,46%;3,98%;0;2
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DA GRANDE SÃO PAULO - SICREDI GRANDE SÃO PAULO SP;4306351;b3S;;I;2;SAO PAULO;SP;03/2013;54.469;27.513;47.290;45.321;7.179;-3;6.575;18,99%;16,18%;0;3
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO CENTRO LESTE PAULISTA -SICREDI INTEGRADAS CENTRO LESTE PAULISTA SP;4204721;b3S;;I;2;LIMEIRA;SP;03/2013;54.449;30.333;46.220;42.724;8.230;-770;7.494;21,02%;33,73%;0;8
UNICRED BELÉM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE E DO FUNCIONALISMO PÚBLICO DE BELÉM;83315408;b3S;;I;2;BELEM;PA;03/2013;53.988;28.283;38.300;35.257;15.687;1.320;15.687;40,78%;35,95%;0;1
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;;I;2;CRUZEIRO;SP;03/2013;53.894;45.433;624;0;53.269;1.848;53.263;112,98%;0,52%;0;1
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE ÁGUAS MORNAS - CRESOL ÁGUAS MORNAS;7512780;b3S;;I;2;AGUAS MORNAS;SC;03/2013;53.705;32.565;47.180;28.667;6.525;-220;6.525;17,73%;26,80%;0;8
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS ADVOGADOS DE SANTA CATARINA - OABCRED;5861932;b3S;;I;2;FLORIANOPOLIS;SC;03/2013;53.503;28.210;46.574;42.883;6.929;203;6.574;15,83%;9,12%;0;8
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS DA REGIÃO DOS CAMPOS GERAIS LTDA.;3234384;b3S;;I;2;PONTA GROSSA;PR;03/2013;53.497;24.214;44.081;41.431;9.415;252;9.413;31,92%;6,38%;0;1
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DO DISTRITO FEDERAL LTDA - SICOOB EMPRESARIAL;5856736;b3S;;I;2;BRASILIA;DF;03/2013;53.448;33.018;34.686;33.918;18.762;226;18.761;53,28%;0,77%;0;2
COOPERATIVA DE CRÉDITO DOS MICROS E PEQUENOS EMPRESÁRIOS DO VALE DO ITAJAÍ - CONCREDI;2781986;b3S;;I;2;BLUMENAU;SC;03/2013;53.362;20.953;43.472;42.795;9.891;8;9.860;28,86%;3,70%;0;1
