Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;06/2020;740.527.560;247.291.845;35.713.651;46.685.229;11.719.479;56.790.725;465.999;341.860.632
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;06/2020;711.774.450;335.669.625;88.558.609;116.906.975;29.252.727;140.894.422;492.091;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;06/2020;648.565.397;271.110.949;100.992.530;84.340.070;36.914.046;113.465.052;253.322;41.489.428
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;06/2020;523.823.665;240.984.473;39.348.475;63.029.071;20.530.198;72.478.565;281.788;87.171.095
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;06/2020;382.998.369;200.426.868;24.231.801;36.770.295;12.643.965;51.450.169;208.068;57.267.203
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;06/2020;272.144.009;156.352.305;33.176.852;39.475.085;4.481.129;28.136.604;10.522.035;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;06/2020;75.080.424;37.490.180;5.192.495;7.892.013;1.765.678;13.498.080;12.314;9.229.663
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;06/2020;55.636.020;29.306.083;4.547.070;6.557.431;2.213.786;11.222.194;11.407;1.778.049
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;06/2020;38.759.423;14.733.281;3.914.843;860.006;385.514;3.077.632;126.754;15.661.394
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;06/2020;35.711.048;4.239.946;506.876;1.204.528;445.640;29.176.033;7.754;130.271
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;06/2020;28.490.661;10.581.125;12.361.196;2.663.702;463.960;2.420.678;0;0
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;06/2020;24.409.959;11.487.087;2.385.768;4.907.381;1.698.192;3.922.024;9.506;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;06/2020;23.325.445;12.947.098;2.286.587;3.173.195;1.133.374;3.135.961;7.674;641.554
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;06/2020;19.529.664;13.883.690;842.079;1.957.130;849.224;1.981.409;16.131;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;06/2020;18.646.376;13.815.516;557.051;683.459;216.721;3.373.628;0;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;06/2020;18.218.736;9.342.718;1.881.534;1.212.326;133.079;3.206.395;3;2.442.682
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;06/2020;17.196.729;7.626.710;2.105.232;2.882.461;1.262.385;3.317.463;2.478;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2020;13.464.453;481.364;294.055;7.807;3.344;12.676.824;1.059;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2020;12.777.659;4.544.563;865.622;661.879;195.914;2.024.050;887;4.484.743
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;06/2020;12.685.932;428.176;11.984.672;143.608;58.135;68.713;2.628;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;06/2020;12.508.983;249.049;3.182.828;69.719;145.153;8.857.748;4.486;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;06/2020;12.408.852;6.785.720;815.869;1.547.855;297.528;2.961.569;311;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;06/2020;11.946.179;6.021.852;1.011.389;2.116.879;731.386;1.327.176;4.078;733.418
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;06/2020;10.988.649;1.903.186;40.818;8.543.519;65.412;433.232;2.482;0
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;S4;41;SAO PAULO;SP;06/2020;10.769.405;5.036.639;909.701;2.285.558;359.110;1.961.057;217.339;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;06/2020;9.994.949;4.189.815;1.302.508;278.375;917.053;3.304.664;2.535;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;06/2020;9.960.288;2.637.208;2.679.244;759.378;370.092;3.509.400;4.966;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;06/2020;9.635.543;6.001.500;883.301;1.481.954;363.781;895.133;9.873;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2020;8.873.149;5.175.891;1.503.192;543.788;66.297;1.583.015;966;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;06/2020;8.691.618;3.121.360;2.073.959;985.316;299.653;511.777;2.009;1.697.543
BANCO GM S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;06/2020;8.623.627;3.153.766;962.795;1.990.554;761.961;1.753.149;1.401;0
BANCO JOHN DEERE S.A.;91.884.981;b1;I;3;S3;8;INDAIATUBA;SP;06/2020;8.035.962;1.234.902;3.906.968;676.404;489.954;1.722.151;5.583;0
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;06/2020;7.640.624;5.622.656;458.682;783.269;105.112;666.982;3.922;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;06/2020;7.033.961;6.098.182;100.776;139.066;15.078;186.127;0;494.733
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;06/2020;6.242.843;2.314.284;1.347.783;314.411;155.270;2.109.490;1.605;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;06/2020;6.223.962;2.257.217;814.027;1.512.027;591.175;1.047.339;2.176;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S3;8;BELEM;PA;06/2020;5.897.774;14.699;11.947;33.115;5.825.699;11.920;394;0
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;06/2020;5.623.132;3.608.237;565.397;755.124;122.961;562.839;8.574;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;06/2020;5.245.985;1.897.167;550.541;548.886;191.548;2.057.843;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;06/2020;5.172.887;4.451.740;93.883;397.285;96.684;103.177;4.238;25.879
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;06/2020;5.006.577;4.842.837;20.967;76.719;636;65.417;1;0
CREDIT AGRICOLE;51.066;b1;C;3;S3;199;SAO PAULO;SP;06/2020;4.842.537;3.785.068;338.674;480.919;0;237.877;0;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;06/2020;4.709.341;4.577.318;18.288;52.268;48.277;12.800;391;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;06/2020;4.654.264;1.628.588;158.162;254.756;82.554;2.528.564;1.640;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;06/2020;4.631.790;1.765.180;634.630;206.625;15.442;298.653;0;1.711.260
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;06/2020;4.588.164;3.799.526;153.906;634.732;0;0;0;0
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;06/2020;4.422.911;3.601.370;30.119;56.442;453.512;281.468;0;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;06/2020;4.220.958;1.490.061;466.915;313.223;239.421;1.711.339;0;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;06/2020;4.030.653;1.146.748;575.558;1.364.526;601.202;341.990;629;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;06/2020;3.939.572;976.059;1.192.145;715.422;944.025;111.871;50;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;06/2020;3.908.968;24.266;4.743;25.223;13.056;3.840.975;704;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;06/2020;3.711.479;1.389.437;355.133;1.181.606;348.992;392.723;43.587;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;06/2020;3.690.746;2.379.798;280.148;326.629;109.254;523.528;21;71.369
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;06/2020;3.674.254;3.610.065;55.827;1.547;2.426;4.366;22;0
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;06/2020;3.527.668;2.736.303;53.714;299.556;1.428;436.666;0;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;06/2020;3.358.593;1.883.605;589.136;403.323;61.876;276.152;4;144.498
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;06/2020;3.341.611;1.817.482;254.129;479.757;145.889;644.303;51;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;06/2020;3.146.093;1.636.420;253.833;361.232;80.354;809.865;4.389;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;06/2020;3.021.367;2.988.497;21.372;119;10.610;767;2;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;06/2020;2.974.038;1.862.957;364.257;181.362;31.736;462.058;1;71.667
BANCO MUFG BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;06/2020;2.968.813;2.217.051;630.786;5.794;15.062;100.120;0;0
DEUTSCHE BANK S.A. - BANCO ALEMAO;62.331.228;b1;I;3;S3;8;SAO PAULO;SP;06/2020;2.824.007;2.417.530;173.087;122.277;0;111.112;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;06/2020;2.761.472;1.388.640;449.505;233.027;310.672;276.845;76;102.706
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;06/2020;2.745.117;6.684;1.841;2.734.468;480;1.221;423;0
MÁXIMA;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;06/2020;2.713.749;567.218;1.295.052;604.546;185.593;60.763;577;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;06/2020;2.655.893;1.231.564;191.590;460.252;138.418;593.894;40.176;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;06/2020;2.649.722;634.731;15.821;1.373;10.809;1.986.742;246;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;06/2020;2.581.605;24.894;2.511.894;9.207;10.172;25.399;38;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;S4;8;SAO PAULO;SP;06/2020;2.499.302;2.277.231;0;158.420;0;63.651;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;06/2020;2.435.488;548.247;16.503;1.639;4.297;1.863.564;1.237;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;06/2020;2.339.349;1.600.786;198.446;58.690;9.906;433.370;38.151;0
MIZUHO;51.554;b1;I;3;S4;199;SAO PAULO;SP;06/2020;2.237.680;1.126.696;21.318;125.537;62.437;57.645;0;844.047
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;06/2020;2.079.382;1.147.134;163.507;157.868;108.455;502.417;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;06/2020;2.072.601;480.053;691.891;349.299;187.419;362.288;1.651;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;S4;9;PALOTINA;PR;06/2020;2.021.832;370.118;9.960;5.657;3.302;1.632.400;394;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;06/2020;1.985.245;961.342;140.675;473.609;172.702;236.031;885;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;8;SAO PAULO;SP;06/2020;1.964.005;1.771.949;0;152.450;25.026;3.504;0;11.076
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;06/2020;1.936.764;671.193;239.931;494.668;264.935;261.093;4.945;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;06/2020;1.908.981;17.150;5.469;63;749;1.885.549;0;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;06/2020;1.871.850;1.008.689;206.788;182.578;63.404;409.673;719;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;S5;9;CHAPECO;SC;06/2020;1.849.049;9.481;2.338;1.461;1.018;1.834.734;17;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;S5;9;GOIANIA;GO;06/2020;1.829.918;355.453;1.273.561;7.321;192.221;1.356;6;0
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;06/2020;1.813.955;1.658.752;32.808;26.134;712;95.550;0;0
INTESA SANPAOLO BRASIL S.A. - BANCO MÚLTIPLO;55.230.916;b1;I;3;S4;8;SAO PAULO;SP;06/2020;1.773.514;1.717.436;0;13.352;0;42.725;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;S4;9;CARLOS BARBOSA;RS;06/2020;1.762.915;3.258;452;1.107;6.922;1.751.161;15;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;S5;9;BRASILIA;DF;06/2020;1.756.885;606.319;343.911;469.310;120.234;216.234;877;0
