Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;09/2018;682.719.282;330.901.514;84.394.335;109.483.912;27.493.712;129.751.276;694.533;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;09/2018;623.604.844;280.057.319;87.078.634;76.922.880;31.124.877;109.814.814;350.624;38.255.696
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;09/2018;548.500.232;201.293.609;25.505.742;39.703.710;9.703.013;45.369.585;786.979;226.137.593
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;09/2018;448.724.958;195.345.307;29.788.681;51.912.995;16.970.783;55.645.983;682.109;98.379.101
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;09/2018;298.796.087;166.545.791;34.004.367;42.358.045;4.842.987;25.421.279;25.623.617;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;09/2018;297.273.533;169.124.883;19.844.869;28.096.929;9.049.084;42.260.010;361.942;28.535.816
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;09/2018;68.168.528;36.836.142;3.841.964;6.619.474;1.313.037;10.862.392;8.496;8.687.022
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;09/2018;49.902.673;26.872.292;4.124.719;5.990.960;1.713.275;9.536.048;17.307;1.648.073
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;09/2018;30.916.211;3.120.500;452.333;1.028.869;487.491;25.680.308;25.353;121.356
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;09/2018;20.476.156;8.271.364;8.645.838;1.795.174;253.716;1.510.064;0;0
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;09/2018;19.411.406;8.907.458;2.071.028;4.059.019;1.326.653;3.028.205;19.043;0
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;09/2018;18.198.583;5.356.539;2.900.793;743.270;109.035;515.535;126.739;8.446.671
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;09/2018;17.510.095;11.329.681;722.274;2.237.498;703.230;2.493.427;23.985;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;09/2018;16.473.523;8.871.368;1.646.315;2.429.549;867.844;2.355.755;9.459;293.233
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;09/2018;13.897.039;6.620.420;1.293.308;2.339.686;832.732;2.808.273;2.620;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;09/2018;13.476.872;593.225;355.837;12.732;4.532;12.509.091;1.456;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;09/2018;12.550.001;9.464.908;467.347;514.123;234.153;1.767.460;102.010;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;09/2018;12.499.858;6.333.711;1.010.709;698.934;101.150;2.208.080;2;2.147.272
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;09/2018;10.446.830;1.953.217;40.180;7.882.621;123.290;445.655;1.867;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;09/2018;9.738.088;117.764;3.074.804;16.209;99.207;6.425.582;4.523;0
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;09/2018;9.456.590;3.820.685;1.031.288;1.901.041;806.016;1.895.191;2.370;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;09/2018;8.869.550;5.185.197;512.836;1.087.167;151.717;1.932.310;324;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;09/2018;8.619.419;292.995;8.183.005;81.172;30.594;28.951;2.702;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;09/2018;8.596.207;2.752.682;274.945;568.045;160.208;972.197;619;3.867.512
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;09/2018;8.564.094;4.336.819;794.196;1.659.998;634.713;866.192;6.525;265.651
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;09/2018;7.924.007;1.975.497;2.121.519;573.431;263.557;2.974.267;15.736;0
JOHN DEERE;50.071;b1;C;3;S4;199;INDAIATUBA;SP;09/2018;7.259.545;1.287.668;3.368.155;544.703;382.438;1.670.431;6.150;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;09/2018;6.971.966;4.057.100;1.066.834;516.288;75.727;1.253.502;2.515;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;09/2018;6.886.589;4.414.542;623.194;961.525;228.998;623.382;34.949;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;09/2018;6.685.646;2.846.182;855.924;178.648;515.678;2.277.782;11.433;0
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;09/2018;6.230.101;4.827.014;321.890;554.000;78.715;433.863;14.619;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;09/2018;5.797.134;2.188.074;826.133;1.312.739;517.073;951.189;1.925;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;09/2018;5.778.620;4.621.677;170.936;622.617;96.278;258.275;8.838;0
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;;41;SAO PAULO;SP;09/2018;5.491.098;1.312.955;199.479;464.559;61.591;462.517;2.989.997;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;09/2018;5.351.697;2.654.959;1.389.894;592.847;161.489;505.251;2.415;44.842
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;09/2018;5.249.714;4.974.157;67.069;152.460;9.190;46.838;0;0
