Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;06/2022;928.476.749;372.401.148;44.010.788;76.338.749;19.484.602;89.069.658;513.122;326.658.682
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;06/2022;921.861.509;420.515.323;119.785.591;154.676.084;40.315.049;186.152.363;417.099;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;06/2022;795.691.555;305.492.210;136.843.957;117.339.619;54.146.153;148.291.781;324.215;33.253.620
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;06/2022;670.048.293;311.469.693;55.446.586;92.954.747;31.994.774;95.943.567;326.089;81.912.836
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;06/2022;467.816.290;240.830.124;31.463.075;51.002.203;16.801.455;60.959.328;212.533;66.547.572
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;06/2022;273.938.163;159.530.559;30.964.610;41.298.099;5.643.905;30.263.174;6.237.816;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;06/2022;117.407.700;57.901.617;10.447.139;11.641.095;3.756.676;21.508.822;14.137;12.138.214
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;06/2022;109.552.688;52.711.325;8.482.857;9.312.277;3.834.185;12.824.884;291.544;22.095.616
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;06/2022;62.634.418;30.754.151;6.431.409;8.481.880;2.927.145;13.074.273;14.096;951.464
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;06/2022;44.553.180;4.914.548;597.864;1.538.556;492.455;36.870.721;6.291;132.745
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;06/2022;42.372.421;24.571.579;3.489.086;4.543.119;1.762.869;6.090.145;4.009;1.911.614
NU PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;18.236.120;n4;I;2;S3;41;SAO PAULO;SP;06/2022;29.406.150;13.607.004;2.546.838;6.494.018;1.273.949;4.971.790;512.551;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;06/2022;28.670.148;9.510.826;12.809.987;2.450.600;590.602;3.308.133;0;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;06/2022;27.270.154;19.793.594;1.491.898;1.456.265;244.056;4.284.340;0;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;06/2022;25.453.680;11.219.420;3.049.587;4.032.176;2.112.845;5.036.074;3.579;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;06/2022;24.480.997;2.638.988;19.769.542;938.823;540.490;573.464;19.690;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;06/2022;24.112.501;12.221.625;2.014.210;929.735;170.726;4.980.368;2;3.795.835
C6 BANK;52.072;b1;C;2;S4;199;SAO PAULO;SP;06/2022;21.263.104;10.564.838;1.754.792;4.159.453;1.271.258;3.324.405;188.358;0
INTER;51.884;b1;C;2;S3;199;BELO HORIZONTE;MG;06/2022;19.184.194;11.704.273;2.193.608;2.689.420;685.796;1.895.025;16.073;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;06/2022;18.712.541;9.253.284;2.562.595;2.765.656;685.193;1.770.758;11.222;1.663.834
BANCO SICOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;06/2022;18.348.164;7.805.565;2.904.476;656.396;1.503.932;5.473.334;4.461;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;06/2022;18.228.968;709.750;4.616.303;160.510;358.315;12.373.681;10.409;0
XP;52.120;b1;C;2;S3;199;RIO DE JANEIRO;RJ;06/2022;17.857.924;12.181.490;1.017.500;1.091.395;431.250;3.050.473;85.816;0
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;06/2022;17.528.365;11.940.115;1.085.768;1.451.086;763.898;2.263.718;23.781;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;06/2022;17.421.111;7.677.634;1.257.448;3.616.732;1.385.512;1.777.791;16.531;1.689.464
NUBANK;52.058;n1;C;2;S3;197;SAO PAULO;SP;06/2022;15.950.350;7.082.719;1.640.263;3.390.946;1.023.182;2.414.547;398.692;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO BERNARDO DO CAMPO;SP;06/2022;15.651.914;8.797.005;989.859;1.809.129;523.258;3.532.664;0;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;06/2022;15.306.780;4.059.753;4.116.820;1.560.228;943.336;4.624.192;2.451;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2022;14.623.712;114.644;322.619;1.232;3.134;14.181.504;579;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;06/2022;14.598.497;2.609.200;2.442.890;1.204.312;7.647.437;694.594;63;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;06/2022;14.031.226;2.490.768;148.501;10.609.180;98.179;681.445;3.153;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;06/2022;13.977.424;8.229.767;1.279.005;2.528.187;667.926;1.259.646;12.893;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2022;13.897.630;8.006.353;2.384.992;927.134;246.601;2.330.859;1.691;0
PORTO SEGURO;51.444;n1;C;2;S3;197;SAO PAULO;SP;06/2022;13.579.056;9.607.042;862.372;1.690.155;221.450;1.190.019;8.017;0
BOCOM;52.003;b1;C;3;S3;199;SALVADOR;BA;06/2022;12.488.921;4.026.626;2.072.622;725.045;71.686;1.843.993;0;3.748.949
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;06/2022;10.191.669;3.860.232;1.108.153;1.205.152;528.323;3.489.810;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;06/2022;9.965.145;8.121.870;436.072;922.882;125.167;342.696;16.458;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2022;9.718.478;4.334.773;662.574;481.481;192.093;2.339.134;1.673;1.706.751
BANCO JOHN DEERE S.A.;91.884.981;b1;I;3;S3;8;INDAIATUBA;SP;06/2022;9.636.796;1.599.038;4.219.704;971.315;686.629;2.154.507;5.603;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;06/2022;9.456.517;7.651.985;69.811;448.347;43.171;1.025.836;0;217.368
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S3;8;BELEM;PA;06/2022;9.219.785;62.314;19.540;73.202;9.042.897;21.633;200;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;06/2022;9.109.824;2.976.079;2.625.972;508.368;374.924;2.622.457;2.024;0
AGIBANK;51.956;b1;C;2;S4;199;CAMPINAS;SP;06/2022;8.335.085;3.895.724;557.716;1.563.977;537.785;1.776.995;2.889;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S3;8;SAO PAULO;SP;06/2022;7.863.402;2.692.376;1.175.956;1.935.763;822.657;1.234.883;1.767;0
MASTER;50.201;b1;C;2;S4;199;RIO DE JANEIRO;RJ;06/2022;7.456.137;1.416.904;4.610.073;825.315;342.312;260.778;755;0
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;06/2022;7.069.216;6.965.090;14.715;25.252;24.224;38.785;1.149;0
BANCO GM S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;06/2022;7.031.453;2.252.440;758.048;1.848.315;678.318;1.492.712;1.621;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S4;9;BLUMENAU;SC;06/2022;6.918.103;55.264;10.830;68.901;48.368;6.733.707;1.033;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;06/2022;6.804.223;3.978.952;615.696;580.021;225.059;1.194.354;35;210.105
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;06/2022;6.651.252;2.382.301;851.650;490.852;438.919;2.487.530;0;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;06/2022;6.289.239;2.390.597;233.787;531.332;186.379;2.945.488;1.655;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;06/2022;6.266.966;3.075.778;525.810;1.075.506;181.743;1.404.282;3.848;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;06/2022;5.562.076;5.329.492;18.386;131.646;20.455;62.094;4;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;06/2022;5.557.810;2.034.487;517.790;1.893.990;544.509;520.493;46.542;0
REALIZE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;27.351.731;n1;I;3;S4;14;PORTO ALEGRE;RS;06/2022;5.555.174;2.559.442;421.276;1.079.592;322.124;1.123.731;49.009;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;06/2022;5.064.134;4.807.286;147.713;51.389;25.221;32.521;5;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;S4;9;LUCAS DO RIO VERDE;MT;06/2022;4.843.142;66.498;4.696.676;9.702;13.378;56.704;185;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;06/2022;4.733.608;2.335.132;528.211;669.763;227.480;973.021;0;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;06/2022;4.693.863;4.596.747;80.479;2.473;2.630;9.936;1.600;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;06/2022;4.540.076;2.303.011;708.334;340.736;418.245;548.495;1.030;220.225
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;S4;9;MARINGA;PR;06/2022;4.260.338;1.052.682;25.335;1.997;17.960;3.162.031;333;0
JP MORGAN CHASE;20.107;b1;C;3;S3;199;SAO PAULO;SP;06/2022;4.192.326;2.994.114;30.342;2.454;528.499;636.917;0;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;S4;9;MEDIANEIRA;PR;06/2022;4.183.234;973.716;18.018;3.296;8.485;3.176.471;3.248;0
BANCO MUFG BRASIL S.A.;60.498.557;b1;I;3;S3;8;SAO PAULO;SP;06/2022;4.073.565;3.215.436;802.069;5.860;10.611;39.589;0;0
