Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;12/2020;119.763.836;17.196.237;136.960.073;14.087.682;151.047.756;921.693.221;10.461.477;718.949;11.748.767;4.551.300;27.480.493;92.792.430;1.041.966.144;1.903.101.780;11,49%;13,14%;14,50%;7,20%;24,00%
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;12/2020;108.982.064;9.299.771;118.281.835;17.441.839;135.723.674;779.588.540;6.608.819;83.779;6.953.760;1.044.195;14.690.553;64.413.820;858.692.912;1.436.809.012;12,69%;13,77%;15,81%;8,23%;30,07%
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;12/2020;104.315.243;27.932.263;132.247.506;29.676.974;161.924.480;677.256.134;15.794.579;512.858;4.817.959;0;21.125.396;67.683.128;766.064.658;1.749.449.279;13,62%;17,26%;21,14%;7,56%;14,12%
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;12/2020;70.761.659;1.713.241;72.474.900;29.380.930;101.855.830;482.125.149;699.110;0;17.914.810;75.753;18.689.672;77.269.928;578.084.749;1.474.282.399;12,24%;12,54%;17,62%;4,92%;12,06%
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;12/2020;71.006.316;6.565.209;77.571.525;6.554.451;84.125.976;478.313.563;6.856.063;382.748;7.376.466;1.230.981;15.846.259;57.419.401;551.579.222;1.009.249.737;12,87%;14,06%;15,25%;7,69%;15,03%
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;12/2020;147.082.035;0;147.082.035;47.411.085;194.493.120;404.083.882;28.280.666;0;2.017.615;0;30.298.282;37.814.843;472.197.007;863.048.786;31,15%;31,15%;41,19%;17,04%;5,31%
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;12/2020;21.710.355;377.350;22.087.705;4.045.185;26.132.890;120.923.516;11.134.822;2.578.704;10.991.670;4.228.069;28.933.264;7.025.255;156.882.035;299.772.589;13,84%;14,08%;16,66%;7,37%;49,80%
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;12/2020;13.433.026;2.730.610;16.163.636;3.046.411;19.210.047;120.405.015;619.307;0;4.291.368;797.832;5.708.507;5.463.280;131.576.803;241.579.305;10,21%;12,28%;14,60%;6,69%;35,13%
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;12/2020;8.512.622;1.565.629;10.078.250;532.280;10.610.530;63.770.830;1.077.522;0;1.173.315;0;2.250.837;6.445.422;72.467.089;137.634.327;11,75%;13,91%;14,64%;7,32%;18,70%
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;12/2020;5.879.301;795.889;6.675.190;2.054.344;8.729.534;55.144.098;119.445;625;16.513;0;136.582;11.343.041;66.623.721;105.711.799;8,82%;10,02%;13,10%;6,31%;2,68%
