Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;09/2019;673.960.896;319.041.810;84.814.492;110.701.102;27.568.719;131.288.246;546.526;0
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;09/2019;653.319.683;225.780.484;30.255.883;46.104.851;11.041.043;52.043.068;511.771;287.582.583
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;09/2019;618.161.289;258.599.766;94.234.452;80.926.414;33.846.530;112.223.136;272.523;38.058.468
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;09/2019;514.484.849;225.011.254;34.618.182;60.435.254;20.014.013;63.544.311;307.716;110.554.118
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;09/2019;330.124.202;184.795.556;22.395.547;34.383.005;10.745.789;45.950.124;231.575;31.622.606
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;09/2019;274.507.222;156.411.286;32.879.826;40.043.231;4.611.423;26.733.701;13.827.756;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;09/2019;72.818.247;37.496.474;4.712.732;7.624.550;1.746.655;12.439.455;7.966;8.790.415
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;09/2019;53.081.861;28.431.119;4.307.394;6.426.332;2.115.259;10.732.995;12.032;1.056.729
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;09/2019;34.204.021;3.884.484;486.618;1.151.186;518.089;28.034.952;9.094;119.599
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;09/2019;26.033.766;8.123.088;3.338.446;690.178;395.020;1.278.741;126.750;12.081.543
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;09/2019;23.239.934;10.894.631;2.312.449;4.802.607;1.617.289;3.601.158;11.800;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;09/2019;22.385.142;9.405.617;9.293.028;1.820.995;344.239;1.521.265;0;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;09/2019;21.437.906;10.960.461;2.019.089;3.039.962;1.093.035;3.023.208;3.471;1.298.681
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;09/2019;16.811.254;10.445.995;650.921;2.599.756;589.814;2.511.268;13.500;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;09/2019;16.023.435;7.468.850;1.724.219;2.804.802;1.049.547;2.973.828;2.189;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;09/2019;14.249.075;8.057.342;1.480.119;950.771;50.713;2.766.498;2;943.630
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;09/2019;13.354.719;555.421;334.943;9.386;3.838;12.449.896;1.234;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;09/2019;11.371.655;6.470.786;604.388;1.456.202;207.682;2.632.374;223;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;09/2019;11.316.581;9.101.799;389.230;333.859;70.859;1.420.833;0;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;09/2019;10.501.344;2.017.262;39.027;7.937.499;96.441;409.219;1.895;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;09/2019;10.449.612;152.784;2.781.258;33.878;113.443;7.363.388;4.860;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;09/2019;10.069.782;5.138.657;856.655;1.860.837;646.527;1.080.932;3.599;482.575
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;;41;SAO PAULO;SP;09/2019;9.651.716;4.653.727;778.985;2.027.651;279.878;1.778.982;132.494;0
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;09/2019;9.622.673;3.983.459;1.016.246;2.034.024;847.300;1.739.946;1.698;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;09/2019;9.589.903;286.617;9.141.588;89.875;33.472;35.566;2.786;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;09/2019;9.149.813;3.166.649;422.940;578.949;219.593;1.090.564;430;3.670.688
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;09/2019;9.143.350;2.287.731;2.499.413;639.636;311.361;3.397.422;7.786;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;09/2019;9.001.538;5.694.318;825.590;1.331.841;317.972;822.736;9.081;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;09/2019;8.664.447;3.575.390;1.186.663;275.951;781.357;2.842.429;2.658;0
JOHN DEERE;50.071;b1;C;3;S3;199;INDAIATUBA;SP;09/2019;8.458.816;1.350.386;3.961.751;739.866;513.296;1.885.829;7.688;0
