Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
BRB;31.976;b1;C;1;;199;BRASILIA;DF;12/2013;8.002.206;293.279;7.620.179;43.650;14.067;20.127;10.903;0
ALFA;51.293;b1;C;2;;199;SAO PAULO;SP;12/2013;7.876.951;4.383.637;940.743;701.164;296.645;1.520.934;33.829;0
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;12/2013;7.311.933;4.930.857;657.905;100.484;301.243;1.246.176;75.268;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;12/2013;7.038.714;4.015.188;548.985;858.537;321.885;948.699;345.419;0
FIBRA;49.951;b1;I;2;;199;SAO PAULO;SP;12/2013;6.907.949;3.171.497;633.565;709.647;182.323;890.754;322.204;997.958
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;12/2013;5.993.157;3.774.207;534.027;394.922;29.144;642.572;1.065;617.219
BANCO CNH CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;12/2013;5.691.811;1.369.715;1.761.622;456.714;205.020;1.898.285;456;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;12/2013;5.543.110;2.570.445;591.996;894.936;255.433;1.230.204;96;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;12/2013;5.348.189;1.803.442;932.953;562.589;164.646;1.882.594;1.964;0
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;12/2013;5.258.150;1.325.453;143.461;35.767;7.490;437.414;0;3.308.566
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;12/2013;4.158.002;497.681;2.040.317;453.275;133.922;1.031.868;939;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;12/2013;4.147.555;4.015.891;24.999;80.612;2.118;23.877;57;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;12/2013;4.094.068;3.971.110;15.822;58.681;7.199;5.941;35.315;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;12/2013;3.491.326;1.234.942;440.348;447.543;206.997;1.161.419;75;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;12/2013;3.462.596;1.255.511;363.274;564.865;385.892;892.756;297;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;12/2013;3.447.116;156.989;9.662;52.934;1.039;3.226.139;354;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;12/2013;3.345.551;2.673.380;126.947;247.167;43.259;153.689;101.109;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;12/2013;3.304.118;1.768.228;241.447;286.527;91.899;226.546;689.470;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;12/2013;3.276.760;1.382.347;427.773;664.058;258.559;542.909;1.115;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;12/2013;3.237.249;1.321.001;450.780;858.251;300.742;297.301;9.174;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;12/2013;3.135.502;2.911.098;22.878;20.807;19.388;161.331;1;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;12/2013;3.025.201;1.746.848;394.903;102.793;64.111;626.939;8;89.597
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;12/2013;2.882.798;729.407;92.245;109.454;21.188;1.856.551;73.952;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;12/2013;2.819.710;2.181.325;89.430;143.959;19.308;351.638;34.048;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;12/2013;2.721.280;13.764;3.487;19.777;2.674.230;1.097;8.924;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;12/2013;2.658.791;1.972.529;10.485;1.963;12.162;78.250;1;583.400
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;12/2013;2.441.164;1.027.525;324.883;335.347;703.331;46.651;3.427;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;12/2013;2.247.873;2.203.804;32.084;5.330;1.576;4.406;672;0
BONSUCESSO;50.706;b1;C;2;;199;BELO HORIZONTE;MG;12/2013;2.208.280;924.906;199.126;598.558;223.497;127.462;134.730;0
BES;51.482;b2;C;3;;198;SAO PAULO;SP;12/2013;2.129.789;986.914;50.740;415.072;48.632;212.112;0;416.319
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;12/2013;1.877.219;823.708;178.794;300.013;90.509;483.490;705;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;12/2013;1.823.291;678.892;237.862;87.679;47.671;771.187;0;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;12/2013;1.810.682;1.296.692;139.660;154.328;60.711;154.191;5.100;0
PERNAMBUCANAS;40.699;n1;C;2;;197;SAO PAULO;SP;12/2013;1.734.050;733.775;56.696;15.502;1.635;188.191;738.250;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;12/2013;1.620.136;955.757;0;49.477;139.319;83.852;1;391.730
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;12/2013;1.586.551;3.822;1.160;1.472.989;173;226;108.182;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;12/2013;1.525.917;624.862;185.646;170.604;58.638;486.167;0;0
RODOBENS;51.736;b1;C;2;;199;SAO PAULO;SP;12/2013;1.519.184;593.452;305.364;219.009;307.571;93.436;351;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;12/2013;1.449.185;473.320;544.200;347.772;21.377;62.516;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;12/2013;1.445.731;138.088;60.405;152.307;43.511;33.591;1.017.828;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;12/2013;1.342.337;913.517;108.989;58.092;148.694;98.671;14.375;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;12/2013;1.301.685;849.055;0;171.067;156.102;125.461;0;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;12/2013;1.273.719;732.354;209.222;149.546;11.344;153.078;1.250;16.926
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;12/2013;1.269.186;433.849;116.746;284.283;120.495;102.451;211.362;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;12/2013;1.254.664;1.042.077;50.830;50.696;73.026;38.034;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;12/2013;1.220.688;1.088.050;9.109;30.751;866;91.911;1;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;12/2013;1.215.838;1.197.160;17.526;4;244;511;392;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;12/2013;1.201.216;6.922;1.682;4.335;1.082;1.179.612;7.584;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;12/2013;1.153.172;855.018;165.709;55.428;0;77.016;0;0
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;12/2013;1.134.932;664.423;254.745;95.121;40.801;75.423;4.420;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;12/2013;1.121.857;7.688;1.083.856;6.947;2.299;18.865;2.203;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;12/2013;1.060.593;190.391;581.979;111.260;39.120;136.677;1.166;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;12/2013;1.018.043;704.243;102.074;68.797;8.347;87.111;47.471;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;12/2013;1.010.531;617.716;88.244;82.430;28.468;193.406;268;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;12/2013;984.864;352.865;190.703;266.481;55.989;117.964;862;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;12/2013;973.295;456.270;62.889;176.769;75.534;97.401;104.433;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;12/2013;943.940;938.831;230;2.046;1.753;369;711;0
OMNI;50.940;n1;I;2;;197;SAO PAULO;SP;12/2013;931.206;439.405;53.920;23.962;14.152;247.648;152.120;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;12/2013;917.278;852.815;27.601;20.541;0;16.321;0;0
BANIF;20.255;b1;C;3;;199;SAO PAULO;SP;12/2013;899.396;662.510;23.004;115.214;38.361;58.006;2.302;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;12/2013;819.818;343.803;71.690;127.856;75.468;200.999;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;12/2013;792.896;40.401;25.081;201;2.788;719.940;4.484;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;12/2013;767.087;756.578;150;191;0;10.168;0;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;12/2013;754.036;140;1.371;0;0;752.525;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;12/2013;673.739;126;80;43;1.153;672.108;229;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;12/2013;651.145;23.933;8.295;367;827;613.705;4.018;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;12/2013;647.912;2.411;299;164;706;640.245;4.087;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;12/2013;592.314;361.934;460;85.960;473;320;143.167;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;12/2013;570.810;368;910;2.229;183;563.265;3.854;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;12/2013;569.963;462.450;21.198;58.159;2.354;25.793;11;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;12/2013;565.129;59.526;11.142;14.200;3.690;473.242;3.330;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;12/2013;562.120;1.578;546.446;157;958;11.516;1.464;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;12/2013;542.410;1.888;25.474;0;43;514.264;741;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;12/2013;525.151;1.901;448.296;693;74.060;5;197;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;12/2013;523.656;501.025;8.125;13.271;788;53;394;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;12/2013;518.497;514.160;483;2.683;503;159;510;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;12/2013;510.427;339;402;14;545;507.654;1.473;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43.818.780;b2;I;3;;8;BARUERI;SP;12/2013;495.442;362.495;20.690;32.702;7.260;72.286;9;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;12/2013;469.262;400.353;17.414;7.929;26.599;15.798;1.168;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;12/2013;468.927;12.098;434.438;66;564;17.513;4.249;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;12/2013;466.424;134.373;53.697;145.169;77.012;54.975;1.197;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;12/2013;458.009;250.287;7.249;174.445;10.430;15.595;3;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;12/2013;438.607;3.785;75;0;30;434.472;245;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;12/2013;433.741;186;86;432.295;760;57;356;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;12/2013;433.361;12.547;3.305;984;1.187;413.011;2.326;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;12/2013;425.002;11.198;7.323;402.258;415;1.859;1.949;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;12/2013;402.852;215;1.551;82;2.381;396.872;1.752;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;12/2013;396.102;442;2.063;50;295;392.782;470;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;12/2013;389.297;387.046;89;243;1.026;88;806;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;12/2013;388.514;327.220;27.439;20.995;2.699;9.278;882;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;12/2013;386.302;2.234;22;228;94;381.372;2.352;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;12/2013;379.007;123;416;109;164;376.352;1.842;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO XINGU - SICREDI ALTO XINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;12/2013;378.169;9.659;351.117;1.153;1.075;13.854;1.311;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;;8;SAO PAULO;SP;12/2013;378.056;302.103;31.776;0;151;32.328;11.698;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;12/2013;377.600;372.515;137;2.735;1.416;142;656;0
BANCO MODAL S.A.;30.723.886;b1;I;2;;8;RIO DE JANEIRO;RJ;12/2013;376.634;281.595;11.438;78.235;2.299;3.066;0;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;12/2013;371.879;23.605;324;134;63;347.559;194;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;12/2013;362.592;5.557;3.916;53;29;352.227;809;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36.900.256;b3S;I;2;;9;CUIABA;MT;12/2013;356.860;1.215;353.503;63;1.044;875;159;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;12/2013;350.821;1.546;1.436;261;108;347.079;391;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;12/2013;349.365;348.514;164;165;0;79;443;0
BANCO RANDON S.A.;11.476.673;b1;I;2;;8;CAXIAS DO SUL;RS;12/2013;344.818;163.497;34.909;16.816;9.775;119.822;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32.995.755;b3S;I;2;;9;TANGARA DA SERRA;MT;12/2013;335.339;3.243;321.443;227;783;7.821;1.823;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;12/2013;331.486;235;9;3;19;329.051;2.168;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT;70.431.630;b3S;I;2;;9;JUINA;MT;12/2013;331.186;5.658;270.978;181;44.370;8.165;1.834;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;;9;RIO VERDE;GO;12/2013;329.586;7.565;320.883;62;239;780;57;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74.114.042;b3S;I;2;;9;ITAJAI;SC;12/2013;325.840;1.006;94;110;3;324.396;233;0
SANTINVEST;50.816;n1;C;2;;197;FLORIANOPOLIS;SC;12/2013;318.978;25.018;4.090;3.608;1.963;281.744;2.554;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BONITO;RS;12/2013;314.954;570;4.178;40;111;308.540;1.514;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;12/2013;311.433;309.500;162;746;135;9;881;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;;9;PONTA GROSSA;PR;12/2013;310.831;14.925;53;75;15;294.459;1.304;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE DO RIO GRANDE DO SUL - SICREDI NOROESTE RS;89.049.738;b3S;I;2;;9;TRES DE MAIO;RS;12/2013;310.287;94;833;32;588;307.446;1.294;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTOS DA SERRA - SICREDI ALTOS DA SERRA RS/SC;92.555.150;b3S;I;2;;9;TAPEJARA;RS;12/2013;307.426;45;484;108;15;305.299;1.474;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CERRADO - SICREDI VALE DO CERRADO;32.983.165;b3S;I;2;;9;CAMPO VERDE;MT;12/2013;302.997;9.818;287.364;114;540;4.635;525;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO FRONTEIRA DO IGUAÇU - SICREDI FRONTEIRA PR/SC;82.527.557;b3S;I;2;;9;CAPANEMA;PR;12/2013;300.705;27.708;1.074;114;595;269.793;1.421;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;12/2013;292.648;186.014;43.048;0;0;63.586;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DE PORTO ALEGRE LTDA-UNICRED PORTO ALEGRE;94.433.109;b3S;I;2;;9;PORTO ALEGRE;RS;12/2013;285.070;25;175;19;46;284.706;100;0
