Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;03/2022;882.888.533;438.945.108;157.174.543;128.412.383;89.047.820;27.335.843;9.039.755;8.463.087;9.995.719;14.474.275;0
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;03/2022;881.913.433;272.147.258;181.018.302;44.488.767;33.530.810;12.445.413;5.117.101;6.372.252;6.092.610;13.874.565;306.826.355
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;03/2022;773.141.734;333.550.023;84.558.376;167.518.248;95.055.218;19.435.222;8.852.246;3.457.959;4.151.510;25.383.545;31.179.386
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;03/2022;653.233.626;172.777.020;125.661.118;133.270.478;80.610.797;19.594.466;12.962.060;5.749.055;4.209.146;19.514.935;78.884.551
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;03/2022;454.878.707;142.696.113;125.154.021;45.256.934;36.281.629;17.565.466;5.939.228;4.613.710;4.169.607;13.130.670;60.071.330
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;03/2022;267.441.049;53.818.615;92.547.223;72.402.235;12.545.171;12.179.666;10.145.230;449.667;331.732;13.021.510;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;03/2022;112.434.260;58.656.967;4.136.444;29.994.143;5.678.475;937.409;313.080;1.182.640;159.237;1.126.538;10.249.327
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;03/2022;105.776.345;27.473.050;39.962.848;11.211.925;2.771.374;1.367.393;726.409;918.974;462.467;1.910.587;18.971.317
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;03/2022;64.299.401;2.773.766;29.210.436;11.404.886;10.252.511;2.507.085;2.238.221;428.736;2.343.808;2.105.844;1.034.109
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;03/2022;42.333.265;4.772.423;29.518.180;3.023.422;1.331.764;855.306;219.358;183.729;517.229;1.788.650;123.204
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;03/2022;37.315.226;4.159.252;12.800.383;15.578.333;2.341.610;474.039;208.101;190.967;70.567;578.567;913.407
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;03/2022;28.861.082;14.377.852;11.574.105;2.449.974;170.381;228.857;19.352;3.830;755;35.976;0
NU PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;18.236.120;n4;I;2;S3;41;SAO PAULO;SP;03/2022;26.444.363;0;26.332.327;10.771;11.831;9.208;6.731;6.676;5.726;61.091;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;03/2022;26.222.142;5.570.014;6.481.255;11.358.913;820.128;637.748;261.268;602.401;12.669;477.747;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;03/2022;23.132.089;4.630.824;13.679.145;2.652.325;1.075.990;358.253;110.501;185.762;66.135;373.152;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;03/2022;22.895.660;3.386.659;7.269.157;6.875.898;1.564.067;276.852;152.973;59.737;70.399;264.943;2.974.974
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;03/2022;22.202.499;14.608.448;2.810.034;2.489.438;974.235;313.927;159.266;84.259;106.046;656.847;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;03/2022;17.928.834;14.276.905;3.430.948;135.004;84.566;311;157;154;101;687;0
INTER;51.884;b1;C;2;S3;199;BELO HORIZONTE;MG;03/2022;17.899.071;6.317.237;9.016.658;835.638;942.499;208.485;135.923;103.630;88.927;250.074;0
C6 BANK;52.072;b1;C;2;S4;199;SAO PAULO;SP;03/2022;17.592.535;2.256.999;13.418.773;717.465;228.507;149.515;118.264;115.877;81.839;505.295;0
BANCO SICOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;03/2022;17.566.846;633.934;11.573.074;2.986.655;1.683.996;541.487;80.945;21.203;20.733;24.820;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;03/2022;16.541.896;2.374.061;8.073.571;767.205;1.159.045;783.276;612.417;493.068;334.430;441.194;1.503.631
