Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Física;Empréstimo com Consignação em Folha;;;;;;;;Empréstimo sem Consignação em Folha;;;;;;;;Veículos;;;;;;;;Habitação;;;;;;;;Cartão de Crédito;;;;;;;;Rural e Agroindustrial;;;;;;;;Outros Créditos;;;;;;;;Total Exterior Pessoa Física;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 dias;A Vencer Entre 1801 a 5400 Dias;A Vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71.297.899;b3S;I;2;S5;9;PATOS DE MINAS;MG;03/2021;145.441;0;17;41;40;0;0;0;98;805;5.255;22.481;22.862;14.403;3.356;0;69.161;0;258;739;1.264;105;0;0;2.365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.315;483;30.161;4.747;4.671;4.115;0;47.492;147;3.831;5.338;10.104;5.010;1.894;0;26.324;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE SANTO CRISTO - CRESOL SANTO CRISTO;6.031.727;b3S;I;2;S5;9;SANTO CRISTO;RS;03/2021;144.610;0;0;0;0;0;0;0;0;139;2.271;5.826;10.756;4.606;2.181;0;25.779;50;536;1.434;2.861;821;1;0;5.703;0;0;0;0;0;0;0;0;5;490;84;0;0;0;0;579;89;26.908;20.729;9.504;8.017;9.964;0;75.211;827;5.261;11.556;13.255;3.859;2.457;122;37.337;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS- CRESOL VALE DAS ARAUCÁRIAS;6.126.780;b3S;I;2;S5;9;GUARAPUAVA;PR;03/2021;144.345;0;61;180;484;314;291;0;1.330;202;4.195;12.531;7.448;2.839;635;0;27.850;15;240;578;1.217;283;0;0;2.333;0;0;0;0;0;0;0;0;2;284;42;0;0;0;0;329;635;35.308;17.181;19.623;11.439;8.153;0;92.340;687;2.893;5.247;7.720;2.703;823;91;20.164;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;03/2021;143.436;0;0;0;0;0;0;0;0;0;25;70;154;0;0;0;249;113;10.750;33.244;69.474;29.572;34;0;143.187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8.075.352;b3S;I;2;S5;9;FLORIANOPOLIS;SC;03/2021;142.924;0;2;8;10;0;0;0;20;428;5.244;11.930;14.823;4.762;5.665;979;43.832;110;4.046;11.176;20.052;7.932;124;0;43.440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;897;6.743;15.795;22.499;8.220;1.464;15;55.632;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86.829.827;b3S;I;2;S5;9;BRACO DO NORTE;SC;03/2021;141.045;0;0;0;0;0;0;0;0;126;3.886;7.752;12.186;5.323;2.099;0;31.370;3;902;2.640;5.131;1.411;5;0;10.092;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;245;11.761;29.447;20.421;14.923;20.186;0;96.983;146;1.682;763;9;0;0;0;2.599;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NORTE E NORDESTE DE SANTA CATARINA - SICREDI NORTE SC;2.843.443;b3S;I;2;S4;9;JOINVILLE;SC;03/2021;140.005;81;1.554;4.229;7.248;3.483;2.473;0;19.068;359;4.706;10.883;11.845;1.977;892;0;30.662;42;3.238;9.218;15.987;3.092;10;0;31.587;0;0;0;0;0;0;0;0;1.292;23.954;8.777;16;0;0;0;34.040;0;742;1.694;1.166;788;1.062;0;5.453;1.094;6.517;3.838;5.163;1.840;743;0;19.196;0
COOPERATIVA DE ECONOMIA E CRéDITO MúTUO DOS SERVIDORES DO PODER JUDICIáRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGãOS PúBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA. -;2.000.895;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;03/2021;139.098;74;6.422;14.911;37.550;33.757;45.360;0;138.074;0;165;416;165;0;0;0;747;0;5;7;20;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;209;28;0;0;0;0;247;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70.937.271;b3S;I;2;S5;9;UBERLANDIA;MG;03/2021;138.941;0;14;29;28;0;0;0;72;444;10.833;31.605;42.633;14.192;5.285;0;104.992;14;1.197;3.437;5.874;1.346;7;0;11.875;0;188;553;1.255;980;1.277;0;4.253;3;1.282;453;11;0;0;0;1.749;0;0;0;0;0;0;0;0;158;4.129;4.807;4.182;1.304;1.422;0;16.001;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41.707.258;b3S;I;2;S5;9;SANTO ANTONIO DO MONTE;MG;03/2021;138.701;0;139;364;692;221;11;0;1.427;1.113;6.386;17.969;26.871;9.499;731;0;62.570;80;343;1.053;2.525;533;0;0;4.533;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3.061;16.485;11.425;9.481;16.304;0;56.764;550;7.309;2.403;1.571;549;1.025;0;13.407;0
SOCIEDADE COOPERATIVA DE CRÉDITO COOPERE LTDA.  - SICOOB COOPERE;73.398.646;b3S;I;2;S5;9;VALENTE;BA;03/2021;138.624;1.077;6.307;16.880;42.452;27.084;23.930;0;117.730;272;1.089;2.479;2.279;486;110;0;6.714;23;149;485;909;239;0;0;1.804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;702;4.456;1.051;765;780;0;7.756;828;3.178;531;82;0;0;0;4.619;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE CONSELHEIRO PENA E REGIÃO LTDA. - SICOOB CREDICOPE;38.588.174;b3S;I;2;S5;9;CONSELHEIRO PENA;MG;03/2021;138.169;1;225;664;1.791;838;96;0;3.615;240;5.199;13.981;21.337;9.275;922;0;50.954;24;785;2.212;4.841;1.843;21;0;9.726;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;4.576;19.201;27.572;12.268;3.703;0;67.343;330;2.500;1.813;575;554;760;0;6.531;0
COOPERATIVA DE CRÉDITO CREDIBOM LTDA. - SICOOB CREDIBOM;21.670.187;b3S;I;2;S5;9;BOM DESPACHO;MG;03/2021;136.582;0;34;99;263;68;0;0;464;430;10.133;27.078;37.766;8.996;1.432;0;85.834;76;1.062;2.864;5.577;1.178;6;0;10.763;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;3.457;17.872;8.584;1.938;237;0;32.146;353;5.419;1.325;216;61;0;0;7.374;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SUL CATARINENSE - SICOOB CREDISULCA SC;81.367.880;b3S;I;2;S5;9;TURVO;SC;03/2021;135.515;0;15;36;45;19;0;0;115;157;3.609;10.123;15.103;6.587;6.465;0;42.045;7;1.228;3.281;6.648;2.075;9;0;13.249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16.375;26.245;14.141;10.703;10.266;0;77.739;278;1.544;92;105;101;247;0;2.367;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DA COSTA OESTE - CRESOL COSTA OESTE;11.969.853;b3S;I;2;S5;9;MEDIANEIRA;PR;03/2021;134.924;0;29;84;264;172;158;0;707;141;1.939;5.003;7.878;4.087;2.627;0;21.675;21;336;847;2.084;681;16;0;3.984;0;0;0;0;0;0;0;0;0;14;3;0;0;0;0;17;144;18.199;24.895;17.819;14.431;21.216;0;96.704;221;923;3.394;5.820;1.137;338;3;11.837;0
COOPERATIVA DE CRÉDITO SICOOB ENGECRED LTDA.;4.388.688;b3S;I;2;S5;9;GOIANIA;GO;03/2021;134.106;0;9;23;15;0;0;0;47;163;3.813;20.683;13.602;4.229;2.122;0;44.612;9;607;2.066;5.134;1.046;0;0;8.863;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.787;11.294;14.322;28.060;11.827;0;0;72.290;289;2.531;1.323;1.399;807;1.946;0;8.295;0
COOPERATIVA DE CRÉDITO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66.398.496;b3S;I;2;S5;9;ARAXA;MG;03/2021;133.600;0;143;380;805;232;0;0;1.560;196;4.955;15.403;14.859;3.809;452;0;39.674;21;762;2.258;4.251;936;0;0;8.228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9.017;31.020;21.323;2.032;759;0;64.152;506;2.522;8.446;6.733;1.327;407;45;19.987;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53.935.029;b3S;I;2;S4;9;ORLANDIA;SP;03/2021;130.718;0;25;55;76;0;0;0;156;303;10.618;8.905;28.434;12.075;1.367;0;61.702;1;36;105;191;22;0;0;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;346;14.403;46.217;3.118;1.489;0;0;65.573;401;778;1.167;411;176;0;0;2.932;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA DE GOIÁS - CRESOL GOIÁS;4.490.531;b3S;I;2;S5;9;ORIZONA;GO;03/2021;128.187;0;7;21;54;24;0;0;106;41;2.093;6.372;4.483;2.662;4.066;0;19.718;10;326;819;2.053;862;0;0;4.069;0;0;0;0;0;0;0;0;1;51;11;0;0;0;0;63;41;16.267;17.934;24.559;16.868;14.974;0;90.643;52;1.791;2.382;4.410;1.752;3.188;13;13.588;0
BANCO RIBEIRAO PRETO S.A.;517.645;b1;I;2;S4;8;RIBEIRAO PRETO;SP;03/2021;128.002;19;214;516;286;0;0;0;1.035;0;616;5.451;2.052;0;0;0;8.118;0;0;0;0;0;0;0;0;772;2.909;8.089;16.464;9.626;5.269;0;43.129;0;0;0;0;0;0;0;0;0;390;13.735;897;47;0;0;15.069;5.714;2.880;8.548;18.720;11.977;12.812;0;60.651;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95.163.002;b3S;I;2;S5;9;SANTO ANGELO;RS;03/2021;127.577;1;281;682;849;80;0;0;1.894;305;7.668;16.201;27.349;8.040;4.578;0;64.141;20;1.289;3.295;4.546;677;2;0;9.829;23;1.170;2.874;6.967;4.755;12.029;21;27.839;0;383;139;0;0;0;0;522;0;0;0;0;0;0;0;0;116;5.906;11.889;1.878;1.371;2.193;0;23.352;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6.174.009;b3S;I;2;S5;9;APUCARANA;PR;03/2021;127.419;48;2.051;5.816;15.500;14.872;27.171;0;65.458;131;2.393;5.796;6.994;1.035;36;0;16.386;20;286;833;1.833;607;0;0;3.579;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9.365;10.434;12.365;5.040;985;0;38.192;266;1.388;1.102;543;310;196;0;3.804;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2.090.126;b3S;I;2;S5;9;PASSOS MAIA;SC;03/2021;126.023;6;83;241;411;157;10;0;908;833;6.140;11.315;19.602;8.430;9.147;0;55.466;74;1.189;3.523;8.397;2.269;56;0;15.507;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96;6.863;16.063;16.749;6.346;2.907;0;49.025;528;1.998;653;605;370;957;6;5.116;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES PÚBLICOS NO ESTADO DA BAHIA LTDA. - SICOOB CRED EXECUTIVO;4.321.309;b3S;I;2;S5;9;SALVADOR;BA;03/2021;125.973;129;4.738;12.656;33.143;32.009;38.993;0;121.668;143;280;902;637;154;40;0;2.156;18;107;439;850;214;0;0;1.629;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;254;80;0;0;0;0;520;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE FREDERICO WESTPHALEN - CRESOL FREDERICO WESTPHALEN;17.343.510;b3S;I;2;S5;9;FREDERICO WESTPHALEN;RS;03/2021;125.760;0;0;0;0;0;0;0;0;37;2.309;5.735;13.097;8.115;8.611;0;37.903;12;246;655;1.225;590;2;0;2.729;0;0;0;0;0;0;0;0;1;147;32;0;0;0;0;181;13;27.085;20.183;8.479;7.460;9.471;0;72.691;134;1.985;4.379;3.588;1.394;772;4;12.255;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDFAZ LTDA. - SICOOB CREDFAZ;952.415;b3S;I;2;S5;9;BRASILIA;DF;03/2021;124.288;40;4.628;11.346;30.564;30.352;39.411;0;116.340;87;863;2.242;3.671;689;8;0;7.560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;330;3;0;0;0;0;387;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO NORTE DE MATO GROSSO - SICOOB NORTE MT;23.623.636;b3S;I;2;S5;9;SINOP;MT;03/2021;124.212;0;0;0;0;0;0;0;0;93;4.013;10.293;13.765;4.895;0;0;33.059;15;1.474;4.254;7.795;1.125;1;0;14.664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.112;26.163;23.052;2.420;632;0;73.378;451;1.793;839;28;0;0;0;3.111;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62.928.320;b3S;I;2;S5;9;SAO PAULO;SP;03/2021;123.897;547;9.278;39.523;61.879;11.702;0;0;122.928;131;130;310;340;57;0;0;969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VERDE - ADMINISTRADORA DE CARTOES DE CREDITO S.A.;1.722.480;n4;I;2;;41;CACHOEIRINHA;RS;03/2021;123.688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93.224;30.205;259;0;0;0;123.688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO UNICRED COOMARCA LTDA. - COOMARCA;4.355.489;b3S;I;2;S5;9;FLORIANOPOLIS;SC;03/2021;123.368;21;4.650;13.090;29.519;19.899;24.419;6;91.604;0;1.000;2.762;4.867;2.321;1.502;0;12.452;0;768;2.117;4.094;1.491;4;0;8.474;0;338;923;2.324;1.864;4.219;0;9.668;0;52;16;0;0;0;0;68;0;0;0;0;0;0;0;0;30;420;180;119;99;254;0;1.103;0
COOPERATIVA DE CREDITO NOSSO - SICOOB NOSSO;59.869.560;b3S;I;2;S5;9;ADAMANTINA;SP;03/2021;123.299;1;331;767;1.128;416;4;0;2.648;656;9.773;16.110;17.211;2.889;9;0;46.648;4;877;2.711;5.329;1.033;0;0;9.954;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.958;26.013;19.433;134;56;0;55.594;647;4.332;3.441;34;0;0;0;8.455;0
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3.047.549;b3S;I;2;S5;9;RIO VERDE;GO;03/2021;121.701;0;24;57;97;7;0;0;186;935;5.954;21.779;24.384;5.582;1.745;0;60.378;10;659;1.340;2.865;530;2;0;5.405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.909;9.229;23.297;8.794;242;0;45.471;679;3.338;2.518;1.329;1.022;1.374;0;10.261;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10.218.474;b3S;I;2;S5;9;SAO BENTO DO SUL;SC;03/2021;121.547;217;1.839;4.837;7.872;2.421;1.052;0;18.238;1.082;7.329;17.725;22.277;5.749;8.600;21;62.783;65;896;2.414;4.255;1.177;3;0;8.811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.894;4.321;9.589;10.777;2.811;2.324;0;31.715;0
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70.038.237;b3S;I;2;S5;9;NATAL;RN;03/2021;121.366;2;185;544;1.194;745;411;0;3.082;48;7.051;17.679;29.013;3.980;607;0;58.378;2;1.773;4.845;8.302;1.612;0;0;16.535;0;0;0;0;0;0;0;0;190;11.336;4.176;7;0;0;0;15.708;0;0;0;0;0;0;0;0;163;2.895;4.150;9.119;5.289;6.045;2;27.663;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97.259.253;b3S;I;2;S5;9;PASSO FUNDO;RS;03/2021;121.351;0;0;0;0;0;0;0;0;0;2.521;7.148;15.988;11.959;17.648;4;55.268;4;466;1.188;2.047;731;79;0;4.515;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;3.464;9.398;18.664;13.260;16.769;0;61.567;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5.503.849;n1;I;2;S5;14;SAO PAULO;SP;03/2021;120.529;0;0;0;0;0;0;0;0;91;496;1.003;1.007;70;0;0;2.667;4.897;19.808;43.410;47.097;2.364;0;0;117.577;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;57;122;73;0;0;286;0
SICOOB CREDIGOIÁS COOPERATIVA DE CRÉDITO LTDA.;37.255.049;b3S;I;2;S5;9;GOIANIA;GO;03/2021;119.961;0;0;0;0;0;0;0;0;30;12.355;11.853;7.854;2.680;629;0;35.401;0;88;121;176;47;0;0;433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.737;36.801;30.966;2.229;347;0;82.080;153;976;414;504;0;0;0;2.047;0
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE;25.606.237;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;03/2021;119.886;3;223;586;1.092;414;36;0;2.355;130;5.022;13.752;23.619;8.417;969;0;51.909;1;672;1.425;2.955;754;5;0;5.811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166;6.616;19.476;22.548;1.228;644;0;50.677;284;5.105;1.484;799;534;926;0;9.133;0
COOPERATIVA DE CREDITO CREDIMOTA   SICOOB CREDIMOTA;66.788.142;b3S;I;2;S5;9;CANDIDO MOTA;SP;03/2021;118.900;10;427;1.284;3.360;2.544;3.395;0;11.020;115;9.764;12.452;12.002;5.426;1;0;39.759;5;179;508;946;173;0;0;1.811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.616;26.584;10.621;3.860;1.763;0;64.444;193;1.643;31;0;0;0;0;1.867;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4.484.490;b3S;I;2;S4;9;BIRIGUI;SP;03/2021;118.808;26;2.045;6.046;14.505;12.002;22.385;42;57.053;73;1.919;4.433;6.323;1.249;223;0;14.220;5;539;1.331;2.090;360;1;0;4.326;0;0;0;0;0;0;0;0;472;7.445;2.526;23;0;0;0;10.466;0;248;1.891;1.682;0;0;0;3.822;337;4.848;9.492;8.551;3.546;2.147;0;28.922;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO MÉDIO OESTE - SICOOB MÉDIO OESTE;7.318.874;b3S;I;2;S5;9;ASSIS CHATEAUBRIAND;PR;03/2021;117.687;20;615;1.553;3.172;1.566;935;0;7.862;828;3.995;8.150;12.416;5.484;1.825;0;32.697;16;375;1.128;2.221;689;4;0;4.434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788;21.643;20.087;9.949;6.586;6.805;0;65.857;448;1.818;2.715;873;637;347;0;6.837;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3.461.243;b3S;I;2;S5;9;JOINVILLE;SC;03/2021;117.062;0;69;190;279;57;1;0;595;388;3.738;9.215;13.220;4.381;8.615;781;40.338;129;1.738;4.614;7.866;1.635;204;0;16.186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.453;7.989;17.753;22.411;5.984;4.267;87;59.943;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2.232.383;b3S;I;2;S5;9;CLAUDIO;MG;03/2021;116.727;9;270;717;1.758;913;131;0;3.798;265;9.896;19.817;26.600;14.740;12.888;0;84.206;31;826;2.111;4.423;1.348;158;0;8.897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;780;3.201;2.590;87;75;0;6.760;1.071;8.325;2.252;770;588;60;0;13.065;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8.742.188;b3S;I;2;S5;9;CUIABA;MT;03/2021;116.277;60;1.242;2.909;6.542;4.916;8.685;0;24.353;1.052;4.192;14.954;15.542;3.197;1.918;0;40.855;10;325;1.020;1.912;461;0;0;3.727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;178;2.678;10.331;27.332;325;0;0;40.845;1.424;2.106;1.384;608;502;473;0;6.497;0
SOCINAL S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;3.881.423;n1;I;2;S5;14;ARARUAMA;RJ;03/2021;115.761;241;276;647;852;182;0;0;2.198;384;1.897;3.266;7.297;5.613;12.847;2.720;34.025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;558;2.214;6.472;14.643;12.017;32.753;10.881;79.538;0
COOPERATIVA DE CRÉDITO COM INTERAÇÃO SOLIDÁRIA NORTE PARANAENSE - CRESOL NORTE PARANAENSE;7.925.729;b3S;I;2;S5;9;GRANDES RIOS;PR;03/2021;115.715;0;26;78;228;108;43;0;482;110;3.128;9.735;9.765;5.165;137;0;28.040;4;447;1.552;3.449;2.185;12;0;7.650;0;0;0;0;0;0;0;0;2;22;4;0;0;0;0;27;158;16.565;15.073;16.182;8.880;7.183;0;64.041;349;3.560;4.012;6.019;1.348;162;25;15.474;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;S4;30;SALVADOR;BA;03/2021;114.162;0;0;0;0;0;0;0;0;19;28;39;116;116;69;0;387;90;99;218;107;0;0;0;514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.656;6.166;16.916;36.951;22.848;18.939;0;103.476;567;3.004;5.535;679;0;0;0;9.785;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4.876.393;b3S;I;2;S5;9;FOZ DO IGUACU;PR;03/2021;112.190;143;1.996;5.013;10.478;6.400;5.792;0;29.823;668;3.800;10.428;17.394;6.251;1.500;0;40.041;19;122;314;632;101;0;0;1.188;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3.607;6.369;10.723;6.418;8.365;0;35.491;791;1.679;1.914;770;311;181;0;5.648;0
COOPERATIVA DE CREDITO CECRES - SICOOB CECRES;54.603.022;b3S;I;2;S5;9;SAO PAULO;SP;03/2021;112.029;822;5.407;18.652;38.839;24.520;5.688;0;93.929;329;1.232;3.395;7.099;3.708;861;0;16.624;0;7;22;69;67;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;723;585;4;0;0;0;0;1.312;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO GRUPO COSAN - BARRACRED COSAN;1.439.107;b3S;I;2;S5;9;BARRA BONITA;SP;03/2021;111.336;221;5.241;12.447;7.839;48;1;0;25.797;158;7.226;18.700;22.027;2.988;269;0;51.369;39;2.408;7.699;17.337;5.730;27;0;33.239;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;619;312;0;0;0;0;932;0
BECKER FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;20.443.996;n1;I;2;S5;14;CERRO LARGO;RS;03/2021;110.963;7;682;1.127;344;0;0;0;2.159;5.722;47.894;39.629;3.546;105;0;0;96.895;3;80;210;219;0;0;0;512;0;0;0;0;0;0;0;0;295;6.838;3.990;274;0;0;0;11.397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SINOSSERRA FINANCEIRA S/A - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;22.639.377;n1;I;2;S4;14;NOVO HAMBURGO;RS;03/2021;110.111;18;167;317;124;0;0;0;627;221;1.927;2.408;1.357;14;0;0;5.928;520;11.001;30.161;54.260;7.602;4;0;103.548;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0;9;0
