Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
BANCO BRACCE S.A.;48.795.256;b1;I;3;;8;SAO PAULO;SP;06/2013;15.002;0;1.309;3.134;8.024;2.511;0;0;14.978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53.935.029;b3S;I;2;;9;ORLANDIA;SP;06/2013;14.872;21;3.175;4.625;470;0;0;0;8.291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.017;1.017;10;3.332;141;0;0;0;0;3.483;0;0;0;0;0;0;0;0;18;37;189;0;0;0;0;244;0;0;0;0;0;0;0;0;0;831;0;1.006;0;0;0;1.836;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA - SICREDI ARAGUAIA;32.953.317;b3S;I;2;;9;AGUA BOA;MT;06/2013;14.651;930;1.503;3.202;2.410;271;155;0;8.471;0;38;84;69;1;0;0;193;104;1.161;690;0;0;0;0;1.954;147;3.358;71;0;0;0;0;3.577;0;0;0;0;0;0;0;0;184;0;0;0;0;0;50;234;4;46;96;75;0;0;0;222;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE CAMPINA GRANDE E REGIÃO - SICOOB CGCRED;11.907.520;b3S;I;2;;9;CAMPINA GRANDE;PB;06/2013;14.631;29;2.307;3.124;2.032;47;0;0;7.539;1;85;239;363;0;0;0;689;0;0;0;0;0;0;788;788;32;4.471;426;0;0;0;0;4.929;0;0;0;0;0;0;0;0;146;256;242;43;0;0;0;687;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25.528.753;b3S;I;2;;9;DIVINOPOLIS;MG;06/2013;14.486;12;368;5.186;820;3;0;0;6.389;7;149;290;268;20;0;0;733;0;0;0;0;0;0;478;478;20;5.331;283;0;0;0;0;5.635;0;0;0;0;0;0;0;0;51;669;161;237;133;0;0;1.251;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPRESÁRIOS DE FRANCA E REGIÃO - CRED-ACIF;4.013.172;b3S;I;2;;9;FRANCA;SP;06/2013;14.291;194;2.016;3.692;1.446;98;0;191;7.637;2;91;235;326;0;0;0;654;0;0;0;0;0;0;721;721;315;4.699;175;0;0;0;0;5.190;0;0;0;0;0;0;0;0;52;38;0;0;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO PAJEÚ - SICOOB CREDIPAJEÚ;3.732.359;b3S;I;2;;9;SAO JOSE DO EGITO;PE;06/2013;14.245;117;1.429;2.817;2.775;416;11;0;7.566;27;95;128;130;24;0;0;404;0;0;0;0;0;0;372;372;50;4.688;460;3;0;0;0;5.201;0;0;0;0;0;0;0;0;18;62;134;253;53;182;0;702;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO CR2 S/A;3.532.415;b1;I;2;;2;RIO DE JANEIRO;RJ;06/2013;14.131;1.430;10.285;1.947;344;126;0;0;14.131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3.412.878;b3S;I;2;;9;ITURAMA;MG;06/2013;13.665;952;1.896;1.860;2.445;242;0;0;7.396;4;166;335;171;1;0;0;676;0;0;0;0;0;0;3.024;3.024;35;1.747;270;0;0;0;0;2.052;0;0;0;0;0;0;0;0;407;111;0;0;0;0;0;518;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE GOIÂNIA LTDA.;4.406.371;b3S;I;2;;9;GOIANIA;GO;06/2013;13.655;84;2.134;4.437;2.805;44;0;0;9.504;0;4;13;10;0;0;0;27;0;0;0;0;0;0;370;370;35;2.884;227;2;0;0;0;3.148;0;0;0;0;0;0;0;0;104;82;92;230;78;20;0;606;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ASSOCIADOS DO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41.255.225;b3S;I;2;;9;CARUARU;PE;06/2013;13.608;117;1.997;3.845;3.946;257;0;0;10.161;46;312;774;1.019;140;0;0;2.291;0;483;498;0;0;0;0;981;5;117;13;0;0;0;0;135;0;0;0;0;0;0;0;0;20;19;0;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO CENTRO LESTE PAULISTA -SICREDI INTEGRADAS CENTRO LESTE PAULISTA SP;4.204.721;b3S;I;2;;9;LIMEIRA;SP;06/2013;13.578;395;1.245;2.699;2.737;383;17;0;7.477;19;130;323;470;27;0;0;969;355;1.513;952;0;0;0;0;2.819;247;1.812;119;0;0;0;0;2.178;0;0;0;0;0;0;0;0;0;0;0;0;0;0;135;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO - UNICRED SUDESTE;86.389.236;b3S;I;2;;9;UBA;MG;06/2013;13.355;18;1.047;2.529;5.254;1.806;30;0;10.683;0;68;152;139;24;0;0;383;0;236;1.373;37;0;0;0;1.646;0;122;52;0;0;0;0;174;0;0;0;0;0;0;0;0;0;192;76;195;5;0;0;468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS ENGENHEIROS DE BELO HORIZONTE E REGIÃO METROPOLITANA DE BELO HORIZONTE LTDA. - SICOOB ENGECRED;2.606.305;b3S;I;2;;9;BELO HORIZONTE;MG;06/2013;13.352;336;7.529;2.281;1.230;293;0;0;11.669;0;0;0;0;0;0;0;0;0;0;0;0;0;0;641;641;0;1.007;16;0;0;0;0;1.023;0;0;0;0;0;0;0;0;14;5;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE DE RONDÔNIA - SICOOB;5.203.605;b3S;I;2;;9;BURITIS;RO;06/2013;13.332;159;1.841;1.891;1.704;221;26;0;5.842;9;185;611;429;0;0;0;1.234;0;0;0;0;0;0;921;921;24;4.587;103;0;0;0;0;4.715;0;0;0;0;0;0;0;0;206;130;49;217;17;0;0;619;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI UNIÃO CENTRO NORTE PAULISTA SP;73.113.243;b3S;I;2;;9;ARARAQUARA;SP;06/2013;13.279;4;742;1.787;2.257;570;59;0;5.418;3;194;426;646;35;0;0;1.303;0;2.859;1.806;0;0;0;0;4.664;30;1.584;275;0;0;0;0;1.890;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE JARU LTDA.;4.685.303;b3S;I;2;;9;JARU;RO;06/2013;13.228;125;1.733;3.717;628;217;2;0;6.422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.361;1.361;54;4.633;361;0;0;0;0;5.048;0;0;0;0;0;0;0;0;3;113;44;119;119;0;0;397;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FICSA S.A.;61.348.538;b1;I;2;;8;SAO PAULO;SP;06/2013;13.190;130;50;144;195;3;0;0;522;87;166;278;154;0;0;0;686;0;11.953;0;0;0;0;0;11.953;11;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33.737.818;b3C;I;2;;9;CAMPO GRANDE;MS;06/2013;13.107;0;3.507;9.600;0;0;0;0;13.107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE MANAUS LTDA.;1.566.038;b3S;I;2;;9;MANAUS;AM;06/2013;13.016;582;1.130;4.454;2.748;210;0;0;9.124;53;188;511;603;44;0;0;1.399;0;144;922;0;0;8;0;1.074;54;10;0;0;0;0;0;64;0;0;0;0;0;0;0;0;12;335;253;495;261;0;0;1.356;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4.814.563;n1;I;2;;14;BARUERI;SP;06/2013;12.955;420;1.218;2.106;1.553;105;0;0;5.401;12;746;1.851;2.989;926;1;0;6.525;0;0;0;0;0;0;0;0;125;612;82;0;0;0;0;819;0;0;0;0;0;0;0;0;33;153;24;0;0;0;0;210;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;;9;RIO VERDE;GO;06/2013;12.782;22;2.788;1.137;44;0;0;0;3.991;3;840;735;786;0;0;0;2.363;0;0;0;0;0;0;409;409;0;1.354;43;0;0;0;0;1.396;0;0;0;0;0;0;0;0;130;32;443;667;0;0;0;1.272;0;0;0;0;0;0;0;0;0;102;63;3.068;120;0;0;3.352;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6.332.931;b3S;I;2;;9;RIO VERDE;GO;06/2013;12.752;205;645;1.540;1.257;92;0;0;3.740;12;209;552;553;49;10;0;1.385;504;1.993;1.640;0;0;0;0;4.136;287;2.808;326;0;0;0;0;3.422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DO PARANÁ - SICOOB SUDOESTE;10.511.786;b3S;I;2;;9;PATO BRANCO;PR;06/2013;12.610;97;3.338;4.158;1.639;254;0;0;9.486;0;42;112;131;1;0;0;285;0;0;0;0;0;0;578;578;57;2.041;131;0;0;0;0;2.229;0;0;0;0;0;0;0;0;4;21;6;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78.865.995;b3S;I;2;;9;JOACABA;SC;06/2013;12.560;277;1.380;2.809;3.313;543;1;0;8.324;9;161;375;806;554;25;0;1.930;0;0;0;0;0;0;475;475;34;1.360;93;0;0;0;0;1.486;0;0;0;0;0;0;0;0;20;20;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;304;0;0;0;0;304;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25.395.435;b3S;I;2;;9;LAJINHA;MG;06/2013;12.553;96;507;855;1.095;85;0;0;2.638;0;65;195;292;43;0;0;595;0;0;0;0;0;0;4.442;4.442;37;4.327;340;0;0;0;0;4.705;0;0;0;0;0;0;0;0;43;83;18;26;0;0;0;170;4;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MARECHAL CÂNDIDO RONDON E REGIÃO - SICOOB MARECHAL;7.097.064;b3S;I;2;;9;MARECHAL CANDIDO RONDON;PR;06/2013;12.464;80;1.664;4.249;1.518;148;0;0;7.660;2;75;212;259;33;0;0;580;0;0;0;0;0;0;1.336;1.336;61;2.642;96;0;0;0;0;2.800;0;0;0;0;0;0;0;0;6;83;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22.724.710;b3S;I;2;;9;SAO TIAGO;MG;06/2013;12.429;23;677;1.205;1.207;192;36;0;3.340;25;410;1.929;2.249;909;16;0;5.539;0;0;0;0;0;0;979;979;20;2.178;190;0;0;0;0;2.388;0;0;0;0;0;0;0;0;0;49;60;50;25;0;0;184;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912.488;b3S;I;2;;9;MORADA NOVA DE MINAS;MG;06/2013;12.331;138;1.480;1.493;1.130;157;0;0;4.397;3;347;590;789;90;0;0;1.819;0;0;0;0;0;0;513;513;144;1.830;80;1;0;0;0;2.055;0;0;0;0;0;0;0;0;138;416;281;283;82;0;0;1.201;1;58;167;300;36;0;0;561;0;77;1.115;360;233;0;0;1.785;0;0;0;0;0;0;0;0;0
GAZINCRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11.760.553;n1;I;2;;14;DOURADINA;PR;06/2013;12.277;41;411;1.049;437;0;0;0;1.937;3;61;66;134;38;0;0;302;0;0;0;0;0;0;0;0;0;9.900;137;0;0;0;0;10.037;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25.387.655;b3S;I;2;;9;TEOFILO OTONI;MG;06/2013;12.181;156;1.471;1.376;627;1;0;0;3.631;23;176;401;368;7;0;0;974;0;0;0;0;0;0;3.081;3.081;218;3.827;197;1;0;0;0;4.244;0;0;0;0;0;0;0;0;76;81;11;0;0;0;0;169;0;0;0;0;0;0;0;0;0;0;82;0;0;0;0;82;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1.739.375;b3S;I;2;;9;LAGOA DA PRATA;MG;06/2013;12.169;38;956;2.202;2.830;40;0;0;6.066;0;54;166;256;0;0;0;477;0;0;0;0;0;0;756;756;0;4.047;238;0;0;0;0;4.285;0;0;0;0;0;0;0;0;10;64;0;0;0;0;0;74;7;59;172;272;3;0;0;512;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE PETRÓPOLIS LTDA. - UNICRED PETRÓPOLIS.;72.052.004;b3S;I;2;;9;PETROPOLIS;RJ;06/2013;12.131;130;694;1.771;3.365;585;36;0;6.581;0;201;673;1.572;423;0;0;2.869;0;2.039;32;0;0;0;0;2.070;5;36;4;0;0;0;0;45;0;0;0;0;0;0;0;0;18;51;100;203;194;0;0;565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB OESTE PAULISTA;10.262.276;b3S;I;2;;9;PRESIDENTE PRUDENTE;SP;06/2013;12.070;123;3.354;1.007;754;110;3;0;5.352;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1.086;1.090;41;4.913;170;0;0;0;0;5.123;0;0;0;0;0;0;0;0;156;261;43;44;0;0;0;504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26.178.111;b3S;I;2;;9;LAGOA DA PRATA;MG;06/2013;12.026;0;1.320;1.605;936;0;0;0;3.861;0;45;78;99;1;0;0;222;0;0;0;0;0;0;647;647;13;5.869;508;0;0;0;0;6.390;0;0;0;0;0;0;0;0;16;89;251;147;47;5;0;555;0;69;153;129;0;0;0;351;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA - SICOOB FRUTAL;71.419.600;b3S;I;2;;9;FRUTAL;MG;06/2013;11.970;1;1.164;4.633;1.881;10;0;0;7.688;0;211;200;390;9;0;0;809;0;1;0;0;0;0;748;749;4;2.324;95;0;0;0;0;2.423;0;0;0;0;0;0;0;0;11;57;53;106;75;0;0;302;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO SÃO FRANCISCO LTDA. - UNICRED VALE DO SÃO FRANCISCO;4.237.413;b3S;I;2;;9;PETROLINA;PE;06/2013;11.804;20;1.164;2.532;3.461;358;0;0;7.535;4;120;324;578;67;0;0;1.093;0;499;1.222;0;0;0;0;1.721;6;1.061;384;0;0;0;0;1.451;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1.401.771;b3C;I;2;;9;FRANCISCO BELTRAO;PR;06/2013;11.778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.330;1.395;8.905;147;0;0;11.778;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87.789.178;b3S;I;2;;9;PALMEIRA DAS MISSOES;RS;06/2013;11.756;144;905;1.722;1.355;299;0;0;4.425;2;79;210;306;71;0;0;668;117;1.200;940;0;0;0;0;2.257;104;1.931;267;2;0;0;0;2.303;0;0;0;0;0;0;0;0;0;70;175;143;0;0;49;437;3;28;63;55;0;0;0;149;0;509;1.008;0;0;0;0;1.517;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97.489.280;b3S;I;2;;9;ITABUNA;BA;06/2013;11.683;23;1.490;2.906;3.859;982;0;0;9.259;20;234;629;823;16;0;0;1.723;0;623;58;0;0;0;0;680;0;17;3;0;0;0;0;20;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1.286.361;b3S;I;2;;9;TOLEDO;PR;06/2013;11.606;0;315;699;648;5;0;0;1.667;53;469;1.515;2.375;1.115;899;0;6.426;0;240;1.421;12;0;0;0;1.673;0;648;63;0;0;0;0;710;0;0;0;0;0;0;0;0;7;86;223;513;187;65;0;1.080;0;1;8;22;16;2;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE MINEIRO LTDA.   SICOOB UNIÃO CENTRO OESTE;26.072.728;b3S;I;2;;9;ARCOS;MG;06/2013;11.597;160;1.726;2.313;898;120;0;0;5.217;0;236;481;637;38;0;0;1.391;0;0;0;0;0;0;525;525;37;3.681;332;0;0;0;0;4.050;0;0;0;0;0;0;0;0;12;57;1;0;0;0;0;70;54;69;103;118;0;0;0;344;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81.292.278;b3S;I;2;;9;SAO LOURENCO D'OESTE;SC;06/2013;11.546;6;115;305;1.004;54;0;0;1.485;62;546;1.423;3.527;2.082;5;0;7.645;0;0;0;0;0;0;258;258;41;1.808;210;0;0;0;0;2.059;0;0;0;0;0;0;0;0;10;25;55;10;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3.502.131;b3C;I;2;;9;PORTO VELHO;RO;06/2013;11.534;0;2.438;4.637;4.459;0;0;0;11.534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DA REGIÃO DO IGUAÇU - UNIPRIME DO IGUAÇU;1.848.322;b3S;I;2;;9;PATO BRANCO;PR;06/2013;11.521;2;420;1.181;1.867;364;1;0;3.834;0;519;1.314;2.004;1.033;434;0;5.306;0;114;26;0;0;0;0;140;0;297;8;0;0;0;0;306;0;0;0;0;0;0;0;0;9;291;698;715;92;0;0;1.804;0;3;16;50;52;10;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MICROS E PEQUENOS EMPRESÁRIOS DO VALE DO ITAJAÍ - CONCREDI;2.781.986;b3S;I;2;;9;BLUMENAU;SC;06/2013;11.430;31;1.483;1.582;1.083;44;0;0;4.223;44;529;1.419;1.796;16;0;0;3.804;0;70;340;364;0;0;0;774;0;1.728;624;0;0;0;0;2.353;0;0;0;0;0;0;0;0;176;100;0;0;0;0;0;277;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
