Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
SAFRA;10083;b1;;C;2;SAO PAULO;SP;09/2006;1.310.957;322.673;206.694;6.814.368;24.384;8.679.077;18.019.037;0;0;0;2.599.955;35.107;2.635.062;3.479.190;32.812.366;4.626.240;10.428.075;47.866.682;13.865;4.214.356;52.094.902
BANCO NOSSA CAIXA S.A.;43073394;b1;;I;1;SAO PAULO;SP;09/2006;1.788.782;8.221.601;0;15.057.428;23.980;25.091.790;5.167.249;0;0;0;0;15.961;15.961;371.570;30.646.570;0;3.457.071;34.103.640;47;2.644.906;36.748.593
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;09/2006;1.284.699;115.748;612.222;2.894.382;52.367;4.959.418;933.000;0;0;0;0;0;0;3.278.929;9.171.346;2.424.921;15.848.658;27.444.926;35.647;3.228.531;30.709.103
BBM;30207;b1;;C;2;SALVADOR;BA;09/2006;51.031;0;311.280;1.964.820;679;2.327.811;10.866.027;0;0;0;0;0;0;731.987;13.925.825;12.840;3.048.826;16.987.491;1.832;548.756;17.538.079
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;09/2006;926.924;3.426.842;68.727;5.281.798;13.931;9.718.222;1.877.128;0;0;0;0;0;0;635.586;12.230.936;9.138;1.780.769;14.020.843;634;1.297.227;15.318.704
PACTUAL;49944;b1;;C;2;RIO DE JANEIRO;RJ;09/2006;436.613;0;14.002;2.533.404;2.910;2.986.930;4.587.894;0;0;0;153.976;0;153.976;1.461;7.730.261;351.937;3.617.993;11.700.191;4.347;1.090.345;12.794.883
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;09/2006;14.485;0;2.165.896;1.013.984;5.407;3.199.771;1.196.081;0;0;0;131.087;0;131.087;597.333;5.124.272;189.569;6.284.641;11.598.482;1.915;892.475;12.492.872
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;09/2006;12.699;0;0;2.723.558;169;2.736.426;3.700.317;0;0;0;518.908;0;518.908;157.231;7.112.882;626.816;3.459.400;11.199.098;1.263;1.217.885;12.418.246
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;09/2006;44.618;480.600;122.680;875.290;892.386;2.415.575;160.233;0;0;0;0;0;0;2.290.599;4.866.407;255;5.943.260;10.809.921;128;1.483.948;12.293.998
ALFA;51293;b1;;C;2;SAO PAULO;SP;09/2006;32.721;0;84.036;3.779.295;505;3.896.557;2.419.449;0;0;0;139.950;259.723;399.673;1.163.577;7.879.255;722.047;561.626;9.162.929;997;1.207.296;10.371.223
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;09/2006;36.354;0;351.773;483.439;9;871.575;236.651;0;0;0;1.206.169;0;1.206.169;620.469;2.934.863;1.112.795;5.175.615;9.223.273;413;433.050;9.656.736
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;09/2006;46.457;0;0;360.349;2.267;409.073;2.193.772;0;0;0;0;0;0;2.145.106;4.747.950;1.443.543;1.755.594;7.947.088;540;1.483.346;9.430.973
FIBRA;49951;b1;;C;2;SAO PAULO;SP;09/2006;78.473;0;182.391;1.534.314;359;1.795.536;4.429.355;0;0;0;361.358;0;361.358;597.718;7.183.968;8.738;207.952;7.400.658;3.249;429.325;7.833.232
BIC;32119;b1;;C;2;SAO PAULO;SP;09/2006;65.272;86.180;70.078;2.127.229;400;2.349.159;1.771.583;0;0;0;487.755;25.600;513.355;1.006.114;5.640.212;48.927;613.070;6.302.209;28.415;571.262;6.901.885
VOLKSWAGEN;30764;b2;;C;3;SAO PAULO;SP;09/2006;0;0;2.529.167;645.527;0;3.174.694;0;0;0;0;0;0;0;1.521.352;4.696.045;127;555.832;5.252.005;22.590;791.394;6.065.988
BANESTES;30159;b1;;C;1;VITORIA;ES;09/2006;493.789;904.470;0;1.397.478;398;2.796.134;1.063.136;0;0;0;0;99.668;99.668;340.559;4.299.498;3;542.795;4.842.296;1.529;371.743;5.215.568
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;09/2006;315.851;162.343;0;451.340;36.982;966.516;262.024;0;0;0;0;0;0;417.153;1.645.693;0;1.809.330;3.455.022;0;1.695.600;5.150.622
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;09/2006;336.620;173.138;11.226;2.103.727;1.976;2.626.688;880.014;0;0;0;452.119;0;452.119;199.423;4.158.244;27.403;433.481;4.619.128;1.995;522.465;5.143.588
ING;51073;b1;;C;3;SAO PAULO;SP;09/2006;23.984;0;3.626;413.345;0;440.955;1.847.134;0;0;0;0;0;0;121.149;2.409.238;275.280;1.409.341;4.093.858;63;450.260;4.544.181
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;09/2006;13.281;0;74.701;746.981;2;834.964;218.711;0;0;0;1.640.854;0;1.640.854;92.468;2.786.997;150.352;564.182;3.501.532;0;946.114;4.447.646
BESC;30245;b1;;C;1;FLORIANOPOLIS;SC;09/2006;431.923;1.549.196;59.113;521.609;152;2.561.993;903.606;0;0;0;0;0;0;44.657;3.510.255;0;476.247;3.986.502;0;336.951;4.323.453
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;09/2006;8.408;111.993;550.105;483.770;1;1.154.277;2.425.767;0;0;0;0;0;0;465.371;4.045.415;0;88.490;4.133.905;13;104.053;4.237.971
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;09/2006;0;0;0;0;0;0;0;0;0;0;0;0;0;3.025.732;3.025.732;0;191.952;3.217.684;0;793.539;4.011.223
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;09/2006;0;0;3.019;272.702;0;275.721;0;0;0;0;0;0;0;2.972.629;3.248.350;0;80.497;3.328.846;78.691;589.317;3.996.854
BANCO GMAC S/A;59274605;b2;;I;3;SAO PAULO;SP;09/2006;0;0;2.159.957;237.675;0;2.397.632;0;0;0;0;0;0;0;507;2.398.139;0;775.624;3.173.763;25.027;676.799;3.875.588
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;09/2006;202;0;165.881;543.412;0;709.495;63.486;0;0;0;0;0;0;2.325.839;3.098.820;11.304;257.974;3.368.098;1.327;231.677;3.601.102
BANCO COOPERATIVO DO BRASIL S.A. - BANCOOB;2038232;b1;;I;2;BRASILIA;DF;09/2006;6.185;98.708;534.920;661.011;367;1.301.190;1.247.713;0;0;0;0;0;0;580.970;3.129.873;0;299.169;3.429.042;130;89.426;3.518.598
SS;31323;b1;;C;2;SAO PAULO;SP;09/2006;9.416;0;263.435;1.330.663;205;1.603.719;83.886;0;0;0;131.421;130.190;261.611;0;1.949.216;9.455;1.056.930;3.015.602;0;447.434;3.463.035
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;09/2006;37.475;0;18.664;1.329.328;32;1.385.499;17.537;0;0;0;15.451;0;15.451;728.899;2.147.387;195.448;402.797;2.745.633;2.580;421.845;3.170.058
DAIMLERCHRYSLER;51262;b2;;C;3;SAO PAULO;SP;09/2006;0;0;630.059;0;0;630.059;0;0;0;0;0;0;0;1.672.157;2.302.216;19.831;328.844;2.650.891;6.229;427.294;3.084.414
BANCO IBI S.A. - BANCO MÚLTIPLO;4184779;b1;;I;3;BARUERI;SP;09/2006;7.555;0;196.208;1.011.076;3;1.214.842;16.002;0;0;0;0;0;0;75.088;1.305.932;11.905;1.076.316;2.394.152;67.036;450.368;2.911.557
BRB;31976;b1;;C;1;BRASILIA;DF;09/2006;355.202;576.141;2.018;980.054;5.494;1.918.909;19.597;0;0;0;0;59.918;59.918;19.378;2.017.802;5.716;323.662;2.347.180;260;317.802;2.665.242
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;09/2006;70.809;0;84.498;1.086.709;9.160;1.251.176;488.814;0;0;0;144.654;0;144.654;56.337;1.940.981;3.075;189.042;2.133.099;1.377;419.672;2.554.148
BMC;30276;b1;;C;2;SAO PAULO;SP;09/2006;31.473;0;21.160;706.222;29;758.883;787.939;0;0;0;128.224;0;128.224;166.893;1.841.939;3.200;221.754;2.066.893;144;277.638;2.344.675
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;09/2006;1.968;0;0;0;0;1.968;0;0;0;0;0;0;0;0;1.968;0;162.908;164.876;0;2.105.171;2.270.047
BANCO WESTLB DO BRASIL S.A.;61088183;b1;;I;3;SAO PAULO;SP;09/2006;3.851;0;43.328;827.328;3;874.510;515.956;0;0;0;49.865;0;49.865;11.389;1.451.719;112.611;382.456;1.946.786;146;181.459;2.128.391
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;09/2006;0;0;0;0;0;0;3.433;0;0;0;0;0;0;1.693.011;1.696.444;0;86.640;1.783.083;9.570;301.661;2.094.314
PINE;50304;b1;;C;2;SAO PAULO;SP;09/2006;62.732;0;71.173;470.147;1;604.053;675.382;0;0;0;150.920;0;150.920;267.595;1.697.950;10.081;76.016;1.784.047;753;225.312;2.010.112
SOFISA;31873;b1;;I;2;SAO PAULO;SP;09/2006;65.508;0;99.421;976.046;584;1.141.560;59.931;0;0;0;67.006;0;67.006;24.465;1.292.962;1.172;388.520;1.682.653;153;301.338;1.984.144
BES;51482;b2;;C;3;SAO PAULO;SP;09/2006;0;0;10.154;1.105.514;0;1.115.668;419.760;0;0;0;0;0;0;0;1.535.428;31.255;268.806;1.835.490;49;111.885;1.947.423
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;09/2006;120.676;9.429;0;847.851;1.701;979.658;48.807;0;0;0;0;0;0;187.041;1.215.505;0;319.374;1.534.880;24.007;303.345;1.862.231
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL - CENTRAL SICREDI RS;87437687;b3C;;I;2;PORTO ALEGRE;RS;09/2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.724.459;1.724.459;1.001;64.351;1.789.812
CRUZEIRO DO SUL;50720;b1;;C;2;SAO PAULO;SP;09/2006;29.181;0;68.692;396.084;620;494.577;208.897;0;0;0;711.166;4.384;715.550;316;1.419.340;24.499;145.674;1.589.513;124;188.871;1.778.508
UBS;31103;b1;;C;3;RIO DE JANEIRO;RJ;09/2006;15.617;0;0;0;170;15.787;133.703;0;0;0;0;0;0;11.113;160.602;0;1.371.773;1.532.375;0;197.148;1.729.523
BANIF;20255;b1;;C;3;SAO PAULO;SP;09/2006;26.613;0;51.855;394.410;7.737;480.615;43.244;0;0;0;209.696;0;209.696;120.162;853.718;6.812;738.145;1.598.676;624;99.439;1.698.738
BANCO JOHN DEERE S.A.;91884981;b1;;I;3;PORTO ALEGRE;RS;09/2006;1.797;0;2.273;0;0;4.070;0;0;0;0;0;0;0;1.456.489;1.460.559;0;18.897;1.479.456;0;203.082;1.682.538
BANCO FIDIS DE INVESTIMENTO S.A.;62237425;b2;;I;3;BETIM;MG;09/2006;0;0;86.168;925.811;0;1.011.979;0;0;0;0;0;0;0;0;1.011.979;0;226.110;1.238.089;302;379.064;1.617.455
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;09/2006;0;0;0;0;115.427;115.427;0;0;0;0;0;33.231;33.231;2.772;151.431;0;47.916;199.347;0;1.406.518;1.605.865
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;09/2006;0;0;0;0;0;0;0;0;0;0;0;0;0;537.636;537.636;0;309.331;846.967;84;730.865;1.577.916
BANCO BGN S.A.;558456;b1;;I;2;RECIFE;PE;09/2006;33.850;0;472.576;288.855;0;795.280;317.932;0;0;0;109.918;0;109.918;8.285;1.231.416;47.220;46.349;1.324.985;4;118.996;1.443.985
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;09/2006;107;0;57.326;456.831;0;514.265;0;0;0;0;0;0;0;542.528;1.056.793;546;174.327;1.231.665;0;153.743;1.385.408
SCHAHIN;50191;b1;;C;2;SAO PAULO;SP;09/2006;22.122;0;26.649;736.816;210;785.797;36.910;0;0;0;134.051;2.762;136.813;4.253;963.773;21.982;164.680;1.150.435;0;208.269;1.358.705
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;09/2006;266.861;238.419;27.194;385.671;150.465;1.068.610;26.038;0;0;0;0;0;0;35.087;1.129.736;4;79.047;1.208.787;36;124.787;1.333.610
OPPORTUNITY;51107;b1;;C;2;RIO DE JANEIRO;RJ;09/2006;14.305;0;0;0;3;14.307;1.111.300;0;0;0;0;0;0;0;1.125.607;0;58.569;1.184.176;0;144.660;1.328.836
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;09/2006;0;0;544.608;388.133;0;932.741;0;0;0;0;0;0;0;0;932.741;0;92.073;1.024.814;0;285.174;1.309.988
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;09/2006;0;0;823.244;180.902;0;1.004.146;0;0;0;0;0;0;0;0;1.004.146;1.070;76.403;1.081.619;6.441;129.171;1.217.231
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;09/2006;8.959;0;53.642;340.556;662;403.819;273.949;0;0;0;0;0;0;7.023;684.790;804;163.899;849.492;45;318.671;1.168.208
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;09/2006;39.136;0;27.893;327.644;93;394.766;308.698;0;0;0;0;0;0;230.755;934.219;0;35.459;969.678;75;170.224;1.139.977
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;09/2006;0;0;750.736;111.016;0;861.752;0;0;0;0;0;0;0;47.451;909.203;4.021;96.934;1.010.158;0;128.480;1.138.638
MERRILL LYNCH;51255;b2;;C;3;SAO PAULO;SP;09/2006;0;0;0;166.976;0;166.976;55.476;0;0;0;0;0;0;0;222.453;308.435;335.769;866.656;0;270.287;1.136.943
BANCO CACIQUE S.A.;33349358;b1;;I;2;SAO PAULO;SP;09/2006;7.077;0;100.262;505.662;6;613.007;118.677;0;0;0;0;0;0;0;731.684;468;70.581;802.733;5.235;324.273;1.132.241
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;09/2006;361.578;101.276;26.097;201.235;222.553;912.739;24.542;0;0;0;0;9.464;9.464;0;946.745;95;76.126;1.022.965;0;89.767;1.112.732
CAIXA ESTADUAL S.A. - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;09/2006;0;0;0;0;0;0;0;0;0;0;0;0;0;689.523;689.523;579;56.237;746.339;0;362.925;1.109.264
CREDIT LYONNAIS;51066;b1;;C;3;SAO PAULO;SP;09/2006;9.468;0;0;20.030;473;29.970;123.975;0;0;0;0;0;0;20.216;174.161;0;544.331;718.492;105;356.174;1.074.771
DRESDNER;51059;b1;;C;3;SAO PAULO;SP;09/2006;75;0;44.540;410.304;0;454.919;11.382;0;0;0;64.126;0;64.126;0;530.428;199.322;79.619;809.369;4;257.181;1.066.554
BANCO GE CAPITAL S.A.;62421979;b1;;I;3;SAO PAULO;SP;09/2006;62;0;699.083;68.810;0;767.955;0;0;0;0;0;0;0;40.065;808.020;14.801;137.309;960.130;2.282;73.636;1.036.048
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;09/2006;1.487;0;126.632;37.251;0;165.370;21.394;0;0;0;0;0;0;490.164;676.928;48.740;94.902;820.570;964;214.401;1.035.936
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;09/2006;26.758;0;0;358.124;1.620;386.503;51.277;0;0;0;0;0;0;183.498;621.278;54;310.087;931.419;474;103.017;1.034.910
CATERPILLAR;51231;n1;;C;3;SAO PAULO;SP;09/2006;0;0;73.996;0;0;73.996;0;0;0;0;0;0;0;703.960;777.956;42.942;48.642;869.540;6.867;153.653;1.030.060
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;09/2006;0;0;40.007;0;0;40.007;39.373;0;0;0;0;0;0;0;79.380;239.851;133.956;453.187;0;522.071;975.258
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;09/2006;30.099;0;45.646;396.318;1.770;473.834;152.305;0;0;0;0;0;0;139.404;765.543;10.528;50.512;826.583;0;143.001;969.584
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;09/2006;0;0;66.635;32.920;0;99.555;0;0;0;0;0;0;0;640.688;740.243;0;46.220;786.464;6.397;158.328;951.189
AGENCIA DE FOMENTO DO PARANA S.A.;3584906;n1;;I;1;CURITIBA;PR;09/2006;0;0;0;0;0;0;0;0;0;0;0;0;0;3.509;3.509;0;94.759;98.268;0;821.412;919.680
COOPERATIVA DE CRÉDITO RURAL COOPERCITRUS - CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;09/2006;83.752;0;0;3.780;343.588;431.120;0;0;0;0;0;0;0;259.962;691.083;0;27.686;718.769;0;179.586;898.354
BANCO BARCLAYS S.A.;61146577;b1;;I;3;SAO PAULO;SP;09/2006;22;0;0;0;0;22;18.103;0;0;0;164.927;0;164.927;0;183.052;21.796;345.455;550.303;0;249.499;799.803
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;09/2006;24.553;0;125.499;323.301;60;473.412;4.000;0;0;0;0;0;0;23.372;500.784;6.334;57.515;564.632;0;223.290;787.922
COOPERATIVA CENTRAL DE CRÉDITO DO PARANÁ - CENTRAL SICREDI PR;80230774;b3C;;I;2;CURITIBA;PR;09/2006;0;0;0;0;0;0;0;0;0;0;0;0;0;986;987;0;737.892;738.878;57;31.672;770.608
PARANA BANCO S.A.;14388334;b1;;I;2;CURITIBA;PR;09/2006;1.158;0;24.808;371.425;5;397.396;52.009;0;0;0;59.800;0;59.800;0;509.204;3.391;51.831;564.426;0;134.614;699.040
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S/A;60498557;b1;;I;3;SAO PAULO;SP;09/2006;21.977;0;0;61.669;219;83.866;74.864;0;0;0;0;0;0;160.171;318.901;2.394;77.075;398.370;292;299.398;698.059
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;09/2006;0;0;0;0;0;0;0;0;0;0;0;0;0;286.049;286.049;0;48.253;334.301;0;323.921;658.222
COOPERATIVA CENTRAL DE CRÉDITO RURAL DO ESTADO DE SÃO PAULO;63917579;b3C;;I;2;SAO PAULO;SP;09/2006;18;0;0;44.194;433.224;477.437;0;0;0;0;0;0;0;0;477.437;0;101.849;579.285;0;61.981;641.267
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;09/2006;0;0;0;0;0;0;0;0;0;0;0;0;0;269.441;269.441;0;29.215;298.656;0;337.343;635.999
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;09/2006;22.974;0;59.250;138.728;802;221.754;150.414;0;0;0;0;0;0;27.962;400.130;161;169.010;569.300;0;53.200;622.500
PROSPER;50414;b1;;C;2;RIO DE JANEIRO;RJ;09/2006;10.574;0;55.865;40.231;4.163;110.833;16.421;0;0;0;52.806;0;52.806;28.788;208.848;50.079;273.533;532.460;0;78.672;611.132
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;09/2006;0;0;0;0;0;0;0;0;0;0;0;0;0;5.180;5.180;0;543.927;549.107;0;24.328;573.435
BANCO STANDARD DE INVESTIMENTOS S.A.;4866275;b2;;I;3;SAO PAULO;SP;09/2006;0;0;50.760;230.575;0;281.335;18.574;0;0;0;0;0;0;46.584;346.493;6.002;90.260;442.755;0;116.794;559.549
ECONOMIA CREDITO IMOBILIARIO S.A.-ECONOMISA;17441197;n1;;I;2;BELO HORIZONTE;MG;09/2006;0;0;0;0;0;0;0;0;0;0;0;0;0;168.520;168.520;0;377.346;545.866;0;8.866;554.732
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;09/2006;8.349;0;21.303;308.896;18;338.565;0;0;0;0;0;0;0;16.816;355.380;0;27.635;383.015;0;125.272;508.287
BANCO KDB DO BRASIL S.A.;7656500;b1;;I;3;SAO PAULO;SP;09/2006;1;0;0;55.894;0;55.895;60.274;0;0;0;0;0;0;323.531;439.700;3.726;554;443.980;0;63.619;507.599
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;09/2006;0;0;0;0;0;0;0;0;0;0;0;0;0;102.823;102.823;8.390;49.281;160.494;0;328.675;489.169
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;09/2006;4.890;0;0;69.910;3;74.804;135.419;0;0;0;0;0;0;17.917;228.140;28.738;114.882;371.760;0;112.432;484.192
FATOR;50122;b1;;C;2;SAO PAULO;SP;09/2006;3.191;0;22.236;29.020;101;54.547;66.741;0;0;0;0;0;0;0;121.289;1.521;242.682;365.492;0;117.489;482.980
VR;50524;b1;;C;2;BARUERI;SP;09/2006;977;0;0;15.924;0;16.901;0;0;0;0;0;0;0;0;16.901;0;361.904;378.805;0;77.187;455.992
HONDA;51396;b2;;C;3;SAO PAULO;SP;09/2006;0;0;337.513;0;0;337.513;0;0;0;0;0;0;0;0;337.513;0;17.751;355.264;2.111;95.504;452.879
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;09/2006;6.706;0;0;186.777;58.588;252.071;0;0;0;0;0;0;0;18.810;270.881;0;155.173;426.054;0;20.945;446.999
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;09/2006;8;0;0;0;298.586;298.595;0;0;0;0;0;0;0;1.424;300.018;0;7.417;307.435;0;133.439;440.874
AGORA-SENIOR CORRETORA DE TITULOS E VALORES MOBILIARIOS S/A;74014747;n2;;I;2;RIO DE JANEIRO;RJ;09/2006;0;0;0;0;48.896;48.896;4.999;0;0;0;0;0;0;0;53.894;100;332.454;386.449;0;37.355;423.803
COOPERATIVA DE CRÉDITO DOS PLANTADORES DE CANA DE SERTÃOZINHO;71328769;b3S;;I;2;SERTAOZINHO;SP;09/2006;44.538;0;0;0;188.552;233.090;0;0;0;0;0;0;0;37.030;270.120;0;35.142;305.262;222;113.786;419.270
BANCO BVA S.A.;32254138;b1;;I;2;RIO DE JANEIRO;RJ;09/2006;17.058;0;0;52.679;1.543;71.280;72.015;0;0;0;0;0;0;135.491;278.786;0;35.727;314.512;901;66.327;381.741
