Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Cheque Especial e Conta Garantida;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;09/2022;469.704.365;485.563;13.318.588;27.035.651;33.097.069;5.878.632;1.707.732;109.483;81.632.718;73.336;2.392.407;6.280.310;9.440.581;2.015.833;14.536;0;20.217.003;1.089.387;12.080.458;66.959;0;0;0;0;13.236.804;122.129;21.415.059;7.153.549;670.704;66.625;21;0;29.428.087;815;7.448.339;9.503.203;6.828.351;3.720.237;7.897.597;0;35.398.542;921.482;6.611.959;6.940.775;5.139.025;1.269.132;321.666;24.241;21.228.280;46.134;1.268.569;3.041.357;3.959.273;1.867.873;2.428.435;131.398;12.743.039;5.287;653.032;3.083.970;1.024.456;332.230;157.216;0;5.256.190;4.700;751.680;1.559.131;1.435.231;62.375;99.945;0;3.913.062;246.650.640
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;09/2022;336.180.586;1.363.253;13.856.723;32.285.810;38.615.580;6.890.393;2.345.995;567.661;95.925.415;220.263;4.372.685;10.227.164;13.765.172;3.316.295;144.546;0;32.046.125;735.982;6.107.100;551.634;23;0;0;0;7.394.739;497.395;29.022.988;7.711.531;766.603;2.142;0;0;38.000.660;88.448;10.108.050;15.966.346;5.941.857;3.495.050;881.702;0;36.481.453;731.339;6.030.553;7.424.291;1.515.129;297.968;11.216;0;16.010.496;19.118;1.586.094;4.068.867;6.309.951;3.177.368;4.874.526;122.412;20.158.335;7.321;333.623;2.093.704;493.151;188.100;80.358;0;3.196.257;18.813;174.015;850.736;3.485.632;138.103;84.554;2.550;4.754.402;82.212.703
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;09/2022;311.598.930;844.401;10.835.440;28.470.095;41.131.096;8.972.327;1.442.189;365.965;92.061.513;49.038;2.192.438;5.388.780;13.827.333;10.948.485;26.356.818;556.560;59.319.451;227.223;2.149.745;554.951;11.025;0;0;11.393;2.954.338;261.033;7.159.602;3.235.505;299.499;43;0;1;10.955.683;182.642;13.061.402;19.060.331;10.202.611;4.274.008;691.099;0;47.472.092;795.996;10.423.833;3.795.688;3.797.141;2.910.698;5.636.072;741.786;28.101.214;87.759;1.475.766;3.614.842;5.898.932;3.322.148;14.416.883;3.456.673;32.273.002;9.469;1.253.030;1.912.244;1.365.958;905.000;1.061.167;1.105;6.507.973;0;4.762;91.462;562.236;36.667;0;0;695.126;31.258.538
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;09/2022;274.609.422;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;225.269;6.826.436;18.311.861;45.710.676;44.521.651;122.785.729;34.833.213;273.214.835;0;20.705;99.961;212.879;224.596;836.446;0;1.394.587;0;0;0;0;0;0;0;0;0
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;09/2022;209.304.174;1.382.895;7.054.736;20.323.112;37.166.323;7.292.281;1.848.760;0;75.068.107;9.716;158.509;396.064;998.190;566.581;133.607;0;2.262.667;234.803;445.745;1.623.878;28.425;0;0;0;2.332.850;1.249;49.303;2.153;0;0;0;0;52.705;0;1.167.719;2.264.973;1.307.787;131.350;0;0;4.871.829;201.817;1.878.199;4.090.462;2.653.556;548.865;506.794;1.884;9.881.577;438.218;5.622.289;10.691.935;21.665.851;17.093.559;37.580.828;5.537.381;98.630.060;6.205;517.171;2.896.247;322.288;307.257;334.303;0;4.383.471;57.756;1.517.380;4.342.281;3.645.189;822.977;1.435.245;80;11.820.909;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;09/2022;205.579.285;556.469;5.549.713;10.950.960;14.212.075;2.893.194;1.185.924;17.805;35.366.142;192.623;1.762.224;4.457.464;6.748.507;1.974.693;2.222.156;854.238;18.211.905;435.524;4.482.839;1.191.737;271.897;123.735;121.009;6.566;6.633.307;123.579;24.337.534;8.218.520;161.049;55.105;72.758;7.996;32.976.541;21.420;6.898.456;7.082.771;2.696.251;1.228.000;74.821;0;18.001.720;1.046.199;3.185.562;3.927.610;3.543.712;1.471.115;3.310.750;27.326;16.512.275;148.564;568.431;1.646.573;1.508.432;458.744;187.797;133;4.518.674;6.026;715.000;4.211.187;631.012;164.917;68.885;467;5.797.494;73.360;19.754;194.932;86.964;2.353;21.275;0;398.638;67.162.590
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;09/2022;88.413.896;158.684;5.983.423;9.496.770;10.393.630;1.833.680;475.514;0;28.341.700;10.537;849.712;1.808.877;2.176.237;575.578;28.821;0;5.449.762;69.636;1.054.457;130.564;0;0;0;0;1.254.657;34.129;11.700.219;3.996.281;39.970;0;0;0;15.770.598;18.284;2.867.290;4.197.113;4.663.468;2.015.500;1.037.154;0;14.798.809;55.108;704.615;2.186.568;1.052.238;314.397;32.262;0;4.345.188;43.821;230.716;682.877;1.092.084;535.476;225.874;0;2.810.849;3.045;211.390;562.401;413.600;187.592;173.018;0;1.551.045;0;10.176;101.518;270.454;45.978;0;0;428.126;13.663.161
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;09/2022;71.507.901;27.283;1.129.853;3.052.000;5.052.801;1.549.609;278.464;0;11.090.011;39.948;7.425;14.597;13.275;1.206;31;0;76.481;1.430;71.176;73.653;755.601;409.405;307.719;0;1.618.984;1.893;13.495.983;6.566.911;61.732;1.440;1.528;0;20.129.487;72.806;1.034.206;2.846.287;2.178.085;281.527;35.488;0;6.448.399;151.625;414.176;1.855.374;1.757.494;141.839;1.928;0;4.322.435;690;77.431;202.754;471.172;322.273;2.033.668;1.257.647;4.365.636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.456.467
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;09/2022;31.802.702;78.466;1.711.587;4.043.977;4.289.090;297.454;7.289;1;10.427.866;3.861;276.331;700.991;1.122.127;314.559;203;68.526;2.486.598;32.864;1.050.261;1.056.082;2.048;0;0;0;2.141.254;37.407;9.126.620;2.065.244;40.081;1;0;0;11.269.354;2.656;1.173.545;1.047.870;363.846;10.016;0;0;2.597.932;14.335;29.383;17.226;24.790;3.391;0;0;89.125;496;20.078;68.128;133.985;41.070;99;0;263.855;158;40.162;363.675;72.610;3.396;0;0;480.001;0;0;0;0;0;0;0;0;2.046.716
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;09/2022;28.563.177;0;1.205.525;1.957.618;773.565;216.797;4.983;0;4.158.488;0;2.211;6.202;5.030;282;0;0;13.726;0;153.261;161.017;0;0;0;0;314.278;65;8.423.426;2.860.587;535;107;0;0;11.284.720;0;1.908.493;5.132.294;2.316.497;1.905.060;20.423;0;11.282.766;1.749;691.153;390.396;0;0;0;131;1.083.430;0;0;0;0;0;0;0;0;0;69.102;174.266;182.399;0;0;0;425.767;0;0;0;0;0;0;0;0;0
