Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;09/2017;699.936.912;341.254.368;86.427.374;111.545.435;28.559.889;131.500.931;648.915;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;09/2017;615.254.117;286.593.306;80.714.840;74.748.211;29.179.305;110.023.474;356.207;33.638.774
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;09/2017;502.780.994;192.806.102;21.205.778;37.493.807;9.422.242;40.880.607;759.597;200.212.860
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;09/2017;405.040.229;185.893.664;27.222.807;47.832.926;16.050.718;50.280.307;718.750;77.041.056
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;09/2017;316.591.664;184.286.344;33.572.471;43.414.155;5.554.785;24.930.865;24.833.043;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;09/2017;262.143.388;155.594.702;16.117.636;24.581.966;6.910.047;37.541.568;332.944;21.064.526
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;09/2017;53.943.496;30.024.703;2.974.910;3.560.189;960.443;7.298.867;7.027;9.117.357
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;09/2017;47.046.460;23.959.326;3.776.792;7.200.377;1.576.110;8.946.453;20.722;1.566.679
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;09/2017;29.625.570;3.356.353;619.573;1.043.349;440.465;24.024.480;26.963;114.385
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;09/2017;18.527.509;8.781.214;2.071.186;3.652.485;1.250.211;2.762.466;9.947;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;09/2017;17.249.334;12.977.243;646.789;1.092.475;487.912;1.947.141;97.775;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;09/2017;15.692.946;6.123.566;6.488.255;1.352.366;136.571;1.592.188;0;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;09/2017;13.948.573;771.266;358.577;15.125;4.448;12.797.387;1.770;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;09/2017;13.311.604;7.074.565;1.257.544;2.254.848;732.226;1.857.150;3.888;131.383
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;09/2017;13.134.989;4.900.135;3.010.339;219.427;119.704;252.352;45.980;4.587.051
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;09/2017;13.091.472;6.817.692;704.438;2.559.079;661.784;2.325.341;23.138;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;09/2017;12.857.115;5.841.361;1.150.666;2.315.173;826.291;2.721.360;2.263;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;09/2017;12.620.595;6.495.381;675.677;815.585;94.965;2.089.415;1;2.449.571
