Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
BANCOOB;51.750;b1;C;2;;199;BRASILIA;DF;06/2013;6.431.756;4.154.748;2.009.811;193.130;33.953;8.842;3.881;3.414;1.904;22.074;0
BNP PARIBAS;51.516;b1;C;3;;199;SAO PAULO;SP;06/2013;5.855.764;1.190.645;3.989.637;225.535;93.291;60.156;45.601;50.647;39.152;161.101;0
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;06/2013;5.517.794;1.511.851;2.568.835;1.085.342;169.452;61.612;13.602;17.307;6.583;83.210;0
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;;8;PORTO ALEGRE;RS;06/2013;5.397.997;0;4.026.741;492.189;435.765;158.075;42.470;35.506;21.206;186.045;0
PINE;50.304;b1;C;2;;199;SAO PAULO;SP;06/2013;5.382.994;825.649;1.406.288;1.897.960;451.906;173.896;38.858;24.641;49.173;82.660;431.963
CREDIT SUISSE;30.771;b1;C;3;;199;SAO PAULO;SP;06/2013;4.507.379;134.711;649.504;703.237;1.701;0;0;0;0;80.900;2.937.325
BANCO CNH CAPITAL S.A.;2.992.446;b2;I;3;;8;CURITIBA;PR;06/2013;4.381.876;346.716;1.426.895;1.223.742;852.995;282.439;14.437;42.348;14.718;177.586;0
BANESTES;30.159;b1;C;1;;199;VITORIA;ES;06/2013;3.812.379;2.031.044;890.427;298.618;231.484;92.665;130.210;28.001;17.342;92.587;0
JOHN DEERE;50.071;b1;C;3;;199;INDAIATUBA;SP;06/2013;3.417.187;81.663;2.152.244;832.808;263.292;38.435;10.993;8.760;10.035;18.957;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;;5;BELO HORIZONTE;MG;06/2013;3.332.669;1.203.593;850.898;467.494;631.554;91.336;31.284;5.999;3.232;47.279;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;06/2013;3.317.261;632.395;1.261.372;711.931;485.523;39.482;43.334;83.395;17.147;42.683;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;06/2013;3.316.825;552.810;1.016.968;1.132.103;451.720;57.107;29.257;17.234;14.274;45.350;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;06/2013;3.086.197;581.918;1.163.233;1.104.233;156.997;46.697;9.578;5.024;3.131;15.386;0
TOYOTA;51.334;b2;C;3;;198;SAO PAULO;SP;06/2013;3.065.503;366.450;2.011.650;328.891;248.257;73.621;9.011;5.578;4.670;17.374;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;06/2013;3.008.076;531.650;1.815.980;218.585;86.091;51.898;35.342;35.521;30.614;202.395;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;06/2013;2.833.955;0;2.197.873;88.970;71.856;84.305;65.965;57.344;50.726;216.915;0
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;06/2013;2.614.671;0;2.027.534;414.432;65.685;18.261;14.753;15.941;10.668;47.396;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;06/2013;2.601.479;18.345;2.297.704;77.737;42.752;25.201;21.061;19.742;18.911;80.027;0
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;06/2013;2.584.173;65.657;1.039.936;894.150;176.447;109.922;17.441;29.951;3.976;118.554;128.138
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;06/2013;2.523.717;0;2.156.289;36.042;97.817;160.173;14.343;16.664;5.269;37.121;0
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;06/2013;2.448.168;72.589;1.044.227;426.121;681.817;74.608;36.531;23.481;18.676;70.118;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;06/2013;2.388.072;1.137.318;118.282;300.918;62.842;99.728;0;0;0;0;668.984
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;06/2013;2.368.859;465.552;1.613.992;116.315;19.941;68.279;9.889;11.375;3.311;60.205;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;06/2013;2.356.143;1.201.003;627.852;264.764;70.731;168.982;6.143;6.288;900;9.481;0
BONSUCESSO;50.706;b1;C;2;;199;BELO HORIZONTE;MG;06/2013;2.346.948;214;1.927.545;82.849;98.419;69.283;14.871;36.659;13.257;103.851;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;06/2013;2.042.784;306.949;1.630.927;33.234;18.075;7.459;12.628;7.531;5.056;20.925;0
BES;51.482;b2;C;3;;198;SAO PAULO;SP;06/2013;1.756.025;1.509.594;28.799;1.071;6.247;32.089;0;0;0;0;178.225
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;06/2013;1.749.128;26.398;498.880;465.178;637.652;33.031;10.035;13.527;41.698;22.729;0
RURAL;31.244;b1;C;2;;199;BELO HORIZONTE;MG;06/2013;1.734.522;147.179;454.389;39.866;211.086;100.903;163.573;89.659;131.464;103.685;292.719
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;06/2013;1.632.540;198.418;465.586;618.023;272.157;37.498;22.143;1.540;771;16.403;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;06/2013;1.627.529;674.649;557.946;258.738;57.835;23.197;8.986;2.307;12.962;30.909;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;06/2013;1.555.866;0;1.304.822;105.130;60.701;40.795;11.075;5.586;5.166;22.592;0
PERNAMBUCANAS;40.699;n1;C;2;;197;SAO PAULO;SP;06/2013;1.540.141;0;1.053.381;85.601;51.392;57.913;47.131;42.000;37.356;165.368;0
RODOBENS;51.736;b1;C;2;;199;SAO PAULO;SP;06/2013;1.477.568;80.994;1.234.509;38.791;57.041;21.234;9.940;7.314;7.677;20.068;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;06/2013;1.392.847;1.240.081;68.140;84.627;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;06/2013;1.324.659;430.717;731.176;51.997;32.826;14.339;1.597;14.633;1.911;45.463;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;06/2013;1.298.156;604.432;591.659;49.067;38.750;0;0;14.248;0;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;06/2013;1.268.016;713.792;274.664;152.394;66.246;26.613;3.539;9.040;6.841;14.885;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;06/2013;1.256.524;540.785;601.055;37.470;12.916;14.860;2.457;29.204;957;16.820;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;06/2013;1.192.948;1.065.972;126.977;0;0;0;0;0;0;0;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;06/2013;1.190.736;0;786.941;60.404;49.519;35.557;32.567;29.759;32.076;163.912;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;06/2013;1.142.611;261.963;320.135;230.371;198.591;32.553;12.194;16.134;11.370;59.301;0
BANIF;20.255;b1;C;3;;199;SAO PAULO;SP;06/2013;1.125.945;228;249.219;105.253;81.172;53.032;146.731;131.748;15.842;342.719;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;06/2013;1.101.463;77.334;354.675;405.496;211.190;76;37;12.609;15.605;8.431;16.010
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;06/2013;1.083.086;0;608.560;328.339;64.637;81.202;0;348;0;0;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;06/2013;1.065.583;449.420;425.980;13.312;12.865;6.035;144.976;3.728;3.205;6.063;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;06/2013;1.045.698;0;863.178;122.819;27.639;11.228;5.091;3.842;2.233;9.668;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;06/2013;986.951;560.809;232.369;156.437;27.362;9.975;0;0;0;0;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;06/2013;982.288;930.240;0;2;0;0;0;52.046;0;0;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;06/2013;956.313;784.974;123.631;14.957;5.805;6.907;2.989;2.584;1.629;12.838;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;06/2013;920.383;2.746;637.467;173.857;60.541;7.639;6.521;12.612;3.508;15.492;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO NORTE DO MATO GROSSO - SICREDI CENTRO NORTE MT;26.529.420;b3S;I;2;;9;NOVA MUTUM;MT;06/2013;904.360;0;64.415;399.334;342.473;44.413;16.713;7.037;5.806;24.169;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;06/2013;897.229;0;547.253;35.080;42.030;37.022;24.234;40.677;21.825;149.108;0
BANCO INTERMEDIUM S/A;416.968;b1;I;2;;8;BELO HORIZONTE;MG;06/2013;883.724;63.471;689.133;30.657;26.650;14.433;8.575;6.911;8.512;35.382;0
ORIGINAL;51.781;b1;C;2;;199;PORTO ALEGRE;RS;06/2013;872.789;0;273.341;314.358;124.822;101.477;7.018;2.045;24.161;25.566;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;06/2013;787.048;12.787;109.411;529.242;66.120;45.884;13.684;2.943;6.047;931;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;06/2013;755.574;0;117.132;232.257;181.262;103.216;27.928;19.150;15.074;59.556;0
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;06/2013;702.194;670.244;31.950;0;0;0;0;0;0;0;0
DACASA FINANCEIRA S.A.-SOC. DE CRED. FINANC. E INVESTIMENTO;27.406.222;n1;I;2;;14;VITORIA;ES;06/2013;695.865;0;448.832;44.247;31.289;20.998;19.475;23.172;21.970;85.883;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;06/2013;693.645;142.449;180.426;242.579;77.574;47.166;1.364;419;282;1.385;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;06/2013;679.122;83.653;508.657;81.360;2.182;805;524;379;363;1.199;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;06/2013;678.601;315.493;197.317;84.438;31.726;2.750;3.260;10.036;4.112;29.469;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ - SICREDI UNIÃO PR;79.342.069;b3S;I;2;;9;MARINGA;PR;06/2013;672.074;0;226.126;361.356;39.022;13.687;6.869;3.671;2.221;19.122;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;06/2013;660.786;293.192;159.566;102.346;54.596;9.547;7.457;4.450;12.402;17.230;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;06/2013;570.668;68.019;128.796;272.169;101.642;0;0;0;0;41;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CATARATAS DO IGUAÇU - SICREDI CATARATAS DO IGUAÇU;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;06/2013;566.929;0;246.926;256.998;27.424;10.873;6.211;4.487;1.299;12.711;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;06/2013;555.824;0;168.457;114.265;197.100;48.584;9.645;3.300;2.204;12.269;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;06/2013;539.946;0;372.970;78.684;38.104;11.218;8.561;7.164;109;23.136;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;06/2013;520.878;676;242.636;191.888;50.329;19.043;802;8.260;589;6.655;0
COOPERATIVA DE CRÉDITO DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES - SICOOB CREDICOONAI.;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;06/2013;494.399;188;426.700;16.407;8.296;9.118;14.534;4.542;2.292;12.322;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;06/2013;492.674;0;121.803;115.324;164.623;43.907;16.174;10.295;2.674;17.873;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;06/2013;489.944;0;392.797;51.934;16.187;7.389;5.256;2.808;1.697;11.876;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43.818.780;b2;I;3;;8;BARUERI;SP;06/2013;476.599;112.934;176.617;169.112;13.257;2.986;471;88;198;936;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;06/2013;455.584;0;28.870;168.577;216.367;25.028;4.888;3.072;1.765;7.018;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;06/2013;441.094;260;112.113;209.688;81.007;12.018;2.767;4.971;3.101;15.170;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;06/2013;430.971;33.318;268.609;110.689;14.523;1.487;978;290;46;1.032;0
COOPERATIVA CENTRO BRASILEIRA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;06/2013;415.829;0;272.021;115.349;12.684;8.477;1.858;551;64;4.825;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;06/2013;414.361;0;101.708;143.195;138.948;16.367;3.792;2.852;1.287;6.214;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;06/2013;406.654;0;271.901;119.160;6.147;1.569;1.589;2.510;729;3.048;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;06/2013;400.371;105.083;101.767;124.281;35.220;2.584;5.350;5.079;1.084;19.922;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;06/2013;393.642;11;302.354;22.200;26.365;10.449;5.230;4.527;4.493;18.013;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;06/2013;390.386;0;313.530;41.279;21.433;2.976;2.707;2.759;756;4.945;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;06/2013;384.264;26.723;131.724;179.645;28.770;3.720;3.672;2.386;1.250;6.374;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO GAÚCHO - SICREDI PLANALTO GAÚCHO;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;06/2013;383.011;0;38.314;132.703;183.357;14.039;3.359;941;329;9.969;0
BANCO MODAL S.A.;30.723.886;b1;I;2;;8;RIO DE JANEIRO;RJ;06/2013;368.262;50.688;87.001;142.704;72.198;13.487;0;0;2.184;0;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO/SC;78.825.270;b3S;I;2;;9;CHAPECO;SC;06/2013;345.698;0;195.454;98.695;32.978;3.999;722;452;6.246;7.152;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;06/2013;340.185;0;195.209;105.799;21.112;10.678;1.734;1.757;907;2.988;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44.469.161;b3S;I;2;;9;GUARIBA;SP;06/2013;340.082;2.218;328.974;3.753;129;4.869;0;21;0;116;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;06/2013;339.159;0;102.673;153.813;64.712;7.420;2.700;1.167;738;5.935;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;06/2013;334.214;0;98.840;182.886;31.564;10.302;2.774;1.074;854;5.920;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;06/2013;332.702;254.895;0;0;0;60.228;0;0;0;17.579;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;06/2013;331.229;0;105.968;113.072;82.714;16.106;5.393;2.219;555;5.204;0
INTERCAP;50.476;b1;C;2;;199;SAO PAULO;SP;06/2013;330.861;0;40.140;239.440;21.165;8.285;4.791;3.136;4.875;9.028;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS LTDA;2.398.976;b3S;I;2;;9;LONDRINA;PR;06/2013;322.476;2.560;175.778;109.264;25.681;1.531;495;197;310;6.660;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;;8;SAO PAULO;SP;06/2013;314.557;881;93.524;115.098;89.732;1.069;7.910;0;0;6.344;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, OUTROS PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO.;36.900.256;b3S;I;2;;9;CUIABA;MT;06/2013;307.049;0;219.386;71.487;5.226;2.797;814;832;2.488;4.018;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;06/2013;306.777;15;191.074;85.755;10.892;10.021;3.376;898;480;4.266;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;06/2013;303.071;0;62.840;95.748;114.240;9.774;8.412;4.146;1.107;6.804;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;06/2013;301.571;0;269.954;19.331;7.813;1.284;284;159;275;2.471;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;06/2013;298.707;18;52.642;187.958;35.426;13.138;1.153;1.243;844;6.284;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;06/2013;292.801;0;153.269;92.103;30.441;5.972;4.040;2.663;1.158;3.156;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;06/2013;291.559;8.599;87.134;100.559;67.492;24.993;730;336;1.019;696;0
