Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;09/2014;17.005;0;17.005;0;17.005;111.171;0;0;0;0;0;0;111.171;NA;15,30%;15,30%;15,30%;NA%;15,53%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MATAS DE MINAS LTDA. - SICOOB CREDISUDESTE;22656789;b3S;;I;2;MURIAE;MG;09/2014;23.265;0;23.265;0;23.265;109.727;0;0;0;0;0;0;109.727;NA;21,20%;21,20%;21,20%;NA%;10,90%
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;09/2014;37.107;0;37.107;0;37.107;95.326;0;0;8;0;8;14.050;109.384;NA;33,92%;33,92%;33,92%;NA%;26,57%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DE CÂNDIDO MOTA E REGIÃO.;66788142;b3S;;I;2;CANDIDO MOTA;SP;09/2014;18.985;0;18.985;0;18.985;109.226;0;0;0;0;0;0;109.226;NA;17,38%;17,38%;17,38%;NA%;17,86%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO JOSÉ DO CERRITO - SICOOB CREDICARU SC;694389;b3S;;I;2;SAO JOSE DO CERRITO;SC;09/2014;31.565;0;31.565;0;31.565;108.324;0;0;0;0;0;0;108.324;NA;29,14%;29,14%;29,14%;NA%;3,96%
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50657675;n2;;I;2;SAO PAULO;SP;09/2014;13.669;0;13.669;0;13.669;52.212;1.607;0;10.868;2.801;15.276;40.728;108.216;NA;12,63%;12,63%;12,63%;NA%;13,42%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1637949;b3S;;I;2;PRESIDENTE PRUDENTE;SP;09/2014;25.602;0;25.602;0;25.602;106.876;0;0;0;0;0;0;106.876;NA;23,95%;23,95%;23,95%;NA%;24,57%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;09/2014;27.307;0;27.307;0;27.307;106.850;0;0;0;0;0;0;106.850;NA;25,56%;25,56%;25,56%;NA%;9,86%
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO BRASIL CENTRAL;4243780;b3C;;I;2;GOIANIA;GO;09/2014;14.540;0;14.540;0;14.540;91.260;1.571;707;10.133;628;13.039;1.181;105.481;NA;13,78%;13,78%;13,78%;NA%;30,92%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO RIO DO PEIXE - SICOOB CREDIRIO SC;78865995;b3S;;I;2;JOACABA;SC;09/2014;17.864;0;17.864;0;17.864;105.318;0;0;0;0;0;0;105.318;NA;16,96%;16,96%;16,96%;NA%;3,75%
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;09/2014;17.762;0;17.762;0;17.762;105.146;0;0;0;0;0;0;105.146;NA;16,89%;16,89%;16,89%;NA%;18,11%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;09/2014;19.111;0;19.111;0;19.111;104.552;0;0;0;0;0;0;104.552;NA;18,28%;18,28%;18,28%;NA%;5,31%
ESCRITORIO LEROSA S.A. CORRETORES DE VALORES;61973863;n2;;I;2;SAO PAULO;SP;09/2014;27.427;0;27.427;0;27.427;15.072;42.562;0;9.029;11.140;62.732;26.387;104.190;NA;26,32%;26,32%;26,32%;NA%;20,97%
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;b3C;;I;2;GOIANIA;GO;09/2014;16.502;0;16.502;0;16.502;99.747;0;0;3.001;135;3.135;947;103.830;NA;15,89%;15,89%;15,89%;NA%;13,23%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;09/2014;75.264;0;75.264;0;75.264;84.324;0;0;0;0;0;19.191;103.515;NA;72,71%;72,71%;72,71%;NA%;0,75%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS DOS VALES DO TAQUARI E RIO PARDO E REGIÃO DA PRODUÇÃO LTDA;1635462;b3S;;I;2;LAJEADO;RS;09/2014;27.965;0;27.965;0;27.965;102.803;0;0;0;0;0;0;102.803;NA;27,20%;27,20%;27,20%;NA%;2,81%
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;09/2014;16.363;0;16.363;0;16.363;101.745;0;0;0;0;0;0;101.745;NA;16,08%;16,08%;16,08%;NA%;1,60%
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;09/2014;56.116;0;56.116;0;56.116;101.658;0;0;0;0;0;0;101.658;NA;55,20%;55,20%;55,20%;NA%;1,77%
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DE SAÚDE DE NÍVEL SUPERIOR E OUTROS SEGMENTOS DE CRÉDITO DO ESTADO DE MINAS GERAIS LTDA - UNICRED CENTRAL (MG);184068;b3C;;I;2;BELO HORIZONTE;MG;09/2014;14.530;0;14.530;0;14.530;89.176;0;0;8.050;0;8.050;4.384;101.610;NA;14,30%;14,30%;14,30%;NA%;7,33%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO NORTE DO PARANÁ - SICOOB ALIANÇA;6174009;b3S;;I;2;APUCARANA;PR;09/2014;20.339;0;20.339;0;20.339;101.438;0;0;0;0;0;0;101.438;NA;20,05%;20,05%;20,05%;NA%;8,44%
BANCO BRACCE S.A.;48795256;b1;;I;3;SAO PAULO;SP;09/2014;27.778;0;27.778;0;27.778;60.546;0;0;29.804;1.640;31.444;8.706;100.696;NA;27,59%;27,59%;27,59%;NA%;4,59%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO PIRACICABA E DO CIRCUITO DO OURO LTDA. - SICOOB CREDIMEPI;1644264;b3S;;I;2;JOAO MONLEVADE;MG;09/2014;27.165;0;27.165;0;27.165;100.345;0;0;0;0;0;0;100.345;NA;27,07%;27,07%;27,07%;NA%;17,67%
COOPERATIVA DE CRÉDITO RURAL E DOS EMPRESÁRIOS DO CENTRO DO ESTADO DE RONDÔNIA - SICOOB CENTRO;8044854;b3S;;I;2;JI-PARANA;RO;09/2014;23.273;0;23.273;0;23.273;99.483;0;0;0;0;0;0;99.483;NA;23,39%;23,39%;23,39%;NA%;7,11%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ARAXÁ LTDA. - SICOOB CREDIARA;66398496;b3S;;I;2;ARAXA;MG;09/2014;25.419;0;25.419;0;25.419;99.344;0;0;0;0;0;0;99.344;NA;25,59%;25,59%;25,59%;NA%;19,94%
ECONOMIA CREDITO IMOBILIARIO S.A.-ECONOMISA;17441197;n1;;I;2;BELO HORIZONTE;MG;09/2014;22.885;0;22.885;0;22.885;71.814;0;0;27.146;0;27.146;0;98.960;NA;23,13%;23,13%;23,13%;NA%;8,35%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE POMPÉU LTDA. - SICOOB CREDIPÉU;66262643;b3S;;I;2;POMPEU;MG;09/2014;20.756;0;20.756;0;20.756;97.108;0;0;0;0;0;0;97.108;NA;21,37%;21,37%;21,37%;NA%;8,84%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;09/2014;97.809;0;97.809;0;97.809;96.871;0;0;0;0;0;0;96.871;NA;100,97%;100,97%;100,97%;NA%;3,33%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE MINEIRO LTDA. - SICOOB CREDICOPA;71297899;b3S;;I;2;PATOS DE MINAS;MG;09/2014;41.833;0;41.833;0;41.833;96.413;0;0;0;0;0;0;96.413;NA;43,39%;43,39%;43,39%;NA%;2,30%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATROCÍNIO E REGIÃO LTDA. - SICOOB COOPACREDI;65229254;b3S;;I;2;PATROCINIO;MG;09/2014;24.337;0;24.337;0;24.337;96.395;0;0;0;0;0;0;96.395;NA;25,25%;25,25%;25,25%;NA%;3,74%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;b3S;;I;2;NOVA TRENTO;SC;09/2014;26.221;0;26.221;0;26.221;96.383;0;0;0;0;0;0;96.383;NA;27,21%;27,21%;27,21%;NA%;19,87%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;09/2014;24.370;0;24.370;0;24.370;95.957;0;0;0;0;0;0;95.957;NA;25,40%;25,40%;25,40%;NA%;21,40%
COOPERATIVA DE CRÉDITO E INVESTIMENTOS DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81706616;b3S;;I;2;JANDAIA DO SUL;PR;09/2014;17.561;0;17.561;0;17.561;95.919;0;0;0;0;0;0;95.919;NA;18,31%;18,31%;18,31%;NA%;22,20%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE ARACAJU LTDA - UNICRED ARACAJU;2923389;b3S;;I;2;ARACAJU;SE;09/2014;37.186;0;37.186;0;37.186;94.873;0;0;0;0;0;0;94.873;NA;39,20%;39,20%;39,20%;NA%;10,39%
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;09/2014;122.193;0;122.193;0;122.193;13.226;43.865;0;0;0;43.865;37.171;94.263;NA;129,63%;129,63%;129,63%;NA%;1,98%
VR;50524;b1;;C;2;BARUERI;SP;09/2014;106.782;0;106.782;0;106.782;67.316;0;0;0;0;0;26.378;93.695;NA;113,97%;113,97%;113,97%;NA%;0,02%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81292278;b3S;;I;2;SAO LOURENCO D'OESTE;SC;09/2014;22.519;0;22.519;0;22.519;93.199;0;0;0;0;0;0;93.199;NA;24,16%;24,16%;24,16%;NA%;31,28%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE FRUTAL LTDA.   SICOOB FRUTAL;71419600;b3S;;I;2;FRUTAL;MG;09/2014;31.341;0;31.341;0;31.341;93.149;0;0;0;0;0;0;93.149;NA;33,65%;33,65%;33,65%;NA%;4,31%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA.   SICOOB UNIÃO;1060307;b3S;;I;2;RAUL SOARES;MG;09/2014;17.577;0;17.577;0;17.577;93.099;0;0;0;0;0;0;93.099;NA;18,88%;18,88%;18,88%;NA%;19,71%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24830879;b3S;;I;2;MINEIROS;GO;09/2014;67.610;0;67.610;0;67.610;92.927;0;0;0;0;0;0;92.927;NA;72,76%;72,76%;72,76%;NA%;4,88%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;09/2014;66.481;0;66.481;0;66.481;91.940;0;0;0;0;0;0;91.940;NA;72,31%;72,31%;72,31%;NA%;13,07%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS E ÓRGÃOS OFICIAIS DO ESTADO DE MINAS GERAIS LTDA   SICOOB COOPSEF;16721078;b3S;;I;2;BELO HORIZONTE;MG;09/2014;55.064;0;55.064;0;55.064;91.926;0;0;0;0;0;0;91.926;NA;59,90%;59,90%;59,90%;NA%;3,54%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;09/2014;29.510;0;29.510;0;29.510;91.843;0;0;0;0;0;0;91.843;NA;32,13%;32,13%;32,13%;NA%;7,35%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS   SICOOB CREDICAMPOS SC;78862083;b3S;;I;2;CAMPOS NOVOS;SC;09/2014;14.663;0;14.663;0;14.663;91.471;0;0;0;0;0;0;91.471;NA;16,03%;16,03%;16,03%;NA%;5,93%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SETE LAGOAS LTDA - SICOOB CREDISETE;22753982;b3S;;I;2;SETE LAGOAS;MG;09/2014;26.773;0;26.773;0;26.773;90.625;0;0;0;0;0;0;90.625;NA;29,54%;29,54%;29,54%;NA%;4,90%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DO VALE DO PARAIBA, LITORAL NORTE PAULISTA E SERRA DA MANTIQUEIRA - CRESSEM;54190525;b3S;;I;2;SAO JOSE DOS CAMPOS;SP;09/2014;93.419;0;93.419;0;93.419;90.472;0;0;0;0;0;0;90.472;NA;103,26%;103,26%;103,26%;NA%;3,50%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;09/2014;27.695;0;27.695;0;27.695;88.233;0;0;0;0;0;0;88.233;NA;31,39%;31,39%;31,39%;NA%;1,96%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;09/2014;61.119;0;61.119;0;61.119;87.819;0;0;0;0;0;0;87.819;NA;69,60%;69,60%;69,60%;NA%;2,94%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19449602;b3S;;I;2;CARATINGA;MG;09/2014;26.369;0;26.369;0;26.369;86.961;0;0;0;0;0;0;86.961;NA;30,32%;30,32%;30,32%;NA%;9,63%
UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;33968066;n2;;I;2;RIO DE JANEIRO;RJ;09/2014;14.018;0;14.018;0;14.018;10.223;0;0;7;1.983;1.989;73.990;86.202;NA;16,26%;16,26%;16,26%;NA%;26,16%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5241619;b3S;;I;2;PRIMAVERA DO LESTE;MT;09/2014;16.637;0;16.637;0;16.637;86.056;0;0;0;0;0;0;86.056;NA;19,33%;19,33%;19,33%;NA%;4,25%
BANCO ARBI S.A.;54403563;b1;;I;2;RIO DE JANEIRO;RJ;09/2014;21.839;0;21.839;0;21.839;74.886;0;0;0;494;494;9.090;84.470;NA;25,85%;25,85%;25,85%;NA%;41,52%
CORRETORA SOUZA BARROS - CAMBIO E TITULOS S.A.;61787776;n2;;I;2;SAO PAULO;SP;09/2014;33.690;0;33.690;0;33.690;36.415;302;0;8;21.994;22.304;25.634;84.353;NA;39,94%;39,94%;39,94%;NA%;2,47%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO MEIO OESTE CATARINENSE - SICOOB CREDIMOC SC;80959638;b3S;;I;2;XANXERE;SC;09/2014;15.577;0;15.577;0;15.577;83.830;0;0;0;0;0;0;83.830;NA;18,58%;18,58%;18,58%;NA%;8,20%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;09/2014;28.855;0;28.855;0;28.855;83.772;0;0;0;0;0;0;83.772;NA;34,45%;34,45%;34,45%;NA%;1,66%
BANCO AZTECA DO BRASIL S.A.;9391857;b1;;I;3;RECIFE;PE;09/2014;24.798;0;24.798;0;24.798;70.075;8.084;0;4;0;8.088;5.485;83.649;NA;29,65%;29,65%;29,65%;NA%;1,03%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO   CREDISIS JI-CRED;2309070;b3S;;I;2;JI-PARANA;RO;09/2014;29.231;0;29.231;0;29.231;83.184;0;0;0;0;0;0;83.184;NA;35,14%;35,14%;35,14%;NA%;3,74%
SITA SOCIEDADE CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17315359;n2;;I;2;BELO HORIZONTE;MG;09/2014;57.222;0;57.222;0;57.222;66.568;0;0;0;0;0;15.849;82.417;NA;69,43%;69,43%;69,43%;NA%;0,62%
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2910987;b3S;;I;2;ERECHIM;RS;09/2014;16.174;0;16.174;0;16.174;81.877;0;0;0;0;0;0;81.877;NA;19,75%;19,75%;19,75%;NA%;3,77%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO GOIANO LTDA.;3730508;b3S;;I;2;GOIANIA;GO;09/2014;34.165;0;34.165;0;34.165;81.676;0;0;0;0;0;0;81.676;NA;41,83%;41,83%;41,83%;NA%;4,44%
COOPERATIVA CENTRAL DE CRÉDITO DO RIO DE JANEIRO LTDA.;14568725;b3C;;I;2;RIO DE JANEIRO;RJ;09/2014;11.380;0;11.380;0;11.380;74.912;0;0;2.632;0;2.632;3.990;81.534;NA;13,96%;13,96%;13,96%;NA%;14,90%
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10694628;n1;;I;2;NATAL;RN;09/2014;20.104;0;20.104;0;20.104;65.090;0;0;0;0;0;16.126;81.216;NA;24,75%;24,75%;24,75%;NA%;7,37%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO SUDOESTE DE GOIÁS - SICREDI SUDOESTE GO;6332931;b3S;;I;2;RIO VERDE;GO;09/2014;18.653;0;18.653;0;18.653;80.948;0;0;0;0;0;0;80.948;NA;23,04%;23,04%;23,04%;NA%;13,96%
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO E MATO GROSSO DO SUL;106180;b3C;;I;2;CUIABA;MT;09/2014;17.530;0;17.530;0;17.530;80.552;0;0;0;0;0;0;80.552;NA;21,76%;21,76%;21,76%;NA%;41,81%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE TRANSPORTES DO ESTADO DE SANTA CATARINA   TRANSPOCRED;8075352;b3S;;I;2;FLORIANOPOLIS;SC;09/2014;15.530;0;15.530;0;15.530;80.476;0;0;0;0;0;0;80.476;NA;19,30%;19,30%;19,30%;NA%;8,46%
COOPERATIVA DE CRÉDITO MÚTUO DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS DO ABCD, MAUÁ, RIBEIRÃO PIRES E VALE DO PARAÍBA - CREDCEG;7789195;b3S;;I;2;SAO BERNARDO DO CAMPO;SP;09/2014;21.914;0;21.914;0;21.914;79.376;0;0;0;0;0;0;79.376;NA;27,61%;27,61%;27,61%;NA%;0,86%
NOVINVEST CORRETORA DE VALORES MOBILIARIOS LTDA.;43060029;n2;;I;2;SAO PAULO;SP;09/2014;13.864;0;13.864;0;13.864;4.600;0;0;1;58.865;58.866;15.616;79.082;NA;17,53%;17,53%;17,53%;NA%;11,40%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE TOLEDO E REGIÃO LTDA. - UNIPRIME PIONEIRA DO PARANÁ;1286361;b3S;;I;2;TOLEDO;PR;09/2014;21.218;0;21.218;0;21.218;78.807;0;0;0;0;0;0;78.807;NA;26,92%;26,92%;26,92%;NA%;5,60%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;09/2014;13.423;0;13.423;0;13.423;78.513;0;0;0;0;0;0;78.513;NA;17,10%;17,10%;17,10%;NA%;6,02%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO NO ESTADO DO RIO DE JANEIRO LIMITADA - SICOOB COOMPERJ;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;09/2014;21.919;0;21.919;0;21.919;78.498;0;0;0;0;0;0;78.498;NA;27,92%;27,92%;27,92%;NA%;21,56%
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;;I;2;PORTO VELHO;RO;09/2014;16.045;0;16.045;0;16.045;70.592;0;0;7;0;7;7.399;77.998;NA;20,57%;20,57%;20,57%;NA%;37,82%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;09/2014;28.151;0;28.151;0;28.151;77.568;0;0;0;0;0;0;77.568;NA;36,29%;36,29%;36,29%;NA%;14,48%
WALPIRES S.A. CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS;61769790;n2;;I;2;SAO PAULO;SP;09/2014;4.773;0;4.773;0;4.773;27.938;0;0;8;33.638;33.645;14.540;76.123;NA;6,27%;6,27%;6,27%;NA%;46,20%
SENSO CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A;17352220;n2;;I;2;RIO DE JANEIRO;RJ;09/2014;31.903;0;31.903;0;31.903;21.716;0;0;438;47.463;47.901;6.335;75.952;NA;42,00%;42,00%;42,00%;NA%;0,89%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2232383;b3S;;I;2;CLAUDIO;MG;09/2014;31.900;0;31.900;0;31.900;75.807;0;0;0;0;0;0;75.807;NA;42,08%;42,08%;42,08%;NA%;6,18%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO NORDESTE DE MINAS GERAIS LTDA - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;09/2014;28.233;0;28.233;0;28.233;75.702;0;0;0;0;0;0;75.702;NA;37,29%;37,29%;37,29%;NA%;5,00%
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO ALTO E MEDIO JEQUITINHONHA LTDA - SICOOB CREDIJEQUITINHONHA;71243034;b3S;;I;2;CAPELINHA;MG;09/2014;22.412;0;22.412;0;22.412;75.580;0;0;0;0;0;0;75.580;NA;29,65%;29,65%;29,65%;NA%;12,90%
AGORACRED S/A SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;36321990;n1;;I;2;VITORIA;ES;09/2014;8.561;0;8.561;0;8.561;50.722;0;0;0;0;0;23.972;74.694;NA;11,46%;11,46%;11,46%;NA%;32,72%
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DO SECOVI-GO E DOS SERVIDORES PÚBLICOS DO ESTADO DE GOIÁS LTDA;7599206;b3S;;I;2;GOIANIA;GO;09/2014;27.785;0;27.785;0;27.785;74.502;0;0;0;0;0;0;74.502;NA;37,29%;37,29%;37,29%;NA%;2,76%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO;62928320;b3S;;I;2;SAO PAULO;SP;09/2014;81.212;0;81.212;0;81.212;74.345;0;0;0;0;0;0;74.345;NA;109,24%;109,24%;109,24%;NA%;0,01%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DO ESTADO DE SÃO PAULO   SICREDI NOROESTE SP;3065046;b3S;;I;2;SAO JOSE DO RIO PRETO;SP;09/2014;11.838;0;11.838;0;11.838;73.591;0;0;0;0;0;0;73.591;NA;16,09%;16,09%;16,09%;NA%;21,71%
COOPERATIVA DE CRÉDITO MÚTUO REGIONAL SUL FLUMINENSE LTDA.   UNICRED REGIONAL SUL FLUMINENSE;86803939;b3S;;I;2;NOVA IGUACU;RJ;09/2014;12.061;0;12.061;0;12.061;73.386;0;0;0;0;0;0;73.386;NA;16,43%;16,43%;16,43%;NA%;35,51%
COOPERATIVA DE CREDITO RURAL DE ARAGUARI LTDA. - SICOOB ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;09/2014;14.307;0;14.307;0;14.307;72.808;0;0;0;0;0;0;72.808;NA;19,65%;19,65%;19,65%;NA%;4,47%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO OESTE DE MINAS GERAIS LTDA. - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;09/2014;22.382;0;22.382;0;22.382;72.668;0;0;0;0;0;0;72.668;NA;30,80%;30,80%;30,80%;NA%;5,83%
COOPERATIVA DE CRÉDITO DE PRODUTORES RURAIS E DE LIVRE ADMISSÃO DO TRIÂNGULO LTDA    SICOOB CREDITRIL;41669227;b3S;;I;2;UBERLANDIA;MG;09/2014;23.886;0;23.886;0;23.886;72.507;0;0;0;0;0;0;72.507;NA;32,94%;32,94%;32,94%;NA%;16,76%
