Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;09/2013;4.652.906;2.665.788;4.168.227;3.946.796;484.679;33.692;484.675;18,97%;16,54%;44;49
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;09/2013;4.442.127;3.639.468;2.822.446;2.257.237;1.619.682;6.179;1.169.680;28,78%;2,32%;1;0
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;09/2013;4.288.912;2.732.524;3.009.180;2.926.030;1.279.732;31.540;1.279.030;20,32%;47,54%;2;0
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;;I;3;SAO PAULO;SP;09/2013;4.250.912;3.200.127;3.845.116;3.284.942;405.796;17.691;432.910;13,46%;2,79%;1;0
SOFISA;31873;b1;;C;2;SAO PAULO;SP;09/2013;4.227.294;1.979.705;3.527.382;2.632.432;699.912;5.858;652.597;18,58%;33,71%;17;0
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;09/2013;4.176.751;2.467.025;3.602.296;3.195.594;574.455;2.003;554.873;14,50%;17,57%;14;1
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;09/2013;4.078.764;4.057.242;3.515.627;3.335.489;563.137;23.341;689.836;15,73%;0,59%;2;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;09/2013;3.997.808;3.339.925;3.276.964;3.123.741;720.844;7.077;540.844;15,19%;0,70%;1;0
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;09/2013;3.970.082;3.407.726;3.324.816;3.231.607;645.266;-9.972;645.266;15,47%;0,35%;1;0
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;09/2013;3.742.077;3.692.355;3.249.121;3.023.457;492.955;-5.434;542.328;13,58%;6,09%;1;0
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;09/2013;3.701.889;122.141;2.995.073;1.349.693;706.816;-15.606;664.131;17,57%;4,08%;2;0
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;09/2013;3.513.784;3.003.773;2.759.804;243.695;753.980;64.509;753.980;27,05%;0,98%;1;0
ING;51073;b1;;C;3;SAO PAULO;SP;09/2013;3.508.582;1.103.510;2.680.678;2.431.754;827.904;10.794;827.904;47,53%;0,36%;2;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;09/2013;3.480.082;1.591.088;3.206.795;2.850.362;273.287;14.511;379.334;16,22%;23,82%;61;10
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;09/2013;3.456.979;2.844.654;2.786.365;1.235.376;670.614;14.895;582.583;17,46%;0,67%;2;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;09/2013;3.446.167;2.126.119;2.544.728;2.501.843;901.439;30.093;874.151;28,83%;8,30%;0;50
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;09/2013;3.412.456;894.316;2.651.487;2.072.886;760.969;-2.610;765.426;32,79%;2,37%;5;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;09/2013;3.208.238;1.361.569;2.534.717;2.279.300;673.521;11.351;761.175;27,03%;0,30%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;09/2013;3.175.362;0;3.040.192;2.763.258;135.170;2.893;78.263;20,38%;13,39%;0;0
ORIGINAL;51781;b1;;C;2;SAO PAULO;SP;09/2013;3.156.569;1.033.861;1.145.757;801.308;2.010.813;-17.828;2.010.027;78,81%;7,63%;2;0
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;09/2013;3.149.878;2.088.364;2.767.631;1.415.271;382.247;10.198;573.371;18,05%;12,69%;5;0
BBM;30207;b1;;C;2;SALVADOR;BA;09/2013;3.110.925;1.098.420;2.563.762;2.140.387;547.163;7.953;544.229;22,41%;9,44%;9;0
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;09/2013;3.011.958;2.939.254;2.649.861;759.670;362.097;25.277;0;NI%;0,00%;3;0
HONDA;51396;b2;;C;3;SAO PAULO;SP;09/2013;2.988.048;2.782.551;2.501.883;2.350.851;486.165;19.414;485.698;19,08%;0,11%;2;0
COOPERATIVA CENTRAL DE CRÉDITO DOS ESTADOS DO PARANÁ E DE SÃO PAULO - CENTRAL SICREDI PR/SP;80230774;b3C;;I;2;CURITIBA;PR;09/2013;2.893.052;85.732;2.761.168;296;131.884;0;68.804;16,53%;3,97%;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;09/2013;2.538.149;24.498;2.286.285;219.489;251.865;4.791;160.095;16,78%;45,56%;0;1
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;09/2013;2.449.148;113.665;2.300.028;2.062.126;149.120;5.358;88.765;13,83%;27,75%;0;0
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;09/2013;2.331.732;0;2.031.358;724.786;300.374;4.284;300.374;46,12%;0,26%;1;0
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;09/2013;2.224.303;0;2.179.932;2.159.178;44.371;3.013;44.371;81,45%;3,23%;1;0
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;09/2013;2.104.350;1.267.512;1.652.066;1.488.580;452.284;8.690;472.534;17,29%;7,40%;8;0
RODOBENS;51736;b1;;C;2;SAO PAULO;SP;09/2013;2.093.875;1.490.179;1.671.065;1.400.798;422.810;16.357;422.809;16,58%;23,15%;3;0
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;09/2013;1.947.756;1.425.292;1.595.836;1.461.966;351.919;3.045;351.919;25,31%;0,07%;1;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;09/2013;1.924.004;1.292.154;1.600.869;1.510.401;323.135;15.139;307.093;17,11%;4,21%;0;25
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;3;RIO DE JANEIRO;RJ;09/2013;1.909.679;0;1.790.816;0;118.862;11.220;118.180;13,66%;12,53%;3;0
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;09/2013;1.803.612;195.597;1.651.187;860.929;152.426;7.094;180.385;25,86%;3,41%;3;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;09/2013;1.762.419;49.786;1.666.320;66.876;96.098;3.455;56.655;12,10%;31,99%;0;0
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;09/2013;1.756.847;1.748.804;1.604.408;1.526.629;152.438;-2.095;212.627;12,21%;1,24%;1;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;09/2013;1.755.773;911.356;296.725;0;1.459.048;161.444;1.459.048;55,93%;1,11%;1;0
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;09/2013;1.750.955;1.159.048;1.403.871;1.126.106;347.084;4.261;347.082;18,88%;26,33%;45;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;09/2013;1.678.170;137.188;1.580.334;99.150;97.836;31;60.621;20,78%;2,57%;0;0
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;09/2013;1.674.329;1.578.045;1.164.743;189.305;509.586;55.705;0;NI%;0,00%;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;09/2013;1.627.925;1.119.183;1.221.106;1.160.678;406.819;18.877;406.108;29,65%;3,36%;0;68
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;09/2013;1.603.275;574.922;1.139.369;621.412;463.906;-1.019;463.745;26,25%;9,72%;4;0
OMNI;50940;n1;;C;2;SAO PAULO;SP;09/2013;1.589.788;1.236.746;1.418.515;724.340;171.273;13.031;0;NI%;0,00%;2;0
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;09/2013;1.588.673;530.074;1.386.387;597.619;202.287;14.193;201.886;15,75%;15,55%;14;1
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;09/2013;1.571.793;928.460;1.327.873;949.922;243.919;5.796;243.831;27,20%;8,89%;1;0
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;09/2013;1.507.332;1.369.556;1.225.306;1.196.896;282.026;3.989;282.026;17,04%;0,00%;1;0
FATOR;50122;b1;;C;2;SAO PAULO;SP;09/2013;1.499.413;72.747;1.094.407;866.055;405.006;9.293;405.006;33,64%;37,81%;4;0
ICAP DO BRASIL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;9105360;n2;;I;3;RIO DE JANEIRO;RJ;09/2013;1.469.426;3.406;1.408.114;1.049.478;61.311;-177;61.248;13,38%;13,02%;2;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;09/2013;1.408.694;668.206;64.812;29.063;1.343.882;7.767;211.857;80,95%;0,58%;1;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;09/2013;1.395.507;1.223.791;901.981;291.552;493.526;28.412;493.526;43,33%;0,15%;1;0
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;09/2013;1.393.837;314.403;884.202;633.713;509.635;160;509.635;61,68%;0,77%;1;0
BANCO INTERMEDIUM S/A;416968;b1;;I;2;BELO HORIZONTE;MG;09/2013;1.378.683;1.048.376;1.094.823;873.580;283.860;685;283.860;24,10%;3,43%;5;0
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;09/2013;1.370.219;386.172;1.129.247;865.273;240.973;-2.410;307.048;15,31%;10,41%;2;0
BANIF;20255;b1;;C;3;SAO PAULO;SP;09/2013;1.351.998;1.058.289;1.141.631;928.618;210.368;-34.341;211.229;14,67%;3,89%;13;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;09/2013;1.344.598;938.401;1.096.632;605.245;247.966;17.005;232.026;18,02%;5,81%;0;22
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;09/2013;1.326.061;984.121;990.182;967.100;335.879;15.562;335.872;26,20%;2,50%;0;5
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;09/2013;1.276.707;684.912;240.567;205.645;1.036.140;4.895;836.140;107,29%;0,41%;0;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;09/2013;1.250.640;1.105.194;794.082;654.774;456.558;5.980;412.398;31,27%;0,00%;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;09/2013;1.186.597;713.837;1.032.295;675.480;154.302;7.606;143.284;14,64%;21,87%;0;68
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;09/2013;1.175.805;576.424;916.442;845.557;259.364;6.708;259.364;34,14%;0,06%;0;36
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;09/2013;1.149.262;588.117;960.253;876.218;189.009;9.489;174.695;19,16%;12,10%;0;39
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;09/2013;1.108.259;14.858;1.052.680;732.674;55.579;141;55.579;18,19%;11,28%;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;09/2013;1.068.601;13.537;1.007.705;686.179;60.896;2.428;60.893;11,78%;11,97%;0;0
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;09/2013;1.061.722;492.503;934.781;819.232;126.941;961;143.091;24,28%;2,03%;1;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;09/2013;1.012.240;304.595;909.456;885.172;102.783;4.403;99.602;16,34%;6,38%;0;33
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;09/2013;1.002.680;387.285;897.684;828.595;104.996;1.624;99.673;16,21%;4,02%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;09/2013;960.367;541.879;797.913;583.049;162.454;5.454;150.306;18,54%;16,81%;0;42
BMW;51420;n1;;C;3;SAO PAULO;SP;09/2013;952.991;804.118;775.922;642.286;177.068;70;0;NI%;0,00%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;09/2013;936.719;566.023;792.708;578.342;144.012;7.517;139.548;14,80%;16,55%;0;35
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;09/2013;929.503;510.440;791.379;465.316;138.124;7.673;129.034;16,80%;11,31%;0;13
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;09/2013;883.918;829.056;706.138;692.877;177.780;2.857;177.780;18,37%;0,73%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;09/2013;875.499;277.072;721.655;634.834;153.843;7.493;142.743;22,39%;7,12%;0;20
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;09/2013;855.052;407.111;399.899;324.219;455.153;5.288;305.153;38,69%;15,79%;1;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;09/2013;845.880;722.224;365.731;303.831;480.149;6.604;80.149;14,65%;4,27%;1;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;09/2013;831.002;65.270;732.291;642.872;98.712;0;98.179;15,89%;7,45%;0;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;;I;3;SAO PAULO;SP;09/2013;823.512;292.385;482.098;387.390;341.414;-69;341.414;52,12%;1,26%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;09/2013;819.922;105.896;727.968;0;91.954;2.399;91.954;27,80%;5,65%;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;09/2013;816.797;1.851;762.367;0;54.431;4.005;22.472;36,04%;32,95%;0;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS LTDA;2398976;b3S;;I;2;LONDRINA;PR;09/2013;810.079;338.313;555.017;523.376;255.063;8.589;202.170;34,68%;5,05%;0;19
UNIPRIME CENTRAL - CENTRAL INTERESTADUAL DE COOPERATIVAS DE CREDITO LTDA.;3046391;b3C;;I;2;LONDRINA;PR;09/2013;791.556;0;769.237;34.501;22.319;0;22.319;16,07%;22,22%;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;09/2013;790.301;352.986;697.487;590.843;92.813;4.992;103.686;16,66%;11,30%;0;29
