Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
CITIBANK;30403;b1;;C;3;SAO PAULO;SP;03/2014;6.891.575;0;6.891.575;0;6.891.575;35.032.677;2.244.890;10;6.485.015;84.530;8.814.446;3.625.550;47.472.673;NA;14,52%;14,52%;14,52%;NA%;10,31%
BANRISUL;30173;b1;;C;1;PORTO ALEGRE;RS;03/2014;5.111.592;0;5.111.592;1.421.260;6.532.853;33.297.914;614.293;0;2.079;17.756;634.128;4.906.783;38.838.825;NA;13,16%;13,16%;16,82%;NA%;9,74%
BANCO DO NORDESTE DO BRASIL S.A.;7237373;b1;;I;1;FORTALEZA;CE;03/2014;2.990.920;0;2.990.920;2.399.052;5.389.973;29.090.451;46.095;2.745;46.764;0;95.604;5.210.724;34.396.778;NA;8,70%;8,70%;15,67%;NA%;3,94%
CREDIT SUISSE;30771;b1;;C;3;SAO PAULO;SP;03/2014;3.084.513;0;3.084.513;905.200;3.989.713;18.101.680;3.078.137;0;4.179.020;283.114;7.540.272;2.642.492;28.284.443;NA;10,91%;10,91%;14,11%;NA%;27,79%
BMG;30290;b1;;C;2;SAO PAULO;SP;03/2014;2.363.448;0;2.363.448;947.906;3.311.354;23.847.791;58.502;0;0;0;58.502;908.297;24.814.589;NA;9,52%;9,52%;13,34%;NA%;38,16%
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;03/2014;2.280.935;0;2.280.935;932.703;3.213.638;23.033.504;0;0;0;0;0;748.474;23.781.978;NA;9,59%;9,59%;13,51%;NA%;4,76%
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;03/2014;2.656.901;0;2.656.901;72.154;2.729.055;13.939.481;100.186;6.787;3.284.834;46.987;3.438.793;1.906.828;19.285.102;NA;13,78%;13,78%;14,15%;NA%;3,00%
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;03/2014;1.236.710;0;1.236.710;1.065.416;2.302.126;17.226.189;19.417;0;234.732;0;254.149;1.623.068;19.103.405;NA;6,47%;6,47%;12,05%;NA%;46,93%
JP MORGAN CHASE;20107;b1;;C;3;SAO PAULO;SP;03/2014;3.479.438;0;3.479.438;0;3.479.438;11.095.586;463.104;23.808;5.134.689;540.478;6.162.079;1.387.213;18.644.878;NA;18,66%;18,66%;18,66%;NA%;3,20%
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;03/2014;1.948.962;0;1.948.962;662.360;2.611.322;16.970.862;142.247;38.773;537.655;600;719.275;798.274;18.488.411;NA;10,54%;10,54%;14,12%;NA%;3,69%
BIC;32119;b1;;C;2;SAO PAULO;SP;03/2014;1.954.070;0;1.954.070;761.408;2.715.478;13.309.833;755.229;0;34.516;6.749;796.494;1.564.557;15.670.885;NA;12,47%;12,47%;17,33%;NA%;7,66%
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;03/2014;2.442.776;0;2.442.776;0;2.442.776;12.232.920;115.448;0;1.385.378;53.168;1.553.993;634.575;14.421.488;NA;16,94%;16,94%;16,94%;NA%;8,76%
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;03/2014;1.169.498;0;1.169.498;650.667;1.820.165;11.252.495;319.582;199.445;389.209;0;908.236;644.082;12.804.813;NA;9,13%;9,13%;14,21%;NA%;1,89%
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;03/2014;1.558.393;0;1.558.393;0;1.558.393;11.570.189;8.153;0;791;0;8.944;727.537;12.306.669;NA;12,66%;12,66%;12,66%;NA%;15,31%
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;03/2014;1.310.940;0;1.310.940;0;1.310.940;10.243.893;478;0;0;0;478;774.690;11.019.060;NA;11,90%;11,90%;11,90%;NA%;10,74%
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;03/2014;1.324.002;0;1.324.002;149.828;1.473.830;10.156.236;0;0;0;0;0;662.023;10.818.259;NA;12,24%;12,24%;13,62%;NA%;0,30%
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;03/2014;1.508.756;0;1.508.756;0;1.508.756;10.033.612;1.094;0;0;18.002;19.097;536.772;10.589.481;NA;14,25%;14,25%;14,25%;NA%;1,56%
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;03/2014;832.002;830;832.832;463.263;1.296.095;9.809.560;37.183;0;790;0;37.973;605.202;10.452.735;NA;7,96%;7,97%;12,40%;NA%;20,10%
PINE;50304;b1;;C;2;SAO PAULO;SP;03/2014;1.234.061;0;1.234.061;151.935;1.385.996;9.423.913;31.513;33.791;474.491;0;539.795;187.571;10.151.278;NA;12,16%;12,16%;13,65%;NA%;2,23%
ALFA;51293;b1;;C;2;SAO PAULO;SP;03/2014;2.012.258;0;2.012.258;0;2.012.258;9.193.186;35.657;0;90.833;8.602;135.092;773.305;10.101.583;NA;19,92%;19,92%;19,92%;NA%;11,25%
BRB;31976;b1;;C;1;BRASILIA;DF;03/2014;1.092.876;0;1.092.876;185.629;1.278.506;9.166.744;13.340;87;9.291;4.858;27.577;658.285;9.852.605;NA;11,09%;11,09%;12,98%;NA%;18,45%
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;03/2014;1.640.056;0;1.640.056;0;1.640.056;6.541.425;55.009;10.370;2.374.455;0;2.439.834;832.325;9.813.584;NA;16,71%;16,71%;16,71%;NA%;2,24%
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;03/2014;1.778.940;0;1.778.940;0;1.778.940;5.419.774;545.580;9.245;1.389.536;235.500;2.179.862;659.151;8.258.787;NA;21,54%;21,54%;21,54%;NA%;1,07%
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;03/2014;4.712.515;0;4.712.515;0;4.712.515;131.502;0;0;18.530;6.941.178;6.959.707;212.538;7.303.747;NA;64,52%;64,52%;64,52%;NA%;0,00%
BANESTES;30159;b1;;C;1;VITORIA;ES;03/2014;985.968;0;985.968;0;985.968;5.732.505;43.735;0;91.927;6.191;141.853;810.610;6.684.968;NA;14,75%;14,75%;14,75%;NA%;20,83%
BANCO FIBRA S.A.;58616418;b1;;I;2;SAO PAULO;SP;03/2014;831.906;0;831.906;118.457;950.362;5.999.331;40.771;0;222.109;0;262.880;166.124;6.428.335;NA;12,94%;12,94%;14,78%;NA%;15,49%
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;03/2014;827.039;117.992;945.030;0;945.030;5.582.716;24.783;0;72.014;160;96.956;407.601;6.087.273;NA;13,59%;15,52%;15,52%;NA%;7,46%
BANCO CNH INDUSTRIAL CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;03/2014;1.091.799;0;1.091.799;0;1.091.799;5.587.129;0;0;0;0;0;385.338;5.972.467;NA;18,28%;18,28%;18,28%;NA%;2,72%
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;03/2014;1.028.258;0;1.028.258;0;1.028.258;4.190.455;34.742;0;905.073;90.118;1.029.933;460.305;5.680.693;NA;18,10%;18,10%;18,10%;NA%;4,37%
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;03/2014;1.242.287;0;1.242.287;0;1.242.287;4.350.926;53.124;0;700.785;0;753.909;397.503;5.502.339;NA;22,58%;22,58%;22,58%;NA%;8,41%
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;03/2014;591.157;0;591.157;91.767;682.924;4.482.508;527.318;0;0;0;527.318;135.559;5.145.385;NA;11,49%;11,49%;13,27%;NA%;0,60%
BANCOOB;51750;b1;;C;2;BRASILIA;DF;03/2014;607.498;0;607.498;16.833;624.331;4.625.138;12.450;0;23.245;0;35.694;424.682;5.085.514;NA;11,95%;11,95%;12,28%;NA%;11,45%
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;03/2014;1.211.037;0;1.211.037;0;1.211.037;4.397.941;0;0;145.657;0;145.657;523.850;5.067.448;NA;23,90%;23,90%;23,90%;NA%;47,66%
BES;51482;b2;;C;3;SAO PAULO;SP;03/2014;636.053;0;636.053;631;636.684;3.321.318;217.441;0;1.094.824;39.187;1.351.452;258.883;4.931.653;NA;12,90%;12,90%;12,91%;NA%;6,60%
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;03/2014;994.188;0;994.188;0;994.188;2.802.094;67.972;0;1.557.782;75.034;1.700.789;399.302;4.902.185;NA;20,28%;20,28%;20,28%;NA%;4,66%
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;03/2014;747.649;0;747.649;0;747.649;4.467.577;4.232;0;0;0;4.232;242.984;4.714.793;NA;15,86%;15,86%;15,86%;NA%;0,64%
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;03/2014;658.125;0;658.125;0;658.125;4.315.143;10.170;0;0;0;10.170;179.770;4.505.083;NA;14,61%;14,61%;14,61%;NA%;0,31%
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;03/2014;605.497;0;605.497;0;605.497;4.117.563;10.243;10.774;111.045;1.191;133.253;145.005;4.395.821;NA;13,77%;13,77%;13,77%;NA%;18,24%
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;03/2014;506.059;0;506.059;37.185;543.244;4.085.939;0;0;0;0;0;213.681;4.299.620;NA;11,77%;11,77%;12,63%;NA%;5,49%
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;03/2014;1.332.219;0;1.332.219;34.916;1.367.134;2.053.990;14.579;0;1.132.607;389;1.147.575;893.087;4.094.653;NA;32,54%;32,54%;33,39%;NA%;2,64%
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;03/2014;793.468;0;793.468;4.525;797.993;3.507.569;52.030;0;279.967;0;331.997;158.782;3.998.347;NA;19,84%;19,84%;19,96%;NA%;2,32%
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;03/2014;583.024;0;583.024;0;583.024;3.567.063;789;0;0;0;789;202.072;3.769.924;NA;15,47%;15,47%;15,47%;NA%;6,57%
SOFISA;31873;b1;;C;2;SAO PAULO;SP;03/2014;620.110;0;620.110;0;620.110;3.141.045;330.853;21;57.184;11.602;399.659;170.711;3.711.416;NA;16,71%;16,71%;16,71%;NA%;34,69%
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;03/2014;511.950;0;511.950;0;511.950;3.415.492;0;0;0;0;0;258.614;3.674.105;NA;13,93%;13,93%;13,93%;NA%;1,25%
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;03/2014;679.199;0;679.199;456.635;1.135.834;3.421.469;25.167;0;31.191;0;56.358;142.259;3.620.086;NA;18,76%;18,76%;31,38%;NA%;0,22%
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;03/2014;890.723;0;890.723;0;890.723;3.239.928;5.605;0;0;0;5.605;132.590;3.378.123;NA;26,37%;26,37%;26,37%;NA%;3,97%
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;03/2014;692.949;0;692.949;0;692.949;2.977.294;2.016;0;0;0;2.016;270.895;3.250.205;NA;21,32%;21,32%;21,32%;NA%;0,89%
BANCO TOYOTA DO BRASIL S.A.;3215790;b2;;I;3;SAO PAULO;SP;03/2014;474.354;0;474.354;19.144;493.498;3.178.348;0;0;0;0;0;60.606;3.238.955;NA;14,65%;14,65%;15,24%;NA%;3,32%
HONDA;51396;b2;;C;3;SAO PAULO;SP;03/2014;522.456;0;522.456;0;522.456;3.087.054;0;0;0;0;0;107.201;3.194.256;NA;16,36%;16,36%;16,36%;NA%;0,24%
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;03/2014;399.599;0;399.599;172.667;572.267;2.533.066;161.017;200;21.875;5.704;188.796;406.737;3.128.600;NA;12,77%;12,77%;18,29%;NA%;10,55%
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;03/2014;1.746.433;0;1.746.433;0;1.746.433;1.588.475;0;0;0;0;0;1.466.405;3.054.880;NA;57,17%;57,17%;57,17%;NA%;0,95%
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;03/2014;493.887;0;493.887;0;493.887;2.660.116;5.586;0;2.175;0;7.761;222.559;2.890.436;NA;17,09%;17,09%;17,09%;NA%;18,14%
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;03/2014;885.638;0;885.638;0;885.638;2.544.038;0;0;0;0;0;293.281;2.837.318;NA;31,21%;31,21%;31,21%;NA%;8,32%
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;03/2014;1.154.277;0;1.154.277;0;1.154.277;1.792.086;14.465;0;691.873;0;706.338;245.651;2.744.075;NA;42,06%;42,06%;42,06%;NA%;4,78%
RODOBENS;51736;b1;;C;2;SAO PAULO;SP;03/2014;443.696;0;443.696;0;443.696;2.669.579;0;0;65;0;65;47.623;2.717.267;NA;16,33%;16,33%;16,33%;NA%;21,97%
ORIGINAL;51781;b1;;C;2;SAO PAULO;SP;03/2014;2.002.978;0;2.002.978;0;2.002.978;1.951.843;6.198;8.537;38.678;111.850;165.263;583.182;2.700.289;NA;74,18%;74,18%;74,18%;NA%;2,33%
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;03/2014;465.985;0;465.985;13.696;479.681;2.280.947;22.553;0;140.428;18.636;181.617;189.323;2.651.887;NA;17,57%;17,57%;18,09%;NA%;9,50%
ING;51073;b1;;C;3;SAO PAULO;SP;03/2014;833.312;0;833.312;0;833.312;1.735.574;7.753;0;603.631;0;611.383;141.145;2.488.103;NA;33,49%;33,49%;33,49%;NA%;0,29%
BBM;30207;b1;;C;2;SALVADOR;BA;03/2014;570.244;0;570.244;0;570.244;1.734.505;47.783;0;479.165;0;526.948;213.091;2.474.544;NA;23,04%;23,04%;23,04%;NA%;9,17%
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;03/2014;284.681;0;284.681;46.199;330.880;2.175.825;13.002;1;19.837;38.208;71.048;216.106;2.462.980;NA;11,56%;11,56%;13,43%;NA%;25,79%
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;03/2014;411.980;0;411.980;0;411.980;1.777.319;130.167;0;94.145;4.136;228.449;161.378;2.167.146;NA;19,01%;19,01%;19,01%;NA%;10,31%
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;03/2014;200.201;0;200.201;74.550;274.751;2.043.072;0;0;0;0;0;0;2.043.072;NA;9,80%;9,80%;13,45%;NA%;1,38%
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2398976;b3S;;I;2;LONDRINA;PR;03/2014;269.790;0;269.790;0;269.790;1.953.400;0;0;0;0;0;87.584;2.040.984;NA;13,22%;13,22%;13,22%;NA%;3,78%
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;03/2014;341.475;0;341.475;0;341.475;1.404.225;0;0;147;0;147;524.120;1.928.492;NA;17,71%;17,71%;17,71%;NA%;27,84%
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;03/2014;600.539;0;600.539;0;600.539;890.476;9.036;0;693.722;0;702.758;334.385;1.927.619;NA;31,15%;31,15%;31,15%;NA%;6,91%
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;03/2014;216.688;0;216.688;54.340;271.029;1.094.687;36.953;12.600;546.473;80.227;676.253;106.080;1.877.020;NA;11,54%;11,54%;14,44%;NA%;14,15%
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;03/2014;308.824;0;308.824;0;308.824;1.604.111;5.869;2.641;32.284;2.347;43.141;127.976;1.775.228;NA;17,40%;17,40%;17,40%;NA%;3,05%
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;03/2014;572.613;0;572.613;0;572.613;1.408.153;0;0;31.368;0;31.368;226.877;1.666.399;NA;34,36%;34,36%;34,36%;NA%;5,71%
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;03/2014;278.195;0;278.195;0;278.195;1.545.265;0;0;0;0;0;106.994;1.652.259;NA;16,84%;16,84%;16,84%;NA%;0,00%
FATOR;50122;b1;;C;2;SAO PAULO;SP;03/2014;411.872;0;411.872;0;411.872;1.200.027;3.691;0;199.543;21.889;225.124;126.794;1.551.945;NA;26,54%;26,54%;26,54%;NA%;36,90%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;;I;2;LUCAS DO RIO VERDE;MT;03/2014;248.596;0;248.596;2.204;250.801;1.425.710;28.575;0;0;0;28.575;64.304;1.518.589;NA;16,37%;16,37%;16,52%;NA%;6,04%
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;03/2014;456.352;0;456.352;0;456.352;1.408.693;0;0;0;0;0;71.253;1.479.946;NA;30,84%;30,84%;30,84%;NA%;0,12%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;03/2014;444.511;0;444.511;0;444.511;1.477.932;0;0;0;0;0;0;1.477.932;NA;30,08%;30,08%;30,08%;NA%;3,28%
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;03/2014;204.442;0;204.442;0;204.442;895.651;110.951;0;8.949;0;119.900;366.496;1.382.046;NA;14,79%;14,79%;14,79%;NA%;19,57%
BANIF;20255;b1;;C;3;SAO PAULO;SP;03/2014;192.833;0;192.833;0;192.833;1.179.443;11.204;0;1.318;0;12.522;149.897;1.341.862;NA;14,37%;14,37%;14,37%;NA%;3,50%
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;03/2014;370.061;0;370.061;0;370.061;1.216.898;16.552;0;2.883;0;19.435;104.688;1.341.020;NA;27,60%;27,60%;27,60%;NA%;0,06%
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;03/2014;582.225;0;582.225;0;582.225;1.095.968;0;0;0;0;0;185.266;1.281.234;NA;45,44%;45,44%;45,44%;NA%;0,11%
INTERMEDIUM;51884;b1;;C;2;BELO HORIZONTE;MG;03/2014;285.172;0;285.172;0;285.172;1.038.090;0;0;0;0;0;202.143;1.240.232;NA;22,99%;22,99%;22,99%;NA%;2,88%
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;03/2014;337.184;0;337.184;0;337.184;1.228.903;0;0;0;0;0;0;1.228.903;NA;27,44%;27,44%;27,44%;NA%;1,35%
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;03/2014;163.862;0;163.862;0;163.862;1.096.370;0;0;3.771;0;3.771;51.334;1.151.475;NA;14,23%;14,23%;14,23%;NA%;45,10%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;;I;2;MARINGA;PR;03/2014;152.008;0;152.008;0;152.008;1.042.840;0;0;0;0;0;86.735;1.129.575;NA;13,46%;13,46%;13,46%;NA%;23,10%
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;03/2014;230.920;0;230.920;0;230.920;937.040;28.516;0;0;0;28.516;110.311;1.075.866;NA;21,46%;21,46%;21,46%;NA%;34,28%
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;03/2014;843.371;0;843.371;0;843.371;919.043;0;0;0;0;0;152.954;1.071.997;NA;78,67%;78,67%;78,67%;NA%;0,70%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAIBA - SICREDI VANGUARDA PR/SP;78414067;b3S;;I;2;MEDIANEIRA;PR;03/2014;149.953;0;149.953;5.511;155.463;1.005.490;0;0;0;0;0;58.676;1.064.166;NA;14,09%;14,09%;14,61%;NA%;18,80%
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29030467;b1;;I;3;SAO PAULO;SP;03/2014;399.185;0;399.185;0;399.185;654.258;8.839;0;329.739;0;338.578;50.949;1.043.785;NA;38,24%;38,24%;38,24%;NA%;1,03%
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;3;RIO DE JANEIRO;RJ;03/2014;367.822;0;367.822;0;367.822;636.250;0;0;7.780;1.378;9.158;382.302;1.027.711;NA;35,79%;35,79%;35,79%;NA%;3,94%
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;03/2014;494.165;0;494.165;0;494.165;864.587;6.836;0;77.627;0;84.464;72.096;1.021.146;NA;48,39%;48,39%;48,39%;NA%;0,79%
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;03/2014;176.807;0;176.807;0;176.807;938.390;0;0;7;0;7;80.245;1.018.642;NA;17,36%;17,36%;17,36%;NA%;0,68%
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;03/2014;136.332;0;136.332;0;136.332;945.192;1.129;0;38.459;6.364;45.951;20.031;1.011.174;NA;13,48%;13,48%;13,48%;NA%;3,21%
BANCO DA CHINA BRASIL S.A.;10690848;b1;;I;3;SAO PAULO;SP;03/2014;118.365;0;118.365;0;118.365;346.214;613.781;0;0;0;613.781;27.850;987.845;NA;11,98%;11,98%;11,98%;NA%;7,31%
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;03/2014;190.643;0;190.643;0;190.643;880.640;0;0;0;0;0;96.588;977.229;NA;19,51%;19,51%;19,51%;NA%;11,18%
