Instituição;Código;TCB;SR;TCip;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;;;Exposição Total (k);Índice de Capital Principal (l) = (a) / (j);Índice de Capital Nível I (m) = (c) / (j);Índice de Basileia (n) = (e) / (j);Adicional de Capital Principal;Razão de Alavancagem (o) = (c) / (k);Índice de Imobilização (p);
;;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;;RWA para Risco Operacional (h);RWAsp (i);Ativos Ponderados pelo Risco (RWA) (j) = (f) + (g) + (h) + (i);;;;;;;;
;;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWAcva (g5);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4) + (g5);;;;;;;;;;;
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTA CRUZ DAS PALMEIRAS E REGIÃO;6910457;b3S;S5;;I;2;SANTA CRUZ DAS PALMEIRAS;SP;09/2023;NA;NA;NA;NA;18.323;140.999;NA;NA;NA;NA;NA;0;7.557;0;148.556;NA;NA%;NA%;12,33%;NA;NA%;15,89%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE SÃO SEBASTIÃO DO PARAÍSO LTDA. - SICOOB PARAÍSOCRED;1657678;b3S;S5;;I;2;SAO SEBASTIAO DO PARAISO;MG;09/2023;NA;NA;NA;NA;26.273;137.130;NA;NA;NA;NA;NA;0;10.525;0;147.654;NA;NA%;NA%;17,79%;NA;NA%;23,18%
COOPERATIVA DE CRÉDITO DOS MÉDICOS, SERVIDORES PÚBLICOS E EMPRESÁRIOS DO NORDESTE LTDA - UNICRED DO NORDESTE;2602922;b3S;S5;;I;2;FEIRA DE SANTANA;BA;09/2023;NA;NA;NA;NA;16.145;141.538;NA;NA;NA;NA;NA;0;5.723;0;147.261;NA;NA%;NA%;10,96%;NA;NA%;9,26%
AGROLEND SCFI - PRUDENCIAL;1000085867;n1;S5;;I;2;SAO PAULO;SP;09/2023;NA;NA;NA;NA;102.074;144.442;NA;NA;NA;NA;NA;0;2.136;0;146.578;NA;NA%;NA%;69,64%;NA;NA%;0,00%
COOPERATIVA DE CRÉDITO CREDICAMPINA LTDA. - SICOOB CREDICAMPINA;1609345;b3S;S5;;I;2;CAMPINA VERDE;MG;09/2023;NA;NA;NA;NA;21.472;141.150;NA;NA;NA;NA;NA;0;4.486;0;145.637;NA;NA%;NA%;14,74%;NA;NA%;11,83%
SUL AMERICA INVEST DTVM S.A. - PRUDENCIAL;1000084026;n2;S4;;I;3;SAO PAULO;SP;09/2023;114.938;0;114.938;0;114.938;55.823;0;0;0;0;0;0;89.702;0;145.525;NA;78,98%;78,98%;78,98%;7.276;NA%;22,16%
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DE SAÚDE E DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUL DE MINAS LTDA. - UNICRED PROGRESSO;71432926;b3S;S5;;I;2;UBERABA;MG;09/2023;NA;NA;NA;NA;31.434;136.825;NA;NA;NA;NA;NA;0;6.474;0;143.300;NA;NA%;NA%;21,94%;NA;NA%;24,47%
PLANTAE CFI - PRUDENCIAL;1000085630;n1;S4;1;I;2;PRESIDENTE PRUDENTE;SP;09/2023;23.308;0;23.308;0;23.308;128.763;0;0;0;0;0;0;12.876;0;141.640;NA;16,46%;16,46%;16,46%;3.541;NA%;0,64%
SERVNET IP - PRUDENCIAL;1000086701;n4;;;I;2;UBERLANDIA;MG;09/2023;NA;NA;NA;NA;17.952;44.572;NA;NA;NA;NA;NA;0;NA;95.718;140.290;NA;NA%;NA%;12,80%;NA;NA%;NA%
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CHAPECO - CRESOL CHAPECO;4281182;b3S;S5;;I;2;CHAPECO;SC;09/2023;NA;NA;NA;NA;16.208;134.295;NA;NA;NA;NA;NA;0;4.363;0;138.659;NA;NA%;NA%;11,69%;NA;NA%;29,47%
HEDGEPOINT GLOBAL MARKETS DTVM - PRUDENCIAL;1000085197;n2;S4;;I;2;CAMPINAS;SP;09/2023;16.010;0;16.010;0;16.010;14.870;0;0;0;0;0;0;123.491;0;138.361;NA;11,57%;11,57%;11,57%;3.459;NA%;21,54%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO SICREDI INTEGRAÇÃO BAHIA - SICREDI INTEGRAÇÃO BAHIA;97489280;b3S;S5;;I;2;ITABUNA;BA;09/2023;NA;NA;NA;NA;45.257;130.359;NA;NA;NA;NA;NA;0;7.867;0;138.226;NA;NA%;NA%;32,74%;NA;NA%;26,26%
OM DTVM LTDA - PRUDENCIAL;1000084239;n2;S4;;I;2;SAO PAULO;SP;09/2023;32.820;0;32.820;0;32.820;30.404;6.539;0;175;0;0;6.714;100.098;0;137.215;NA;23,92%;23,92%;23,92%;3.430;NA%;1,71%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CREDIEMBRAPA LTDA - SICOOB.;2338666;b3S;S5;;I;2;BRASILIA;DF;09/2023;NA;NA;NA;NA;20.276;126.097;NA;NA;NA;NA;NA;0;10.354;0;136.451;NA;NA%;NA%;14,86%;NA;NA%;23,98%
COOPERATIVA DE CRÉDITO DE TIROS E MATUTINA LTDA.- SICOOB CREDITIROS;42880617;b3S;S5;;I;2;TIROS;MG;09/2023;NA;NA;NA;NA;36.226;129.728;NA;NA;NA;NA;NA;0;6.197;0;135.926;NA;NA%;NA%;26,65%;NA;NA%;5,07%
TRUSTEE DTVM PRUDENCIAL;1000086354;n2;S4;;I;2;SAO PAULO;SP;09/2023;16.701;0;16.701;0;16.701;21.360;0;0;243;0;0;243;113.919;0;135.522;NA;12,32%;12,32%;12,32%;3.388;NA%;30,37%
SF3 CFI - PRUDENCIAL;1000083474;n1;S5;;I;2;SAO PAULO;SP;09/2023;NA;NA;NA;NA;27.146;120.340;NA;NA;NA;NA;NA;0;13.586;0;133.926;NA;NA%;NA%;20,27%;NA;NA%;1,46%
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRANSAMAZÔNICA - CRESOL TRANSAMAZÔNICA;24431221;b3S;S5;;I;2;PACAJA;PA;09/2023;NA;NA;NA;NA;22.206;119.512;NA;NA;NA;NA;NA;0;14.093;0;133.606;NA;NA%;NA%;16,62%;NA;NA%;15,61%
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;S5;;I;2;IRAI DE MINAS;MG;09/2023;NA;NA;NA;NA;44.763;129.145;NA;NA;NA;NA;NA;0;4.114;0;133.259;NA;NA%;NA%;33,59%;NA;NA%;1,55%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL ALIANÇA;7412987;b3S;S5;;I;2;PINHALZINHO;SC;09/2023;NA;NA;NA;NA;20.531;126.816;NA;NA;NA;NA;NA;0;4.543;0;131.359;NA;NA%;NA%;15,63%;NA;NA%;13,68%
BANCO RNX S.A. - PRUDENCIAL;1000081775;b2;S4;1;I;2;CURITIBA;PR;09/2023;20.656;0;20.656;0;20.656;108.157;0;0;0;0;0;0;23.135;0;131.293;132.053;15,73%;15,73%;15,73%;3.282;15,64%;1,18%
COOPERATIVA DE CRÉDITO DO VALE DOS PINHAIS - SICOOB VALE DOS PINHAIS;86791837;b3S;S5;;I;2;CACADOR;SC;09/2023;NA;NA;NA;NA;22.078;121.996;NA;NA;NA;NA;NA;0;7.720;0;129.716;NA;NA%;NA%;17,02%;NA;NA%;14,58%
COOPERATIVA DE CREDITO POTIGUAR - SICOOB POTIGUAR;2382755;b3S;S5;;I;2;NATAL;RN;09/2023;NA;NA;NA;NA;25.281;121.374;NA;NA;NA;NA;NA;0;8.262;0;129.637;NA;NA%;NA%;19,50%;NA;NA%;15,10%
COOPERATIVA DE CRÉDITO SICOOBMAIS  LTDA. - SICOOBMAIS;26359745;b3S;S5;;I;2;IGUATAMA;MG;09/2023;NA;NA;NA;NA;25.758;121.698;NA;NA;NA;NA;NA;0;7.454;0;129.153;NA;NA%;NA%;19,94%;NA;NA%;14,18%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL DESENVOLVIMENTO;5425526;b3S;S5;;I;2;CONCORDIA;SC;09/2023;NA;NA;NA;NA;17.724;123.786;NA;NA;NA;NA;NA;0;4.735;0;128.521;NA;NA%;NA%;13,79%;NA;NA%;13,45%
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO GORUTUBA LTDA - SICOOB CREDIVAG;25404542;b3S;S5;;I;2;JANAUBA;MG;09/2023;NA;NA;NA;NA;44.812;118.627;NA;NA;NA;NA;NA;0;9.284;0;127.911;NA;NA%;NA%;35,03%;NA;NA%;11,41%
FINAXIS - PRUDENCIAL;1000080790;b1;S4;;C;2;CURITIBA;PR;09/2023;20.995;0;20.995;0;20.995;14.137;0;0;0;0;0;0;113.175;0;127.312;45.292;16,49%;16,49%;16,49%;3.183;46,36%;1,89%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA  DO ESTADO DE MINAS GERAIS E DE LIVRE ADMISSÃO LTDA - SICOOB COOPSEF;16721078;b3S;S5;;I;2;BELO HORIZONTE;MG;09/2023;NA;NA;NA;NA;69.787;117.067;NA;NA;NA;NA;NA;0;8.915;0;125.983;NA;NA%;NA%;55,39%;NA;NA%;1,49%
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE, ARQUITETOS E URBANISTAS DE SETE LAGOAS E REGIÃO LTDA - UNICRED SETE LAGOAS;71163315;b3S;S5;;I;2;SETE LAGOAS;MG;09/2023;NA;NA;NA;NA;33.203;120.089;NA;NA;NA;NA;NA;0;5.391;0;125.480;NA;NA%;NA%;26,46%;NA;NA%;1,06%
CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA;5439425;b3S;S5;;I;2;RIO BRANCO;AC;09/2023;NA;NA;NA;NA;49.916;116.330;NA;NA;NA;NA;NA;0;8.454;0;124.784;NA;NA%;NA%;40,00%;NA;NA%;4,05%
LAR COOPERATIVA DE CRÉDITO - LAR CREDI;39343350;b3S;S5;;I;2;MEDIANEIRA;PR;09/2023;NA;NA;NA;NA;30.100;122.216;NA;NA;NA;NA;NA;0;2.429;0;124.644;NA;NA%;NA%;24,15%;NA;NA%;2,33%
COOPERATIVA DE CRÉDITO SICOOB NORTE SUL LTDA;2876918;b3S;S5;;I;2;GANDU;BA;09/2023;NA;NA;NA;NA;19.204;115.396;NA;NA;NA;NA;NA;0;9.085;0;124.481;NA;NA%;NA%;15,43%;NA;NA%;16,22%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO ATACADÃO;52046299;b3S;S5;;I;2;SAO PAULO;SP;09/2023;NA;NA;NA;NA;127.009;118.851;NA;NA;NA;NA;NA;0;5.363;0;124.213;NA;NA%;NA%;102,25%;NA;NA%;0,06%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA CRESOL VALE;7320890;b3S;S5;;I;2;VITOR MEIRELES;SC;09/2023;NA;NA;NA;NA;20.206;119.854;NA;NA;NA;NA;NA;0;4.283;0;124.137;NA;NA%;NA%;16,28%;NA;NA%;28,15%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DE SAÚDE DE OURINHOS - OURICRED;2179673;b3S;S5;;I;2;OURINHOS;SP;09/2023;NA;NA;NA;NA;21.902;119.473;NA;NA;NA;NA;NA;0;4.455;0;123.927;NA;NA%;NA%;17,67%;NA;NA%;10,42%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA JOHNSON & JOHNSON;45691128;b3S;S5;;I;2;SAO JOSE DOS CAMPOS;SP;09/2023;NA;NA;NA;NA;123.116;118.588;NA;NA;NA;NA;NA;0;5.243;0;123.831;NA;NA%;NA%;99,42%;NA;NA%;10,85%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE SÃO VALENTIM - CRESOL SÃO VALENTIM;3015152;b3S;S5;;I;2;SAO VALENTIM;RS;09/2023;NA;NA;NA;NA;18.753;119.655;NA;NA;NA;NA;NA;0;3.726;0;123.382;NA;NA%;NA%;15,20%;NA;NA%;16,50%
COOPERATIVA DE CRÉDITO CREDIESMERALDAS LTDA. - SICOOB CREDIESMERALDAS;68512748;b3S;S5;;I;2;ESMERALDAS;MG;09/2023;NA;NA;NA;NA;16.894;111.537;NA;NA;NA;NA;NA;0;11.210;0;122.747;NA;NA%;NA%;13,76%;NA;NA%;50,08%
COOPERATIVA DE CRÉDITO DOS MAGISTRADOS, SERVIDORES DA JUSTIÇA DO ESTADO DE GOIÁS E EMPREGADOS DA CELG LTDA.;9552111;b3S;S5;;I;2;GOIANIA;GO;09/2023;NA;NA;NA;NA;38.312;114.128;NA;NA;NA;NA;NA;0;8.325;0;122.453;NA;NA%;NA%;31,29%;NA;NA%;1,94%
COOPERATIVA DE CRÉDITO DOS SERVIDORES DOS PODERES LEGISLATIVOS DO ESTADO DE MINAS GERAIS E DO SEU ÓRGÃO AUXILIAR E DE LIVRE ADMISSÃO LTDA. - SICOOB COFAL;21797311;b3S;S5;;I;2;BELO HORIZONTE;MG;09/2023;NA;NA;NA;NA;48.243;115.750;NA;NA;NA;NA;NA;0;5.986;0;121.736;NA;NA%;NA%;39,63%;NA;NA%;1,74%
COOPERATIVA DE ECONOMIA E CRÉDITO DE LIVRE ADMISSÃO LTDA. - SICOOB EMPRESARIAL;5856736;b3S;S5;;I;2;BRASILIA;DF;09/2023;NA;NA;NA;NA;19.903;107.370;NA;NA;NA;NA;NA;0;13.856;0;121.225;NA;NA%;NA%;16,42%;NA;NA%;10,02%
NATURA &CO PAY SCD;1000086598;n1;S5;;I;2;SAO PAULO;SP;09/2023;NA;NA;NA;NA;108.638;109.751;NA;NA;NA;NA;NA;0;10.975;0;120.726;NA;NA%;NA%;89,99%;NA;NA%;0,00%
LECCA - PRUDENCIAL;1000080680;n1;S4;1;I;2;RIO DE JANEIRO;RJ;09/2023;16.422;0;16.422;0;16.422;70.839;0;0;0;0;0;0;49.868;0;120.707;NA;13,61%;13,61%;13,61%;3.018;NA%;2,04%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DE JUIZ DE FORA LTDA. - UNICRED CAMINHO NOVO;71479653;b3S;S5;;I;2;JUIZ DE FORA;MG;09/2023;NA;NA;NA;NA;21.847;117.283;NA;NA;NA;NA;NA;0;3.328;0;120.611;NA;NA%;NA%;18,11%;NA;NA%;8,00%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAJUBÁ LTDA - SICOOB SUDESTE MAIS;4079285;b3S;S5;;I;2;ITAJUBA;MG;09/2023;NA;NA;NA;NA;19.602;112.987;NA;NA;NA;NA;NA;0;6.659;0;119.646;NA;NA%;NA%;16,38%;NA;NA%;16,28%
FOR YOU SCD - PRUDENCIAL;1000086165;n1;S5;;I;2;GOIANIA;GO;09/2023;NA;NA;NA;NA;-6.378;118.681;NA;NA;NA;NA;NA;0;752;0;119.433;NA;NA%;NA%;-5,34%;NA;NA%;0,00%
GREENCRED - COOPERATIVA DE CREDITO;2347114;b3S;S5;;I;2;CURITIBA;PR;09/2023;NA;NA;NA;NA;27.811;116.191;NA;NA;NA;NA;NA;0;2.997;0;119.188;NA;NA%;NA%;23,33%;NA;NA%;0,00%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE LIVRE ADMISSÃO DE ARARAQUARA E REGIÃO - SICOOB;53236808;b3S;S5;;I;2;ARARAQUARA;SP;09/2023;NA;NA;NA;NA;15.204;112.091;NA;NA;NA;NA;NA;0;6.623;0;118.714;NA;NA%;NA%;12,81%;NA;NA%;11,30%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO BRASIL CENTRAL LTDA. - SICOOB EXECUTIVO;694877;b3S;S5;;I;2;BRASILIA;DF;09/2023;NA;NA;NA;NA;16.459;110.068;NA;NA;NA;NA;NA;0;7.953;0;118.020;NA;NA%;NA%;13,95%;NA;NA%;7,73%
CREDISAN COOPERATIVA DE CRÉDITO;62109566;b3S;S5;;I;2;SAO JOAO DA BOA VISTA;SP;09/2023;NA;NA;NA;NA;50.062;105.934;NA;NA;NA;NA;NA;0;12.030;0;117.964;NA;NA%;NA%;42,44%;NA;NA%;17,23%
MAF DTVM - PRUDENCIAL;1000086471;n2;S4;;C;2;SAO PAULO;SP;09/2023;17.067;0;17.067;0;17.067;8.004;4.163;0;29;0;0;4.192;103.757;0;115.954;NA;14,72%;14,72%;14,72%;5.798;NA%;8,81%
CREDITÁ S.A. CFI - PRUDENCIAL;1000083687;n1;S5;;I;2;PORTO ALEGRE;RS;09/2023;NA;NA;NA;NA;30.904;110.842;NA;NA;NA;NA;NA;0;4.912;0;115.754;NA;NA%;NA%;26,70%;NA;NA%;2,78%
RPW S/A SCFI - PRUDENCIAL;1000083209;n1;S4;;I;2;SAO PAULO;SP;09/2023;19.890;0;19.890;0;19.890;112.048;0;0;0;0;0;0;3.170;0;115.218;NA;17,26%;17,26%;17,26%;5.761;NA%;5,24%
EBANX IP - PRUDENCIAL;1000085094;n4;;;I;2;CURITIBA;PR;09/2023;NA;NA;NA;NA;115.388;22.387;NA;NA;NA;NA;NA;0;NA;92.509;114.896;NA;NA%;NA%;100,43%;NA;NA%;NA%
COOPERATIVA DE CRÉDITO CREDIBAM LTDA. - SICOOB CREDIBAM;66259110;b3S;S5;;I;2;BAMBUI;MG;09/2023;NA;NA;NA;NA;41.844;107.267;NA;NA;NA;NA;NA;0;6.939;0;114.206;NA;NA%;NA%;36,64%;NA;NA%;8,44%
COOPERATIVA DE CRÉDITO SICOOB UNI SUL MS;37554441;b3S;S5;;I;2;DOURADOS;MS;09/2023;NA;NA;NA;NA;41.425;107.436;NA;NA;NA;NA;NA;0;5.855;0;113.291;NA;NA%;NA%;36,57%;NA;NA%;11,83%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED;2562412;b3S;S5;;I;2;PRADOPOLIS;SP;09/2023;NA;NA;NA;NA;123.111;109.328;NA;NA;NA;NA;NA;0;3.586;0;112.914;NA;NA%;NA%;109,03%;NA;NA%;0,07%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E CATEGORIAS AFINS - UNICRED MÚLTIPLO VALOR LTDA.;1090027;b3S;S5;;I;2;NITEROI;RJ;09/2023;NA;NA;NA;NA;23.700;106.721;NA;NA;NA;NA;NA;0;5.806;0;112.527;NA;NA%;NA%;21,06%;NA;NA%;15,62%
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;S5;;I;2;CATANDUVA;SP;09/2023;NA;NA;NA;NA;111.963;108.716;NA;NA;NA;NA;NA;0;3.289;0;112.005;NA;NA%;NA%;99,96%;NA;NA%;0,51%
TENTOS CFI - PRUDENCIAL;1000085788;n1;S4;;I;2;IJUI;RS;09/2023;13.653;0;13.653;0;13.653;75.878;0;0;25.322;0;0;25.322;10.120;0;111.321;NA;12,26%;12,26%;12,26%;2.783;NA%;10,76%
FRENTE CC - PRUDENCIAL;1000084387;n2;S4;;I;2;SAO PAULO;SP;09/2023;7.317;0;7.317;0;7.317;12.005;74.470;0;0;0;0;74.470;24.552;0;111.028;NA;6,59%;6,59%;6,59%;2.776;NA%;2,52%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA MARGEM ESQUERDA DO URUCUIA E SÃO FRANCISCO LTDA - SICOOB CREDICHAPADA;14046512;b3S;S5;;I;2;CHAPADA GAUCHA;MG;09/2023;NA;NA;NA;NA;30.347;105.463;NA;NA;NA;NA;NA;0;5.501;0;110.964;NA;NA%;NA%;27,35%;NA;NA%;5,93%
COOPERATIVA DE CRÉDITO DO SUDOESTE BAIANO LTDA - SICOOB CREDICONQUISTA;2282165;b3S;S5;;I;2;VITORIA DA CONQUISTA;BA;09/2023;NA;NA;NA;NA;30.526;100.584;NA;NA;NA;NA;NA;0;10.014;0;110.598;NA;NA%;NA%;27,60%;NA;NA%;5,74%
COOPERATIVA DE CREDITO RURAL SEARA - CREDISEARA;204963;b3S;S5;;I;2;SEARA;SC;09/2023;NA;NA;NA;NA;25.227;106.505;NA;NA;NA;NA;NA;0;3.606;0;110.110;NA;NA%;NA%;22,91%;NA;NA%;4,95%
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CRUZ ALTA;73326449;b3S;S5;;I;2;CRUZ ALTA;RS;09/2023;NA;NA;NA;NA;19.019;101.790;NA;NA;NA;NA;NA;0;6.110;0;107.900;NA;NA%;NA%;17,63%;NA;NA%;15,33%
UNICRED REGIONAL NORTE LAGOS - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO REGIONAL NORTE LAGOS LTDA;4445917;b3S;S5;;I;2;CAMPOS DOS GOYTACAZES;RJ;09/2023;NA;NA;NA;NA;21.333;101.720;NA;NA;NA;NA;NA;0;5.928;0;107.647;NA;NA%;NA%;19,82%;NA;NA%;9,67%
PIAUÍ FOMENTO - PRUDENCIAL;1000081160;n1;S4;;I;1;TERESINA;PI;09/2023;60.012;0;60.012;0;60.012;94.834;0;0;0;0;0;0;12.719;0;107.553;NA;55,80%;55,80%;55,80%;2.689;NA%;0,34%
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DE GETÚLIO VARGAS - CRESOL GETÚLIO VARGAS;5241145;b3S;S5;;I;2;GETULIO VARGAS;RS;09/2023;NA;NA;NA;NA;18.421;102.650;NA;NA;NA;NA;NA;0;4.161;0;106.811;NA;NA%;NA%;17,25%;NA;NA%;10,85%
COOPERATIVA DE CRÉDITO SICREDI ALTO SERTÃO PARAIBANO - SICREDI ALTO SERTÃO PARAIBANO;9343038;b3S;S5;;I;2;SOUSA;PB;09/2023;NA;NA;NA;NA;53.015;99.763;NA;NA;NA;NA;NA;0;6.081;0;105.844;NA;NA%;NA%;50,09%;NA;NA%;13,54%
AFEAM - PRUDENCIAL;1000081108;n1;S4;;I;1;MANAUS;AM;09/2023;115.861;0;115.861;0;115.861;48.396;0;0;0;0;0;0;57.253;0;105.649;NA;109,67%;109,67%;109,67%;2.641;NA%;8,20%
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL INOVAÇÃO;5070112;b3S;S5;;I;2;CORONEL MARTINS;SC;09/2023;NA;NA;NA;NA;20.694;100.739;NA;NA;NA;NA;NA;0;3.925;0;104.665;NA;NA%;NA%;19,77%;NA;NA%;42,79%
COOPERATIVA DE CRÉDITO DA REGIÃO DO VALE DO RIO GRANDE LTDA. - SICOOB CREDILEITE;86585049;b3S;S5;;I;2;UBERABA;MG;09/2023;NA;NA;NA;NA;22.010;96.345;NA;NA;NA;NA;NA;0;7.549;0;103.894;NA;NA%;NA%;21,18%;NA;NA%;11,31%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO BANDEIRANTES - SICREDI BANDEIRANTES SP;4853988;b3S;S4;;I;2;SAO CARLOS;SP;09/2023;21.809;0;21.809;0;21.809;99.723;0;0;0;0;0;0;3.801;0;103.524;165.485;21,07%;21,07%;21,07%;2.588;13,18%;22,10%
SITA SCCVM S.A. - PRUDENCIAL;1000082743;n2;S4;;I;2;BELO HORIZONTE;MG;09/2023;56.510;0;56.510;0;56.510;71.622;0;0;0;0;0;0;31.554;0;103.176;NA;54,77%;54,77%;54,77%;2.579;NA%;0,34%
COMPANHIA HIPOTECARIA PIRATINI - CHP - PRUDENCIAL;1000085520;n1;S4;;I;2;PORTO ALEGRE;RS;09/2023;38.210;0;38.210;0;38.210;50.812;0;0;0;0;0;0;51.460;0;102.272;NA;37,36%;37,36%;37,36%;2.557;NA%;0,99%
TREVISO CC S.A. - PRUDENCIAL;1000081885;n2;S4;;I;2;SAO PAULO;SP;09/2023;17.683;0;17.683;0;17.683;5.123;9.847;0;25;0;0;9.872;86.408;0;101.403;NA;17,44%;17,44%;17,44%;2.535;NA%;7,03%
STATE STREET BRASIL - PRUDENCIAL;1000081627;b1;S4;;I;3;SAO PAULO;SP;09/2023;394.386;0;394.386;0;394.386;22.813;3.571;0;36.261;0;0;39.832;38.734;0;101.379;3.359.889;389,02%;389,02%;389,02%;2.534;11,74%;0,57%
MONEYCORP - PRUDENCIAL;1000082028;b2;S4;;I;2;SAO PAULO;SP;09/2023;18.863;0;18.863;0;18.863;5.387;1.176;0;29;0;0;1.206;94.442;0;101.035;90.398;18,67%;18,67%;18,67%;2.526;20,87%;5,39%
ALESTA SOCIEDADE DE CREDITO DIRETO - PRUDENCIAL;1000085379;n1;S5;;I;2;JAGUARIUNA;SP;09/2023;NA;NA;NA;NA;117.567;81.764;NA;NA;NA;NA;NA;0;19.072;0;100.836;NA;NA%;NA%;116,59%;NA;NA%;0,00%
COOPERATIVA DE CREDITO CECRES - SICOOB CECRES;54603022;b3S;S5;;I;2;SAO PAULO;SP;09/2023;NA;NA;NA;NA;71.991;86.161;NA;NA;NA;NA;NA;0;13.283;0;99.445;NA;NA%;NA%;72,39%;NA;NA%;6,24%
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;S5;;I;2;CRUZEIRO;SP;09/2023;NA;NA;NA;NA;113.369;94.846;NA;NA;NA;NA;NA;0;4.193;0;99.039;NA;NA%;NA%;114,47%;NA;NA%;0,49%
UNICRED COSTA DO SOL RJ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO LTDA.;39231527;b3S;S5;;I;2;MACAE;RJ;09/2023;NA;NA;NA;NA;15.657;92.810;NA;NA;NA;NA;NA;0;4.132;0;96.942;NA;NA%;NA%;16,15%;NA;NA%;30,24%
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO CASINO, GRUPO PÃO DE AÇÚCAR E GRUPO ASSAÍ;46277273;b3S;S5;;I;2;SAO PAULO;SP;09/2023;NA;NA;NA;NA;108.796;89.957;NA;NA;NA;NA;NA;0;6.945;0;96.902;NA;NA%;NA%;112,27%;NA;NA%;0,13%
COOPERATIVA DE CREDITO CLASSICA DO ESTADO DO RIO DE JANEIRO - SICOOB EMPRESAS RJ;4120633;b3S;S5;;I;2;RIO DE JANEIRO;RJ;09/2023;NA;NA;NA;NA;39.296;70.114;NA;NA;NA;NA;NA;0;26.477;0;96.591;NA;NA%;NA%;40,68%;NA;NA%;4,29%
