Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;09/2022;7.123.079;0;7.123.079;1.472.526;8.595.605;40.864.576;2.128.842;0;93.910;38.743;2.261.495;8.435.116;51.561.188;115.610.258;13,81%;13,81%;16,67%;6,16%;9,98%
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;09/2022;5.440.468;1.075.498;6.515.966;0;6.515.966;43.538.048;1.036.973;0;969.622;0;2.006.595;3.340.906;48.885.549;69.170.386;11,13%;13,33%;13,33%;9,42%;16,88%
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;09/2022;7.562.469;0;7.562.469;0;7.562.469;14.519.770;5.851.186;0;19.267.852;2.162.115;27.281.153;5.292.335;47.093.258;82.875.758;16,06%;16,06%;16,06%;9,13%;1,14%
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;09/2022;5.365.839;0;5.365.839;1.600.561;6.966.400;38.161.832;275.679;395.805;2.581.758;0;3.253.241;2.540.767;43.955.841;56.213.251;12,21%;12,21%;15,85%;9,55%;0,26%
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;09/2022;4.920.252;509.902;5.430.154;659.138;6.089.292;36.150.483;264.371;1.070.775;1.357.063;475;2.692.684;2.505.389;41.348.556;59.593.126;11,90%;13,13%;14,73%;9,11%;0,52%
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;09/2022;4.019.799;558.906;4.578.705;949.680;5.528.384;29.904.920;588.124;3.085;3.942.973;7.796;4.541.978;4.542.838;38.989.735;54.115.467;10,31%;11,74%;14,18%;8,46%;1,50%
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2022;6.022.388;0;6.022.388;0;6.022.388;24.035.136;89.974;26.234;1.328.379;52.465;1.497.051;11.858.551;37.390.739;126.784.670;16,11%;16,11%;16,11%;4,75%;3,47%
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;09/2022;4.636.119;0;4.636.119;0;4.636.119;31.933.284;822;0;1.364;0;2.186;4.780.150;36.715.620;49.472.683;12,63%;12,63%;12,63%;9,37%;4,94%
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;09/2022;6.067.455;0;6.067.455;0;6.067.455;18.973.295;596.685;0;6.952.971;1.977.588;9.527.244;3.541.768;32.042.307;53.843.549;18,94%;18,94%;18,94%;11,27%;4,50%
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;09/2022;12.698.030;0;12.698.030;0;12.698.030;1.237.927;0;0;20;29.264.285;29.264.305;101.597;30.603.829;19.308.977;41,49%;41,49%;41,49%;65,76%;2,68%
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;09/2022;2.800.738;0;2.800.738;823.146;3.623.883;26.557.833;0;0;0;0;0;1.476.075;28.033.907;34.357.219;9,99%;9,99%;12,93%;8,15%;0,21%
NU FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;30680829;n1;S3;I;2;SAO PAULO;SP;09/2022;3.346.871;0;3.346.871;947.157;4.294.028;18.237.660;87.037;0;206.190;0;293.227;5.689.263;24.220.150;NA;13,82%;13,82%;17,73%;NA%;0,47%
BANCO C6 - PRUDENCIAL;1000084844;b1;S3;C;2;SAO PAULO;SP;09/2022;4.078.317;0;4.078.317;116.168;4.194.485;20.972.295;131.618;0;402.705;1.160.108;1.694.430;1.549.081;24.215.806;42.257.626;16,84%;16,84%;17,32%;9,65%;5,35%
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;09/2022;7.162.093;0;7.162.093;0;7.162.093;20.914.329;76.821;45;531.887;10.010;618.763;2.506.066;24.039.158;44.319.873;29,79%;29,79%;29,79%;16,16%;5,71%
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;09/2022;1.838.038;287.530;2.125.568;1.183.373;3.308.941;21.617.078;24.829;0;0;0;24.829;1.417.427;23.059.334;40.795.143;7,97%;9,22%;14,35%;5,21%;16,45%
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;09/2022;2.399.429;114.797;2.514.226;275.462;2.789.688;21.229.695;5.613;0;189.764;0;195.377;1.562.931;22.988.003;40.838.661;10,44%;10,94%;12,14%;6,16%;42,63%
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;09/2022;3.251.790;233.122;3.484.912;176.034;3.660.945;19.936.660;35.276;0;134.122;1.913;171.311;2.583.003;22.690.974;149.109.523;14,33%;15,36%;16,13%;2,34%;2,53%
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;09/2022;4.481.363;0;4.481.363;0;4.481.363;6.903.447;403.657;0;10.016.552;0;10.420.209;3.795.741;21.119.397;36.787.689;21,22%;21,22%;21,22%;12,18%;1,18%
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;09/2022;4.744.459;0;4.744.459;0;4.744.459;9.753.718;483.905;935.110;5.138.375;820.494;7.377.885;2.919.312;20.050.915;22.505.535;23,66%;23,66%;23,66%;21,08%;2,24%
BANCO ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;09/2022;1.905.050;0;1.905.050;776.549;2.681.600;15.573.376;4.741;0;96.151;308;101.199;4.333.631;20.008.206;34.756.282;9,52%;9,52%;13,40%;5,48%;6,84%
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;09/2022;2.863.216;0;2.863.216;0;2.863.216;15.645.144;48.997;0;800;0;49.796;3.900.062;19.595.002;109.984.777;14,61%;14,61%;14,61%;2,60%;9,28%
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;09/2022;2.730.390;0;2.730.390;0;2.730.390;17.646.690;139.724;3.657;143.109;21.514;308.004;1.415.887;19.370.582;27.932.407;14,10%;14,10%;14,10%;9,77%;14,83%
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;09/2022;3.715.683;0;3.715.683;0;3.715.683;16.864.259;81.228;0;0;6.722;87.950;1.220.712;18.172.921;20.350.666;20,45%;20,45%;20,45%;18,26%;1,10%
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;09/2022;2.291.501;0;2.291.501;0;2.291.501;16.962.686;0;0;0;0;0;1.127.163;18.089.849;17.622.894;12,67%;12,67%;12,67%;13,00%;0,47%
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;09/2022;1.882.239;0;1.882.239;0;1.882.239;16.007.125;27.625;0;0;0;27.625;1.001.542;17.036.291;19.076.550;11,05%;11,05%;11,05%;9,87%;0,13%
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;C;2;SAO PAULO;SP;09/2022;1.305.778;0;1.305.778;334.948;1.640.725;13.743.326;10.869;0;3.303;0;14.172;856.315;14.613.813;NA;8,94%;8,94%;11,23%;NA%;7,79%
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;09/2022;2.293.740;0;2.293.740;0;2.293.740;12.639.557;17.972;0;0;0;17.972;1.165.597;13.823.126;17.803.711;16,59%;16,59%;16,59%;12,88%;9,05%
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;09/2022;2.518.517;0;2.518.517;0;2.518.517;6.956.213;30.655;76;4.105.450;382.684;4.518.865;2.098.164;13.573.242;19.976.434;18,56%;18,56%;18,56%;12,61%;1,04%
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;09/2022;1.837.388;0;1.837.388;0;1.837.388;10.680.882;5.524;0;363.510;0;369.034;1.732.855;12.782.772;32.740.535;14,37%;14,37%;14,37%;5,61%;10,37%
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;09/2022;1.103.318;919.122;2.022.440;0;2.022.440;11.268.344;51.856;0;74.416;0;126.272;1.332.733;12.727.348;16.644.740;8,67%;15,89%;15,89%;12,15%;0,50%
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;09/2022;1.893.292;0;1.893.292;0;1.893.292;11.443.481;29.400;0;0;0;29.400;560.051;12.032.932;13.617.602;15,73%;15,73%;15,73%;13,90%;0,23%
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;09/2022;2.112.508;0;2.112.508;0;2.112.508;10.781.865;0;0;0;0;0;778.802;11.560.667;11.987.677;18,27%;18,27%;18,27%;17,62%;3,62%
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;09/2022;962.159;204.850;1.167.009;296.164;1.463.173;9.818.376;59.336;0;33.929;0;93.265;1.067.562;10.979.203;20.204.138;8,76%;10,63%;13,33%;5,78%;0,79%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;09/2022;2.169.980;0;2.169.980;0;2.169.980;9.257.806;201.948;0;712.098;0;914.046;591.696;10.763.548;14.928.565;20,16%;20,16%;20,16%;14,54%;0,14%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;C;3;SAO PAULO;SP;09/2022;2.927.103;0;2.927.103;0;2.927.103;7.675.789;6.564;0;2.308.329;0;2.314.894;593.069;10.583.751;18.071.772;27,66%;27,66%;27,66%;16,20%;0,40%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S3;I;2;BLUMENAU;SC;09/2022;2.214.853;0;2.214.853;0;2.214.853;8.300.174;0;0;0;0;0;1.686.729;9.986.903;13.979.170;22,18%;22,18%;22,18%;15,84%;2,16%
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;09/2022;1.569.671;0;1.569.671;0;1.569.671;8.822.387;77.686;0;22.312;0;99.998;906.474;9.828.859;15.250.789;15,97%;15,97%;15,97%;10,29%;3,49%
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;09/2022;939.620;0;939.620;415.746;1.355.366;9.003.860;14.390;0;0;0;14.390;409.500;9.427.750;10.665.599;9,97%;9,97%;14,38%;8,81%;2,12%
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;09/2022;2.365.208;0;2.365.208;0;2.365.208;7.008.165;96.503;10;1.281.244;0;1.377.756;745.193;9.131.114;12.240.118;25,90%;25,90%;25,90%;19,32%;0,61%
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;09/2022;2.451.393;0;2.451.393;0;2.451.393;7.565.427;160.761;0;668.176;0;828.938;533.227;8.927.591;28.682.731;27,46%;27,46%;27,46%;8,55%;0,51%
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;09/2022;6.068.699;0;6.068.699;0;6.068.699;3.601.078;1.026;41;49.447;36;50.550;5.009.223;8.660.851;6.968.069;70,07%;70,07%;70,07%;87,09%;1,55%
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;09/2022;955.410;47.697;1.003.106;279.018;1.282.124;7.436.985;1.796;0;881;1.981;4.658;1.110.257;8.551.900;14.487.357;11,17%;11,73%;14,99%;6,92%;29,41%
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S3;I;2;BEBEDOURO;SP;09/2022;2.245.247;0;2.245.247;0;2.245.247;6.749.136;0;0;0;0;0;1.075.520;7.824.655;12.054.833;28,69%;28,69%;28,69%;18,63%;4,32%
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;09/2022;2.694.100;0;2.694.100;0;2.694.100;6.791.185;0;0;0;0;0;552.488;7.343.673;10.718.218;36,69%;36,69%;36,69%;25,14%;1,46%
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;09/2022;923.491;0;923.491;8.475;931.966;7.082.346;0;0;0;0;0;254.959;7.337.305;7.925.170;12,59%;12,59%;12,70%;11,65%;0,58%
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;C;3;SAO PAULO;SP;09/2022;1.007.185;0;1.007.185;0;1.007.185;6.962.040;0;0;0;0;0;287.796;7.249.836;10.276.809;13,89%;13,89%;13,89%;9,80%;1,08%
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;09/2022;716.921;0;716.921;136.493;853.413;6.436.785;22.674;3.040;135.632;615;161.961;631.592;7.230.338;15.616.916;9,92%;9,92%;11,80%;4,59%;17,68%
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;09/2022;1.044.822;0;1.044.822;0;1.044.822;6.493.147;0;0;0;54.878;54.878;602.429;7.150.455;10.144.955;14,61%;14,61%;14,61%;10,30%;8,96%
BANCO MASTER - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2022;794.883;16.399;811.282;0;811.282;5.811.934;4.997;0;0;158.832;163.830;1.038.541;7.014.304;16.640.541;11,33%;11,57%;11,57%;4,88%;31,66%
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;09/2022;894.641;112.537;1.007.178;0;1.007.178;6.452.998;64.527;0;2.069;0;66.596;465.523;6.985.118;11.059.337;12,81%;14,42%;14,42%;9,11%;10,08%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;09/2022;947.765;0;947.765;0;947.765;5.719.009;2.179;0;0;0;2.179;1.130.852;6.852.041;NA;13,83%;13,83%;13,83%;NA%;0,66%
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;CAMPINAS;SP;09/2022;838.855;0;838.855;266.174;1.105.029;5.855.520;87;22;115.585;20;115.714;638.019;6.609.253;11.668.432;12,69%;12,69%;16,72%;7,19%;39,60%
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;09/2022;1.853.986;0;1.853.986;0;1.853.986;5.581.978;148.956;0;944;0;149.900;699.953;6.431.831;8.798.221;28,83%;28,83%;28,83%;21,07%;0,86%
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;09/2022;640.039;0;640.039;159.800;799.839;5.071.075;31.429;232;86.459;23.123;141.243;1.216.427;6.428.745;14.348.560;9,96%;9,96%;12,44%;4,46%;28,34%
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;09/2022;643.161;0;643.161;124.352;767.513;5.635.943;24.444;2.678;55.482;0;82.604;667.157;6.385.705;12.953.512;10,07%;10,07%;12,02%;4,97%;2,69%
HSBC BI - PRUDENCIAL;1000084741;b1;S3;I;3;SAO PAULO;SP;09/2022;910.686;0;910.686;0;910.686;3.978.337;8.163;0;1.471.844;0;1.480.007;835.043;6.293.387;11.248.281;14,47%;14,47%;14,47%;8,10%;9,04%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;09/2022;1.048.962;0;1.048.962;32.655;1.081.617;6.010.673;76.976;0;8.317;0;85.293;77.606;6.173.572;8.997.366;16,99%;16,99%;17,52%;11,66%;6,98%
BANCOSEGURO S.A.;10264663;b1;S4;I;2;SAO PAULO;SP;09/2022;695.176;0;695.176;0;695.176;5.683.526;0;0;0;0;0;467.371;6.150.897;21.117.978;11,30%;11,30%;11,30%;3,29%;0,00%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;09/2022;747.058;0;747.058;93.477;840.535;5.601.796;0;0;4.449;0;4.449;202.060;5.808.305;8.240.649;12,86%;12,86%;14,47%;9,07%;18,84%
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;09/2022;491.879;276.523;768.402;112.849;881.251;4.892.469;295;0;0;0;295;794.011;5.686.775;7.860.698;8,65%;13,51%;15,50%;9,78%;4,20%
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;09/2022;748.724;0;748.724;0;748.724;3.964.055;51.631;41.800;372.863;15.838;482.131;1.060.004;5.506.190;7.578.499;13,60%;13,60%;13,60%;9,88%;12,68%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DEXIS - SICREDI DEXIS;79342069;b3S;S4;I;2;MARINGA;PR;09/2022;806.220;0;806.220;78.188;884.408;5.222.100;0;0;6.236;0;6.236;234.595;5.462.931;8.683.569;14,76%;14,76%;16,19%;9,28%;30,54%
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;09/2022;993.929;0;993.929;0;993.929;4.156.225;0;0;0;0;0;1.221.946;5.378.171;5.681.319;18,48%;18,48%;18,48%;17,49%;45,01%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;09/2022;675.462;0;675.462;0;675.462;4.598.565;100.567;0;96.154;0;196.721;450.731;5.246.017;6.433.488;12,88%;12,88%;12,88%;10,50%;8,60%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;09/2022;683.449;0;683.449;116.994;800.443;5.026.221;0;0;6.396;0;6.396;171.151;5.203.768;8.209.819;13,13%;13,13%;15,38%;8,32%;5,54%
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;09/2022;1.353.808;0;1.353.808;0;1.353.808;3.828.560;24.081;0;732.003;0;756.084;601.815;5.186.459;20.001.732;26,10%;26,10%;26,10%;6,77%;0,50%
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;09/2022;2.114.117;0;2.114.117;0;2.114.117;4.848.330;0;0;0;0;0;288.156;5.136.486;7.454.620;41,16%;41,16%;41,16%;28,36%;0,19%
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;09/2022;619.066;0;619.066;0;619.066;4.780.053;5.929;0;0;0;5.929;288.866;5.074.848;NA;12,20%;12,20%;12,20%;NA%;0,76%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;09/2022;1.549.490;0;1.549.490;0;1.549.490;3.111.777;1.016.902;0;235.672;0;1.252.574;615.102;4.979.452;7.764.415;31,12%;31,12%;31,12%;19,96%;-1,25%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;09/2022;511.826;0;511.826;121.519;633.345;4.451.047;0;0;2.826;17;2.843;521.062;4.974.951;8.770.561;10,29%;10,29%;12,73%;5,84%;14,41%
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;09/2022;866.602;0;866.602;0;866.602;4.567.926;10.133;0;0;0;10.133;326.222;4.904.281;9.471.749;17,67%;17,67%;17,67%;9,15%;2,62%
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;09/2022;941.477;42.175;983.652;55.471;1.039.122;3.891.612;0;0;819;0;819;821.860;4.714.290;8.809.877;19,97%;20,87%;22,04%;11,17%;8,28%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;I;3;SAO PAULO;SP;09/2022;1.041.395;0;1.041.395;0;1.041.395;4.329.885;6.796;0;0;0;6.796;276.981;4.613.662;4.382.393;22,57%;22,57%;22,57%;23,76%;0,71%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;09/2022;740.129;0;740.129;30.484;770.613;4.135.600;10.812;0;5.154;0;15.966;189.371;4.340.938;6.288.988;17,05%;17,05%;17,75%;11,77%;11,49%
UNIPRIME DO BRASIL - COOPERATIVA DE CRÉDITO;2398976;b3S;S4;I;2;LONDRINA;PR;09/2022;877.721;0;877.721;0;877.721;3.878.955;106.944;73.839;0;0;180.784;265.012;4.324.751;6.130.253;20,30%;20,30%;20,30%;14,32%;3,72%
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;09/2022;618.351;0;618.351;75.236;693.587;4.150.144;0;0;5.664;0;5.664;137.740;4.293.547;6.540.316;14,40%;14,40%;16,15%;9,45%;7,00%
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;09/2022;NA;NA;NA;NA;684.052;4.092.491;0;NA;NA;NA;0;174.681;4.267.173;NA;NA%;NA%;16,03%;NA%;10,53%
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;09/2022;1.112.070;0;1.112.070;0;1.112.070;3.563.183;0;0;0;0;0;640.864;4.204.047;5.727.661;26,45%;26,45%;26,45%;19,42%;0,02%
