Instituição financeira;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
DEUTSCHE;51183;b1;;C;3;SAO PAULO;SP;06/2013;32.406.631;2.388.072;30.872.917;7.318.332;1.533.714;35.086;1.533.714;13,71%;2,54%;3;0
BMG;30290;b1;;C;2;BELO HORIZONTE;MG;06/2013;27.837.231;19.773.679;24.456.053;9.874.705;3.381.178;343.906;4.007.378;13,95%;4,85%;23;0
BANCO VOLKSWAGEN S.A.;59109165;b2;;I;3;SAO PAULO;SP;06/2013;25.933.417;22.532.819;23.785.469;18.908.927;2.147.949;102.399;3.095.852;13,64%;5,24%;1;0
BANCO COOPERATIVO SICREDI S.A.;1181521;b1;;I;2;PORTO ALEGRE;RS;06/2013;23.083.375;8.822.739;22.404.704;21.998.337;678.671;22.005;808.982;17,84%;12,25%;5;0
PANAMERICANO;31323;b1;;C;2;SAO PAULO;SP;06/2013;21.535.595;13.154.347;18.751.647;14.871.653;2.783.948;-20.068;2.676.628;15,49%;42,98%;4;0
BNP PARIBAS;51516;b1;;C;3;SAO PAULO;SP;06/2013;19.438.398;6.447.653;16.754.476;9.024.187;2.683.921;111.686;2.817.067;16,53%;3,26%;12;2
BANCOOB;51750;b1;;C;2;BRASILIA;DF;06/2013;17.437.106;6.431.949;16.876.006;15.876.859;561.100;28.634;580.775;13,55%;12,13%;5;0
BIC;32119;b1;;C;2;SAO PAULO;SP;06/2013;16.885.930;11.598.474;14.960.577;12.714.102;1.925.353;17.813;2.882.010;18,48%;5,55%;39;0
ABC-BRASIL;41856;b1;;C;3;SAO PAULO;SP;06/2013;16.389.187;8.937.380;14.594.988;11.027.745;1.794.199;124.767;2.690.842;16,20%;3,14%;7;0
ALFA;51293;b1;;C;2;SAO PAULO;SP;06/2013;14.397.302;7.920.047;12.425.071;11.437.316;1.972.232;69.265;1.937.040;19,52%;11,80%;53;1
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1023570;b1;;I;3;SAO PAULO;SP;06/2013;14.064.164;7.548.309;12.966.665;10.440.314;1.097.499;47.559;1.647.009;13,26%;0,89%;16;0
MERCANTIL DO BRASIL;20152;b1;;C;2;BELO HORIZONTE;MG;06/2013;13.872.558;8.888.817;12.996.187;9.954.580;876.372;18.150;1.261.755;12,16%;16,53%;187;4
BANCO DAYCOVAL S.A.;62232889;b1;;I;2;SAO PAULO;SP;06/2013;13.643.875;7.552.507;11.220.656;9.830.320;2.423.218;126.768;2.423.218;18,68%;7,77%;36;0
BANESTES;30159;b1;;C;1;VITORIA;ES;06/2013;13.635.859;3.961.984;12.781.842;12.056.079;854.016;50.058;851.135;14,41%;23,26%;136;27
SOCIETE GENERALE;31859;b1;;C;3;SAO PAULO;SP;06/2013;13.482.551;2.965.217;12.532.268;4.468.997;950.283;-75.555;948.764;18,33%;7,08%;5;0
BANCO DA AMAZONIA S.A.;4902979;b1;;I;1;BELEM;PA;06/2013;11.109.553;2.368.847;9.567.706;3.407.087;1.541.847;46.197;1.541.847;11,61%;8,74%;123;4
BRB;31976;b1;;C;1;BRASILIA;DF;06/2013;10.780.749;7.133.111;9.807.868;8.377.481;972.881;113.053;1.259.745;14,51%;15,10%;110;6
BANCO GMAC S.A.;59274605;b2;;I;3;SAO PAULO;SP;06/2013;10.544.507;7.754.999;9.154.788;4.150.470;1.389.720;54.530;1.296.018;12,74%;13,77%;1;0
PINE;50304;b1;;C;2;SAO PAULO;SP;06/2013;10.498.071;5.387.185;9.239.529;7.875.770;1.258.542;84.216;1.472.205;16,96%;10,97%;13;0
BOFA MERRILL LYNCH;51255;b1;;C;3;SAO PAULO;SP;06/2013;10.465.835;332.702;9.148.649;2.457.973;1.317.187;44.782;1.368.332;17,11%;3,54%;2;0
FIBRA;49951;b1;;C;2;SAO PAULO;SP;06/2013;10.425.021;7.159.629;9.452.886;8.471.710;972.135;-71.374;1.157.479;13,75%;13,86%;11;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92816560;b4;;I;1;PORTO ALEGRE;RS;06/2013;10.399.495;8.599.204;8.840.608;8.471.373;1.558.887;45.914;1.558.887;17,23%;1,54%;3;0
MERCEDES-BENZ;51262;b2;;C;3;SAO PAULO;SP;06/2013;10.084.536;9.550.099;8.953.501;8.029.764;1.131.035;-121.299;1.263.380;12,41%;0,29%;2;0
MORGAN STANLEY;51413;b1;;C;3;SAO PAULO;SP;06/2013;9.982.505;0;8.279.362;5.305.411;1.703.143;80.780;1.698.113;19,82%;0,77%;2;0
BES;51482;b2;;C;3;SAO PAULO;SP;06/2013;8.273.682;1.756.044;7.624.351;6.680.553;649.330;14.173;666.603;14,04%;23,51%;6;0
BARCLAYS;51705;b1;;C;3;SAO PAULO;SP;06/2013;8.136.977;151.211;7.404.337;2.878.626;732.640;1.813;732.640;29,63%;8,03%;1;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60498557;b1;;I;3;SAO PAULO;SP;06/2013;7.763.761;986.951;6.652.083;3.426.343;1.111.678;19.294;1.111.569;52,79%;3,28%;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO RIO GRANDE DO SUL E SANTA CATARINA - CENTRAL SICREDI SUL;87437687;b3C;;I;2;PORTO ALEGRE;RS;06/2013;6.369.595;215.756;6.063.025;0;306.570;0;156.239;16,96%;3,40%;0;0
BANCO DE LAGE LANDEN BRASIL S.A.;5040481;b2;;I;3;PORTO ALEGRE;RS;06/2013;6.032.134;5.397.997;5.341.093;4.925.510;691.041;43.042;689.107;14,31%;0,61%;2;0
BANCO FIDIS S/A;62237425;b2;;I;3;BETIM;MG;06/2013;5.883.671;5.517.794;5.373.081;5.269.669;510.590;15.519;508.402;12,99%;1,44%;2;0
BANCO CLASSICO S.A.;31597552;b1;;I;2;RIO DE JANEIRO;RJ;06/2013;5.633.154;0;1.245.596;2;4.387.558;59.380;4.387.558;43,36%;0,00%;1;0
GOLDMAN SACHS;51585;b2;;C;3;SAO PAULO;SP;06/2013;5.416.320;0;4.689.796;2.156.546;726.524;-100.319;683.463;15,91%;4,18%;2;0
BANCO CNH CAPITAL S.A.;2992446;b2;;I;3;CURITIBA;PR;06/2013;5.225.224;4.381.876;4.139.337;3.766.555;1.085.887;92.763;1.083.152;23,06%;0,45%;1;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655522;n1;;I;2;BRASILIA;DF;06/2013;4.594.086;1.065.583;523.247;436.156;4.070.839;23.325;4.070.839;281,97%;0,69%;53;0
BANCO IBM S.A.;34270520;b2;;I;3;RIO DE JANEIRO;RJ;06/2013;4.554.418;2.356.143;4.251.025;4.055.513;303.393;9.918;223.244;19,41%;0,00%;2;0
BANCO DO ESTADO DO PARÁ S.A.;4913711;b1;;I;1;BELEM;PA;06/2013;4.328.556;2.523.717;3.872.353;3.667.566;456.203;60.872;456.199;19,39%;16,90%;44;47
TOYOTA;51334;b2;;C;3;SAO PAULO;SP;06/2013;4.308.124;3.065.495;3.920.175;3.343.488;387.949;49.688;415.607;13,19%;4,48%;2;0
SOFISA;31873;b1;;C;2;SAO PAULO;SP;06/2013;4.214.214;1.709.810;3.530.447;2.747.026;683.767;888;636.251;19,85%;36,76%;17;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38486817;b4;;I;1;BELO HORIZONTE;MG;06/2013;4.213.801;3.332.669;2.598.350;2.070.422;1.615.451;22.212;1.165.444;30,84%;2,28%;1;0
INDUSVAL;50531;b1;;C;2;SAO PAULO;SP;06/2013;4.198.725;2.587.745;3.629.168;3.319.474;569.557;-112.070;554.321;14,57%;15,79%;12;1
J.MALUCELLI;30881;b1;;C;2;CURITIBA;PR;06/2013;4.103.188;2.624.100;2.844.266;2.763.226;1.258.922;71.596;1.258.318;24,31%;47,68%;2;0
RURAL;31244;b1;;C;2;BELO HORIZONTE;MG;06/2013;4.079.439;1.799.144;3.932.880;2.408.894;146.559;-232.964;0;NI%;0,00%;1;0
BANCO CATERPILLAR S.A.;2658435;b2;;I;3;SAO PAULO;SP;06/2013;3.776.877;3.317.261;3.121.639;3.022.248;655.239;-3.674;655.239;16,59%;0,35%;1;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2885855;n1;;I;1;PORTO ALEGRE;RS;06/2013;3.706.886;3.086.197;2.996.588;2.855.373;710.299;36.627;510.299;15,38%;0,78%;1;0
PSA FINANCE;51365;b2;;C;3;SAO PAULO;SP;06/2013;3.623.217;2.858.041;2.960.824;1.230.810;662.393;20.546;581.472;16,56%;0,23%;2;0
BONSUCESSO;50706;b1;;C;2;BELO HORIZONTE;MG;06/2013;3.457.356;2.232.059;3.085.675;1.535.380;371.681;5.537;557.522;17,15%;13,36%;5;0
JOHN DEERE;50071;b1;;C;3;INDAIATUBA;SP;06/2013;3.453.201;3.417.187;2.913.404;2.751.627;539.796;51.964;664.166;17,18%;0,59%;2;0
CREDIT AGRICOLE;51066;b1;;C;3;SAO PAULO;SP;06/2013;3.424.507;702.195;2.660.929;1.934.904;763.578;-5.823;768.003;33,03%;2,44%;5;0
BANCO VOLVO BRASIL S.A.;58017179;b2;;I;3;CURITIBA;PR;06/2013;3.401.471;3.316.825;2.903.081;2.676.486;498.390;18.229;546.617;15,05%;5,92%;1;0
ING;51073;b1;;C;3;SAO PAULO;SP;06/2013;3.362.236;1.192.948;2.545.250;2.369.067;816.987;20.438;816.987;42,04%;0,39%;2;0
BANCO CSF S.A.;8357240;b2;;I;3;SAO PAULO;SP;06/2013;3.342.505;2.833.955;2.653.003;310.186;689.502;82.537;689.502;25,87%;1,00%;1;0
BANCO DO ESTADO DE SERGIPE S.A.;13009717;b1;;I;1;ARACAJU;SE;06/2013;3.240.099;1.627.607;2.976.453;2.644.964;263.646;32.560;367.230;15,58%;23,64%;61;10
COOPERATIVA DE CRÉDITO CREDICITRUS;54037916;b3S;;I;2;BEBEDOURO;SP;06/2013;3.228.026;2.042.784;2.367.004;2.324.943;861.022;36.563;836.412;28,94%;7,88%;0;50
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60518222;b1;;I;3;SAO PAULO;SP;06/2013;3.058.512;1.392.847;2.402.199;2.154.525;656.313;14.344;739.510;28,88%;0,28%;1;0
ORIGINAL;51781;b1;;C;2;PORTO ALEGRE;RS;06/2013;3.056.564;870.976;1.038.243;785.216;2.018.321;27.154;2.017.536;83,71%;7,29%;2;0
COOPERATIVA CENTRAL DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB SÃO PAULO;63917579;b3C;;I;2;RIBEIRAO PRETO;SP;06/2013;2.992.188;6;2.860.596;2.626.885;131.591;7.294;75.621;21,18%;13,14%;0;0
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;06/2013;2.866.142;0;2.823.583;2.802.267;42.558;6.939;42.558;89,92%;3,51%;1;0
BBM;30207;b1;;C;2;SALVADOR;BA;06/2013;2.837.084;1.101.463;2.291.141;1.799.870;545.943;19.108;542.766;27,50%;4,73%;9;0
COOPERATIVA CENTRAL DE CRÉDITO DOS ESTADOS DO PARANÁ E DE SÃO PAULO - CENTRAL SICREDI PR/SP;80230774;b3C;;I;2;CURITIBA;PR;06/2013;2.783.707;78.884;2.651.824;301;131.884;0;69.481;16,66%;3,87%;0;0
PORTO SEGURO;51444;n1;;C;2;SAO PAULO;SP;06/2013;2.734.433;2.636.282;2.397.614;690.050;336.819;45.633;0;NI%;0,00%;3;0
HONDA;51396;b2;;C;3;SAO PAULO;SP;06/2013;2.662.284;2.448.170;2.195.533;2.072.635;466.751;35.284;466.194;21,81%;0,09%;2;0
COOPERATIVA CENTRAL DE CREDITO DE SANTA CATARINA-SICOOB CENTRAL SC;80160260;b3C;;I;2;FLORIANOPOLIS;SC;06/2013;2.354.978;95.967;2.227.047;1.984.843;127.930;4.520;73.281;12,07%;32,64%;0;0
INDUSTRIAL DO BRASIL;50988;b1;;C;2;SAO PAULO;SP;06/2013;2.288.152;1.255.125;1.838.619;1.719.081;449.533;17.171;469.618;19,92%;7,46%;8;0
COOPERATIVA CENTRAL DE CRÉDITO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CREDIMINAS;25683434;b3C;;I;2;BELO HORIZONTE;MG;06/2013;2.149.335;42.448;1.908.595;168.879;240.741;14.211;151.886;17,78%;48,14%;0;1
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71328769;b3S;;I;2;SERTAOZINHO;SP;06/2013;1.999.068;1.324.659;1.689.872;1.610.280;309.195;21.360;294.760;16,95%;4,25%;0;25
XP INVESTIMENTOS CORRETORA DE CÂMBIO,TÍTULOS E VALORES MOBILIÁRIOS S/A;2332886;n2;;I;3;RIO DE JANEIRO;RJ;06/2013;1.997.154;0;1.889.512;0;107.642;14.434;106.712;18,29%;13,53%;4;0
RODOBENS;51736;b1;;C;2;SAO PAULO;SP;06/2013;1.952.261;1.477.568;1.537.189;1.426.052;415.072;32.383;415.069;16,04%;22,72%;3;0
RENDIMENTO;51468;b1;;C;2;SAO PAULO;SP;06/2013;1.877.916;539.946;1.687.220;613.289;190.696;21.433;190.176;14,37%;14,43%;14;1
BANCO CARGILL S.A.;3609817;b1;;I;3;SAO PAULO;SP;06/2013;1.710.711;1.298.156;1.408.614;1.291.391;302.098;22.312;302.098;24,40%;0,07%;1;0
BANCO TRIANGULO S.A.;17351180;b1;;I;2;UBERLANDIA;MG;06/2013;1.670.018;1.142.611;1.327.901;1.087.841;342.117;7.617;342.115;19,13%;25,98%;46;0
SCANIA BANCO S.A.;11417016;b2;;I;3;SAO BERNARDO DO CAMPO;SP;06/2013;1.655.144;1.632.540;1.500.611;1.425.539;154.533;126;214.595;13,14%;0,73%;1;0
SOCOPA;50328;b1;;C;2;SAO PAULO;SP;06/2013;1.652.146;196.241;1.507.182;886.930;144.964;11.628;172.230;26,93%;3,52%;3;0
PERNAMBUCANAS;40699;n1;;C;2;SAO PAULO;SP;06/2013;1.614.658;1.533.717;1.160.777;233.915;453.881;104.466;0;NI%;0,00%;2;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;b4;;I;1;VITORIA;ES;06/2013;1.607.720;920.383;1.369.597;967.688;238.123;4.679;237.953;27,64%;9,02%;1;0
CAIXA GERAL;51815;b1;;C;3;SAO PAULO;SP;06/2013;1.603.656;570.668;1.138.736;782.770;464.920;-9.854;464.677;26,36%;9,89%;4;0
STANDARD CHARTERED BANK (BRASIL) S.A. ? BANCO DE INVESTIMENTO;11932017;b2;;I;3;SAO PAULO;SP;06/2013;1.590.454;0;1.288.917;657.368;301.537;1.249;301.537;65,71%;0,28%;1;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CREDITO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CENTRAL CECREMGE;309024;b3C;;I;2;BELO HORIZONTE;MG;06/2013;1.577.541;47.519;1.486.588;50.177;90.953;4.116;54.592;13,82%;32,48%;0;0
COOPERATIVA CENTRAL DE CRÉDITO DE MATO GROSSO, PARÁ E RONDÔNIA - CENTRAL SICREDI MT/PA/RO;33667205;b3C;;I;2;CUIABA;MT;06/2013;1.571.342;165.015;1.473.537;96.151;97.805;0;60.894;17,14%;2,42%;0;0
OMNI;50940;n1;;C;2;SAO PAULO;SP;06/2013;1.543.550;1.137.549;1.385.370;712.563;158.180;11.407;0;NI%;0,00%;2;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;;I;2;BLUMENAU;SC;06/2013;1.515.396;1.045.698;1.134.545;1.075.114;380.851;35.003;379.967;29,73%;3,36%;0;66
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60779196;n1;;I;2;SAO PAULO;SP;06/2013;1.511.494;897.229;191.390;0;1.320.104;262.656;1.320.104;59,15%;1,17%;1;0
BANIF;20255;b1;;C;3;SAO PAULO;SP;06/2013;1.468.334;1.119.816;1.223.797;996.408;244.537;-346.854;245.357;14,61%;3,56%;13;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3584906;n1;;I;1;CURITIBA;PR;06/2013;1.412.959;679.122;76.844;24.425;1.336.116;38.083;204.090;84,74%;0,62%;1;0
FATOR;50122;b1;;C;2;SAO PAULO;SP;06/2013;1.404.035;69.583;1.008.322;810.257;395.713;-26.037;395.713;26,43%;36,64%;4;0
BANCO INTERMEDIUM S/A;416968;b1;;I;2;BELO HORIZONTE;MG;06/2013;1.313.911;981.725;1.030.700;834.263;283.211;9.221;283.211;21,78%;5,33%;5;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97406706;n1;;I;3;BARUERI;SP;06/2013;1.311.374;1.163.548;860.796;737.023;450.578;1.190;406.517;29,64%;0,00%;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CENTRO NORTE DO MATO GROSSO - SICREDI CENTRO NORTE MT;26529420;b3S;;I;2;NOVA MUTUM;MT;06/2013;1.303.156;904.360;1.074.668;617.178;228.487;9.079;210.346;17,33%;6,15%;0;22
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9464032;n1;;I;2;SAO PAULO;SP;06/2013;1.290.342;1.190.736;825.178;248.552;465.164;53.583;465.164;42,52%;0,14%;1;0
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1658426;b3S;;I;2;BRASILIA;DF;06/2013;1.286.086;956.313;965.193;941.977;320.893;30.488;320.878;25,82%;2,72%;0;5
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1401771;b3C;;I;2;FRANCISCO BELTRAO;PR;06/2013;1.275.273;11.778;1.219.835;805.511;55.438;306;55.438;15,29%;8,22%;0;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10663610;n1;;I;1;SAO PAULO;SP;06/2013;1.254.287;660.786;218.782;191.685;1.035.505;8.967;835.505;112,07%;0,35%;0;0
BANCO MODAL S.A.;30723886;b1;;I;2;RIO DE JANEIRO;RJ;06/2013;1.211.536;368.262;967.755;776.616;243.782;-3.953;306.416;19,87%;8,46%;2;0
BANCO FORD S.A.;90731688;b2;;I;3;SAO PAULO;SP;06/2013;1.192.506;1.083.086;914.468;891.076;278.038;8.776;278.038;19,65%;0,00%;1;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CRESOL CENTRAL SC/RS;7202627;b3C;;I;2;CHAPECO;SC;06/2013;1.164.227;5.402;1.110.351;717.763;53.875;-1.310;53.865;10,43%;12,41%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO PARANÁ - SICREDI UNIÃO PR;79342069;b3S;;I;2;MARINGA;PR;06/2013;1.074.047;672.074;935.916;602.131;138.131;12.712;127.848;14,24%;21,34%;0;59
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91586982;b3S;;I;2;NOVA PETROPOLIS;RS;06/2013;1.069.210;555.824;889.487;816.829;179.724;11.914;165.409;19,54%;12,66%;0;38
INTERCAP;50476;b1;;C;2;SAO PAULO;SP;06/2013;1.062.731;362.126;946.333;589.538;116.398;654;93.975;14,45%;1,15%;2;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81723108;b3S;;I;2;CAMPO MOURAO;PR;06/2013;1.062.500;430.964;811.620;785.541;250.880;19.668;250.880;39,98%;0,07%;0;36
MIZUHO;51554;b1;;I;3;SAO PAULO;SP;06/2013;1.048.573;379.690;535.680;351.565;512.894;6.928;512.894;58,30%;0,67%;1;0
BANCO GUANABARA S.A.;31880826;b1;;I;2;RIO DE JANEIRO;RJ;06/2013;1.038.656;520.875;910.912;792.165;127.745;6.695;143.560;23,11%;1,82%;1;0
BRASIL PLURAL;51839;b1;;C;2;RIO DE JANEIRO;RJ;06/2013;956.017;564;862.669;752.800;93.347;979;93.116;21,04%;13,73%;4;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CATARATAS DO IGUAÇU - SICREDI CATARATAS DO IGUAÇU;78414067;b3S;;I;2;MEDIANEIRA;PR;06/2013;937.781;566.929;802.770;584.067;135.011;14.290;125.047;13,55%;15,27%;0;32
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42898825;b3S;;I;2;BELO HORIZONTE;MG;06/2013;934.789;291.559;841.006;813.257;93.783;6.857;90.739;15,76%;7,06%;0;33
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE GUARIBA;44469161;b3S;;I;2;GUARIBA;SP;06/2013;920.636;340.082;816.939;749.062;103.697;5.564;98.915;17,50%;3,98%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88894548;b3S;;I;2;CERRO LARGO;RS;06/2013;875.084;492.674;719.525;551.598;155.560;14.168;143.412;19,09%;17,06%;0;42
BANCO MONEO S.A.;7441209;b2;;I;2;CAXIAS DO SUL;RS;06/2013;848.939;787.048;673.982;660.136;174.957;8.531;174.957;18,69%;0,55%;1;0
BMW;51420;n1;;C;3;SAO PAULO;SP;06/2013;844.601;693.648;667.603;559.574;176.998;7.229;0;NI%;0,00%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DOS VALES - SICREDI REGIÃO DOS VALES RS;89126130;b3S;;I;2;ENCANTADO;RS;06/2013;823.151;259.705;677.271;603.206;145.880;12.726;134.780;23,08%;7,55%;0;20
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;n1;;I;1;SALVADOR;BA;06/2013;812.150;400.371;369.277;319.058;442.873;9.995;292.873;39,14%;16,51%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26555235;b3S;;I;2;SORRISO;MT;06/2013;804.316;455.584;675.357;393.377;128.959;18.848;119.869;17,11%;11,45%;0;13
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82937293;n1;;I;1;FLORIANOPOLIS;SC;06/2013;798.053;678.601;324.508;261.010;473.546;-6.107;73.546;15,02%;4,86%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - UNICRED CENTRAL NORTE/NORDESTE;70119680;b3C;;I;2;CABEDELO;PB;06/2013;790.510;117.449;702.899;0;87.612;4.631;87.612;24,69%;6,03%;0;0
COOPERATIVA CENTRAL DE CRÉDITO URBANO - CECRED;5463212;b3C;;I;2;BLUMENAU;SC;06/2013;759.766;64.466;677.865;609.583;81.901;0;81.315;14,51%;9,22%;0;0
UNIPRIME NORTE DO PARANÁ - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DE SAÚDE E EMPRESÁRIOS LTDA;2398976;b3S;;I;2;LONDRINA;PR;06/2013;747.372;322.479;507.762;488.162;239.611;12.011;179.491;33,93%;5,70%;0;18
COOPERATIVA CENTRAL DE CRÉDITO DE GOIÁS LTDA;33416108;b3C;;I;2;GOIANIA;GO;06/2013;736.168;3.786;683.943;0;52.225;3.534;21.005;39,38%;34,34%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90608712;b3S;;I;2;CARLOS BARBOSA;RS;06/2013;708.584;331.229;621.526;534.353;87.058;7.957;80.461;13,90%;14,44%;0;29
