Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;06/2022;10.117.285;1.580.453;11.697.738;957.556;12.655.294;66.588.405;79.834;0;294.218;0;374.052;6.947.788;73.910.246;141.308.148;13,69%;15,83%;17,12%;8,28%;10,68%
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;06/2022;7.148.703;0;7.148.703;1.252.474;8.401.177;38.836.765;2.030.542;0;20.712;29.913;2.081.166;9.239.219;50.157.151;111.967.279;14,25%;14,25%;16,75%;6,38%;10,05%
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;06/2022;5.262.626;1.026.275;6.288.901;0;6.288.901;40.900.441;1.165.788;0;1.202.286;0;2.368.074;3.581.753;46.850.268;67.399.504;11,23%;13,42%;13,42%;9,33%;17,04%
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;06/2022;7.462.057;0;7.462.057;0;7.462.057;15.690.874;2.306.415;0;19.101.816;1.412.091;22.820.322;4.745.890;43.257.086;67.876.267;17,25%;17,25%;17,25%;10,99%;1,07%
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;06/2022;5.155.902;0;5.155.902;1.533.188;6.689.090;37.124.846;363.542;332.714;2.619.382;0;3.315.638;2.247.871;42.688.356;54.968.442;12,08%;12,08%;15,67%;9,38%;0,24%
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;06/2022;4.733.386;523.470;5.256.856;735.326;5.992.182;35.036.807;242.027;1.213.763;1.205.875;613;2.662.277;2.325.952;40.025.036;59.792.090;11,83%;13,13%;14,97%;8,79%;0,50%
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;06/2022;4.022.815;563.727;4.586.542;959.942;5.546.485;31.497.668;250.010;1.849;2.757.050;12.706;3.021.615;4.738.521;39.257.804;53.768.390;10,25%;11,68%;14,13%;8,53%;1,54%
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;06/2022;4.122.729;0;4.122.729;0;4.122.729;31.038.266;426;0;2.378;0;2.804;4.345.718;35.386.789;50.116.261;11,65%;11,65%;11,65%;8,23%;5,87%
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;06/2022;5.863.095;0;5.863.095;0;5.863.095;19.934.061;218.269;0;6.553.893;2.311.881;9.084.043;3.172.205;32.190.309;51.965.012;18,21%;18,21%;18,21%;11,28%;4,35%
XP INVESTIMENTOS CCTVM S/A - PRUDENCIAL;1000082475;b1;S3;C;2;RIO DE JANEIRO;RJ;06/2022;4.345.506;0;4.345.506;0;4.345.506;19.828.553;122.975;30.030;948.088;99.571;1.200.664;10.649.124;31.678.341;113.345.194;13,72%;13,72%;13,72%;3,83%;4,49%
BCO CLASSICO S.A. - PRUDENCIAL;1000081665;b1;S3;C;2;RIO DE JANEIRO;RJ;06/2022;11.774.375;0;11.774.375;0;11.774.375;1.054.079;0;0;66;29.021.473;29.021.539;104.597;30.180.215;17.624.447;39,01%;39,01%;39,01%;66,81%;2,89%
VOLKSWAGEN - PRUDENCIAL;1000080202;b2;S3;C;3;SAO PAULO;SP;06/2022;2.759.114;0;2.759.114;929.950;3.689.065;25.258.152;0;0;0;0;0;1.383.196;26.641.349;32.024.362;10,36%;10,36%;13,85%;8,62%;0,23%
BRB - PRUDENCIAL;1000080288;b1;S3;C;1;BRASILIA;DF;06/2022;1.995.745;277.380;2.273.125;701.094;2.974.220;20.363.955;26.953;0;0;0;26.953;1.241.540;21.632.447;40.384.668;9,23%;10,51%;13,75%;5,63%;16,44%
INTER - PRUDENCIAL;1000080996;b1;S3;C;2;BELO HORIZONTE;MG;06/2022;7.086.144;0;7.086.144;0;7.086.144;19.141.329;44.026;46;335.435;86.044;465.550;1.937.597;21.544.477;41.256.566;32,89%;32,89%;32,89%;17,18%;5,38%
MORGAN STANLEY - PRUDENCIAL;1000080628;b1;S3;C;3;SAO PAULO;SP;06/2022;4.477.846;0;4.477.846;0;4.477.846;10.777.418;445.983;1.459.722;4.175.952;1.081.864;7.163.520;2.921.642;20.862.581;24.243.969;21,46%;21,46%;21,46%;18,47%;2,46%
BANCO C6 - PRUDENCIAL;1000084844;b1;S4;C;2;SAO PAULO;SP;06/2022;4.324.282;0;4.324.282;116.302;4.440.584;18.198.801;11.530;0;1.460.014;151.468;1.623.012;970.680;20.792.493;38.341.222;20,80%;20,80%;21,36%;11,28%;5,51%
BMG - PRUDENCIAL;1000080178;b1;S3;C;2;SAO PAULO;SP;06/2022;2.397.582;110.305;2.507.888;272.495;2.780.383;19.226.619;25.968;0;125.754;0;151.723;1.337.594;20.715.936;38.373.953;11,57%;12,11%;13,42%;6,54%;41,45%
BOFA MERRILL LYNCH - PRUDENCIAL;1000080556;b1;S3;C;3;SAO PAULO;SP;06/2022;4.286.734;0;4.286.734;0;4.286.734;7.101.111;611.630;0;8.704.933;16;9.316.579;3.321.589;19.739.279;45.908.186;21,72%;21,72%;21,72%;9,34%;1,10%
BCO COOPERATIVO SICREDI - PRUDENCIAL;1000080745;b1;S3;C;2;PORTO ALEGRE;RS;06/2022;2.550.383;225.652;2.776.035;66.367;2.842.403;17.225.068;25.504;0;20.507;1.712;47.722;2.370.273;19.643.063;122.957.904;12,98%;14,13%;14,47%;2,26%;3,24%
ALFA - PRUDENCIAL;1000080570;b1;S3;C;2;SAO PAULO;SP;06/2022;2.676.469;0;2.676.469;0;2.676.469;17.557.911;46.529;0;202.533;34.906;283.967;1.467.660;19.309.538;26.741.346;13,86%;13,86%;13,86%;10,01%;14,84%
BANCO ORIGINAL - PRUDENCIAL;1000080903;b1;S3;C;2;SAO PAULO;SP;06/2022;1.616.693;0;1.616.693;746.102;2.362.795;15.811.135;4.453;0;60.332;2.246;67.030;3.124.855;19.003.020;34.454.163;8,51%;8,51%;12,43%;4,69%;7,61%
NU FINANCEIRA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;30680829;n1;S3;I;2;SAO PAULO;SP;06/2022;3.109.426;0;3.109.426;912.360;4.021.786;15.413.266;20.450;0;126.389;0;146.839;3.030.573;18.590.678;NA;16,73%;16,73%;21,63%;NA%;0,49%
BANCOOB - PRUDENCIAL;1000080879;b1;S3;C;2;BRASILIA;DF;06/2022;2.761.344;0;2.761.344;0;2.761.344;14.471.648;16.387;0;147;0;16.535;3.563.939;18.052.121;90.328.529;15,30%;15,30%;15,30%;3,06%;9,92%
BD REGIONAL DO EXTREMO SUL - PRUDENCIAL;1000081311;b4;S3;C;1;PORTO ALEGRE;RS;06/2022;3.608.843;0;3.608.843;0;3.608.843;16.446.242;77.680;0;0;5.443;83.124;1.194.260;17.723.625;19.850.691;20,36%;20,36%;20,36%;18,18%;1,14%
MERCEDES-BENZ - PRUDENCIAL;1000080563;b2;S3;C;3;SAO BERNARDO DO CAMPO;SP;06/2022;2.290.408;0;2.290.408;0;2.290.408;15.740.254;0;0;0;0;0;1.147.193;16.887.447;16.538.313;13,56%;13,56%;13,56%;13,85%;0,48%
BANCO CNH INDUSTRIAL CAPITAL S.A - PRUDENCIAL;1000081407;b2;S3;I;3;CURITIBA;PR;06/2022;1.770.469;0;1.770.469;0;1.770.469;14.452.242;0;0;0;0;0;900.938;15.353.180;17.031.217;11,53%;11,53%;11,53%;10,40%;0,15%
GOLDMAN SACHS - PRUDENCIAL;1000080714;b2;S3;C;3;SAO PAULO;SP;06/2022;2.493.486;0;2.493.486;0;2.493.486;7.089.694;167.835;1.758;4.295.076;343.248;4.807.917;1.925.371;13.822.982;21.623.507;18,04%;18,04%;18,04%;11,53%;0,96%
PORTO SEGURO - PRUDENCIAL;1000080642;n1;S3;C;2;SAO PAULO;SP;06/2022;1.366.106;0;1.366.106;321.852;1.687.958;13.025.026;29.298;0;290;0;29.588;748.389;13.803.003;NA;9,90%;9,90%;12,23%;NA%;10,26%
BCO CSF S.A. - PRUDENCIAL;1000081610;b2;S3;I;3;SAO PAULO;SP;06/2022;2.418.071;0;2.418.071;0;2.418.071;12.096.275;14.491;0;0;0;14.491;1.140.754;13.251.520;17.218.455;18,25%;18,25%;18,25%;14,04%;7,25%
CCB - PRUDENCIAL;1000080295;b1;S3;C;3;SAO PAULO;SP;06/2022;1.085.166;890.460;1.975.626;0;1.975.626;10.426.840;160.440;0;56.090;0;216.530;1.350.537;11.993.907;14.941.159;9,05%;16,47%;16,47%;13,22%;0,57%
BANESTES - PRUDENCIAL;1000080147;b1;S3;C;1;VITORIA;ES;06/2022;1.792.457;0;1.792.457;0;1.792.457;9.937.491;5.256;0;310.994;0;316.250;1.621.446;11.875.187;32.184.340;15,09%;15,09%;15,09%;5,57%;10,25%
BCO SUMITOMO MITSUI BRASIL S.A. - PRUDENCIAL;1000081720;b1;S3;C;3;SAO PAULO;SP;06/2022;2.094.224;0;2.094.224;0;2.094.224;9.684.571;199.660;0;766.916;0;966.575;475.263;11.126.409;14.130.869;18,82%;18,82%;18,82%;14,82%;0,16%
SCOTIABANK BRASIL - PRUDENCIAL;1000081452;b1;S3;C;3;SAO PAULO;SP;06/2022;2.828.642;0;2.828.642;0;2.828.642;7.459.524;11.417;0;2.185.356;0;2.196.774;559.874;10.216.172;16.334.898;27,69%;27,69%;27,69%;17,32%;0,43%
BOCOM - PRUDENCIAL;1000084624;b1;S3;C;3;SALVADOR;BA;06/2022;885.125;210.221;1.095.346;284.833;1.380.179;9.177.002;12.746;0;34.408;0;47.154;972.453;10.196.609;18.351.906;8,68%;10,74%;13,54%;5,97%;0,91%
VOLVO - PRUDENCIAL;1000080769;b2;S4;C;3;CURITIBA;PR;06/2022;2.036.398;0;2.036.398;0;2.036.398;9.428.414;0;0;0;0;0;727.024;10.155.439;10.559.962;20,05%;20,05%;20,05%;19,28%;1,27%
CREDIT AGRICOLE - PRUDENCIAL;1000080491;b1;S3;C;3;SAO PAULO;SP;06/2022;2.371.486;0;2.371.486;0;2.371.486;8.512.250;121.074;0;817.448;0;938.522;492.056;9.942.828;45.294.923;23,85%;23,85%;23,85%;5,24%;0,55%
JOHN DEERE - PRUDENCIAL;1000080343;b1;S3;I;3;INDAIATUBA;SP;06/2022;1.851.381;0;1.851.381;0;1.851.381;9.062.870;12.029;0;0;0;12.029;535.847;9.610.746;10.735.446;19,26%;19,26%;19,26%;17,25%;0,23%
DEUTSCHE - PRUDENCIAL;1000080532;b1;S3;C;3;SAO PAULO;SP;06/2022;2.297.640;0;2.297.640;0;2.297.640;7.181.095;596.897;7;1.114.683;0;1.711.588;670.377;9.563.060;11.402.556;24,03%;24,03%;24,03%;20,15%;0,54%
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82639451;b3S;S4;I;2;BLUMENAU;SC;06/2022;2.136.994;0;2.136.994;0;2.136.994;7.982.156;0;0;0;0;0;1.493.806;9.475.963;13.322.002;22,55%;22,55%;22,55%;16,04%;2,30%
BCO DO EST. DO PA S.A. - PRUDENCIAL;1000081586;b1;S3;I;1;BELEM;PA;06/2022;1.560.271;0;1.560.271;0;1.560.271;8.054.625;55.034;0;2.299;0;57.333;792.839;8.904.797;15.604.071;17,52%;17,52%;17,52%;10,00%;3,61%
CREFISA S.A. CFI - PRUDENCIAL;1000083632;b1;S4;C;2;SAO PAULO;SP;06/2022;6.054.315;0;6.054.315;0;6.054.315;3.413.305;630;39;60.810;34;61.514;5.237.563;8.712.382;6.960.124;69,49%;69,49%;69,49%;86,99%;1,52%
BCO DE LAGE LANDEN BRASIL S.A. - PRUDENCIAL;1000081421;b2;S4;I;3;PORTO ALEGRE;RS;06/2022;917.381;0;917.381;393.623;1.311.004;8.216.868;19.060;0;0;0;19.060;374.818;8.610.746;9.795.796;10,65%;10,65%;15,23%;9,37%;2,00%
MERCANTIL DO BRASIL - PRUDENCIAL;1000080123;b1;S3;C;2;BELO HORIZONTE;MG;06/2022;955.098;47.902;1.003.000;230.486;1.233.486;7.241.945;1.922;0;3.146;2.084;7.152;1.234.136;8.483.233;14.515.169;11,26%;11,82%;14,54%;6,91%;28,83%
AGIBANK - PRUDENCIAL;1000083694;b1;S4;C;2;CAMPINAS;SP;06/2022;815.950;0;815.950;104.595;920.545;5.248.738;44;24;50.316;21;50.405;2.740.319;8.039.462;10.128.161;10,15%;10,15%;11,45%;8,06%;44,31%
GM - PRUDENCIAL;1000080848;b2;S3;C;3;SAO PAULO;SP;06/2022;2.658.746;0;2.658.746;0;2.658.746;6.599.838;0;0;0;0;0;588.932;7.188.770;10.125.997;36,98%;36,98%;36,98%;26,26%;10,21%
COOPERATIVA DE CREDITO CREDICITRUS;54037916;b3S;S4;I;2;BEBEDOURO;SP;06/2022;2.128.357;0;2.128.357;0;2.128.357;6.048.059;0;0;0;0;0;966.784;7.014.843;10.779.124;30,34%;30,34%;30,34%;19,75%;4,67%
BCO TOYOTA DO BRASIL S.A. - PRUDENCIAL;1000081562;b2;S3;C;3;SAO PAULO;SP;06/2022;1.094.052;0;1.094.052;0;1.094.052;6.807.725;0;0;0;0;0;117.376;6.925.100;9.678.785;15,80%;15,80%;15,80%;11,30%;0,73%
MIDWAY S.A. - SCFI - PRUDENCIAL;1000083553;n1;S4;I;2;SAO PAULO;SP;06/2022;953.040;0;953.040;0;953.040;5.725.505;2.248;0;0;0;2.248;1.049.042;6.776.795;NA;14,06%;14,06%;14,06%;NA%;0,71%
OMNI - PRUDENCIAL;1000080460;b1;S4;C;2;SAO PAULO;SP;06/2022;497.860;264.441;762.301;110.179;872.480;4.962.845;288;0;0;0;288;1.800.060;6.763.193;7.915.288;7,36%;11,27%;12,90%;9,63%;3,00%
PINE - PRUDENCIAL;1000080374;b1;S3;C;2;SAO PAULO;SP;06/2022;697.407;0;697.407;96.802;794.209;6.007.828;12.160;1.502;190.951;642;205.256;479.854;6.692.938;15.220.940;10,42%;10,42%;11,87%;4,58%;18,38%
SOFISA - PRUDENCIAL;1000080271;b1;S4;C;2;SAO PAULO;SP;06/2022;845.261;107.834;953.095;0;953.095;6.200.390;19.323;0;2.346;0;21.669;463.806;6.685.864;11.163.169;12,64%;14,26%;14,26%;8,54%;10,40%
HSBC BI - PRUDENCIAL;1000084741;b1;S4;I;3;SAO PAULO;SP;06/2022;902.119;0;902.119;0;902.119;4.374.649;94.078;0;1.332.538;0;1.426.616;876.124;6.677.388;11.373.490;13,51%;13,51%;13,51%;7,93%;9,02%
SICOOB COCRED COOPERATIVA DE CRÉDITO;71328769;b3S;S4;I;2;SERTAOZINHO;SP;06/2022;985.580;0;985.580;0;985.580;5.921.314;0;0;0;54.878;54.878;551.470;6.527.663;8.825.461;15,10%;15,10%;15,10%;11,17%;9,05%
BCO FIBRA S.A. - PRUDENCIAL;1000081483;b1;S3;C;2;SAO PAULO;SP;06/2022;644.682;0;644.682;120.474;765.156;5.580.658;8.642;52;62.670;0;71.365;689.101;6.341.124;12.886.076;10,17%;10,17%;12,07%;5,00%;2,02%
SCANIA - PRUDENCIAL;1000080776;b2;S4;C;3;SAO BERNARDO DO CAMPO;SP;06/2022;884.644;0;884.644;8.177;892.821;6.019.259;0;0;0;0;0;308.918;6.328.177;6.780.110;13,98%;13,98%;14,11%;13,05%;0,49%
BCO DES. DE MG S.A. - PRUDENCIAL;1000081328;b4;S3;I;1;BELO HORIZONTE;MG;06/2022;1.627.067;0;1.627.067;0;1.627.067;5.461.897;89.687;0;1.164;0;90.851;653.672;6.206.420;8.874.778;26,22%;26,22%;26,22%;18,33%;0,98%
BANCO MASTER - PRUDENCIAL;1000080367;b1;S4;C;2;RIO DE JANEIRO;RJ;06/2022;689.005;16.176;705.181;0;705.181;5.077.700;16.392;0;0;123.217;139.609;796.684;6.013.993;14.217.244;11,46%;11,73%;11,73%;4,96%;17,25%
SOCIETE GENERALE - PRUDENCIAL;1000080264;b1;S3;C;3;SAO PAULO;SP;06/2022;1.525.893;0;1.525.893;0;1.525.893;4.054.272;1.111.798;0;231.136;0;1.342.934;564.838;5.962.044;8.147.967;25,59%;25,59%;25,59%;18,73%;-1,81%
BCO MUFG BRASIL S.A. - PRUDENCIAL;1000081713;b1;S3;I;3;SAO PAULO;SP;06/2022;1.336.952;0;1.336.952;0;1.336.952;4.322.005;52.117;0;931.303;0;983.420;546.118;5.851.543;11.725.568;22,85%;22,85%;22,85%;11,40%;0,59%
BS2 - PRUDENCIAL;1000080422;b1;S3;C;2;BELO HORIZONTE;MG;06/2022;571.442;0;571.442;159.622;731.064;4.439.745;37.518;215;107.732;27.393;172.859;988.740;5.601.344;14.146.260;10,20%;10,20%;13,05%;4,04%;25,60%
BCO MODAL S.A. - PRUDENCIAL;1000081658;b1;S4;C;2;RIO DE JANEIRO;RJ;06/2022;833.799;0;833.799;0;833.799;4.053.139;62.053;16.800;544.025;16.150;639.028;897.850;5.590.017;7.271.572;14,92%;14,92%;14,92%;11,47%;15,35%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO OURO VERDE DO MATO GROSSO - SICREDI OURO VERDE MT;26529420;b3S;S4;I;2;LUCAS DO RIO VERDE;MT;06/2022;1.008.642;0;1.008.642;31.313;1.039.955;5.418.546;63.356;0;4.837;0;68.193;82.398;5.569.137;7.682.760;18,11%;18,11%;18,67%;13,13%;7,02%
BANCOSEGURO S.A.;10264663;b1;S4;I;2;SAO PAULO;SP;06/2022;529.089;0;529.089;0;529.089;5.128.759;0;0;0;0;0;380.919;5.509.678;16.883.289;9,60%;9,60%;9,60%;3,13%;0,00%
MIZUHO - PRUDENCIAL;1000080697;b1;S4;C;3;SAO PAULO;SP;06/2022;839.434;0;839.434;0;839.434;5.141.595;10.247;0;0;0;10.247;300.607;5.452.448;7.913.921;15,40%;15,40%;15,40%;10,61%;2,64%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79342069;b3S;S4;I;2;MARINGA;PR;06/2022;758.347;0;758.347;25.449;783.797;5.069.409;0;0;2.472;0;2.472;231.270;5.303.150;7.683.572;14,30%;14,30%;14,78%;9,87%;31,73%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78414067;b3S;S4;I;2;MEDIANEIRA;PR;06/2022;701.867;0;701.867;89.303;791.170;5.084.007;28;0;3.940;0;3.968;208.643;5.296.618;7.576.602;13,25%;13,25%;14,94%;9,26%;18,91%
REALIZE CFI - PRUDENCIAL;1000084703;n1;S4;I;3;PORTO ALEGRE;RS;06/2022;624.698;0;624.698;0;624.698;4.813.237;4.798;0;0;0;4.798;253.592;5.071.627;NA;12,32%;12,32%;12,32%;NA%;0,66%
INDUSTRIAL DO BRASIL - PRUDENCIAL;1000080477;b1;S4;C;2;SAO PAULO;SP;06/2022;664.850;0;664.850;0;664.850;4.361.222;214.929;0;59.815;0;274.743;420.036;5.056.001;6.176.648;13,15%;13,15%;13,15%;10,76%;8,54%
HONDA - PRUDENCIAL;1000080611;b2;S4;C;3;SAO PAULO;SP;06/2022;1.965.274;0;1.965.274;0;1.965.274;4.743.893;0;0;0;0;0;287.358;5.031.251;7.093.587;39,06%;39,06%;39,06%;27,70%;0,21%
BCO DO EST. DE SE S.A. - PRUDENCIAL;1000081634;b1;S4;C;1;ARACAJU;SE;06/2022;517.564;0;517.564;123.248;640.812;4.483.045;0;0;7.723;30;7.753;480.937;4.971.735;8.897.065;10,41%;10,41%;12,89%;5,82%;14,33%
RODOBENS - PRUDENCIAL;1000080855;b1;S4;C;2;SAO PAULO;SP;06/2022;945.265;0;945.265;0;945.265;3.811.376;0;0;0;0;0;1.114.291;4.925.667;5.333.529;19,19%;19,19%;19,19%;17,72%;43,82%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81099491;b3S;S4;I;2;PALOTINA;PR;06/2022;633.471;0;633.471;113.939;747.410;4.732.090;0;0;3.084;0;3.084;185.264;4.920.438;7.353.683;12,87%;12,87%;15,19%;8,61%;6,00%
PARANÁ BANCO - PRUDENCIAL;1000080233;b1;S4;C;2;CURITIBA;PR;06/2022;1.004.439;40.687;1.045.126;53.528;1.098.655;3.868.524;0;0;696;0;696;648.987;4.518.207;8.653.564;22,23%;23,13%;24,32%;12,08%;9,90%
BANCO FIDIS - PRUDENCIAL;1000081751;b2;S4;I;3;BETIM;MG;06/2022;1.074.320;0;1.074.320;0;1.074.320;3.627.233;0;0;0;0;0;614.743;4.241.976;5.607.265;25,33%;25,33%;25,33%;19,16%;0,03%
WILL FINANCEIRA - PRUDENCIAL;1000084600;n1;S4;C;2;SAO PAULO;SP;06/2022;300.579;0;300.579;0;300.579;3.362.826;0;0;0;0;0;871.518;4.234.344;NA;7,10%;7,10%;7,10%;NA%;5,79%
BCO CATERPILLAR S.A. - PRUDENCIAL;1000081397;b2;S4;I;3;SAO PAULO;SP;06/2022;1.016.370;0;1.016.370;0;1.016.370;4.025.162;8.537;0;0;0;8.537;196.798;4.230.497;4.101.079;24,02%;24,02%;24,02%;24,78%;0,75%
COOPERATIVA DE CRÉDITO SICREDI SERRANA RS/ES;90608712;b3S;S4;I;2;CARLOS BARBOSA;RS;06/2022;583.780;0;583.780;71.526;655.305;3.963.831;20;0;2.605;0;2.626;161.783;4.128.239;5.910.788;14,14%;14,14%;15,87%;9,88%;7,12%
UNIPRIME DO BRASIL - COOPERATIVA DE CRÉDITO LTDA.;2398976;b3S;S4;I;2;LONDRINA;PR;06/2022;827.026;0;827.026;0;827.026;3.678.591;110.290;72.005;0;0;182.295;231.843;4.092.730;5.626.652;20,21%;20,21%;20,21%;14,70%;3,79%
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78825270;b3S;S5;I;2;CHAPECO;SC;06/2022;NA;NA;NA;NA;665.784;3.904.074;0;NA;NA;NA;0;157.009;4.061.083;NA;NA%;NA%;16,39%;NA%;10,81%
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO SUDOESTE MT/PA - SICREDI SUDOESTE MT/PA;32995755;b3S;S4;I;2;TANGARA DA SERRA;MT;06/2022;697.186;0;697.186;28.970;726.155;3.748.099;7.003;0;3.319;0;10.322;167.291;3.925.711;5.818.830;17,76%;17,76%;18,50%;11,98%;9,99%
