Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Disponibilidades (a);Aplicações Interfinanceiras de Liquidez (b);TVM e Instrumentos Financeiros Derivativos (c);Operações de Crédito;;;Arrendamento Mercantil;;;;;Outros Créditos - Líquido de Provisão (f);Outros Ativos Realizáveis (g);Permanente Ajustado (h);Ativo Total Ajustado (i) = (a) + (b) + (c) + (d) + (e) + (f) + (g) + (h);Credores por Antecipação de Valor Residual (j);Ativo Total (k) = (i) - (j);
;;;;;;;;;;;;Operações de Crédito (d1);Provisão sobre Operações de Crédito (d2);Operações de Crédito Líquidas de Provisão (d);Arrendamento Mercantil a Receber (e1);Imobilizado de Arrendamento (e2);Credores por Antecipação de Valor Residual (e3);Provisão sobre Arrendamento Mercantil (e4);Arrendamento Mercantil Líquido de Provisão (e);;;;;;;
COOPERATIVA DE CRÉDITO RURAL DE POMPÉU LTDA;66262643;b3S;;I;2;POMPEU;MG;06/2007;84;0;0;26.525;-982;25.544;0;0;0;0;0;690;4.722;1.048;32.087;0;32.087
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERV E MEMBROS JUSTIÇA TRABALHO E MINIST PÚBL TRABALHO NO TERRITÓRIO NACIONAL, PODER JUD FEDERAL E MPU PARÁ, SANTA CATARINA, TSE E STM NO DF -SICOOB CREDIJUSTRA;37079720;b3S;;I;2;BRASILIA;DF;06/2007;134;0;0;27.394;-389;27.005;0;0;0;0;0;306;2.298;2.310;32.053;0;32.053
TOPÁZIO S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;7679404;n1;;I;2;PORTO ALEGRE;RS;06/2007;111;4.730;0;5.176;-1;5.174;0;0;0;0;0;20.850;5;1.114;31.984;0;31.984
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA ASSEMBLEIA LEGISLATIVA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COFAL;21797311;b3S;;I;2;BELO HORIZONTE;MG;06/2007;177;0;0;18.832;-538;18.294;0;0;0;0;0;2.489;9.073;1.931;31.965;0;31.965
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO AGRESTE E SERTÃO CENTRAL DO ESTADO DE PERNAMBUCO - UNICRED CENTRO PERNAMBUCANA;41255225;b3S;;I;2;CARUARU;PE;06/2007;326;0;61;10.838;-118;10.719;0;0;0;0;0;866;18.475;1.485;31.931;0;31.931
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E DE CONTABILISTAS DE CRICIÚMA LTDA;75847;b3S;;I;2;CRICIUMA;SC;06/2007;114;0;0;19.625;-491;19.134;0;0;0;0;0;183;11.522;818;31.772;0;31.772
LIQUIDEZ DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;33862244;n2;;I;2;RIO DE JANEIRO;RJ;06/2007;1.356;5.500;5.416;0;0;0;0;0;0;0;0;2.901;16;16.558;31.746;0;31.746
COOPERATIVA DE CRÉDITO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;06/2007;392;0;0;19.808;-863;18.944;0;0;0;0;0;863;10.289;825;31.313;0;31.313
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE NOVA IGUACU LTDA;86803939;b3S;;I;2;NOVA IGUACU;RJ;06/2007;509;0;556;10.985;-671;10.313;0;0;0;0;0;299;19.147;442;31.266;0;31.266
UNICRED RECIFE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE NÍVEL SUPERIOR DO GRANDE RECIFE LTDA.;70241658;b3S;;I;2;RECIFE;PE;06/2007;148;0;0;18.107;-331;17.776;0;0;0;0;0;197;11.166;1.930;31.216;0;31.216
COOPERATIVA DE CRÉDITO RURAL DE CONSELHEIRO PENA LTDA. - SICOOB CREDICOPE;38588174;b3S;;I;2;CONSELHEIRO PENA;MG;06/2007;308;0;0;16.249;-625;15.624;0;0;0;0;0;197;14.326;759;31.213;0;31.213
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPIRITO SANTO - CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;06/2007;323;0;406;20.430;-842;19.589;0;0;0;0;0;664;9.016;1.139;31.137;0;31.137
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DA SAÚDE DE PRESIDENTE PRUDENTE E REGIÃO - UNICRED OESTE PAULISTA;74220948;b3S;;I;2;PRESIDENTE PRUDENTE;SP;06/2007;651;0;607;6.431;-227;6.204;0;0;0;0;0;15;22.483;1.140;31.100;0;31.100
NOVACAO;51451;n2;;C;2;SAO PAULO;SP;06/2007;161;11.950;14.814;0;0;0;0;0;0;0;0;3.675;18;431;31.049;0;31.049
COOPERATIVA DE CREDITO RURAL DO MEIO OESTE CATARINENSE SICOOB/SC- CREDIMOC;80959638;b3S;;I;2;XANXERE;SC;06/2007;266;0;10.969;17.273;-873;16.400;0;0;0;0;0;398;1.741;1.156;30.930;0;30.930
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97489280;b3S;;I;3;ITABUNA;BA;06/2007;417;0;272;17.057;-245;16.812;0;0;0;0;0;198;11.201;1.895;30.795;0;30.795
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DA REGIÃO DE TRÊS PONTAS LTDA - SICOOB COPERSUL;18966739;b3S;;I;2;TRES PONTAS;MG;06/2007;103;0;0;21.005;-444;20.562;0;0;0;0;0;920;8.062;679;30.326;0;30.326
COOPERATIVA DE CRÉDITO RURAL DE PARÁ DE MINAS LTDA;25387713;b3S;;I;2;PARA DE MINAS;MG;06/2007;66;0;0;9.456;-116;9.340;0;0;0;0;0;185;19.901;826;30.317;0;30.317
COOPERATIVA DE CRÉDITO DE SÃO ROQUE DE MINAS LTDA. - SICOOB SAROMCREDI;66402207;b3S;;I;2;SAO ROQUE DE MINAS;MG;06/2007;704;0;0;21.893;-281;21.611;0;0;0;0;0;628;5.461;1.813;30.218;0;30.218
COOPERATIVA DE CREDITO RURAL HORIZONTES NOVOS DE NOVO SARANDI-CREHNOR;1869822;b3S;;I;2;SARANDI;RS;06/2007;1.967;0;13.837;13.014;-2.540;10.474;0;0;0;0;0;967;1.179;1.749;30.172;0;30.172
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  COMERCIANTES DE CONFECÇÕES DO CENTRO OESTE DE MINAS GERAIS LTDA - DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;06/2007;247;0;0;25.219;-1.156;24.063;0;0;0;0;0;713;3.680;1.219;29.922;0;29.922
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE TOLEDO E REGIAO LTDA - UNICRED PIONEIRA DO PARANA;1286361;b3S;;I;2;TOLEDO;PR;06/2007;33;0;641;10.058;-537;9.521;0;0;0;0;0;33;18.932;762;29.922;0;29.922
COOPERATIVA DE CRÉDITO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;06/2007;898;0;0;12.768;-149;12.620;0;0;0;0;0;744;14.306;1.267;29.835;0;29.835
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E  DEMAIS PROFISSIONAIS DA SAÚDE DE PATOS DE MINAS LTDA;2582212;b3S;;I;2;PATOS DE MINAS;MG;06/2007;52;0;0;9.331;-237;9.094;0;0;0;0;0;491;19.057;1.080;29.774;0;29.774
MUNDINVEST S.A.-CORRETORA DE CAMBIO E VALORES MOBILIARIOS;25674235;n2;;I;2;BELO HORIZONTE;MG;06/2007;167;11.052;13.873;0;0;0;0;0;0;0;0;1.616;0;3.029;29.736;0;29.736
COOPERATIVA DE CRÉDITO RURAL VALE DO BANDEIRANTE;78141876;b3S;;I;2;ASTORGA;PR;06/2007;219;0;527;13.262;-656;12.606;0;0;0;0;0;209;14.605;1.558;29.724;0;29.724
ATRIUM S/A DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;62122718;n2;;I;2;SAO PAULO;SP;06/2007;34;0;22.139;0;0;0;0;0;0;0;0;6.055;15;1.449;29.692;0;29.692
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE SANTA BÁRBARA D'OESTE, AMERICANA E NOVA ODESSA;3055269;b3S;;I;2;AMERICANA;SP;06/2007;53;0;0;19.568;-203;19.365;0;0;0;0;0;110;8.276;1.860;29.664;0;29.664
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MINISTÉRIO DA FAZENDA E DOS ÓRGÃOS DA ESTRUTURA DA PRESIDÊNCIA DA REPÚBLICA LTDA. - SICOOB CREDFAZ;952415;b3S;;I;2;BRASILIA;DF;06/2007;78;0;0;26.809;-1.320;25.489;0;0;0;0;0;66;590;3.427;29.650;0;29.650
ESCRITORIO LEROSA S/A CORRETORES DE VALORES;61973863;n2;;I;2;SAO PAULO;SP;06/2007;735;11.150;1.550;0;0;0;0;0;0;0;0;2.464;0;13.666;29.565;0;29.565
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DOS VALES DO TAQUARI E RIO PARDO LTDA -UNICRED VALES DO TAQUARI E RIO PARDO;1635462;b3S;;I;2;LAJEADO;RS;06/2007;153;0;0;13.227;-357;12.871;0;0;0;0;0;409;15.566;520;29.519;0;29.519
COOPERATIVA DE CRÉDITO RURAL DE JI-PARANÁ LTDA;2309070;b3S;;I;2;JI-PARANA;RO;06/2007;1.976;0;3.416;21.210;-661;20.549;0;0;0;0;0;119;2.370;1.073;29.503;0;29.503
COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3412878;b3S;;I;2;ITURAMA;MG;06/2007;192;0;0;21.231;-293;20.938;0;0;0;0;0;324;6.955;811;29.220;0;29.220
TROPICAL COMPANHIA DE CREDITO IMOBILIARIO;4392825;n1;;I;2;MANAUS;AM;06/2007;208;49;0;13.039;-10.612;2.427;0;0;0;0;0;21.960;4.235;325;29.203;0;29.203
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MAGISTRADOS DE SÃO PAULO - MAGISCRED;51489318;b3S;;I;2;SAO PAULO;SP;06/2007;80;0;5.980;14.530;-253;14.277;0;0;0;0;0;573;6.667;1.559;29.136;0;29.136
COOPERATIVA DE CREDITO DO VALE DO SAPUCAI LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;06/2007;247;0;138;21.323;-2.670;18.653;0;0;0;0;0;449;7.813;1.658;28.957;0;28.957
SAO PAULO CORRETORA DE VALORES LTDA;61822052;n2;;I;2;SAO PAULO;SP;06/2007;363;0;1.453;0;0;0;0;0;0;0;0;26.444;0;561;28.822;0;28.822
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO SOTURNO - SICREDI VALE DO SOTURNO;87788394;b3S;;I;2;FAXINAL DO SOTURNO;RS;06/2007;70;0;2.479;15.665;-1.512;14.153;0;0;0;0;0;437;10.511;1.151;28.801;0;28.801
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E CATEGORIAS AFINS-UNICRED NITEROI LTDA;1090027;b3S;;I;2;NITEROI;RJ;06/2007;107;0;13;13.188;-334;12.854;0;0;0;0;0;729;13.668;1.392;28.762;0;28.762
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE E DE CONTABILISTAS DE LAGES LTDA E SIGLA UNICRED LAGES;1052245;b3S;;I;2;LAGES;SC;06/2007;34;0;0;9.846;-218;9.629;0;0;0;0;0;387;17.868;677;28.593;0;28.593
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES LTDA - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;06/2007;11;0;0;7.380;-94;7.287;0;0;0;0;0;30;20.850;369;28.547;0;28.547
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO OESTE DE MINAS LTDA;71425458;b3S;;I;2;FORMIGA;MG;06/2007;248;0;0;10.474;-284;10.190;0;0;0;0;0;959;15.105;1.957;28.459;0;28.459
COOPERATIVA DE CREDITO RURAL VALE DO RIO DO PEIXE - SICOOB - CREDIRIO/SC;78865995;b3S;;I;2;JOACABA;SC;06/2007;68;0;7.537;17.380;-2.184;15.197;0;0;0;0;0;322;4.461;776;28.361;0;28.361
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26178111;b3S;;I;2;LAGOA DA PRATA;MG;06/2007;157;0;0;22.166;-784;21.382;0;0;0;0;0;583;5.110;1.087;28.319;0;28.319
COOPERATIVA DE CRÉDITO RURAL DE PITANGUI LTDA-SICOOB CREDICOOP;41931221;b3S;;I;2;PITANGUI;MG;06/2007;126;0;0;15.696;-467;15.229;0;0;0;0;0;251;10.643;1.568;27.817;0;27.817
COOPERATIVA DE CRÉDITO RURAL DO SUL DE RONDÔNIA LTDA.;3632872;b3S;;I;2;VILHENA;RO;06/2007;223;0;268;19.236;-469;18.767;0;0;0;0;0;27;7.166;1.129;27.578;0;27.578
COOPERATIVA DE CRÉDITO DA REGIÃO DE CARMO DO PARANAÍBA LTDA - SICOOB CREDICARPA;23949522;b3S;;I;2;CARMO DO PARANAIBA;MG;06/2007;215;0;0;20.568;-504;20.064;0;0;0;0;0;540;5.795;809;27.422;0;27.422
COOPERATIVA DE CRÉDITO DA MICRORREGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3645752;b3S;;I;2;SAO GOTARDO;MG;06/2007;30;0;0;19.849;-222;19.627;0;0;0;0;0;354;6.808;458;27.277;0;27.277
COOPERATIVA DE CREDITO RURAL DO VALE - SICOOB -CREDIVALE/SC;86829827;b3S;;I;2;BRACO DO NORTE;SC;06/2007;108;0;6.940;14.059;-4.753;9.306;0;0;0;0;0;529;9.582;777;27.242;0;27.242
BANCO INDUSCRED DE INVESTIMENTO S.A.;33588252;b2;;I;2;SAO PAULO;SP;06/2007;70;24.548;597;14;0;14;0;0;0;0;0;1.539;31;415;27.213;0;27.213
COOPERATIVA DE CREDITO DO NORDESTE DE MINAS GERAIS LTDA. - SICOOB CARLOS CHAGAS;41753500;b3S;;I;2;CARLOS CHAGAS;MG;06/2007;130;0;0;18.558;-467;18.091;0;0;0;0;0;829;7.237;911;27.198;0;27.198
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SAÚDE DE JUNDIAÍ E REGIÃO - SICREDI JUNDIAÍ SUDESTE;4167614;b3S;;I;2;JUNDIAI;SP;06/2007;84;0;196;11.064;-235;10.829;0;0;0;0;0;1.503;13.636;874;27.121;0;27.121
COOPERATIVA DE CREDITO DO OESTE DE MINAS GERAIS LTDA - SICOOB CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;06/2007;170;0;0;17.492;-189;17.303;0;0;0;0;0;757;7.743;1.079;27.054;0;27.054
COOPERATIVA CENTRAL DE ECONOMIA E CRÉDITO MÚTUO DAS UNICREDS  DA AMAZÔNIA OCIDENTAL LTDA - UNICRED CENTRAL AMAZÔNIA OCIDENTAL;2470935;b3C;;I;2;MANAUS;AM;06/2007;32;14.791;11.359;41;0;41;0;0;0;0;0;17;630;145;27.015;0;27.015
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE JOINVILLE-COOPERCRED DE JOINVILLE;2780020;b3S;;I;2;JOINVILLE;SC;06/2007;371;0;1.566;21.910;-911;21.000;0;0;0;0;0;720;2.611;747;27.014;0;27.014
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DA GRANDE SÃO PAULO - SICREDI GRANDE SÃO PAULO SP;4306351;b3S;;I;2;SAO PAULO;SP;06/2007;150;14.374;1.398;5.447;-143;5.305;0;0;0;0;0;91;4.976;699;26.991;0;26.991
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SANTOAUGUSTENSE - SICREDI SANTO AUGUSTO RS;92564145;b3S;;I;2;SANTO AUGUSTO;RS;06/2007;140;813;0;15.458;-411;15.048;0;0;0;0;0;345;9.523;955;26.823;0;26.823
UNILETRA;50593;n1;;C;2;VITORIA;ES;06/2007;469;500;4.233;16.489;-1.470;15.019;0;8;0;0;8;606;2.874;3.048;26.757;0;26.757
SICOOB NOSSACOOP-COOP.DE ECON. E CRÉD. DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR E PESQUISAS CIENTÍFICA E TECNOLÓGICA E DOS SERVIDORES DO MINISTÉRIO DO TRABALHO E EMPREGO DE MINAS GERAIS LTDA;1760242;b3S;;I;2;BELO HORIZONTE;MG;06/2007;313;0;0;19.550;-541;19.009;0;0;0;0;0;1.587;4.887;865;26.661;0;26.661
COOPERATIVA DE CREDITO DO LESTE DE MINAS LTDA - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;06/2007;355;0;0;18.692;-661;18.031;0;0;0;0;0;519;6.881;849;26.634;0;26.634
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;06/2007;50;0;414;16.818;-749;16.070;0;0;0;0;0;835;8.067;1.050;26.486;0;26.486
COOPERATIVA DE CRÉDITO DA REGIÃO DE ALPINÓPOLIS LTDA. - SICOOB CREDIALP;25353939;b3S;;I;2;ALPINOPOLIS;MG;06/2007;146;0;356;19.131;-752;18.380;0;0;0;0;0;472;6.354;754;26.462;0;26.462
COOPERATIVA DE CRÉDITO RURAL DE CÂNDIDO MOTA;66788142;b3S;;I;2;CANDIDO MOTA;SP;06/2007;80;0;0;19.071;-2.492;16.579;0;0;0;0;0;675;7.649;1.436;26.419;0;26.419
BONCRED;51389;n1;;C;2;NOVO HAMBURGO;RS;06/2007;320;0;8.946;5.372;-83;5.289;65;11.088;4.689;-188;15.654;17;0;731;30.958;4.689;26.268
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;06/2007;171;0;5.137;14.602;-1.059;13.543;0;0;0;0;0;1.565;4.527;1.296;26.240;0;26.240
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES DO PODER JUDICIARIO DO ESTADO DE MATO GROSSO - CREDIJUD;3326437;b3S;;I;2;CUIABA;MT;06/2007;134;0;5.787;17.639;-945;16.694;0;0;0;0;0;834;1.008;1.657;26.114;0;26.114
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS FEDERAIS EM MATO GROSSO DO SUL;24654881;b3S;;I;2;CAMPO GRANDE;MS;06/2007;190;0;299;15.580;-1.129;14.451;0;0;0;0;0;516;8.008;2.561;26.025;0;26.025
COOPERATIVA DE CRÉDITO DE SANTO ANTONIO DO MONTE LTDA - SICOOB CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;06/2007;127;0;0;14.950;-488;14.462;0;0;0;0;0;760;10.068;563;25.980;0;25.980
COOPERATIVA DE CREDITO RURAL VALE DO CHAPECOZINHO - SICOOB/SC - VALCREDI;2090126;b3S;;I;2;PASSOS MAIA;SC;06/2007;439;0;2.702;14.394;-2.452;11.943;0;0;0;0;0;324;9.677;728;25.813;0;25.813
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES AGRÍCOLAS E PECUÁRIOS DA MÉDIA SOROCABANA;44373041;b3S;;I;2;ASSIS;SP;06/2007;20;0;2.958;14.243;-124;14.119;0;0;0;0;0;19;7.978;714;25.809;0;25.809
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA V&M DO BRASIL S.A. - COOMANN LTDA.;64293582;b3S;;I;2;BELO HORIZONTE;MG;06/2007;126;0;1.072;24.276;-513;23.763;0;0;0;0;0;805;0;4;25.770;0;25.770
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO PÃO DE AÇÚCAR;46277273;b3S;;I;2;SAO PAULO;SP;06/2007;77;0;0;17.666;-88;17.578;0;0;0;0;0;8.064;0;0;25.719;0;25.719
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918800;b3S;;I;2;NOVA FRIBURGO;RJ;06/2007;227;0;0;8.871;-307;8.565;0;0;0;0;0;18;16.227;559;25.596;0;25.596
COOPERATIVA DE CREDITO MUTUO DOS INTEGRANTES DA MAGISTRATURA E DO MINISTERIO PUBLICO NO ESTADO DO PARANA - SICREDI CREDJURIS;4886317;b3S;;I;2;CURITIBA;PR;06/2007;72;0;0;7.388;-61;7.327;0;0;0;0;0;42;17.867;268;25.575;0;25.575
COOPERATIVA DE CRÉDITO RURAL DE BOA ESPERANÇA LTDA. - SICOOB BELCREDI;869687;b3S;;I;2;BOA ESPERANCA;MG;06/2007;49;0;1.160;17.036;-349;16.686;0;0;0;0;0;623;6.185;646;25.350;0;25.350
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS  COMERCIANTES DE CONFECÇÕES DE ITAUNA LTDA.;1675116;b3S;;I;2;ITAUNA;MG;06/2007;84;0;0;15.663;-758;14.905;0;0;0;0;0;569;7.318;2.366;25.242;0;25.242
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DAS MISSOES LTDA;95163002;b3S;;I;2;SANTO ANGELO;RS;06/2007;84;0;11;7.680;-269;7.411;0;0;0;0;0;66;16.790;629;24.991;0;24.991
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;06/2007;7;1.746;314;24.161;-1.689;22.473;0;0;0;0;0;298;5;57;24.899;0;24.899
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA -SICOOB CREDIMIL;71207740;b3S;;I;2;IRAI DE MINAS;MG;06/2007;11;0;0;13.620;-69;13.551;0;0;0;0;0;291;10.529;374;24.755;0;24.755
COOPERATIVA DE CRÉDITO RURAL PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;06/2007;140;0;69;13.907;-690;13.216;0;0;0;0;0;120;9.842;1.313;24.700;0;24.700
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DA MANTIQUEIRA LTDA. - SICOOB CREDICAMPO;21661202;b3S;;I;2;ENTRE RIOS DE MINAS;MG;06/2007;622;0;0;16.342;-466;15.877;0;0;0;0;0;693;6.773;661;24.627;0;24.627
COOPERATIVA DE CRÉDITO DA REGIÃO DE GUARANÉSIA LTDA - SICOOB RURALCREDI;24048910;b3S;;I;2;GUARANESIA;MG;06/2007;116;0;0;19.265;-400;18.865;0;0;0;0;0;496;4.318;804;24.600;0;24.600
RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62287735;n2;;I;2;SAO PAULO;SP;06/2007;246;2.302;8.415;0;0;0;0;0;0;0;0;2.299;3;11.125;24.390;0;24.390
AGENCIA DE FOMENTO DO RIO GRANDE DO NORTE S.A.;3848103;n1;;I;1;NATAL;RN;06/2007;54;0;13.336;6.073;-2.526;3.547;0;0;0;0;0;2.017;2.834;2.476;24.265;0;24.265
FINANSINOS S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;91669747;n1;;I;2;NOVO HAMBURGO;RS;06/2007;270;6.321;2.564;13.265;-600;12.665;0;0;0;0;0;663;24;1.685;24.193;0;24.193
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE DA REGIÃO CENTRAL DO ESTADO DE SÃO PAULO SICREDI SAÚDE CENTRO PAULISTA SP;3974280;b3S;;I;2;BAURU;SP;06/2007;71;0;292;8.679;-186;8.493;0;0;0;0;0;60;14.374;821;24.112;0;24.112
COOPERATIVA DE CRÉDITO RURAL DOS FORNECEDORES DE CANA DA REGIÃO DE CATANDUVA-COFOCRED;49654502;b3S;;I;2;CATANDUVA;SP;06/2007;95;0;1.900;22.078;-1.858;20.220;0;0;0;0;0;625;426;568;23.834;0;23.834
COOPERATIVA DE CRÉDITO RURAL DO VALE DO ARAGUAIA LTDA;24830879;b3S;;I;2;MINEIROS;GO;06/2007;81;0;0;7.680;-330;7.349;0;0;0;0;0;340;14.797;1.184;23.751;0;23.751
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE CAMPINA GRANDE LTDA;1151186;b3S;;I;2;CAMPINA GRANDE;PB;06/2007;97;0;0;9.055;-90;8.966;0;0;0;0;0;473;12.398;1.789;23.723;0;23.723
COOPERATIVA DE CREDITO RURAL CAMPOS NOVOS;78862083;b3S;;I;2;CAMPOS NOVOS;SC;06/2007;195;0;6.598;12.044;-1.125;10.919;0;0;0;0;0;477;4.646;882;23.718;0;23.718
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO MÉDICOS E DEMAIS PROFISSIONAIS NÍVEL SUPERIOR DA SAÚDE DE GOVERNADOR VALADARES;1110032;b3S;;I;2;GOVERNADOR VALADARES;MG;06/2007;64;0;254;6.832;-256;6.576;0;0;0;0;0;423;14.702;1.487;23.506;0;23.506
COOPERATIVA DE CRÉDITO RURAL DE MONTE CARMELO LTDA -SICOOB MONTECREDI;71392047;b3S;;I;2;MONTE CARMELO;MG;06/2007;61;0;0;7.394;-47;7.346;0;0;0;0;0;268;14.785;822;23.283;0;23.283
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;06/2007;229;0;0;18.197;-778;17.418;0;0;0;0;0;127;4.613;790;23.178;0;23.178
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAUDE E DE CONTABILISTAS DA REGIÃO DA AMUREL LTDA;1052693;b3S;;I;2;TUBARAO;SC;06/2007;104;0;0;14.774;-165;14.608;0;0;0;0;0;317;7.457;620;23.106;0;23.106
