Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;12/2022;1.006.646.869;456.271.164;131.644.678;171.386.645;44.970.705;201.931.802;441.876;0
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;12/2022;981.544.967;389.302.513;46.466.441;80.416.806;21.002.881;94.778.432;535.185;349.042.710
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;12/2022;873.533.217;328.219.751;152.506.283;128.406.135;60.669.565;165.582.900;367.280;37.781.303
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;12/2022;683.533.377;318.535.136;57.498.473;97.634.271;35.070.466;99.731.822;333.430;74.729.778
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;12/2022;488.639.233;245.392.598;33.341.842;54.744.525;16.945.846;64.611.615;208.827;73.393.980
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;12/2022;278.285.079;162.590.664;30.622.814;43.288.417;5.806.629;30.152.597;5.823.958;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;12/2022;122.125.927;61.842.121;11.183.744;12.510.840;3.989.693;22.747.525;20.645;9.831.360
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;12/2022;118.145.133;54.728.753;8.134.279;11.565.397;4.547.345;12.502.106;307.374;26.359.879
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;12/2022;66.720.901;32.259.513;6.938.734;9.481.371;3.311.720;13.896.292;16.022;817.249
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;12/2022;49.104.508;4.998.535;648.572;1.603.389;513.073;41.223.763;6.635;110.541
