Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;06/2018;683.711.368;332.719.284;83.953.353;109.332.502;27.650.978;129.326.743;728.508;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;06/2018;624.290.395;282.493.515;86.703.780;76.698.972;30.178.158;110.370.944;357.909;37.487.115
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;06/2018;536.766.101;199.060.155;25.023.470;38.673.474;9.541.543;44.304.779;813.839;219.348.841
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;06/2018;439.634.074;193.103.893;29.352.052;50.392.129;16.731.539;54.419.150;709.179;94.926.133
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;06/2018;298.905.127;166.077.709;32.965.780;42.703.676;5.849.524;24.838.646;26.469.791;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;06/2018;289.347.125;166.516.232;18.941.183;27.312.063;8.573.938;40.770.080;362.965;26.870.665
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;06/2018;64.282.665;35.230.976;3.666.108;4.945.868;1.232.274;10.276.458;10.285;8.920.696
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;06/2018;49.132.475;25.871.361;4.009.283;6.617.056;1.671.057;9.387.906;17.698;1.558.114
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;06/2018;31.076.524;3.247.901;478.545;1.026.592;470.757;25.704.578;25.496;122.656
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;06/2018;19.109.065;8.747.429;2.128.017;3.992.313;1.288.415;2.933.319;19.573;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;06/2018;18.738.882;7.367.162;8.262.026;1.618.570;182.253;1.308.872;0;0
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;06/2018;17.606.836;5.168.947;2.874.450;628.229;83.029;367.793;126.739;8.357.650
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;06/2018;16.138.073;9.935.681;704.270;2.419.951;658.351;2.395.325;24.495;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;06/2018;15.049.699;8.096.661;1.563.686;2.387.872;772.359;2.110.787;4.740;113.595
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;06/2018;13.895.131;771.562;367.876;13.148;4.654;12.736.438;1.453;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;06/2018;13.150.861;6.155.087;1.204.550;2.246.329;795.219;2.747.004;2.672;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;06/2018;12.458.064;6.303.978;860.782;811.109;131.179;2.154.416;1;2.196.601
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;06/2018;10.446.094;2.021.053;55.015;8.104.073;121.748;142.304;1.902;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;06/2018;10.249.829;7.713.922;419.125;417.412;355.263;1.332.459;11.648;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;06/2018;9.402.078;104.563;2.931.773;9.688;91.140;6.260.351;4.563;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;06/2018;8.623.970;310.441;8.170.296;82.949;30.893;26.529;2.863;0
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;06/2018;8.530.506;3.422.987;929.499;1.749.670;723.384;1.702.320;2.647;0
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;06/2018;8.386.157;4.255.545;790.817;1.640.444;635.378;841.245;6.380;216.349
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;06/2018;8.335.089;2.418.032;308.533;652.460;159.397;966.637;623;3.829.407
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;06/2018;8.222.355;4.762.275;499.389;1.060.947;154.662;1.744.708;374;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;06/2018;7.712.337;4.647.328;1.091.539;555.056;79.336;1.336.602;2.475;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;06/2018;7.341.883;1.878.629;1.937.285;501.169;264.319;2.757.107;3.374;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;06/2018;6.625.463;4.261.203;600.823;913.734;219.453;596.769;33.481;0
JOHN DEERE;50.071;b1;C;3;S4;199;INDAIATUBA;SP;06/2018;6.443.118;1.209.450;2.903.293;481.115;319.972;1.523.212;6.075;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;06/2018;6.253.248;2.685.523;767.858;165.327;481.277;2.142.146;11.117;0
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;06/2018;6.133.352;4.769.801;316.484;536.971;77.619;417.817;14.660;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;06/2018;5.750.478;4.528.316;187.387;655.219;95.594;273.488;10.475;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;06/2018;5.484.774;5.217.890;81.677;134.427;9.278;41.504;0;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;06/2018;5.289.770;2.021.799;739.534;1.209.145;461.844;855.267;2.180;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;06/2018;5.252.148;2.797.841;1.375.175;530.485;87.816;415.661;2.368;42.801
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;06/2018;4.917.784;1.702.097;983.522;241.518;116.918;1.872.547;1.181;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;06/2018;4.871.617;2.439.715;496.177;741.708;243.347;950.342;329;0
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;;41;SAO PAULO;SP;06/2018;4.827.295;1.149.754;173.554;400.376;51.199;395.651;2.656.762;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;06/2018;4.465.278;3.106.333;63.313;122.299;0;82.589;0;1.090.744
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S4;8;BELEM;PA;06/2018;4.142.895;13.278;7.950;21.116;4.090.408;9.715;429;0
