Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;03/2017;701.167.231;346.447.093;84.845.374;110.171.789;28.433.471;130.585.987;683.516;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;03/2017;622.171.502;290.747.725;81.442.164;74.986.651;28.853.559;112.537.717;370.917;33.232.770
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;03/2017;525.772.611;200.833.536;19.457.592;39.017.818;9.657.568;43.232.567;834.429;212.739.100
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;03/2017;421.050.975;192.990.697;28.260.566;47.603.285;15.657.862;52.602.977;768.617;83.166.972
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;03/2017;333.189.240;195.753.569;35.117.738;44.823.969;5.735.803;25.582.348;26.175.813;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;03/2017;255.829.245;150.693.861;14.745.173;23.123.565;5.857.189;37.299.869;319.605;23.789.983
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;03/2017;52.019.503;28.786.644;2.622.514;3.171.276;958.403;6.803.833;10.571;9.666.263
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;03/2017;46.364.428;23.527.511;3.833.117;7.124.119;1.564.357;8.780.520;23.213;1.511.591
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;03/2017;29.473.641;3.151.219;519.030;985.123;380.804;24.274.914;26.652;135.899
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;03/2017;20.266.416;14.787.494;1.106.579;1.078.732;600.556;2.538.320;154.735;0
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;03/2017;19.840.200;9.181.838;2.251.077;4.035.263;1.352.679;3.008.279;11.064;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;03/2017;16.853.045;70.520;4.585.294;4.398;73.469;12.116.813;2.552;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;03/2017;15.893.599;5.949.865;6.631.976;1.386.669;119.728;1.805.361;0;0
