Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;12/2019;117.328.438;11.367.960;128.696.398;11.899.108;140.595.506;784.730.173;8.447.621;1.291.730;11.786.335;3.475.826;25.001.513;81.567.796;891.299.482;1.546.563.840;13,16%;14,44%;15,77%;8,32%;27,88%
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;12/2019;91.271.701;9.559.967;100.831.668;24.443.737;125.275.405;680.907.697;8.376.867;763.111;3.909.804;521.706;13.571.488;64.572.141;759.051.325;1.228.715.207;12,02%;13,28%;16,50%;8,21%;38,26%
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;12/2019;71.289.093;25.091.108;96.380.201;35.770.231;132.150.432;612.629.806;17.019.137;822.622;3.550.907;0;21.392.666;77.379.504;711.401.976;1.137.503.369;10,02%;13,55%;18,58%;8,47%;14,28%
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;12/2019;139.005.088;0;139.005.088;52.678.983;191.684.071;450.484.371;24.118.911;0;2.728.586;0;26.847.497;43.896.228;521.228.095;792.912.834;26,67%;26,67%;36,78%;17,53%;4,35%
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;12/2019;62.312.231;1.114.800;63.427.031;32.668.669;96.095.699;423.300.877;929.880;0;2.859.635;220.364;4.009.878;79.510.550;506.821.306;1.323.695.223;12,29%;12,51%;18,96%;4,79%;10,53%
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;12/2019;61.389.509;5.092.153;66.481.661;5.083.808;71.565.469;408.843.994;5.034.146;5.966;13.385.037;1.810.059;20.235.208;47.965.481;477.044.683;780.532.943;12,87%;13,94%;15,00%;8,52%;16,52%
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;12/2019;17.431.374;388.094;17.819.468;4.047.788;21.867.256;70.166.108;1.675.705;4.786.763;54.406.425;9.370.500;70.239.393;5.938.507;146.344.008;196.500.902;11,91%;12,18%;14,94%;9,07%;43,00%
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;12/2019;11.726.494;1.223.088;12.949.583;3.860.411;16.809.993;106.257.588;2.810.015;0;1.722.850;2.343.588;6.876.453;7.408.475;120.542.515;196.473.317;9,73%;10,74%;13,95%;6,59%;35,87%
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;12/2019;7.796.182;1.211.865;9.008.047;967.199;9.975.245;57.265.932;1.697.300;0;780.668;21.900;2.499.868;6.303.616;66.069.415;115.453.323;11,80%;13,63%;15,10%;7,80%;17,65%
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;12/2019;5.181.944;801.040;5.982.984;2.282.604;8.265.588;46.532.628;59.350;4.375;42.050;0;105.775;10.673.448;57.311.851;96.438.083;9,04%;10,44%;14,42%;6,20%;2,81%
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;12/2019;9.128.665;0;9.128.665;0;9.128.665;31.640.818;1.787.336;123.573;12.277.220;161.485;14.349.613;7.258.725;53.249.157;89.910.190;17,14%;17,14%;17,14%;10,15%;1,48%
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;12/2019;5.906.023;0;5.906.023;532.973;6.438.996;32.005.227;713.181;0;23.373;29.397;765.952;9.962.740;42.733.919;84.073.536;13,82%;13,82%;15,07%;7,02%;7,65%
ABC-BRASIL - PRUDENCIAL;1000080312;b1;S3;C;3;SAO PAULO;SP;12/2019;3.997.394;480.067;4.477.461;909.548;5.387.009;27.084.242;352.435;1.520.563;772.563;65.063;2.710.623;2.098.979;31.893.844;44.121.563;12,53%;14,04%;16,89%;10,15%;0,50%
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;12/2019;4.277.634;0;4.277.634;750.018;5.027.651;22.506.089;264.327;0;2.692.910;24.736;2.981.972;4.549.457;30.037.519;38.253.445;14,24%;14,24%;16,74%;11,18%;1,56%
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;12/2019;3.347.397;0;3.347.397;1.737.408;5.084.805;24.410.962;475.659;1.367.183;1.806.407;0;3.649.248;1.582.092;29.642.302;39.199.554;11,29%;11,29%;17,15%;8,54%;0,38%
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;12/2019;5.433.264;0;5.433.264;0;5.433.264;11.095.870;1.046.493;175.973;11.405.832;1.389.838;14.018.135;2.977.509;28.091.514;39.584.768;19,34%;19,34%;19,34%;13,73%;1,62%
BCO DAYCOVAL S.A - PRUDENCIAL;1000081744;b1;S3;C;2;SAO PAULO;SP;12/2019;3.665.355;0;3.665.355;158.095;3.823.450;24.620.899;385.655;0;385.706;114.596;885.957;1.570.878;27.077.735;22.861.159;13,54%;13,54%;14,12%;16,03%;25,00%
CREDIT SUISSE - PRUDENCIAL;1000080219;b1;S3;C;3;SAO PAULO;SP;12/2019;4.326.086;0;4.326.086;806.140;5.132.226;11.345.230;2.401.958;0;5.275.864;812.485;8.490.306;3.137.448;22.972.984;53.470.645;18,83%;18,83%;22,34%;8,09%;1,68%
BCO DA AMAZONIA S.A. - PRUDENCIAL;1000081249;b1;S3;I;1;BELEM;PA;12/2019;2.685.013;0;2.685.013;0;2.685.013;16.624.111;867;0;829.080;0;829.946;4.011.723;21.465.780;31.040.246;12,51%;12,51%;12,51%;8,65%;5,60%
