Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;12/2017;693.860.418;338.431.812;86.467.206;109.479.639;28.397.473;130.472.218;612.070;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;12/2017;620.655.660;284.821.016;82.634.216;76.804.360;29.255.541;109.933.570;341.818;36.865.139
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;12/2017;534.235.133;202.942.594;21.991.927;39.675.844;9.750.641;43.067.302;769.804;216.037.022
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;12/2017;407.151.549;185.472.881;27.496.678;48.978.082;16.553.633;50.458.702;725.625;77.465.948
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;12/2017;306.014.660;173.696.296;33.210.747;42.896.197;5.697.477;25.597.482;24.916.461;0
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;12/2017;271.536.499;161.036.041;16.846.350;25.691.836;7.069.560;39.127.680;304.874;21.460.158
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;12/2017;59.808.426;32.986.996;3.213.046;3.969.744;1.146.861;8.487.260;9.210;9.995.308
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;12/2017;48.255.896;25.268.123;3.908.460;6.697.517;1.619.522;9.055.985;18.346;1.687.942
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;12/2017;30.598.966;3.221.037;567.137;1.021.085;453.325;25.200.387;24.405;111.591
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;12/2017;18.366.872;8.548.300;2.138.676;3.759.627;1.219.845;2.690.299;10.126;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;12/2017;16.913.285;6.513.045;7.277.553;1.441.348;157.243;1.524.096;0;0
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;12/2017;15.815.812;9.696.458;705.436;2.346.662;749.013;2.296.587;21.657;0
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;12/2017;15.161.971;8.260.035;1.428.092;2.507.815;767.468;2.076.348;3.579;118.635
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;12/2017;13.976.680;767.028;367.720;14.492;4.170;12.821.482;1.788;0
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;12/2017;13.880.056;4.673.420;3.054.118;255.970;82.140;377.554;52.066;5.384.788
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;12/2017;13.068.585;6.042.026;1.151.424;2.310.994;809.281;2.752.758;2.103;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;12/2017;12.968.703;6.591.003;684.630;814.857;101.880;2.148.140;2;2.628.191
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;12/2017;10.958.079;1.908.185;95.441;8.699.532;120.288;132.687;1.946;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;12/2017;10.875.422;8.202.913;414.557;391.773;369.339;1.442.203;54.636;0
BANCO GMAC S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;12/2017;9.111.407;3.868.025;990.925;1.778.327;724.137;1.747.894;2.099;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;12/2017;8.709.674;91.071;2.727.884;6.681;74.746;5.806.135;3.157;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;12/2017;8.626.053;329.108;8.166.032;74.219;29.850;24.213;2.604;27
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;12/2017;8.483.361;4.495.791;838.423;1.610.975;651.253;881.394;5.525;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;12/2017;7.964.631;4.574.444;539.124;1.022.009;155.271;1.673.649;133;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;12/2017;7.718.190;4.784.731;1.107.323;562.705;79.318;1.182.333;1.780;0
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;12/2017;7.692.439;1.739.066;2.172.205;578.128;241.053;2.959.906;2.080;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;12/2017;7.116.123;2.215.409;375.614;777.113;181.175;826.844;734;2.739.234
JOHN DEERE;50.071;b1;C;3;S4;199;INDAIATUBA;SP;12/2017;7.002.638;1.239.277;3.196.170;499.610;341.018;1.718.849;7.715;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;12/2017;6.287.808;4.132.217;558.302;812.447;194.367;561.758;28.718;0
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;12/2017;6.059.712;4.730.958;309.619;521.471;72.860;412.387;12.417;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;12/2017;6.054.126;5.708.927;107.438;179.420;9.557;48.784;0;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;12/2017;6.011.006;4.615.306;229.028;762.967;98.709;295.052;9.944;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;12/2017;5.772.820;2.526.339;677.907;161.793;439.877;1.957.397;9.506;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;12/2017;4.994.797;2.925.108;857.477;627.519;107.209;439.402;1.898;36.184
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;12/2017;4.942.134;1.618.994;1.008.614;248.428;122.676;1.942.311;1.111;0
CREDIT SUISSE;30.771;b1;C;3;S2;199;SAO PAULO;SP;12/2017;4.800.301;2.882.209;63.313;263.467;0;162.414;0;1.428.897
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S4;8;SAO PAULO;SP;12/2017;4.787.413;1.865.001;662.149;1.066.932;409.762;782.175;1.393;0
PINE;50.304;b1;C;2;S3;199;SAO PAULO;SP;12/2017;4.064.858;2.172.232;520.595;564.667;32.495;493.434;1;281.434
BANESTES;30.159;b1;C;1;S3;199;VITORIA;ES;12/2017;3.933.221;3.768.280;13.182;87.919;58.555;3.375;1.911;0
BANCO FIBRA S.A.;58.616.418;b1;I;2;S3;8;SAO PAULO;SP;12/2017;3.929.767;2.029.451;432.885;347.792;73.876;363.860;953;680.952
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S4;8;BELEM;PA;12/2017;3.837.011;11.609;6.603;17.718;3.795.228;5.449;403;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;12/2017;3.681.058;814.177;106.561;74.837;22.453;2.658.368;4.663;0
BANCO FIDIS S/A;62.237.425;b2;I;3;S4;8;BETIM;MG;12/2017;3.450.456;1.598.589;360.893;575.418;210.258;705.298;0;0
HONDA;51.396;b2;C;3;S4;198;SAO PAULO;SP;12/2017;3.389.105;1.048.790;545.106;1.020.380;470.659;303.221;950;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;S4;14;SAO PAULO;SP;12/2017;3.337.797;1.208.611;318.891;1.047.902;315.733;311.082;135.578;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;S3;2;BELEM;PA;12/2017;3.167.482;1.005.484;833.980;529.633;705.281;93.007;97;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;12/2017;3.031.645;1.663.506;472.956;291.187;33.593;235.530;3;334.870
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;12/2017;3.026.310;1.123.789;307.044;395.927;150.466;1.049.083;0;0
SOFISA;31.873;b1;C;2;S4;199;SAO PAULO;SP;12/2017;2.739.098;1.880.009;202.632;239.398;102.401;314.649;9;0
COOPERATIVA DE CREDITO CREDICITRUS;54.037.916;b3S;I;2;S4;9;BEBEDOURO;SP;12/2017;2.707.772;2.653.422;47.497;706;3.380;2.740;27;0
BANCO IBM S.A.;34.270.520;b2;I;3;S4;8;RIO DE JANEIRO;RJ;12/2017;2.595.829;2.218.228;57.730;81.714;20.616;217.540;0;0
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;12/2017;2.592.920;1.654.749;294.923;324.390;36.050;277.095;5.712;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;S4;30;PORTO ALEGRE;RS;12/2017;2.544.100;73.792;8.535;104;419;2.461.250;0;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;S4;14;SAO PAULO;SP;12/2017;2.465.361;1.714.700;142.623;60.294;6.878;454.211;86.654;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;S4;8;ARACAJU;SE;12/2017;2.281.850;7.735;1.227;2.266.829;428;997;4.635;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;S5;9;BLUMENAU;SC;12/2017;2.269.515;12.486;2.520;8.192;3.022;2.242.122;1.173;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;S4;8;SAO PAULO;SP;12/2017;2.228.920;660.537;811.706;531.232;46.475;178.970;0;0
CREFISA;52.010;b1;C;2;S4;199;SAO PAULO;SP;12/2017;2.215.067;1.152.370;145.409;481.118;160.540;273.325;2.305;0
ING;51.073;b1;C;3;S3;199;SAO PAULO;SP;12/2017;2.199.603;1.826.712;0;350.583;0;22.309;0;0
OMNI;50.940;b1;C;2;S4;199;SAO PAULO;SP;12/2017;2.105.179;1.067.181;133.422;187.221;79.456;625.063;12.836;0
SOCIETE GENERALE;31.859;b1;C;3;S3;199;SAO PAULO;SP;12/2017;2.019.845;1.793.478;104.250;15.680;2.027;104.411;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;S4;199;SAO PAULO;SP;12/2017;1.986.933;1.285.637;98.535;161.596;254.060;158.114;160;28.831
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;S3;8;SAO PAULO;SP;12/2017;1.927.687;1.378.324;0;227.727;4.059;40.047;0;277.530
DEUTSCHE BANK S.A. - BANCO ALEMAO;62.331.228;b1;I;3;S3;8;SAO PAULO;SP;12/2017;1.923.101;1.661.391;63.969;62.106;0;135.636;0;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;S4;8;SAO PAULO;SP;12/2017;1.817.924;806.237;146.420;161.334;142.441;561.491;0;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;S4;8;SAO BERNARDO DO CAMPO;SP;12/2017;1.810.723;627.461;159.033;166.411;86.417;771.402;0;0
SICOOB COCRED COOPERATIVA DE CRÉDITO;71.328.769;b3S;I;2;S4;9;SERTAOZINHO;SP;12/2017;1.741.043;1.722.547;12.663;12;5.247;565;10;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;S4;8;UBERLANDIA;MG;12/2017;1.704.921;675.804;186.025;380.992;225.198;209.467;27.434;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;S3;25;BRASILIA;DF;12/2017;1.615.678;301.164;703.146;248.943;144.814;215.695;1.916;0
BMW;51.420;n1;C;3;S4;197;SAO PAULO;SP;12/2017;1.537.103;825.183;146.247;167.385;48.400;349.463;426;0
