Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;Capital de Giro;;;;;;;;Investimento;;;;;;;;Capital de Giro Rotativo;;;;;;;;Operações com Recebíveis;;;;;;;;Comércio Exterior;;;;;;;;Outros Créditos;;;;;;;;Financiamento de Infraestrutura/Desenvolvimento/Projeto e Outros Créditos;;;;;;;;Rural e Agroindustrial;;;;;;;;Habitacional;;;;;;;;Total Exterior Pessoa Jurídica;
;;;;;;;;;;;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;Vencido a Partir de 15 Dias;A Vencer em até 90 Dias;A Vencer Entre 91 a 360 Dias;A Vencer Entre 361 a 1080 Dias;A Vencer Entre 1081 a 1800 Dias;A Vencer Entre 1801 a 5400 Dias;A vencer Acima de 5400 Dias;Total;;
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPRESÁRIOS DE CAMPINA GRANDE E REGIÃO - SICOOB CGCRED;11.907.520;b3S;I;2;;9;CAMPINA GRANDE;PB;03/2013;14.137;15;2.826;2.905;1.982;85;0;0;7.813;0;75;194;245;1;0;0;514;0;0;0;0;0;0;1.014;1.014;45;3.839;286;0;0;0;0;4.171;0;0;0;0;0;0;0;0;63;308;170;85;0;0;0;626;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BANCO FICSA S.A.;61.348.538;b1;I;2;;8;SAO PAULO;SP;03/2013;14.032;179;114;343;419;6;0;0;1.061;83;166;326;218;0;0;0;793;0;12.131;33;0;0;0;0;12.164;11;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE POTIGUAR - UNICRED MOSSORÓ;70.027.388;b3S;I;2;;9;MOSSORO;RN;03/2013;13.833;9;699;1.454;779;177;0;0;3.117;0;343;852;955;158;0;0;2.308;0;3.029;3.375;0;0;0;0;6.404;24;1.741;172;0;0;0;0;1.936;0;0;0;0;0;0;0;0;8;60;0;0;0;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS  PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE MANAUS LTDA.;1.566.038;b3S;I;2;;9;MANAUS;AM;03/2013;13.823;555;1.057;2.613;5.408;353;0;0;9.986;52;156;418;574;27;0;0;1.227;0;711;130;0;0;9;0;849;165;34;0;0;0;0;0;198;0;0;0;0;0;0;0;0;40;430;268;557;267;0;0;1.562;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MURIAÉ LTDA - SICOOB CREDIMUR;66.193.350;b3S;I;2;;9;MURIAE;MG;03/2013;13.818;202;2.159;2.698;1.816;37;0;0;6.911;29;252;685;971;94;0;0;2.031;0;0;0;0;0;0;1.639;1.639;216;1.879;185;0;0;0;0;2.280;0;0;0;0;0;0;0;0;41;192;267;320;138;0;0;957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPRESÁRIOS DE FRANCA E REGIÃO - CRED-ACIF;4.013.172;b3S;I;2;;9;FRANCA;SP;03/2013;13.803;165;2.635;3.436;1.599;113;3;0;7.951;0;70;181;201;1;0;0;453;0;0;0;0;0;0;587;587;255;4.383;86;0;0;0;0;4.724;0;0;0;0;0;0;0;0;56;34;0;0;0;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPINA GRANDE LTDA. - UNICRED CENTRO PARAIBANA;1.151.186;b3S;I;2;;9;CAMPINA GRANDE;PB;03/2013;13.777;55;1.928;3.752;2.629;169;0;0;8.534;29;691;1.602;1.964;282;1;0;4.570;0;432;15;0;0;0;0;447;0;210;4;0;0;0;0;214;0;0;0;0;0;0;0;0;2;10;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ITURAMA LTDA. - SICOOB CREDIRAMA;3.412.878;b3S;I;2;;9;ITURAMA;MG;03/2013;13.635;1.126;1.413;1.966;2.599;278;14;0;7.397;20;151;374;165;0;0;0;710;0;0;0;0;0;0;3.196;3.196;145;1.839;122;0;0;0;0;2.106;0;0;0;0;0;0;0;0;55;136;4;14;15;1;0;226;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26.408.187;b3S;I;2;;9;MARACAJU;MS;03/2013;13.588;378;1.186;2.028;1.233;65;0;0;4.890;33;62;162;131;0;0;0;388;358;2.088;1.562;0;0;0;0;4.008;156;2.859;419;0;0;0;0;3.434;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95;95;2;7;17;11;0;0;0;38;0;129;556;50;0;0;0;735;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS DOS VALES DO TAQUARI E RIO PARDO LTDA -UNICRED VALES DO TAQUARI E RIO PARDO;1.635.462;b3S;I;2;;9;LAJEADO;RS;03/2013;13.412;83;124;1.646;210;0;0;0;2.063;10;880;2.363;4.508;2.129;933;0;10.823;0;138;71;0;0;0;0;209;0;157;104;0;0;0;0;261;0;0;0;0;0;0;0;0;2;11;12;21;10;0;0;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO IVAÍ - SICREDI VALE DO IVAÍ PR;81.706.616;b3S;I;2;;9;JANDAIA DO SUL;PR;03/2013;13.396;102;639;1.110;1.309;109;0;0;3.270;16;214;570;836;162;0;0;1.798;217;3.265;864;0;0;0;0;4.346;114;2.775;338;0;0;0;0;3.227;0;0;0;0;0;0;0;0;0;62;90;111;0;0;34;298;0;0;0;0;0;0;0;0;0;7;446;6;0;0;0;459;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO CENTRO LESTE PAULISTA -SICREDI INTEGRADAS CENTRO LESTE PAULISTA SP;4.204.721;b3S;I;2;;9;LIMEIRA;SP;03/2013;13.302;284;1.228;2.652;2.601;313;20;0;7.099;7;113;296;510;40;0;0;966;361;1.597;775;18;0;0;0;2.751;215;2.023;123;0;0;0;0;2.361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE DO PARANÁ - SICOOB SUDOESTE;10.511.786;b3S;I;2;;9;PATO BRANCO;PR;03/2013;13.301;284;2.894;5.705;1.126;168;2;0;10.179;1;42;107;113;2;0;0;265;0;0;0;0;0;0;535;535;62;2.081;118;0;0;0;0;2.261;0;0;0;0;0;0;0;0;10;43;7;1;0;0;0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB OESTE PAULISTA;10.262.276;b3S;I;2;;9;PRESIDENTE PRUDENTE;SP;03/2013;13.086;140;2.409;1.447;788;32;1;0;4.817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;965;965;43;6.551;298;0;0;0;0;6.893;0;0;0;0;0;0;0;0;129;153;79;51;0;0;0;411;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE NÍVEL SUPERIOR DE PETRÓPOLIS LTDA. - UNICRED PETRÓPOLIS.;72.052.004;b3S;I;2;;9;PETROPOLIS;RJ;03/2013;13.040;69;1.983;1.886;3.368;713;40;0;8.061;2;152;574;1.386;546;0;0;2.661;0;1.586;56;0;0;0;0;1.642;0;36;10;0;0;0;0;46;0;0;0;0;0;0;0;0;62;52;97;206;193;20;0;630;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO E ECONOMIA DE ERECHIM LTDA.;1.572.667;b3S;I;2;;9;ERECHIM;RS;03/2013;12.902;0;374;2.379;951;29;0;0;3.733;0;526;1.505;2.713;1.550;1.768;0;8.062;0;5;550;57;0;0;0;612;0;460;7;0;0;0;0;466;0;0;0;0;0;0;0;0;1;24;3;0;0;0;0;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA CENTRAL DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA - CENTRAL CRESOL BASER;1.401.771;b3C;I;2;;9;FRANCISCO BELTRAO;PR;03/2013;12.866;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;563;2.533;9.143;158;0;0;12.414;0;0;0;0;23;429;0;452;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE DIVINÓPOLIS LTDA - SICOOB CREDIVERDE;25.528.753;b3S;I;2;;9;DIVINOPOLIS;MG;03/2013;12.476;25;1.809;3.179;513;4;0;0;5.530;15;116;288;277;39;0;0;735;0;0;0;0;0;0;430;430;357;4.379;195;0;0;0;0;4.931;0;0;0;0;0;0;0;0;69;143;493;121;25;0;0;850;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25.395.435;b3S;I;2;;9;LAJINHA;MG;03/2013;12.438;58;667;914;711;11;0;0;2.360;2;62;176;309;58;0;0;609;0;0;0;0;0;0;4.336;4.336;53;4.137;415;0;0;0;0;4.605;0;0;0;0;0;0;0;0;26;100;162;240;0;0;0;528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA ZONA DA MATA MINEIRA E SUL DO ESPÍRITO SANTO - UNICRED SUDESTE;86.389.236;b3S;I;2;;9;UBA;MG;03/2013;12.422;15;1.012;2.570;5.111;1.923;34;0;10.665;0;54;148;88;17;0;0;307;0;197;643;26;0;0;0;865;0;162;19;0;0;0;0;182;0;0;0;0;0;0;0;0;1;103;73;218;7;0;0;404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C H B - COMPANHIA HIPOTECARIA BRASILEIRA;10.694.628;n1;I;2;;29;NATAL;RN;03/2013;12.392;0;0;0;0;0;0;0;0;138;905;3.016;5.087;283;73;0;9.501;0;0;0;0;0;0;0;0;0;0;526;0;0;0;0;526;0;0;0;0;0;0;0;0;238;315;669;717;200;227;0;2.365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DOS PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DE ARARAQUARA E REGIÃO - SICREDI UNIÃO CENTRO NORTE PAULISTA SP;73.113.243;b3S;I;2;;9;ARARAQUARA;SP;03/2013;12.239;4;606;1.628;2.054;437;28;0;4.757;0;305;816;745;41;0;0;1.907;1;1.633;2.439;0;0;0;0;4.073;2;1.264;224;0;0;0;0;1.490;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ALTO PAJEÚ LTDA. - SICOOB CREDIPAJEÚ;3.732.359;b3S;I;2;;9;SAO JOSE DO EGITO;PE;03/2013;12.164;83;964;2.203;2.558;545;63;0;6.416;0;13;37;103;35;0;0;188;0;0;0;0;0;0;423;423;22;4.258;387;0;0;0;0;4.666;0;0;0;0;0;0;0;0;14;106;131;210;8;0;0;470;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO MUCURI LTDA. - SICOOB CREDIVALE;25.387.655;b3S;I;2;;9;TEOFILO OTONI;MG;03/2013;12.143;120;1.645;1.368;514;17;0;0;3.663;11;187;464;418;2;0;0;1.082;0;0;0;0;0;0;3.184;3.184;136;3.704;157;0;0;0;0;3.997;0;0;0;0;0;0;0;0;43;58;11;0;0;0;0;113;0;0;0;0;0;0;0;0;0;22;81;0;0;0;0;103;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO E MÉDIO SÃO FRANCISCO LTDA - SICOOB SÃO FRANCISCO.;912.488;b3S;I;2;;9;MORADA NOVA DE MINAS;MG;03/2013;12.017;46;1.326;1.664;893;196;0;0;4.126;6;328;706;662;44;0;0;1.745;0;0;0;0;0;0;577;577;33;2.203;35;0;0;0;0;2.272;0;0;0;0;0;0;0;0;39;278;211;276;82;0;0;887;0;65;167;319;68;0;0;619;107;68;967;352;296;0;0;1.791;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87.733.341;b3S;I;2;;9;SAO SEPE;RS;03/2013;11.973;30;712;1.912;2.070;147;0;0;4.872;6;140;281;363;35;0;0;824;9;1.022;2.709;0;0;0;0;3.739;35;2.410;52;0;0;0;0;2.498;0;0;0;0;0;0;0;0;0;0;13;13;0;0;15;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE DE RONDÔNIA - SICOOB;5.203.605;b3S;I;2;;9;BURITIS;RO;03/2013;11.948;221;1.667;1.963;1.765;238;39;0;5.891;114;164;474;457;0;0;0;1.209;0;0;0;0;0;0;631;631;13;3.654;36;0;0;0;0;3.703;0;0;0;0;0;0;0;0;135;165;28;166;20;0;0;513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87.789.178;b3S;I;2;;9;PALMEIRA DAS MISSOES;RS;03/2013;11.946;77;1.025;1.750;1.439;222;90;0;4.603;5;66;167;234;39;0;0;512;194;1.392;748;0;0;0;0;2.333;80;2.150;339;0;0;0;0;2.569;0;0;0;0;0;0;0;0;0;56;106;17;0;0;51;230;2;29;71;71;0;0;0;172;0;1.023;502;0;0;0;0;1.526;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE MARECHAL CÂNDIDO RONDON E REGIÃO - SICOOB MARECHAL;7.097.064;b3S;I;2;;9;MARECHAL CANDIDO RONDON;PR;03/2013;11.926;72;856;4.809;1.340;171;16;0;7.264;1;71;191;294;54;0;0;611;0;0;0;0;0;0;1.090;1.090;24;2.695;159;0;0;0;0;2.878;0;0;0;0;0;0;0;0;6;72;5;0;0;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53.935.029;b3S;I;2;;9;ORLANDIA;SP;03/2013;11.862;22;2.510;1.989;588;436;427;0;5.972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.057;1.057;24;3.536;211;0;0;0;0;3.771;0;0;0;0;0;0;0;0;13;229;0;0;0;0;0;242;0;0;0;0;0;0;0;0;0;0;820;0;0;0;0;820;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DO ALTO SÃO FRANCISCO LTDA. - SICOOB CREDIPRATA;26.178.111;b3S;I;2;;9;LAGOA DA PRATA;MG;03/2013;11.625;21;1.269;1.758;1.139;3;0;0;4.191;0;45;76;53;1;0;0;175;0;0;0;0;0;0;560;560;69;5.123;419;0;0;0;0;5.611;0;0;0;0;0;0;0;0;3;96;142;79;32;8;0;360;1;69;170;171;0;0;0;411;0;317;0;0;0;0;0;317;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOROESTE - SICOOB NOROESTE SC;81.292.278;b3S;I;2;;9;SAO LOURENCO D'OESTE;SC;03/2013;11.522;4;82;249;1.156;1;0;0;1.492;57;586;1.534;3.640;2.075;9;0;7.902;0;0;0;0;0;0;276;276;57;1.587;116;0;0;0;0;1.761;0;0;0;0;0;0;0;0;11;26;5;51;0;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;03/2013;11.482;480;1.279;2.198;1.722;54;1;0;5.733;513;966;1.978;2.025;154;0;0;5.636;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;109;0;0;0;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO SUL DA BAHIA - UNICRED REGIÃO SUL DA BAHIA;97.489.280;b3S;I;2;;9;ITABUNA;BA;03/2013;11.480;58;1.440;2.991;3.739;1.006;0;0;9.234;31;214;560;916;65;0;0;1.786;0;239;181;0;0;0;0;421;0;35;2;0;0;0;0;37;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5.503.849;n1;I;2;;14;SAO PAULO;SP;03/2013;11.396;145;1.183;1.183;655;32;0;0;3.199;6;100;113;61;0;0;0;281;0;0;0;0;0;0;0;0;324;7.245;196;151;0;0;0;7.917;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRASIL PLURAL;51.839;b1;C;2;;199;RIO DE JANEIRO;RJ;03/2013;11.203;0;11.203;0;0;0;0;0;11.203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO EMPRESARIAL DO VALE SAO PATRICIO LTDA;7.502.031;b3S;I;2;;9;GOIANESIA;GO;03/2013;11.145;82;1.122;2.958;1.955;111;0;0;6.228;0;50;117;219;24;0;0;410;0;0;0;0;0;0;721;721;198;3.237;248;0;0;0;0;3.683;0;0;0;0;0;0;0;0;65;38;0;0;0;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DOS MICROS E PEQUENOS EMPRESÁRIOS DO VALE DO ITAJAÍ - CONCREDI;2.781.986;b3S;I;2;;9;BLUMENAU;SC;03/2013;11.121;30;1.506;1.652;1.227;46;0;0;4.461;47;504;1.356;1.670;2;0;0;3.580;0;28;289;316;0;0;0;633;0;1.651;522;0;0;0;0;2.174;0;0;0;0;0;0;0;0;174;99;0;0;0;0;0;273;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ANÁPOLIS E REGIÃO LTDA;33.615.055;b3S;I;2;;9;ANAPOLIS;GO;03/2013;11.101;17;2.666;2.350;255;0;0;0;5.289;0;94;234;184;0;0;0;512;0;0;0;0;0;0;1.170;1.170;65;3.408;181;0;0;0;0;3.654;0;0;0;0;0;0;0;0;11;209;246;9;0;0;0;476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL DE JARU LTDA.;4.685.303;b3S;I;2;;9;JARU;RO;03/2013;11.039;298;623;2.886;282;1.371;68;0;5.528;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.501;1.501;67;3.564;218;0;0;0;0;3.848;0;0;0;0;0;0;0;0;8;155;0;0;0;0;0;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;;9;RIO VERDE;GO;03/2013;11.036;22;1.709;1.524;61;0;0;0;3.316;4;372;1.418;1.053;3;0;0;2.850;0;0;0;0;0;0;401;401;0;1.193;11;0;0;0;0;1.204;0;0;0;0;0;0;0;0;105;110;404;667;0;0;0;1.286;0;0;0;0;0;0;0;0;0;746;0;1.233;0;0;0;1.980;0;0;0;0;0;0;0;0;0
GAZINCRED S.A. SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11.760.553;n1;I;2;;14;DOURADINA;PR;03/2013;11.019;21;157;356;199;0;0;0;733;12;1.208;57;55;9;0;0;1.341;0;0;0;0;0;0;0;0;47;8.243;655;0;0;0;0;8.945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO OESTE MINEIRO LTDA.   SICOOB UNIÃO CENTRO OESTE;26.072.728;b3S;I;2;;9;ARCOS;MG;03/2013;10.945;179;869;2.137;872;135;0;0;4.193;14;263;596;815;13;0;0;1.701;0;0;0;0;0;0;590;590;177;3.879;199;0;0;0;0;4.255;0;0;0;0;0;0;0;0;19;43;1;0;0;0;0;63;55;34;55;0;0;0;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
FINANSINOS S.A. CREDITO, FINANCIAMENTO E INVESTIMENTO;91.669.747;n1;I;2;;14;NOVO HAMBURGO;RS;03/2013;10.776;445;2.394;2.604;412;0;0;0;5.855;71;223;391;106;0;0;0;791;0;0;0;0;0;0;0;0;981;3.139;9;0;0;0;0;4.129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22.724.710;b3S;I;2;;9;SAO TIAGO;MG;03/2013;10.733;23;810;1.116;1.091;210;39;0;3.289;6;848;956;2.269;733;0;0;4.812;0;0;0;0;0;0;752;752;131;1.482;115;1;0;0;0;1.728;0;0;0;0;0;0;0;0;8;38;30;50;25;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
VIA CERTA FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5.192.316;n1;I;2;;14;SANTO CRISTO;RS;03/2013;10.708;164;8.523;1.160;0;0;0;0;9.847;62;311;78;4;0;0;0;455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;309;96;0;0;0;0;0;405;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4.814.563;n1;I;2;;14;BARUERI;SP;03/2013;10.703;145;1.319;2.155;1.704;117;0;0;5.440;19;559;1.229;1.870;586;6;0;4.270;0;0;0;0;0;0;0;0;2;691;17;0;0;0;0;711;0;0;0;0;0;0;0;0;102;162;18;0;0;0;0;282;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
