Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Patrimônio de Referência para Comparação com o RWA;;;;;Ativos Ponderados pelo Risco (RWA);;;;;;;;Exposição Total (j);Índice de Capital Principal (k) = (a) / (i);Índice de Capital Nível I (l) = (c) / (i);Índice de Basileia (m) = (e) / (i);Razão de Alavancagem (n) = (c) / (j);Índice de Imobilização (o);
;;;;;;;;;Patrimônio de Referência Nível I para Comparação com RWA;;;Capital Nível II (d);Patrimônio de Referência para Comparação com o RWA;RWA para Risco de Crédito (f);RWA para Risco de Mercado;;;;;RWA para Risco Operacional (h);Ativos Ponderados pelo Risco (RWA) (i) = (f) + (g) + (h);;;;;;;
;;;;;;;;;Capital Principal para Comparação com RWA (a);Capital Complementar (b);Patrimônio de Referência Nível I para Comparação com RWA (c) = (a) + (b);;;;RWAcam (g1);RWAcom (g2);RWAjur (g3);RWAacs (g4);RWA para Risco de Mercado (g) = (g1) + (g2) + (g3) + (g4);;;;;;;;;
ITAU - PRUDENCIAL;1000080099;b1;S1;C;2;SAO PAULO;SP;06/2020;108.118.862;18.095.195;126.214.057;14.435.675;140.649.732;922.908.591;7.571.473;373.490;11.651.423;5.640.617;25.237.003;92.475.874;1.040.621.468;1.853.479.037;10,39%;12,13%;13,52%;6,81%;25,79%
BRADESCO - PRUDENCIAL;1000080075;b1;S1;C;2;OSASCO;SP;06/2020;100.319.901;9.363.162;109.683.063;21.920.222;131.603.285;786.297.279;9.031.778;568.316;14.911.302;478.617;24.990.013;63.720.003;875.007.294;1.389.637.478;11,47%;12,54%;15,04%;7,89%;32,63%
BB - PRUDENCIAL;1000080329;b1;S1;C;1;BRASILIA;DF;06/2020;80.607.752;31.746.498;112.354.250;30.313.725;142.667.975;663.332.637;10.478.835;309.973;5.374.708;0;16.163.516;83.913.901;763.410.054;1.270.611.288;10,56%;14,72%;18,69%;8,84%;14,24%
SANTANDER - PRUDENCIAL;1000080185;b1;S1;C;3;SAO PAULO;SP;06/2020;66.341.529;6.916.682;73.258.211;6.905.559;80.163.771;483.806.822;3.605.228;20.706;13.490.858;3.091.126;20.207.918;50.120.651;554.135.391;903.342.228;11,97%;13,22%;14,47%;8,11%;15,39%
CAIXA ECONÔMICA FEDERAL - PRUDENCIAL;1000080738;b1;S1;C;1;BRASILIA;DF;06/2020;69.092.816;1.713.241;70.806.057;29.445.865;100.251.922;445.435.152;159.275;0;12.356.188;101.281;12.616.744;79.940.519;537.992.416;1.481.116.440;12,84%;13,16%;18,63%;4,78%;12,34%
BNDES - PRUDENCIAL;1000081847;b4;S2;C;1;RIO DE JANEIRO;RJ;06/2020;132.849.204;0;132.849.204;47.411.085;180.260.289;429.649.355;17.822.581;0;1.634.747;0;19.457.328;38.269.089;487.375.773;811.098.925;27,26%;27,26%;36,99%;16,38%;4,54%
BTG PACTUAL - PRUDENCIAL;1000080336;b1;S1;C;2;RIO DE JANEIRO;RJ;06/2020;21.262.102;380.246;21.642.348;4.928.570;26.570.918;97.693.465;3.543.373;4.083.588;12.341.638;9.712.563;29.681.161;7.959.324;135.333.950;274.480.706;15,71%;15,99%;19,63%;7,88%;32,79%
SAFRA - PRUDENCIAL;1000080109;b1;S2;C;2;SAO PAULO;SP;06/2020;12.426.689;1.743.621;14.170.309;3.423.222;17.593.531;108.903.053;1.723.994;0;2.721.388;524.038;4.969.419;7.056.367;120.928.840;227.461.277;10,28%;11,72%;14,55%;6,23%;36,27%
VOTORANTIM - PRUDENCIAL;1000080484;b1;S2;C;2;SAO PAULO;SP;06/2020;7.579.090;1.648.853;9.227.943;749.853;9.977.796;61.819.075;525.489;0;505.042;10.838;1.041.368;6.481.613;69.342.056;147.645.252;10,93%;13,31%;14,39%;6,25%;19,70%
BCO DO NORDESTE DO BRASIL S.A. - PRUDENCIAL;1000081593;b1;S2;I;1;FORTALEZA;CE;06/2020;5.652.155;795.889;6.448.044;2.054.344;8.502.388;50.405.382;57.354;4.825;4.275;0;66.454;11.157.002;61.628.838;100.136.009;9,17%;10,46%;13,80%;6,44%;2,76%
CITIBANK - PRUDENCIAL;1000080192;b1;S2;C;3;SAO PAULO;SP;06/2020;9.831.611;0;9.831.611;0;9.831.611;37.667.016;1.704.993;0;9.692.003;171.074;11.568.070;7.536.476;56.771.562;102.783.125;17,32%;17,32%;17,32%;9,57%;1,35%
BANRISUL - PRUDENCIAL;1000080154;b1;S2;C;1;PORTO ALEGRE;RS;06/2020;6.381.934;0;6.381.934;355.315;6.737.249;31.645.258;504.173;0;7.957;16.282;528.412;9.964.105;42.137.775;89.006.997;15,15%;15,15%;15,99%;7,17%;8,42%
BCO RABOBANK INTL BRASIL S.A. - PRUDENCIAL;1000081555;b1;S3;I;3;SAO PAULO;SP;06/2020;4.099.163;0;4.099.163;2.399.238;6.498.401;36.162.764;823.968;101.738;2.440.821;0;3.366.527;1.633.923;41.163.213;58.405.123;9,96%;9,96%;15,79%;7,02%;0,30%
JP MORGAN CHASE - PRUDENCIAL;1000080116;b1;S3;C;3;SAO PAULO;SP;06/2020;5.505.518;0;5.505.518;0;5.505.518;16.539.258;1.071.763;0;14.166.999;1.133.970;16.372.732;3.236.065;36.148.055;67.298.506;15,23%;15,23%;15,23%;8,18%;1,55%
BNP PARIBAS - PRUDENCIAL;1000080673;b1;S3;C;3;SAO PAULO;SP;06/2020;4.547.407;0;4.547.407;850.500;5.397.908;27.796.841;229.760;0;3.449.851;26.333;3.705.945;4.593.870;36.096.657;64.239.672;12,60%;12,60%;14,95%;7,08%;1,37%
