Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
CAIXA ECONÔMICA FEDERAL;51.626;b1;C;1;S1;199;BRASILIA;DF;03/2022;882.888.533;405.275.805;112.577.385;148.424.023;37.889.036;178.302.153;420.131;0
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;03/2022;881.913.433;357.847.698;41.457.761;71.219.946;18.237.732;85.835.162;488.778;306.826.355
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;03/2022;773.141.734;297.395.754;133.784.546;112.688.103;52.994.864;144.784.904;314.178;31.179.386
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;03/2022;653.233.626;304.146.874;54.102.741;89.849.306;30.971.041;94.959.669;319.444;78.884.551
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;03/2022;454.878.707;238.935.192;30.411.374;49.393.121;16.472.906;59.379.027;215.757;60.071.330
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;03/2022;267.441.049;155.983.539;32.011.240;39.004.213;5.659.424;28.908.019;5.874.614;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;03/2022;112.434.260;57.201.726;9.803.255;11.019.914;3.678.905;20.468.780;12.353;10.249.327
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;03/2022;105.776.345;52.902.309;7.970.318;9.016.833;3.755.861;12.876.160;283.547;18.971.317
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;03/2022;64.299.401;31.842.388;6.229.413;8.558.281;3.043.508;13.577.152;14.549;1.034.109
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;03/2022;42.333.265;4.637.125;562.599;1.404.516;460.522;35.139.036;6.263;123.204
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;03/2022;37.315.226;21.197.691;3.728.138;3.976.594;1.578.658;5.916.543;4.195;913.407
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;03/2022;28.861.082;21.784.434;1.531.652;1.035.706;230.181;4.279.047;62;0
NU PAGAMENTOS S.A. - INSTITUIÇÃO DE PAGAMENTO;18.236.120;n4;I;2;S3;41;SAO PAULO;SP;03/2022;26.444.363;12.322.616;2.303.810;5.706.646;1.095.972;4.517.037;498.282;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;03/2022;26.222.142;9.328.162;11.216.680;2.125.017;529.077;3.023.207;0;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;03/2022;23.132.089;9.976.424;2.751.696;3.754.554;1.960.855;4.685.399;3.161;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;03/2022;22.895.660;12.108.378;2.047.373;828.168;175.479;4.761.286;2;2.974.974
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;03/2022;22.202.499;1.926.823;18.758.727;699.651;456.447;342.204;18.647;0
