Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
BANCO FIDIS S/A;62.237.425;b2;I;3;;8;BETIM;MG;03/2015;4.274.035;873.069;1.862.030;792.593;220.763;525.540;40;0
PORTO SEGURO;51.444;n1;C;2;;197;SAO PAULO;SP;03/2015;4.236.016;243.269;3.294.658;314.808;52.644;188.586;142.051;0
BANCO CSF S.A.;8.357.240;b2;I;3;;8;SAO PAULO;SP;03/2015;4.230.567;323.788;2.377.173;387.304;118.015;314.673;709.614;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;;8;CURITIBA;PR;03/2015;4.047.095;1.342.418;1.453.359;538.963;248.262;464.089;4;0
BANCO IBM S.A.;34.270.520;b2;I;3;;8;RIO DE JANEIRO;RJ;03/2015;3.991.561;202.032;3.563.800;115.435;55.949;54.315;30;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;;8;SAO PAULO;SP;03/2015;3.791.014;649.694;1.498.185;785.571;333.317;522.799;1.449;0
J.MALUCELLI;30.881;b1;C;2;;199;CURITIBA;PR;03/2015;3.764.057;2.405.849;981.556;133.689;25.345;129.584;88.034;0
BADESUL DESENVOLVIMENTO S.A - AGÊNCIA DE FOMENTO/RS;2.885.855;n1;I;1;;30;PORTO ALEGRE;RS;03/2015;3.708.593;3.461.041;186.413;50.782;934;9.415;8;0
BANCO CATERPILLAR S.A.;2.658.435;b2;I;3;;8;SAO PAULO;SP;03/2015;3.671.498;989.900;1.388.330;527.175;396.905;369.165;23;0
SOCIETE GENERALE;31.859;b1;C;3;;199;SAO PAULO;SP;03/2015;3.665.273;314.280;3.136.269;122.312;13.756;55.036;23.621;0
BANCO DA AMAZONIA S.A.;4.902.979;b1;I;1;;2;BELEM;PA;03/2015;3.554.106;62.298;1.192.025;513.987;1.071.857;710.401;3.537;0
DEUTSCHE;51.183;b1;C;3;;199;SAO PAULO;SP;03/2015;3.496.375;155.910;1.949.687;19.621;5.936;122.279;2;1.242.940
HONDA;51.396;b2;C;3;;198;SAO PAULO;SP;03/2015;3.231.226;251.652;1.193.067;920.772;336.385;512.966;16.385;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;;8;BELEM;PA;03/2015;3.132.424;1.832;9.503;15.037;3.091.805;5.582;8.666;0
BANCO SUMITOMO MITSUI BRASILEIRO S.A.;60.518.222;b1;I;3;;8;SAO PAULO;SP;03/2015;2.835.851;48.890;932.088;16.202;56.702;67.895;2;1.714.071
INDUSVAL;50.531;b1;C;2;;199;SAO PAULO;SP;03/2015;2.775.758;423.291;1.637.210;131.506;28.313;353.800;6;201.632
ORIGINAL;51.781;b1;C;2;;199;SAO PAULO;SP;03/2015;2.674.476;146.208;1.440.798;351.738;59.669;671.509;4.554;0
ING;51.073;b1;C;3;;199;SAO PAULO;SP;03/2015;2.381.447;30.295;2.116.105;235.047;0;0;0;0
PERNAMBUCANAS FINANCIADORA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;43.180.355;n1;I;2;;14;SAO PAULO;SP;03/2015;2.246.233;NI;NI;NI;NI;NI;2.246.233;0
MIDWAY S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9.464.032;n1;I;2;;14;SAO PAULO;SP;03/2015;2.181.951;87.757;367.782;379.561;95.646;122.832;1.128.372;0
SCANIA BANCO S.A.;11.417.016;b2;I;3;;8;SAO BERNARDO DO CAMPO;SP;03/2015;2.042.859;815.770;733.912;171.921;77.350;243.906;0;0
COOPERATIVA DE CRÉDITO CREDICITRUS;54.037.916;b3S;I;2;;9;BEBEDOURO;SP;03/2015;2.006.447;2.817;1.973.786;639;1.609;27.161;435;0
PSA FINANCE;51.365;b2;C;3;;198;SAO PAULO;SP;03/2015;1.896.462;518.714;813.355;285.094;77.033;201.610;656;0
SOFISA;31.873;b1;C;2;;199;SAO PAULO;SP;03/2015;1.894.131;193.033;1.437.613;96.635;49.981;116.059;811;0
BANCO DE TOKYO-MITSUBISHI UFJ BRASIL S.A.;60.498.557;b1;I;3;;8;SAO PAULO;SP;03/2015;1.854.498;73.579;1.457.684;76.458;27.987;218.791;0;0
BANCO CARGILL S.A.;3.609.817;b1;I;3;;8;SAO PAULO;SP;03/2015;1.840.737;43.390;707.245;545.431;7.051;537.620;0;0
BANCO DO ESTADO DE SERGIPE S.A.;13.009.717;b1;I;1;;8;ARACAJU;SE;03/2015;1.830.904;642;3.099;1.727.369;178;1.073;98.543;0
JP MORGAN CHASE;20.107;b1;C;3;;199;SAO PAULO;SP;03/2015;1.806.157;314.157;1.349.471;97.378;12.907;32.244;0;0
COOPERATIVA DE CREDITO VALE DO ITAJAI - VIACREDI;82.639.451;b3S;I;2;;9;BLUMENAU;SC;03/2015;1.743.434;1.715.204;8.998;5.993;1.612;1.897;9.730;0
CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS;60.779.196;n1;I;2;;14;SAO PAULO;SP;03/2015;1.711.765;197.321;836.066;340.264;127.381;110.430;100.303;0
BANCO RODOBENS S.A.;33.603.457;b1;I;2;;8;SAO PAULO;SP;03/2015;1.658.284;144.064;594.478;280.885;290.964;347.588;305;0
INTERMEDIUM;51.884;b1;C;2;;199;BELO HORIZONTE;MG;03/2015;1.637.315;147.828;1.096.948;131.357;13.104;192.464;55.614;0
BANCO FORD S.A.;90.731.688;b2;I;3;;8;SAO PAULO;SP;03/2015;1.566.029;468.410;616.375;249.429;75.726;156.089;0;0
INDUSTRIAL DO BRASIL;50.988;b1;C;2;;199;SAO PAULO;SP;03/2015;1.498.270;108.083;1.007.240;71.473;171.253;128.056;12.165;0
BANCO TRIANGULO S.A.;17.351.180;b1;I;2;;8;UBERLANDIA;MG;03/2015;1.435.985;115.452;516.935;315.697;133.617;129.236;225.047;0
COOPERATIVA DE CRÉDITO DOS PRODUTORES RURAIS E EMPRESÁRIOS DO INTERIOR PAULISTA;71.328.769;b3S;I;2;;9;SERTAOZINHO;SP;03/2015;1.419.621;418;1.403.617;11;696;14.725;152;0
BES;51.482;b2;C;3;;198;SAO PAULO;SP;03/2015;1.417.553;144.777;784.247;131.102;47.067;1.063;379;308.917
CREDIT AGRICOLE;51.066;b1;C;3;;199;SAO PAULO;SP;03/2015;1.390.837;54.710;1.272.732;48.525;0;14.870;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OURO VERDE DE MATO GROSSO - SICREDI OURO VERDE MT;26.529.420;b3S;I;2;;9;LUCAS DO RIO VERDE;MT;03/2015;1.251.297;17.056;5.607;10.604;3.332;1.211.706;2.991;0
BBM;30.207;b1;C;2;;199;SALVADOR;BA;03/2015;1.250.745;159.983;674.810;161.093;26.605;206.324;14;21.917
COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.;1.658.426;b3S;I;2;;9;BRASILIA;DF;03/2015;1.180.961;144.743;425.431;316.675;66.242;226.910;960;0
HP FINANCIAL SERVICES ARRENDAMENTO MERCANTIL S.A.;97.406.706;n1;I;3;;19;BARUERI;SP;03/2015;1.160.162;84.485;1.038.744;25.446;957;10.527;3;0
BMW;51.420;n1;C;3;;197;SAO PAULO;SP;03/2015;1.153.228;231.425;652.336;131.609;35.160;102.146;553;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28.145.829;b4;I;1;;5;VITORIA;ES;03/2015;1.073.610;255;1.067.888;2.487;2.061;326;594;0
ASSOCIACAO DE POUPANCA E EMPRESTIMO - POUPEX;655.522;n1;I;2;;25;BRASILIA;DF;03/2015;1.058.111;126.768;172.676;117.416;43.175;597.506;570;0
OMNI;50.940;n1;C;2;;197;SAO PAULO;SP;03/2015;1.038.140;262.481;480.434;33.697;16.036;68.668;176.824;0
DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO S.A.;10.663.610;n1;I;1;;30;SAO PAULO;SP;03/2015;1.020.162;4.438;1.012.804;1.192;0;1.727;1;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO UNIÃO PARANÁ/SÃO PAULO - SICREDI UNIÃO PR/SP;79.342.069;b3S;I;2;;9;MARINGA;PR;03/2015;973.730;836.903;113.851;317;3.077;14.621;4.961;0
MIZUHO;51.554;b1;I;3;;199;SAO PAULO;SP;03/2015;940.132;0;700.631;117.275;57.107;58.010;0;7.110
BANCO ABN AMRO S.A.;3.532.415;b1;I;3;;8;SAO PAULO;SP;03/2015;909.938;195.932;652.738;48.098;0;13.171;0;0
AGÊNCIA DE FOMENTO DO PARANÁ S.A.;3.584.906;n1;I;1;;30;CURITIBA;PR;03/2015;865.660;862.067;237;49;2.855;143;309;0
BANCO MONEO S.A.;7.441.209;b2;I;2;;8;CAXIAS DO SUL;RS;03/2015;860.760;206.515;374.749;139.189;71.606;68.628;73;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO VANGUARDA DA REGIÃO DAS CATARATAS DO IGUAÇU E VALE DO PARAÍBA - SICREDI VANGUARDA PR/SP/RJ;78.414.067;b3S;I;2;;9;MEDIANEIRA;PR;03/2015;818.614;729.211;74.228;519;1.180;9.259;4.218;0
CAIXA GERAL;51.815;b1;C;3;;199;SAO PAULO;SP;03/2015;781.206;99.020;543.371;99.677;18.619;20.514;4;0
BANCO A.J. RENNER S.A.;92.874.270;b1;I;2;;8;PORTO ALEGRE;RS;03/2015;750.087;622.737;92.869;9.637;3.970;8.313;12.561;0
CREDICOAMO CREDITO RURAL COOPERATIVA;81.723.108;b3S;I;2;;9;CAMPO MOURAO;PR;03/2015;721.940;669.627;2.057;37;214;49.076;929;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SERRO AZUL - SICREDI UNIÃO RS;88.894.548;b3S;I;2;;9;CERRO LARGO;RS;03/2015;706.243;692.014;2.860;1.522;238;5.924;3.684;0
AGÊNCIA DE FOMENTO DO ESTADO DE SANTA CATARINA S.A.-BADESC;82.937.293;n1;I;1;;30;FLORIANOPOLIS;SC;03/2015;694.948;689.312;3.487;0;697;1.452;0;0
BANCO BONSUCESSO S.A.;71.027.866;b1;I;2;;8;BELO HORIZONTE;MG;03/2015;655.088;56.273;342.864;114.038;46.805;35.432;59.677;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PLANALTO   SICREDI PLANALTO RS/SC;88.038.260;b3S;I;2;;9;CRUZ ALTA;RS;03/2015;628.807;624.711;660;10;1.303;627;1.497;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PIONEIRA DA SERRA GAÚCHA   SICREDI PIONEIRA RS;91.586.982;b3S;I;2;;9;NOVA PETROPOLIS;RS;03/2015;626.174;618.731;2.211;129;438;204;4.461;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO BRASILEIRA LTDA.;37.395.399;b3S;I;2;;9;GOIANIA;GO;03/2015;619.862;142;3.144;1.110;91.927;523.350;189;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LESTE CAPIXABA - SICOOB LESTE CAPIXABA;32.430.233;b3S;I;2;;9;LINHARES;ES;03/2015;609.115;197;598.474;6.153;1.423;2.193;675;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SORRISO - SICREDI CELEIRO DO MT;26.555.235;b3S;I;2;;9;SORRISO;MT;03/2015;606.908;9.199;1.814;145;978;592.878;1.893;0
COOPERATIVA DE CRÉDITO MAXI ALFA DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB MAXICRÉDITO;78.825.270;b3S;I;2;;9;CHAPECO;SC;03/2015;604.166;601.201;550;32;504;1.437;441;0
DACASA FINANCEIRA;51.891;n1;C;2;;197;VITORIA;ES;03/2015;581.028;354;367.152;94.821;502;518;117.680;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO - SICOOB CREDICOONAI;53.923.116;b3S;I;2;;9;RIBEIRAO PRETO;SP;03/2015;573.318;34;561.833;14;125;10.989;323;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO VALE DO PIQUIRI ABCD - SICREDI VALE DO PIQUIRI ABCD PR/SP;81.099.491;b3S;I;2;;9;PALOTINA;PR;03/2015;572.098;524.033;35.163;1.310;1.263;7.435;2.894;0
UNICRED JOÃO PESSOA - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE JOÃO PESSOA LTDA.;35.571.249;b3S;I;2;;9;JOAO PESSOA;PB;03/2015;570.198;25;338;568.011;981;481;362;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15.163.587;n1;I;1;;30;SALVADOR;BA;03/2015;566.977;5.394;38.226;500.784;1.759;18.622;2.192;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO MATO GROSSO DO SUL - SICREDI CENTRO-SUL MS;26.408.161;b3S;I;2;;9;DOURADOS;MS;03/2015;565.146;28.240;13.948;266;191;519.516;2.987;0
BANCO YAMAHA MOTOR DO BRASIL S.A.;10.371.492;b2;I;3;;8;GUARULHOS;SP;03/2015;557.639;55.450;190.464;159.907;82.237;65.592;3.991;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO CENTRO DO RGS - SICREDI REGIÃO CENTRO;95.594.941;b3S;I;2;;9;SANTA MARIA;RS;03/2015;549.063;543.960;1.409;76;105;749;2.764;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO ARAGUAIA E XINGU - SICREDI ARAXINGU;33.021.064;b3S;I;2;;9;CANARANA;MT;03/2015;519.732;14.065;12.856;2.072;2.418;486.571;1.750;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO NORTE DO ESPÍRITO SANTO - SICOOB NORTE;31.815.293;b3S;I;2;;9;SAO GABRIEL DA PALHA;ES;03/2015;514.375;79;510.061;2.918;678;186;454;0
UNIPRIME NORTE DO PARANA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, PROFISSIONAIS DAS CIÊNCIAS E DAS ARTES E EMPRESÁRIOS LTDA.;2.398.976;b3S;I;2;;9;LONDRINA;PR;03/2015;503.126;453.648;47.397;187;14;1.687;194;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-SERRANA DO ESPÍRITO SANTO;815.319;b3S;I;2;;9;VENDA NOVA DO IMIGRANTE;ES;03/2015;502.201;126;499.662;455;713;301;943;0
BANCO MODAL S.A.;30.723.886;b1;I;2;;8;RIO DE JANEIRO;RJ;03/2015;500.901;30.713;364.081;63.073;22.722;20.312;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DO RIO GRANDE DO SUL E OESTE DE SANTA CATARINA - SICREDI NORTE RS/SC;87.780.268;b3S;I;2;;9;ERECHIM;RS;03/2015;500.426;493.334;554;131;3.122;1.336;1.950;0
SCOTIABANK BRASIL S.A. BANCO MÚLTIPLO;29.030.467;b1;I;3;;8;SAO PAULO;SP;03/2015;497.227;139.726;341.515;6.913;0;9.073;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SÃO MIGUEL DO OESTE - SICOOB SÃO MIGUEL SC;81.607.046;b3S;I;2;;9;SAO MIGUEL D'OESTE;SC;03/2015;490.054;486.249;1.351;184;332;1.550;388;0
BOFA MERRILL LYNCH;51.255;b1;C;3;;199;SAO PAULO;SP;03/2015;489.324;17;409.261;0;0;80.043;3;0
BANCO LUSO BRASILEIRO S.A.;59.118.133;b1;I;2;;8;SAO PAULO;SP;03/2015;487.073;4.308;399.688;29.401;791;52.082;804;0
BANIF;20.255;b1;C;3;;199;SAO PAULO;SP;03/2015;467.307;17.976;318.404;79.804;35.622;13.810;1.692;0
BANCO RANDON S.A.;11.476.673;b1;I;2;;8;CAXIAS DO SUL;RS;03/2015;451.110;151.364;222.084;17.848;17.364;42.446;3;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PAMPA GAÚCHO - SICREDI PAMPA GAÚCHO;87.733.077;b3S;I;2;;9;ITAQUI;RS;03/2015;448.240;443.000;2.666;44;0;95;2.435;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CARLOS BARBOSA - SICREDI SERRANA RS;90.608.712;b3S;I;2;;9;CARLOS BARBOSA;RS;03/2015;441.866;438.722;158;89;380;475;2.041;0
BANCO COMMERCIAL INVESTMENT TRUST DO BRASIL S.A. - BANCO MÚLTIPLO;43.818.780;b2;I;3;;8;BARUERI;SP;03/2015;430.349;67.741;313.578;25.712;6.117;17.193;7;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE, CONTABILISTAS, PROFESSORES E EMPRESÁRIOS DO LITORAL E NORTE CATARINENSE LTDA;74.114.042;b3S;I;2;;9;ITAJAI;SC;03/2015;429.320;427.108;1.229;102;154;400;327;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL DO ESPÍRITO SANTO - SICOOB SUL;32.467.086;b3S;I;2;;9;CACHOEIRO DE ITAPEMIRIM;ES;03/2015;429.164;81;428.247;273;28;183;352;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA ÁREA DA SAÚDE, PROFESSORES, CONTABILISTAS E EMPRESÁRIOS DA GRANDE FLORIANÓPOLIS LTDA. - UNICRED FLORIANÓPOLIS;74.064.502;b3S;I;2;;9;FLORIANOPOLIS;SC;03/2015;428.031;426.391;805;0;164;241;430;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CENTRO-SERRANA DO ESPÍRITO SANTO - SICOOB CENTRO-SERRANO;31.804.966;b3S;I;2;;9;SANTA MARIA DE JETIBA;ES;03/2015;412.092;56;408.982;2.367;47;51;589;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO JURUENA - SICREDI UNIVALES MT/RO;70.431.630;b3S;I;2;;9;JUINA;MT;03/2015;405.229;8.404;5.815;228;74.596;313.673;2.513;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NORTE MATO-GROSSENSE - SICREDI NORTE MT;37.442.605;b3S;I;2;;9;COLIDER;MT;03/2015;397.797;7.372;4.467;209;43.808;339.825;2.117;0
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE MARINGÁ - SICOOB METROPOLITANO;3.459.850;b3S;I;2;;9;MARINGA;PR;03/2015;393.028;379.060;5.786;15;78;7.094;995;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO SUDOESTE DE MATO GROSSO - SICREDI SUDOESTE MT;32.995.755;b3S;I;2;;9;TANGARA DA SERRA;MT;03/2015;392.423;6.299;2.809;280;1.552;379.347;2.137;0
SICOOB CREDICOM - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DE BELO HORIZONTE E CIDADES PÓLO DE MINAS GERAIS LTDA.;42.898.825;b3S;I;2;;9;BELO HORIZONTE;MG;03/2015;392.303;155;389.760;757;196;428;1.008;0
RENDIMENTO;51.468;b1;C;2;;199;SAO PAULO;SP;03/2015;392.266;13.226;346.110;584;21.676;9.560;1.109;0
COOPERATIVA DE CRÉDITO DOS MÉDICOS, PROFISSIONAIS DA SAÚDE E EMPRESÁRIOS DE MATO GROSSO;36.900.256;b3S;I;2;;9;CUIABA;MT;03/2015;390.912;1.124;1.392;94;1.153;386.966;183;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO CAMPOS GERAIS - SICREDI CAMPOS GERAIS PR/SP;81.466.286;b3S;I;2;;9;PONTA GROSSA;PR;03/2015;388.091;367.289;18.288;70;30;440;1.974;0
BANCO GUANABARA S.A.;31.880.826;b1;I;2;;8;RIO DE JANEIRO;RJ;03/2015;386.470;9.680;254.790;105.296;14.428;2.276;1;0
BANCO SEMEAR S.A.;795.423;b1;I;2;;8;BELO HORIZONTE;MG;03/2015;378.952;10.880;168.281;28.914;8.261;45.491;117.125;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO URUGUAI - SICREDI ALTO URUGUAI RS/SC;87.733.770;b3S;I;2;;9;RODEIO BONITO;RS;03/2015;372.714;365.696;555;68;102;4.832;1.461;0
COOPERATIVA DE CRÉDITO E DE INVESTIMENTO DE LIVRE ADMISSÃO FRONTEIRAS DO IGUAÇU E SUDESTE PAULISTA - SICREDI FRONTEIRAS PR/SC/SP;82.527.557;b3S;I;2;;9;CAPANEMA;PR;03/2015;370.295;326.532;36.311;105;645;5.211;1.490;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO SUDOESTE GOIANO;24.795.049;b3S;I;2;;9;RIO VERDE;GO;03/2015;364.786;58;8.964;125;363;355.224;53;0
