Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Captações;;;;;;;;;;;;;;;Instrumentos Derivativos (f);Outras Obrigações (g);Passivo Circulante e Exigível a Longo Prazo (h) = (e) + (f) + (g);Resultados de Exercícios Futuros (i);Patrimônio Líquido (j);Passivo Total (k) = (h) + (i) + (j);
;;;;;;;;;Depósito Total;;;;;;Obrigações por Operações Compromissadas (b);Recursos de Aceites e Emissão de Títulos;;;;;;Obrigações por Empréstimos e Repasses (d);Captações (e) = (a) + (b) + (c) + (d);;;;;;;
;;;;;;;;;Depósitos à Vista (a1);Depósitos de Poupança (a2);Depósitos Interfinanceiros (a3);Depósitos a Prazo (a4);Outros Depósitos (a5);Depósito Total (a);;Letras de Crédito Imobiliário (c1);Letras de Crédito do Agronegócio (c2);Letras Financeiras (c3);Obrigações por Títulos e Valores Mobiliários no Exterior (c4);Outros Recursos de Aceites e Emissão de Títulos (c5);Recursos de Aceites e Emissão de Títulos (c);;;;;;;;;
COOPERATIVA DE CRÉDITO RURAL CAMPOS DAS VERTENTES LTDA;22724710;b3S;;I;2;SAO TIAGO;MG;06/2004;3.043;0;0;0;5.381;8.424;0;0;0;0;0;0;0;0;8.424;0;1.037;9.461;0;1.351;10.811
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA CARGILL;68228006;b3S;;I;2;SAO PAULO;SP;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.334;1.334;0;9.462;10.796
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPIRITO SANTO - CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;06/2004;1.885;0;0;0;5.622;7.507;0;0;0;0;0;0;0;0;7.507;0;635;8.142;0;2.594;10.736
COOPERATIVA DE CRÉDITO RURAL DE ABAETÉ LTDA - CREDIOESTE;25420696;b3S;;I;2;ABAETE;MG;06/2004;2.166;0;0;0;2.661;4.827;0;0;0;0;0;0;0;13;4.841;0;2.525;7.365;0;3.359;10.724
COOPERATIVA DE CRÉDITO RURAL SÃO GONÇALO DO SAPUCAÍ LTDA - CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;06/2004;1.524;0;0;0;3.001;4.525;0;0;0;0;0;0;0;2.953;7.478;0;744;8.223;0;2.463;10.685
COOPERATIVA DE CREDITO RURAL DO VALE SICOOB/SC-BRAÇO DO NORTE;86829827;b3S;;I;2;BRACO DO NORTE;SC;06/2004;1.632;0;0;0;7.281;8.913;0;0;0;0;0;0;0;325;9.238;0;322;9.560;0;1.096;10.656
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;06/2004;773;0;0;6.164;0;6.937;0;0;0;0;0;0;0;0;6.937;0;434;7.371;0;3.276;10.647
UNICRED DE NOVA FRIBURGO - COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DE SAUDE DE NOVA FRIBURGO LTDA;918800;b3S;;I;2;NOVA FRIBURGO;RJ;06/2004;2.370;0;0;5.762;0;8.133;0;0;0;0;0;0;0;0;8.133;0;436;8.569;0;2.076;10.645
COOPERATIVA DE CRÉDITO RURAL REGIÃO DE ITURAMA LTDA E CREDIRAMA;3412878;b3S;;I;2;ITURAMA;MG;06/2004;1.889;0;0;0;2.742;4.631;0;0;0;0;0;0;0;0;4.631;0;2.746;7.376;0;3.238;10.615
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS FEDERAIS EM MATO GROSSO DO SUL;24654881;b3S;;I;2;CAMPO GRANDE;MS;06/2004;1.060;0;0;0;2.052;3.111;0;0;0;0;0;0;0;0;3.111;0;1.438;4.550;0;6.052;10.601
COOPERATIVA DE CRÉDITO RURAL DE DIVINÓPOLIS LTDA - CREDIVERDE;25528753;b3S;;I;2;DIVINOPOLIS;MG;06/2004;2.442;0;0;0;4.713;7.155;0;0;0;0;0;0;0;16;7.171;0;1.510;8.682;0;1.879;10.560
COOPERATIVA DE CRÉDITO RURAL DO SUL DE MINAS LTDA.;3590086;b3S;;I;2;CARMO DE MINAS;MG;06/2004;1.443;0;0;0;2.763;4.206;0;0;0;0;0;0;0;3.942;8.149;0;471;8.620;0;1.864;10.483
COOPERATIVA DE CRÉDITO RURAL DE UNAÍ LTDA;86564051;b3S;;I;2;UNAI;MG;06/2004;3.012;0;0;0;1.844;4.856;0;0;0;0;0;0;0;65;4.921;0;1.704;6.625;0;3.777;10.403
COOPERATIVA DE CRÉDITO RURAL DA REGIÃO DE POÇOS DE CALDAS LTDA - CAFECREDI;86589645;b3S;;I;2;POCOS DE CALDAS;MG;06/2004;799;0;0;0;520;1.319;0;0;0;0;0;0;0;9.932;11.251;0;425;11.676;0;-1.306;10.370
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE REGIAO DO IGUAÇU - UNICRED DO IGUAÇU;1848322;b3S;;I;2;PATO BRANCO;PR;06/2004;866;0;0;0;7.830;8.696;0;0;0;0;0;0;0;0;8.696;0;233;8.929;0;1.358;10.287
CORRETORA GERAL DE VALORES E CAMBIO LTDA;92858380;n2;;I;2;PORTO ALEGRE;RS;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.035;5.035;0;5.223;10.258
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS INSTITUIÇÕES DE ENSINO SUPERIOR DO SUL DE MINAS LTDA. - CREDFENAS;2414044;b3S;;I;2;ALFENAS;MG;06/2004;1.758;0;0;6.687;41;8.486;0;0;0;0;0;0;0;0;8.486;0;161;8.647;0;1.515;10.161
COOPERATIVA DE CRÉDITO RURAL DE ITAMARAJU LTDA;1205736;b3S;;I;2;ITAMARAJU;BA;06/2004;1.603;0;0;364;2.774;4.741;0;0;0;0;0;0;0;529;5.270;0;770;6.040;0;4.073;10.114
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;;I;2;ARAUCARIA;PR;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.485;1.485;0;8.594;10.079
EUROLEASE S.A. ARRENDAMENTO MERCANTIL;42290403;n1;;I;3;PASSA QUATRO;MG;06/2004;0;0;0;0;0;0;0;0;0;0;0;1.367;1.367;0;1.367;0;2.029;3.397;0;6.678;10.075
FIN-HAB CREDITO IMOBILIARIO S/A;90535998;n1;;I;2;PORTO ALEGRE;RS;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.242;3.242;0;6.831;10.072
COOPERATIVA DE CRÉDITO RURAL VALE DO MUCURI LTDA - CREDIVALE;25387655;b3S;;I;2;TEOFILO OTONI;MG;06/2004;2.760;0;0;0;2.968;5.728;0;0;0;0;0;0;0;22;5.750;0;1.665;7.415;0;2.639;10.054
COOPERATIVA DE CRÉDITO RURAL DE SANTO ANTONIO DO MONTE LTDA - CREDIMONTE;41707258;b3S;;I;2;SANTO ANTONIO DO MONTE;MG;06/2004;1.835;0;0;0;3.028;4.863;0;0;0;0;0;0;0;55;4.918;0;1.581;6.498;0;3.523;10.022
COOPERATIVA DE CRÉDITO RURAL DE PORTO VELHO LTDA.;4544165;b3S;;I;2;PORTO VELHO;RO;06/2004;951;0;0;1.875;14;2.840;0;0;0;0;0;0;0;1.275;4.115;0;441;4.556;0;5.460;10.016
COOPERATIVA DE CRÉDITO RURAL DOS CAFEICULTORES DA REGIÃO DE LAJINHA LTDA;25395435;b3S;;I;2;LAJINHA;MG;06/2004;2.443;0;0;1.252;2.427;6.123;0;0;0;0;0;0;0;359;6.481;0;1.766;8.247;0;1.748;9.995
COOPERATIVA DE CRÉDITO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE POÇOS DE CALDAS LTDA.;2326434;b3S;;I;2;POCOS DE CALDAS;MG;06/2004;1.797;0;0;0;5.789;7.585;0;0;0;0;0;0;0;0;7.585;0;474;8.059;0;1.930;9.989
COOPERATIVA DE CRÉDITO RURAL DE ARAGUARI LTDA - ARACREDI;68987;b3S;;I;2;ARAGUARI;MG;06/2004;1.218;0;0;0;4.537;5.755;0;0;0;0;0;0;0;0;5.755;0;1.206;6.961;0;3.026;9.988
EGIDE CORRETORA DE TITULOS E VALORES MOBILIARIOS LTDA.;93000826;n2;;I;2;RIO DE JANEIRO;RJ;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;3.408;3.427;0;6.553;9.979
COOPERATIVA DE CRÉDITO DOS FUNCIONÁRIOS DA ABB - COOPERABB;51010858;b3S;;I;2;GUARULHOS;SP;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;132;0;9.822;9.954
COOPERATIVA DE CRÉDITO RURAL DO MÉDIO ARAGUAIA;26571224;b3S;;I;2;BARRA DO GARCAS;MT;06/2004;3.532;0;0;92;3.749;7.373;0;0;0;0;0;0;0;93;7.467;0;900;8.366;0;1.575;9.941
COOPERATIVA DE CRÉDITO RURAL DOS PLANTADORES DE CANA E PRODUTORES RURAIS DO NORDESTE DE MINAS E SUL DA BAHIA LTDA - CREDINORTE;64276058;b3S;;I;2;NANUQUE;MG;06/2004;3.623;0;0;0;3.175;6.797;0;0;0;0;0;0;0;46;6.843;0;1.218;8.061;0;1.827;9.888
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;06/2004;0;0;0;279;412;692;0;0;0;0;0;0;0;4.178;4.869;0;223;5.092;0;4.756;9.848
COOPERATIVA DE ECONOMIA E CREDITO MUTUO MEDICOS E DEMAIS PROF. DA SAUDE DE CHAPECO E REGIAO;1039011;b3S;;I;2;CHAPECO;SC;06/2004;727;0;0;7.089;0;7.816;0;0;0;0;0;0;0;0;7.816;0;289;8.105;0;1.734;9.839
COOPERATIVA DE CRÉDITO RURAL DE CAPELINHA LTDA;71243034;b3S;;I;2;CAPELINHA;MG;06/2004;1.819;0;0;454;2.378;4.651;0;0;0;0;0;0;0;2.693;7.345;0;626;7.970;0;1.842;9.813
COOPERATIVA DE CREDITO RURAL DE AJURICABA;93136471;b3S;;I;2;AJURICABA;RS;06/2004;1.371;0;0;175;4.113;5.659;0;0;0;0;0;0;0;119;5.778;0;1.265;7.043;0;2.735;9.778
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO CENTRO PAULISTA - UNICRED CENTRO PAULISTA;71988653;b3S;;I;2;SAO CARLOS;SP;06/2004;1.021;0;0;6.105;0;7.126;0;0;0;0;0;0;0;0;7.126;0;443;7.569;0;2.207;9.777
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DA EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB COOPEMG;3269540;b3S;;I;2;BELO HORIZONTE;MG;06/2004;308;0;0;0;2.789;3.097;0;0;0;0;0;0;0;3.379;6.476;0;178;6.654;0;3.024;9.678
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS LOJISTAS DO VESTUARIO E CONFECCOES DE CUIABA;4019608;b3S;;I;2;CUIABA;MT;06/2004;2.319;0;0;0;4.580;6.898;0;0;0;0;0;0;0;605;7.503;0;421;7.925;0;1.752;9.676
COOPERATIVA DE CREDITO RURAL DE COLORADO;87776209;b3S;;I;2;COLORADO;RS;06/2004;1.099;0;0;139;2.665;3.903;0;0;0;0;0;0;0;109;4.013;0;3.542;7.554;0;2.121;9.676
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DE CANA DA REGIÃO DE GUARANÉSIA LTDA - RURALCREDI;24048910;b3S;;I;2;GUARANESIA;MG;06/2004;1.218;0;0;0;2.216;3.434;0;0;0;0;0;0;0;2.134;5.568;0;1.096;6.664;0;2.993;9.657
COOPERATIVA DE CRÉDITO RURAL SÃO GOTARDO LTDA.;3645752;b3S;;I;2;SAO GOTARDO;MG;06/2004;2.118;0;0;0;1.859;3.977;0;0;0;0;0;0;0;1.239;5.216;0;2.524;7.740;0;1.853;9.593
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL EM BRASÍLIA LTDA. - SICOOB EXECUTIVO;694877;b3S;;I;2;BRASILIA;DF;06/2004;299;0;0;1.538;110;1.947;0;0;0;0;0;0;0;584;2.531;0;1.943;4.474;0;5.118;9.592
COOPERATIVA DE CRÉDITO RURAL DE IRAÍ DE MINAS LTDA - CREDIMIL;71207740;b3S;;I;2;IRAI DE MINAS;MG;06/2004;1.666;0;0;0;3.138;4.804;0;0;0;0;0;0;0;1.245;6.049;0;847;6.896;0;2.676;9.572
COOPERATIVA DE CRÉDITO MÚTUO DOS INTEGRANTES DO MINISTÉRIO PÚBLICO DO ESTADO DO RIO DE JANEIRO LTDA.;4694278;b3S;;I;2;RIO DE JANEIRO;RJ;06/2004;557;0;0;0;7.509;8.066;0;0;0;0;0;0;0;0;8.066;0;75;8.141;0;1.382;9.523
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS MUNICIPAIS DE JOINVILLE-COOPERCRED DE JOINVILLE;2780020;b3S;;I;2;JOINVILLE;SC;06/2004;3.273;0;0;203;3.819;7.296;0;0;0;0;0;0;0;0;7.296;0;499;7.795;0;1.680;9.475
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO SCHAEFFLER;62284385;b3S;;I;2;SOROCABA;SP;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;137;137;0;9.317;9.453
BOREAL DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;30280184;n2;;I;2;RIO DE JANEIRO;RJ;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.625;3.625;0;5.825;9.450
CORVAL - CORRETORA DE VALORES MOBILIARIOS S/A;17312786;n2;;I;2;BELO HORIZONTE;MG;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.019;6.019;0;3.410;9.430
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS EMPREGADOS DAS EMPRESAS RANDON;89280960;b3S;;I;2;CAXIAS DO SUL;RS;06/2004;0;0;0;1.105;0;1.105;0;0;0;0;0;0;0;0;1.105;0;260;1.365;0;7.984;9.349
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MAGISTRADOS, MEMBROS DO MINISTÉRIO PÚBLICO E PROFISSIONAIS DO DIREITO CATARINENSES - COOMARCA;4355489;b3S;;I;2;FLORIANOPOLIS;SC;06/2004;709;0;0;7.412;0;8.121;0;0;0;0;0;0;0;0;8.121;0;99;8.220;0;1.106;9.326
COOPERATIVA DE CRÉDITO MÚTUO DOS PROFISSIONAIS MÉDICOS E DA SAÚDE DE CURITIBA E REGIÃO METROPOLITANA - SICREDI MEDICRED;2924977;b3S;;I;2;CURITIBA;PR;06/2004;1.812;0;0;1.363;4.562;7.737;0;0;0;0;0;0;0;50;7.787;0;380;8.167;0;1.105;9.272
COOPERATIVA DE CRÉDITO RURAL DE ITAÚNA LTDA - CREDIUNA;64237530;b3S;;I;2;ITAUNA;MG;06/2004;2.351;0;0;0;3.725;6.076;0;0;0;0;0;0;0;30;6.106;0;924;7.031;0;2.077;9.108
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS INTEGRANTES DO MINISTERIO PUBLICO DO RIO GRANDE DO SUL;3662047;b3S;;I;2;PORTO ALEGRE;RS;06/2004;77;0;0;7.476;389;7.942;0;0;0;0;0;0;0;37;7.980;0;106;8.085;0;917;9.003
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA DERSA, SECRETARIA DE ESTADO DOS NEGOCIOS DOS TRANSPORTES E ÓRGAOS SUBORDINADOS DO ESTADO DE SÃO PAULO - COOPTRANSP;66555665;b3S;;I;2;SAO PAULO;SP;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;797;797;0;8.200;8.997
COOPERATIVA DE CREDITO RURAL DE MARACAJU LTDA;26408187;b3S;;I;2;MARACAJU;MS;06/2004;2.204;0;0;406;3.459;6.068;0;0;0;0;0;0;0;491;6.559;0;991;7.550;0;1.447;8.996
COOPERATIVA DE CREDITO RURAL DE CAMPO GRANDE E REGIAO;3042597;b3S;;I;2;CAMPO GRANDE;MS;06/2004;3.254;0;0;124;3.937;7.314;0;0;0;0;0;0;0;0;7.314;0;606;7.920;0;1.055;8.975
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS MEDICOS E DEMAIS PROFISSIONAIS DA SAUDE DE JOACABA;2853045;b3S;;I;2;JOACABA;SC;06/2004;3;0;0;5.984;0;5.987;0;0;0;0;0;0;0;0;5.987;0;576;6.562;0;2.231;8.793
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS  E DEMAIS PROFISSIONAIS DA SAÚDE DE OURO PRETO LTDA - UNICRED INCONFIDENTES;747017;b3S;;I;2;OURO PRETO;MG;06/2004;924;0;0;0;6.364;7.288;0;0;0;0;0;0;0;0;7.288;0;506;7.793;0;999;8.792
BALUARTE S/A CORRETORA DE CAMBIO;61688131;n2;;I;2;ITAPEVI;SP;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.235;1.235;0;7.538;8.773
COOPERATIVA DE CRÉDITO RURAL DE PONTA PORÃ;26408096;b3S;;I;2;PONTA PORA;MS;06/2004;2.990;0;0;1;3.150;6.140;0;0;0;0;0;0;0;28;6.168;0;854;7.022;0;1.716;8.738
COOPERATIVA DE CRÉDITO RURAL CAMPOS DA MANTIQUEIRA LTDA;21661202;b3S;;I;2;ENTRE RIOS DE MINAS;MG;06/2004;1.930;0;0;0;4.485;6.415;0;0;0;0;0;0;0;0;6.415;0;1.074;7.489;0;1.140;8.629
COOPERATIVA DE CRÉDITO RURAL DOS AGROPECUARISTAS DE GOIÂNIA LTDA.;3730508;b3S;;I;2;GOIANIA;GO;06/2004;908;0;0;393;2.948;4.250;0;0;0;0;0;0;0;342;4.592;0;788;5.380;0;3.134;8.513
COOPERATIVA DE CRÉDITO RURAL DE PEDRO LEOPOLDO LTDA - CREDIPEL;71441406;b3S;;I;2;PEDRO LEOPOLDO;MG;06/2004;1.169;0;0;0;4.351;5.520;0;0;0;0;0;0;0;27;5.546;0;1.188;6.734;0;1.753;8.486
COOPERATIVA DE CRÉDITO RURAL DE CACOAL LTDA;3612764;b3S;;I;2;CACOAL;RO;06/2004;1.081;0;0;1.953;0;3.034;0;0;0;0;0;0;0;0;3.034;0;1.885;4.919;0;3.543;8.462
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DE NÍVEL SUPERIOR DA SAÚDE DE SETE LAGOAS LTDA.;71163315;b3S;;I;2;SETE LAGOAS;MG;06/2004;1.205;0;0;0;4.992;6.197;0;0;0;0;0;0;0;0;6.197;0;469;6.665;0;1.773;8.438
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DA ALIANÇA DOS  MÉDICOS E DEMAIS PROFISSIONAIS DA ÁREA DA SAÚDE DE AVARÉ - ALCRED AVARÉ;1478780;b3S;;I;2;AVARE;SP;06/2004;353;0;0;2.362;0;2.715;0;0;0;0;0;0;0;4.512;7.227;0;45;7.272;0;1.134;8.407
COOPERATIVA DE CRÉDITO RURAL DE PIUMHI LTDA;41805003;b3S;;I;2;PIUMHI;MG;06/2004;1.356;0;0;2.810;0;4.166;0;0;0;0;0;0;0;0;4.166;0;378;4.544;0;3.799;8.343
COOPERATIVA DE CRÉDITO RURAL DE CAMPINA VERDE LTDA;1609345;b3S;;I;2;CAMPINA VERDE;MG;06/2004;2.062;0;0;0;4.215;6.277;0;0;0;0;0;0;0;28;6.304;0;631;6.935;0;1.402;8.337
BONCRED FINANCEIRA S.A.-CREDITO,FINANCIAMENTO E INVESTIMENTO;3468098;n1;;I;2;NOVO HAMBURGO;RS;06/2004;0;0;0;0;0;0;0;0;0;0;0;1.588;1.588;0;1.588;0;199;1.786;0;6.541;8.328
CREDIBRASILIA-CCR DE BRASILIA LTDA.;1187961;b3S;;I;2;BRASILIA;DF;06/2004;3.234;0;0;1.210;351;4.796;0;0;0;0;0;0;0;331;5.127;0;915;6.041;0;2.232;8.274
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE SANTA MARIA LTDA;2641032;b3S;;I;2;SANTA MARIA;RS;06/2004;1.458;0;0;5.499;0;6.957;0;0;0;0;0;0;0;0;6.957;0;99;7.056;0;1.217;8.273
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA SAÚDE DA REGIÃO DE CARATINGA, MANHUAÇU E CARANGOLA LTDA. - SICOOB PROFISSIONAIS DA SAÚDE;71261184;b3S;;I;2;CARATINGA;MG;06/2004;1.073;0;0;412;4.293;5.778;0;0;0;0;0;0;0;0;5.778;0;513;6.291;0;1.939;8.230
COOPERATIVA DE CRÉDITO RURAL DO SUL DE RONDÔNIA LTDA.;3632872;b3S;;I;2;VILHENA;RO;06/2004;2.733;0;0;603;507;3.843;0;0;0;0;0;0;0;0;3.843;0;243;4.086;0;4.094;8.179
CODEPE - CORRETORA DE VALORES S.A.;9512542;n2;;I;2;RECIFE;PE;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.863;2.863;0;5.302;8.165
COOPERATIVA DE CRÉDITO RURAL ALTO RIO GRANDE LTDA - CREDIGRANDE;25626490;b3S;;I;2;LAVRAS;MG;06/2004;1.217;0;0;0;1.286;2.503;0;0;0;0;0;0;0;1.698;4.201;0;1.745;5.946;0;2.198;8.144
BGN LEASING S.A.-ARRENDAMENTO MERCANTIL;1852137;n1;;I;2;RECIFE;PE;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.685;2.685;0;5.458;8.143
COOPERATIVA DE CRÉDITO RURAL DO VALE DO GORUTUBA LTDA - CREDIVAG;25404542;b3S;;I;2;JANAUBA;MG;06/2004;765;0;0;0;778;1.543;0;0;0;0;0;0;0;2.233;3.776;0;1.368;5.144;0;2.971;8.116
COOPERATIVA DE CRÉDITO RURAL ITAPAGIPE LTDA;71506513;b3S;;I;2;ITAPAGIPE;MG;06/2004;799;0;0;0;3.120;3.919;0;0;0;0;0;0;0;29;3.949;0;2.065;6.014;0;2.089;8.104
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO  DOS COMERCIANTES DE CONFECÇÕES DE UBA LTDA.;2759121;b3S;;I;2;UBA;MG;06/2004;487;0;0;0;5.545;6.032;0;0;0;0;0;0;0;0;6.032;0;138;6.170;0;1.896;8.066
BITTENCOURT S/A - CORRETORA DE TITULOS, VALORES E CAMBIO;33868878;n2;;I;2;RIO DE JANEIRO;RJ;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.446;2.446;0;5.468;7.913
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - CREDIMED;69346856;b3S;;I;2;FRANCA;SP;06/2004;842;0;0;1.330;4.245;6.417;0;0;0;0;0;0;0;0;6.417;0;102;6.519;0;1.365;7.884
COOPERATIVA DE CRÉDITO MÚTUO DOS EMPREGADOS DA MAXION - CREDMAXION;58290800;b3S;;I;2;CRUZEIRO;SP;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;41;41;0;355;396;0;7.463;7.860
COOPERATIVA DE CRÉDITO DE GUARULHOS;49069990;b3S;;I;2;GUARULHOS;SP;06/2004;1.436;0;0;0;0;1.436;0;0;0;0;0;0;0;0;1.436;0;1.359;2.795;0;5.062;7.857
COOPERATIVA DE CREDITO RURAL DE CHAPADAO DO SUL E REGIAO;3562230;b3S;;I;2;CHAPADAO DO SUL;MS;06/2004;2.524;0;0;0;3.209;5.734;0;0;0;0;0;0;0;248;5.982;0;981;6.963;0;871;7.835
COOPERATIVA DE CRÉDITO RURAL DE GUARANI LTDA - GUARANICREDI;26014175;b3S;;I;2;GUARANI;MG;06/2004;1.348;0;0;0;3.582;4.931;0;0;0;0;0;0;0;22;4.953;0;1.403;6.356;0;1.461;7.816
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DE ARAXÁ LTDA.;1727929;b3S;;I;2;ARAXA;MG;06/2004;1.036;0;0;4;5.073;6.112;0;0;0;0;0;0;0;0;6.112;0;250;6.363;0;1.446;7.809
COOPERATIVA DE CRÉDITO RURAL DE PARAOPEBA LTDA - CREDIPARAOPEBA;22749014;b3S;;I;2;PARAOPEBA;MG;06/2004;1.669;0;0;0;3.750;5.420;0;0;0;0;0;0;0;0;5.420;0;964;6.383;0;1.410;7.794
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E OUTROS PROFISSIONAIS DA ÁREA DE SAÚDE DE ANÁPOLIS E REGIÃO;2282709;b3S;;I;2;ANAPOLIS;GO;06/2004;1.005;0;0;4.906;0;5.911;0;0;0;0;0;0;0;0;5.911;0;367;6.278;0;1.482;7.760
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES AGRÍCOLAS E PECUÁRIOS DA MÉDIA SOROCABANA;44373041;b3S;;I;2;ASSIS;SP;06/2004;413;0;0;0;2.609;3.023;0;0;0;0;0;0;0;0;3.023;0;1.786;4.809;0;2.930;7.739
BVL CORRETORA DE VALORES  LTDA;17311705;n2;;I;2;BELO HORIZONTE;MG;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.923;6.923;0;808;7.731
CONVENCAO S.A. CORRETORA DE VALORES E CAMBIO;61747085;n2;;I;2;SAO PAULO;SP;06/2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.335;3.335;0;4.393;7.728
COOPERATIVA DE CRÉDITO RURAL DOS PRODUTORES DA ZONA DE SÃO MANUEL;174915;b3S;;I;2;SAO MANUEL;SP;06/2004;437;0;0;111;3.175;3.723;0;0;0;0;0;0;0;1.588;5.311;0;461;5.772;0;1.952;7.725
COOPERATIVA DE CRÉDITO RURAL NOROESTE DO PARANÁ - SICOOB CREDI NOROESTE;5556424;b3S;;I;2;CAMPO MOURAO;PR;06/2004;1.149;0;0;0;3.213;4.362;0;0;0;0;0;0;0;1.126;5.489;0;279;5.768;0;1.954;7.723
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DE SAÚDE DA REGIÃO DOS CAMPOS GERAIS LTDA.;3234384;b3S;;I;2;PONTA GROSSA;PR;06/2004;756;0;0;0;5.663;6.419;0;0;0;0;0;0;0;0;6.419;0;215;6.634;0;1.042;7.676
