Instituição;Código;TCB;SR;TD;TC;Cidade;UF;Data;Ativo Total;Carteira de Crédito Classificada;Passivo Circulante e Exigível a Longo Prazo e Resultados de Exercícios Futuros;Captações;Patrimônio Líquido;Lucro Líquido;Patrimônio de Referência para Comparação com o RWA;Índice de Basileia;Índice de Imobilização;Número de Agências;Número de Postos de Atendimento;
SOROCRED   CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;4814563;n1;;I;2;BARUERI;SP;12/2012;173.668;169.341;140.670;75.026;32.998;4.909;32.998;12,53%;4,79%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO VINHO - SICOOB VIDEIRA/SC;81016131;b3S;;I;2;VIDEIRA;SC;12/2012;172.292;95.021;142.941;140.153;29.351;3.473;29.147;21,99%;14,30%;0;9
COOPERATIVA DE CREDITO RURAL DE PRIMAVERA DO LESTE;26563270;b3S;;I;2;PRIMAVERA DO LESTE;MT;12/2012;171.809;153.533;126.090;123.716;45.719;3.197;45.719;29,12%;16,57%;0;1
BANCO BRJ S.A.;27937333;b2;;I;2;RIO DE JANEIRO;RJ;12/2012;170.309;5.702;149.176;117.377;21.133;744;21.133;12,87%;12,68%;0;0
SANTINVEST;50816;n1;;C;2;FLORIANOPOLIS;SC;12/2012;170.271;166.273;72.405;58.708;97.867;7.221;0;NI%;0,00%;6;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NOROESTE DE MATO GROSSO - SICREDI NOROESTE MT;33022690;b3S;;I;2;ARAPUTANGA;MT;12/2012;166.861;109.175;138.120;105.313;28.741;2.836;27.073;18,07%;26,03%;0;13
COOPERATIVA DE CRÉDITO DOS MEDICOS E DEMAIS PROF. DA SAÚDE, PEQUENOS EMPRESÁRIOS, MICROEMPRESÁRIOS E MICROEMPREENDEDORES DAS MICRORREGIÕES DE AMERICANA, PIRACICABA E BOTUCATU - UNICRED BANDEIRANTE;3055269;b3S;;I;2;AMERICANA;SP;12/2012;164.548;122.121;145.062;141.422;19.486;1.788;19.486;14,48%;9,16%;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO OESTE - SICREDI OESTE PR;76059997;b3S;;I;2;TOLEDO;PR;12/2012;164.524;118.857;129.264;95.050;35.260;4.462;33.421;15,72%;8,02%;0;10
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PESTANENSE - SICREDI AUGUSTO PESTANA RS;90729369;b3S;;I;2;AUGUSTO PESTANA;RS;12/2012;164.015;106.887;124.822;77.017;39.192;2.547;36.836;21,86%;14,37%;0;7
SPINELLI S.A. CORRETORA DE VALORES MOBILIARIOS E CAMBIO;61739629;n2;;I;2;SAO PAULO;SP;12/2012;161.738;1.095;112.378;0;49.360;-2.178;48.943;130,50%;6,47%;1;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;n1;;I;2;SAO PAULO;SP;12/2012;159.503;135.591;114.081;101.545;45.422;4.716;45.278;26,03%;2,94%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CENTRAL - SICREDI PLANALTO CENTRAL GO;10736214;b3S;;I;3;CRISTALINA;GO;12/2012;158.500;122.540;134.636;55.928;23.864;2.166;23.013;16,77%;12,16%;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA GRANDE GETÚLIO VARGAS DO RIO GRANDE DO SUL - SICREDI ESTAÇÃO RS;87784088;b3S;;I;2;ESTACAO;RS;12/2012;158.380;111.694;124.982;67.151;33.398;3.491;31.641;20,17%;11,09%;0;8
BANCO VIPAL S.A.;9526594;b2;;I;2;PORTO ALEGRE;RS;12/2012;157.973;141.083;112.562;111.115;45.411;383;45.411;25,34%;0,25%;1;0
BANCO OURINVEST S.A.;78632767;b2;;I;2;SAO PAULO;SP;12/2012;157.272;33.780;112.430;93.569;44.842;5.381;44.842;40,94%;1,42%;1;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E EMPRESÁRIOS DA REGIÃO OESTE DO PARANÁ LTDA. UNIPRIME OESTE DO PARANÁ;1736243;b3S;;I;2;CASCAVEL;PR;12/2012;156.755;54.390;131.915;126.379;24.840;2.513;24.820;34,05%;1,01%;0;3
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAÍBA LTDA.;24799033;b3S;;I;2;QUIRINOPOLIS;GO;12/2012;156.135;123.311;96.391;67.855;59.743;3.148;58.430;47,78%;9,13%;0;11
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS OESTE CATARINENSE - SICOOB OESTECREDI;78825023;b3S;;I;2;PALMITOS;SC;12/2012;154.542;86.243;124.009;121.233;30.533;1.509;30.296;26,43%;27,26%;0;9
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE DO BRASIL - SICOOB NORTE;3502131;b3C;;I;2;PORTO VELHO;RO;12/2012;153.539;3.783;136.710;0;16.829;-85;12.323;45,35%;25,28%;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS, DOS PROFISSIONAIS DE NÍVEL SUPERIOR DA ÁREA DA SAÚDE, DOS MEMBROS E SERV DO PODER JUD, DO MP E DE ÓRGÃOS JUR DA REG METROP DE NATAL - UNICRED NATAL;70038237;b3S;;I;2;NATAL;RN;12/2012;153.011;86.606;117.336;109.812;35.675;3.756;35.675;31,72%;7,51%;0;0
BANCO DE LA PROVINCIA DE BUENOS AIRES;44189447;b1;;I;3;SAO PAULO;SP;12/2012;152.838;28.239;48.172;28.282;104.666;-3.140;103.669;285,90%;0,35%;1;0
BANCO BRACCE S.A.;48795256;b1;;I;3;SAO PAULO;SP;12/2012;152.378;16.787;108.574;84.680;43.804;-3.163;39.045;28,26%;3,80%;1;0
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA - SICOOB CENTRAL BA;34148882;b3C;;I;2;SALVADOR;BA;12/2012;152.316;11.339;129.687;18.013;22.629;939;11.128;18,25%;20,37%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE ORLÂNDIA;53935029;b3S;;I;2;ORLANDIA;SP;12/2012;151.234;60.164;87.321;51.750;63.914;3.126;63.161;59,31%;0,96%;0;6
COOPERATIVA DE CREDITO DO VALE DO SAO PATRICIO LTDA;968602;b3S;;I;2;GOIANESIA;GO;12/2012;149.690;97.799;48.338;26.881;101.352;3.933;100.069;80,41%;0,61%;0;0
M. SAFRA & CO. DISTRIBUIDORA DE TIT E VALS MOBILIARIOS S.A.;3203507;n2;;I;2;SAO PAULO;SP;12/2012;149.605;0;134.958;130.203;14.647;1.983;14.647;32,29%;0,00%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO SUL DO PARANÁ - SICREDI CENTRO SUL PR/SC;78907607;b3S;;I;2;PRUDENTOPOLIS;PR;12/2012;149.168;110.779;124.385;79.949;24.783;2.454;23.673;18,31%;17,82%;0;12
COOPERATIVA DE CRÉDITO DA ZONA DA MATA DE MINAS LTDA - SICOOB CREDILIVRE;41697103;b3S;;I;2;MANHUACU;MG;12/2012;149.041;114.922;114.298;75.816;34.743;3.196;34.626;29,14%;13,97%;0;16
BR PARTNERS;51822;b2;;I;2;SAO PAULO;SP;12/2012;148.862;0;5.987;0;142.876;241;142.876;28,96%;0,41%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO RIO PARANÁ - SICREDI RIO PARANÁ PR/SP;81206039;b3S;;I;2;NOVA LONDRINA;PR;12/2012;147.712;97.034;124.863;86.798;22.848;2.184;21.555;19,28%;20,96%;0;17
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED NORDESTE RS LTDA - UNICRED NORDESTE RS;73750424;b3S;;I;2;CAXIAS DO SUL;RS;12/2012;147.497;77.468;120.493;118.060;27.004;2.824;27.004;27,38%;7,70%;0;3
WESTERN ASSET MANAGEMENT COMPANY DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LIMITADA;7437241;n2;;I;3;SAO PAULO;SP;12/2012;146.989;0;25.940;0;121.049;12.104;117.882;66,76%;2,91%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21670187;b3S;;I;2;BOM DESPACHO;MG;12/2012;146.665;90.602;122.748;97.620;23.917;1.605;23.731;23,10%;7,15%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO GRANDES LAGOS DO PARANÁ - SICREDI GRANDES LAGOS PR;81115149;b3S;;I;2;LARANJEIRAS DO SUL;PR;12/2012;146.517;100.633;119.572;80.114;26.945;2.428;25.575;18,99%;14,14%;0;13
HS FINANCEIRA S/A CREDITO, FINANCIAMENTO E INVESTIMENTOS;7512441;n1;;I;2;DOIS IRMAOS;RS;12/2012;146.104;154.213;101.804;82.513;44.299;5.350;44.299;29,72%;0,04%;1;0
COOPERATIVA DE ECONOMIA E CREDITO MÚTUO DOS MÉDICOS DO PLANALTO MÉDIO DO RIO GRANDE DO SUL LTDA - CREDIPLAN;97259253;b3S;;I;2;PASSO FUNDO;RS;12/2012;144.987;67.676;131.013;121.702;13.974;1.728;13.974;16,00%;1,54%;0;2
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO NORTE DE MINAS LTDA - SICOOB CREDINOR;21866694;b3S;;I;2;MONTES CLAROS;MG;12/2012;144.768;93.716;109.338;69.815;35.430;1.564;34.995;33,41%;8,30%;0;18
BNY MELLON;51808;b1;;C;3;RIO DE JANEIRO;RJ;12/2012;144.650;0;47.884;323;96.766;4.590;93.811;33,56%;29,78%;3;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO DISTRITO FEDERAL LTDA.;692214;b3C;;I;2;BRASILIA;DF;12/2012;144.059;20.965;94.912;0;49.147;2.520;11.994;17,47%;41,73%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ENCOSTA SUPERIOR DO NORDESTE RS - SICREDI NORDESTE RS;95213211;b3S;;I;2;ROLANTE;RS;12/2012;143.108;94.174;124.455;110.092;18.653;279;17.662;14,93%;29,02%;0;16
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO BRF - CREDIBRF;82096447;b3S;;I;2;VIDEIRA;SC;12/2012;142.939;103.224;69.294;65.017;73.645;7.301;73.645;58,43%;0,09%;0;19
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO PLANALTO DAS ARAUCÁRIAS - SICREDI PLANALTO DAS ARAUCÁRIAS PR/SC;81054686;b3S;;I;2;LAPA;PR;12/2012;141.620;92.636;123.836;95.737;17.784;1.049;16.883;15,56%;25,54%;0;11
CORRETORA SOUZA BARROS - CAMBIO E TITULOS S.A.;61787776;n2;;I;2;SAO PAULO;SP;12/2012;140.550;0;97.718;10.236;42.832;-3.521;42.832;53,09%;2,46%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO PONTAL DO TRIANGULO LTDA - SICOOB CREDIPONTAL;26178533;b3S;;I;2;ITUIUTABA;MG;12/2012;139.253;107.424;118.416;57.033;20.837;1.558;20.611;17,06%;5,69%;0;7
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO SUL DE MINAS LTDA - SICOOB CREDIVASS;1604998;b3S;;I;2;SAO GONCALO DO SAPUCAI;MG;12/2012;139.152;94.856;118.271;75.864;20.881;1.727;20.695;18,97%;12,99%;0;21
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE CAMPO GRANDE E REGIÃO - SICREDI CAMPO GRANDE MS;3042597;b3S;;I;2;CAMPO GRANDE;MS;12/2012;138.881;89.662;108.996;82.150;29.885;1.819;28.255;26,01%;15,92%;0;8
COOPERATIVA DE CRÉDITO DOS PROPRIETÁRIOS DA INDÚSTRIA DE ROCHAS ORNAMENTAIS, CAL E CALCÁRIOS DO ESTADO DO ESPÍRITO SANTO - SICOOB CREDIROCHAS;3358914;b3S;;I;2;CACHOEIRO DE ITAPEMIRIM;ES;12/2012;138.554;106.039;108.677;98.568;29.877;3.962;27.785;25,69%;6,76%;0;6
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS FUNCIONÁRIOS DA SECRETARIA DE ESTADO DA FAZENDA DE MINAS GERAIS LTDA.;16721078;b3S;;I;2;BELO HORIZONTE;MG;12/2012;138.493;62.740;86.788;72.304;51.705;4.063;50.722;64,15%;4,09%;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TERCEIRO PLANALTO DO PARANÁ - SICREDI TERCEIRO PLANALTO;77984870;b3S;;I;2;GUARAPUAVA;PR;12/2012;138.051;103.344;113.338;58.058;24.713;1.906;23.591;18,48%;13,36%;0;10
SLW CORRETORA DE VALORES E CÂMBIO LTDA.;50657675;n2;;I;2;SAO PAULO;SP;12/2012;137.963;0;110.975;0;26.987;-6.096;26.987;19,28%;7,65%;1;0
QUERO-QUERO FINANCIADORA S/A - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;5192316;n1;;I;2;SANTO CRISTO;RS;12/2012;136.250;134.568;112.246;107.009;24.004;1.153;23.945;11,58%;4,48%;1;0
BRASCAN;50885;b1;;C;3;RIO DE JANEIRO;RJ;12/2012;134.248;10.423;78.694;0;55.554;-51.827;55.560;41,66%;5,53%;4;0
UNICRED RECIFE ? COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E PROFISSIONAIS DA ÁREA DE SAÚDE DO GRANDE RECIFE, ZONA DA MATA NORTE E SUL LTDA;70241658;b3S;;I;2;RECIFE;PE;12/2012;133.130;85.480;99.367;94.738;33.763;3.834;33.763;35,07%;4,92%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SUL-LITORÂNEA DO ESPÍRITO SANTO;32474884;b3S;;I;2;ALFREDO CHAVES;ES;12/2012;131.828;84.982;104.039;98.712;27.789;3.631;26.746;29,37%;4,42%;0;5
COOPERATIVA DE POUPANÇA E CRÉDITO DE LIVRE ADMISSÃO DO VALE DO RIO DOCE LTDA. - SICOOB CREDIRIODOCE;25606237;b3S;;I;2;GOVERNADOR VALADARES;MG;12/2012;131.702;77.372;109.773;84.510;21.929;3.260;21.562;22,62%;13,22%;0;16
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ALTO PARANAPANEMA - SICREDI CAPAL PR/SP;7206072;b3S;;I;2;ARAPOTI;PR;12/2012;131.634;51.106;119.192;79.283;12.442;1.302;11.841;17,80%;14,79%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;b3S;;I;2;ITAUNA;MG;12/2012;131.287;82.754;100.041;95.292;31.246;2.963;31.035;35,85%;6,98%;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO VALE DO CANOINHAS - SICOOB CREDICANOINHAS/SC;78834975;b3S;;I;2;CANOINHAS;SC;12/2012;130.540;75.496;103.996;98.483;26.545;2.102;26.225;26,74%;15,23%;0;10
TERRA COMPANHIA DE CREDITO IMOBILIARIO;7311814;n1;;I;2;FORTALEZA;CE;12/2012;130.422;78.721;484.505;453.514;-354.083;-12.380;0;NI%;0,00%;1;0
PERNAMBUCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DOS PODERES EXECUTIVO, LEGISLATIVO, JUDICIÁRIO E DO MINISTÉRIO PÚBLICO EM PERNAMBUCO;4146333;b3S;;I;2;RECIFE;PE;12/2012;130.395;111.323;105.595;101.181;24.800;3.102;24.800;23,02%;7,41%;0;7
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS PANTANAL DO MATO GROSSO DO SUL - SICREDI PANTANAL MS;26408187;b3S;;I;2;MARACAJU;MS;12/2012;129.856;88.270;105.823;53.878;24.033;837;22.819;22,03%;15,59%;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA;87789178;b3S;;I;2;PALMEIRA DAS MISSOES;RS;12/2012;129.650;82.222;103.229;52.784;26.421;2.482;24.847;21,70%;15,36%;0;9
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE GOIÂNIA, SENADOR CANEDO E REGIÕES LTDA. - CREDIGOIÁS;37255049;b3S;;I;2;GOIANIA;GO;12/2012;128.481;86.761;41.241;23.603;87.240;8.932;85.043;95,67%;4,11%;0;0
AGIPLAN FINANCEIRA S.A. - CREDITO FINANCIAMENTO E INVESTIMENTO;13660104;n1;;I;2;PORTO ALEGRE;RS;12/2012;127.263;116.885;82.634;61.493;44.629;10.933;44.629;29,59%;2,42%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC;78483310;b3S;;I;2;ITAPIRANGA;SC;12/2012;126.088;43.800;105.841;104.556;20.248;972;20.103;24,88%;11,30%;0;3
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA SAÚDE DAS REGIÕES DO TRIÂNGULO, CIRCUITO DAS ÁGUAS E CENTRO DE MINAS LTDA. - UNICRED MINEIRA;70937271;b3S;;I;2;UBERLANDIA;MG;12/2012;124.849;61.627;112.409;105.415;12.440;1.160;12.417;14,68%;20,30%;0;12
AGENCIA DE FOMENTO DE GOIAS S/A;3918382;n1;;I;1;GOIANIA;GO;12/2012;124.154;57.327;14.993;8.191;109.161;1.430;107.281;65,45%;4,33%;1;0
NATIXIS BRASIL S.A. BANCO MÚLTIPLO;9274232;b1;;I;3;SAO PAULO;SP;12/2012;123.953;0;12.727;3.071;111.226;2.353;111.198;318,09%;2,84%;1;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE CONSTANTINA-CRESOL CONSTANTINA.;2663426;b3S;;I;2;CONSTANTINA;RS;12/2012;123.449;95.593;106.210;38.182;17.240;1.731;17.240;16,18%;7,13%;0;8
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO CENTRO SUL DO RGS - SICREDI CENTRO SUL;87733341;b3S;;I;2;SAO SEPE;RS;12/2012;121.369;75.358;99.817;56.856;21.553;989;20.060;20,28%;13,46%;0;4
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO CENTRO NORTE GOIANO;2282709;b3S;;I;2;ANAPOLIS;GO;12/2012;120.606;91.012;95.068;89.524;25.538;2.731;25.538;23,68%;6,07%;0;8
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS E SERVIDORES DA SABESP E EM EMPRESAS DE SANEAMENTO AMBIENTAL DO ESTADO DE SÃO PAULO - CECRES;54603022;b3S;;I;2;SAO PAULO;SP;12/2012;119.346;62.458;1.730;0;117.616;4.853;117.616;107,08%;0,98%;0;9
UM INVESTIMENTOS S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS;33968066;n2;;I;2;RIO DE JANEIRO;RJ;12/2012;118.647;0;102.373;501;16.274;288;16.274;15,42%;26,92%;4;0
CENTRAL DAS COOPERATIVAS DE CREDITO MUTUO DO RIO GRANDE DO SUL;3618104;b3C;;I;2;PORTO ALEGRE;RS;12/2012;116.999;452;109.260;0;7.740;25;7.740;20,25%;4,94%;0;0
COOPERATIVA REGIONAL DE CRÉDITO DO SUDOESTE MINEIRO E NORDESTE PAULISTA LTDA - SICOOB NOSSO CRÉDITO;22760839;b3S;;I;2;SAO SEBASTIAO DO PARAISO;MG;12/2012;115.784;84.211;93.017;64.038;22.767;2.645;22.448;17,67%;12,53%;0;9
PLANNER;51341;n1;;C;2;SAO PAULO;SP;12/2012;115.724;0;97.812;0;17.912;-5.649;0;NI%;0,00%;27;0
COOPERATIVA DE CRÉDITO RURAL COOPAVEL;76461557;b3S;;I;2;CASCAVEL;PR;12/2012;114.446;85.137;77.315;72.082;37.130;4.211;37.130;32,07%;0,16%;0;0
CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DAS INSTITUIÇÕES PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA LTDA.;3428338;b3S;;I;2;CAMPINA GRANDE;PB;12/2012;114.430;94.529;56.341;47.432;58.089;5.881;57.981;63,74%;1,86%;0;3
BBVA BRASIL BANCO DE INVESTIMENTO S.A.;45283173;b2;;I;3;SAO PAULO;SP;12/2012;114.359;0;12.194;0;102.165;697;102.165;82,07%;0,01%;1;0
COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS SERVIDORES PUBLICOS FEDERAIS EM MATO GROSSO DO SUL;24654881;b3S;;I;3;CAMPO GRANDE;MS;12/2012;114.228;76.527;77.264;66.218;36.964;2.270;34.762;39,09%;14,46%;0;5
COOPERATIVA DE CRÉDITO RURAL DE ITAÍ-PARANAPANEMA-AVARÉ;966246;b3S;;I;2;ITAI;SP;12/2012;114.209;58.933;92.204;87.569;22.005;1.344;21.955;27,99%;9,89%;0;16
BANCO DE LA NACION ARGENTINA;33042151;b1;;I;3;SAO PAULO;SP;12/2012;114.207;66.057;69.090;65.264;45.117;-886;39.320;21,60%;42,66%;2;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5503849;n1;;I;2;SAO PAULO;SP;12/2012;113.873;93.868;82.194;80.719;31.679;1.399;31.679;21,27%;1,70%;1;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DA GRANDE CURITIBA E CAMPOS GERAIS - SICOOB SUL;5888589;b3S;;I;2;CURITIBA;PR;12/2012;113.431;84.202;97.639;94.166;15.792;1.715;14.474;16,88%;12,16%;0;12
ATRIA S.A.- CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5956581;n1;;I;2;ARAUCARIA;PR;12/2012;113.413;145.162;80.965;75.942;32.448;-15.065;32.448;19,35%;0,00%;1;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO LESTE DE MINAS LTDA. - SICOOB CREDICAF;25395435;b3S;;I;2;LAJINHA;MG;12/2012;112.013;78.447;92.526;65.311;19.487;2.038;19.340;22,07%;27,51%;0;7
INTERFLOAT HZ CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.;4020986;n2;;I;2;SAO PAULO;SP;12/2012;111.470;0;36.150;0;75.320;8.530;75.320;86,64%;48,35%;0;0
COOPERATIVA DE CRÉDITO RURAL DA ALTA PAULISTA;59869560;b3S;;I;2;ADAMANTINA;SP;12/2012;110.657;59.552;84.379;82.270;26.279;4.319;26.047;29,90%;7,24%;0;8
CM CAPITAL MARKETS;51248;n2;;C;3;SAO PAULO;SP;12/2012;110.137;0;74.476;0;35.660;-2.620;0;NI%;0,00%;3;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DO TRIANGULO MINEIRO LTDA - SICOOB ARACOOP;3320525;b3S;;I;2;ARAGUARI;MG;12/2012;110.110;80.165;83.265;56.249;26.845;2.709;26.400;29,42%;10,57%;0;3
DREBES FINANCEIRA S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11271860;n1;;I;2;ELDORADO;RS;12/2012;110.050;106.368;92.702;84.938;17.348;597;16.444;14,62%;0,00%;1;0
CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL;78157146;b3S;;I;2;ROLANDIA;PR;12/2012;109.933;28.328;85.581;79.052;24.352;422;24.327;23,09%;3,31%;0;17
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE PEQUENO EMPRESÁRIO, MICROEMPRESÁRIO E OU MICROEMPREENDEDOR DE CONCÓRDIA E REGIÃO - SICOOB - TRANSCREDI;4247370;b3S;;I;2;CONCORDIA;SC;12/2012;109.689;66.673;81.301;79.559;28.388;4.312;28.274;32,47%;17,58%;0;1
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PATOS DE MINAS LTDA -  SICOOB CREDIPATOS;25387671;b3S;;I;2;PATOS DE MINAS;MG;12/2012;109.150;77.494;86.544;63.391;22.606;1.721;22.525;25,07%;6,17%;0;10
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL E OESTE MINEIRO LTDA. - SICOOB DIVICRED;1736516;b3S;;I;2;DIVINOPOLIS;MG;12/2012;109.025;80.964;80.978;77.469;28.047;1.563;27.943;32,66%;5,69%;0;5
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS TEIXEIRA DE FREITAS LTDA. - SICOOB EXTREMO SUL;2447120;b3S;;I;2;TEIXEIRA DE FREITAS;BA;12/2012;108.201;60.383;56.113;51.025;52.089;4.154;51.821;70,07%;3,20%;0;5
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;n1;;I;2;FLORIANOPOLIS;SC;12/2012;107.582;103.324;69.582;53.149;38.000;8.529;38.000;29,96%;0,23%;1;0
BRASIL PLURAL;51839;b1;;C;2;RIO DE JANEIRO;RJ;12/2012;106.257;0;31.004;844;75.253;-10.055;75.022;35,25%;1,02%;3;0
GERAÇÃO FUTURO;51592;b2;;C;2;PORTO ALEGRE;RS;12/2012;104.239;0;65.635;0;38.604;2.737;38.604;30,78%;27,25%;6;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE DO VALE DO PARAÍBA - UNICRED VALE DO PARAÍBA;2197569;b3S;;I;2;LORENA;SP;12/2012;104.151;61.591;86.263;85.011;17.888;511;17.888;21,89%;8,18%;0;7
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO CAMPOS DAS VERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;b3S;;I;2;SAO TIAGO;MG;12/2012;103.854;72.150;83.258;66.804;20.596;1.984;20.083;27,64%;7,62%;0;15
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;b3S;;I;2;RIO DO SUL;SC;12/2012;103.491;26.280;96.016;94.292;7.475;138;7.412;13,56%;7,00%;0;10
COOPERATIVA DE CREDITO RURAL DO NORTE CATARINENSE SICOOB/SC- CREDINORTE;81011686;b3S;;I;2;MAFRA;SC;12/2012;103.335;65.355;92.311;90.505;11.024;365;10.836;14,11%;20,15%;0;9
OCTO CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;13434335;n2;;I;2;SAO PAULO;SP;12/2012;101.985;738;93.186;0;8.799;-2.492;8.799;25,16%;16,60%;1;0
UNICRED REGIONAL SUL FLUMINENSE   COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO SUL FLUMINENSE LTDA.;86803939;b3S;;I;2;NOVA IGUACU;RJ;12/2012;101.827;44.475;92.321;90.361;9.506;943;9.497;16,50%;24,27%;0;6
LECCA;51523;n1;;C;2;RIO DE JANEIRO;RJ;12/2012;101.723;80.029;81.264;63.779;20.459;224;0;NI%;0,00%;2;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DE IBIRUBÁ - SICREDI IBIRUBÁ RS;87732657;b3S;;I;2;IBIRUBA;RS;12/2012;101.462;61.990;81.170;54.251;20.292;1.375;19.170;19,70%;11,08%;0;3
