Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;Sudeste;Centro-oeste;Nordeste;Norte;Sul;Região não Informada;Total Exterior;
ITAU;10.069;b1;C;2;S1;199;SAO PAULO;SP;12/2020;800.399.546;288.646.633;38.721.968;55.382.415;13.536.345;66.723.855;404.441;336.983.888
CAIXA ECONOMICA FEDERAL;360.305;b1;I;1;S1;6;BRASILIA;DF;12/2020;777.085.147;363.275.806;96.981.110;128.499.201;32.703.700;155.136.223;489.109;0
BB;49.906;b1;C;1;S1;199;BRASILIA;DF;12/2020;671.280.462;278.360.009;108.169.558;91.467.356;41.173.804;121.630.983;274.230;30.204.522
BRADESCO;10.045;b1;C;2;S1;199;OSASCO;SP;12/2020;551.867.136;253.864.450;42.836.706;69.851.769;23.453.689;79.882.162;290.136;81.688.225
SANTANDER;30.379;b1;C;3;S1;199;SAO PAULO;SP;12/2020;411.601.619;222.644.638;27.057.191;41.877.984;14.377.501;57.562.873;218.449;47.862.984
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33.657.248;b4;I;1;S2;4;RIO DE JANEIRO;RJ;12/2020;274.598.667;162.588.429;33.613.889;36.433.442;4.828.010;28.204.713;8.930.184;0
SAFRA;10.083;b1;C;2;S2;199;SAO PAULO;SP;12/2020;91.491.202;47.425.599;6.633.042;9.638.339;2.705.697;16.157.332;22.642;8.908.550
VOTORANTIM;51.011;b1;C;2;S2;199;SAO PAULO;SP;12/2020;58.807.893;31.342.085;5.112.201;7.073.872;2.487.465;11.759.547;10.972;1.021.752
BTG PACTUAL;49.944;b1;C;2;S1;199;RIO DE JANEIRO;RJ;12/2020;50.099.740;22.306.092;4.961.969;2.283.626;374.196;3.583.833;127.152;16.462.872
BANRISUL;30.173;b1;C;1;S2;199;PORTO ALEGRE;RS;12/2020;37.453.275;4.392.127;508.811;1.239.083;420.947;30.785.797;7.941;98.569
DAYCOVAL;51.987;b1;C;2;S3;199;SAO PAULO;SP;12/2020;33.163.390;18.980.546;3.369.009;3.862.395;1.367.554;5.362.874;8.100;212.913
PAN;31.323;b1;C;2;S3;199;SAO PAULO;SP;12/2020;28.907.116;13.312.781;2.675.741;6.158.205;2.035.507;4.711.220;13.662;0
BANCO RABOBANK INTERNATIONAL BRASIL S.A.;1.023.570;b1;I;3;S3;8;SAO PAULO;SP;12/2020;25.913.501;10.131.506;11.185.319;2.082.154;499.242;2.015.279;0;0
CITIBANK;30.403;b1;C;3;S2;199;SAO PAULO;SP;12/2020;23.013.802;17.839.467;572.653;897.574;214.234;3.489.875;0;0
ABC-BRASIL;41.856;b1;C;3;S3;199;SAO PAULO;SP;12/2020;20.775.440;11.732.925;2.077.533;1.145.741;142.295;3.981.966;1;1.694.980
BNP PARIBAS;51.516;b1;C;3;S3;199;SAO PAULO;SP;12/2020;19.734.149;14.445.549;931.524;1.410.955;811.967;2.115.442;18.712;0
BANCO VOLKSWAGEN S.A.;59.109.165;b2;I;3;S3;8;SAO PAULO;SP;12/2020;18.802.235;8.575.008;2.180.671;2.874.222;1.529.845;3.640.404;2.086;0
BRB;31.976;b1;C;1;S3;199;BRASILIA;DF;12/2020;15.385.662;755.535;14.030.580;353.055;138.531;104.174;3.787;0
BANCO COOPERATIVO SICREDI S.A.;1.181.521;b1;I;2;S3;11;PORTO ALEGRE;RS;12/2020;14.715.420;370.293;3.715.231;101.272;228.936;10.293.549;6.139;0
NU PAGAMENTOS S.A.;18.236.120;n4;I;2;S4;41;SAO PAULO;SP;12/2020;13.888.212;6.505.612;1.160.034;2.872.084;468.911;2.457.443;424.129;0
BANCO REGIONAL DE DESENVOLVIMENTO DO EXTREMO SUL;92.816.560;b4;I;1;S3;5;PORTO ALEGRE;RS;12/2020;13.609.204;459.197;278.093;5.698;3.815;12.861.401;1.000;0
BANCO DO NORDESTE DO BRASIL S.A.;7.237.373;b1;I;1;S2;8;FORTALEZA;CE;12/2020;13.180.980;2.148.710;88.894;10.376.084;79.378;484.913;3.001;0
MERCEDES-BENZ;51.262;b2;C;3;S3;198;SAO PAULO;SP;12/2020;12.801.479;7.114.482;851.023;1.602.517;421.481;2.811.753;222;0
BANCOOB;51.750;b1;C;2;S3;199;BRASILIA;DF;12/2020;12.727.217;5.238.573;1.789.173;357.414;1.071.229;4.267.671;3.158;0
CREDIT SUISSE;30.771;b1;C;3;S3;199;SAO PAULO;SP;12/2020;12.542.886;10.425.497;132.375;436.131;83.385;1.095.663;0;369.835
BMG;30.290;b1;C;2;S3;199;SAO PAULO;SP;12/2020;11.859.387;5.858.156;966.389;1.981.351;741.625;1.332.549;5.188;974.128
BANCO CNH INDUSTRIAL CAPITAL S.A.;2.992.446;b2;I;3;S3;8;CURITIBA;PR;12/2020;11.204.407;2.875.148;3.145.064;856.065;470.247;3.854.430;3.452;0
BANCO CSF S.A.;8.357.240;b2;I;3;S3;8;SAO PAULO;SP;12/2020;11.062.791;6.827.711;998.603;1.781.350;433.251;1.012.042;9.834;0
ALFA;51.293;b1;C;2;S3;199;SAO PAULO;SP;12/2020;10.838.339;6.298.281;1.662.754;720.001;145.391;2.010.709;1.204;0
CCB;32.119;b1;C;3;S3;199;SAO PAULO;SP;12/2020;10.348.377;4.322.221;725.379;709.465;160.689;2.167.547;852;2.262.224
PORTO SEGURO;51.444;n1;C;2;S4;197;SAO PAULO;SP;12/2020;9.954.262;7.256.961;602.223;1.093.675;141.077;855.838;4.488;0
ORIGINAL;51.781;b1;C;2;S3;199;SAO PAULO;SP;12/2020;9.429.427;3.620.660;1.972.257;1.036.030;328.985;723.048;2.214;1.746.233
INTER;51.884;b1;C;2;S4;199;BELO HORIZONTE;MG;12/2020;8.689.724;5.693.010;783.292;1.144.653;249.001;806.558;13.211;0
BANCO JOHN DEERE S.A.;91.884.981;b1;I;3;S3;8;INDAIATUBA;SP;12/2020;8.586.790;1.305.622;4.084.228;694.076;543.450;1.954.848;4.567;0
BANCO GM S.A.;59.274.605;b2;I;3;S3;8;SAO PAULO;SP;12/2020;8.160.887;2.709.855;904.867;2.162.728;776.720;1.605.262;1.454;0
BOCOM;52.003;b1;C;3;S4;199;SALVADOR;BA;12/2020;7.415.453;3.158.756;934.893;622.845;40.987;922.399;0;1.735.571
BANCO DE LAGE LANDEN BRASIL S.A.;5.040.481;b2;I;3;S4;8;PORTO ALEGRE;RS;12/2020;6.998.542;2.463.635;1.676.011;347.041;182.138;2.327.393;2.324;0
MERCANTIL DO BRASIL;20.152;b1;C;2;S3;199;BELO HORIZONTE;MG;12/2020;6.434.901;5.638.435;128.491;512.355;57.095;95.839;2.687;0
BANCO DO ESTADO DO PARÁ S.A.;4.913.711;b1;I;1;S3;8;BELEM;PA;12/2020;6.327.349;12.695;12.851;35.716;6.249.872;16.077;136;0
BANCO TOYOTA DO BRASIL S.A.;3.215.790;b2;I;3;S3;8;SAO PAULO;SP;12/2020;6.114.464;2.191.965;797.475;1.499.561;600.514;1.022.652;2.298;0
BANCO DE DESENVOLVIMENTO DE MINAS GERAIS S.A.-BDMG;38.486.817;b4;I;1;S3;5;BELO HORIZONTE;MG;12/2020;6.047.311;5.866.423;15.343;104.928;78;60.537;1;0
BANCO VOLVO BRASIL S.A.;58.017.179;b2;I;3;S4;8;CURITIBA;PR;12/2020;5.888.341;2.158.946;636.784;598.852;257.084;2.236.676;0;0
PARANÁ BANCO;30.881;b1;C;2;S4;199;CURITIBA;PR;12/2020;5.553.816;2.118.981;200.108;393.250;127.355;2.712.324;1.798;0
